candidate,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
weekly_optimal_stopping_logit_rate110_cap2,1,1135,260,2023-01-09,2023-12-01,1.0,0.5700440528634361,1.7542503863987637,1.7538333531439436,1.113149847094801,1.0703363914373087,1.1559633027522935,21.899004021313665,79.27359123283338
weekly_optimal_stopping_logit_rate110_cap2,3,1135,260,2023-01-09,2023-12-01,0.8730769230769231,0.44757709251101324,1.9506738340399756,1.9489031770045386,1.113149847094801,1.0703363914373087,1.1559633027522935,43.098216378182855,111.36883650824085
weekly_optimal_stopping_logit_rate110_cap2,5,1135,260,2023-01-09,2023-12-01,0.7807692307692308,0.38502202643171807,2.027856011265622,2.0264291996481973,1.113149847094801,1.0703363914373087,1.1559633027522935,58.13064482827113,140.10344506176446
weekly_optimal_stopping_logit_rate110_cap2,10,1135,260,2023-01-09,2023-12-01,0.6807692307692308,0.3136563876651982,2.170429991356958,2.1678536743282617,1.113149847094801,1.0703363914373087,1.1559633027522935,89.55550372004232,193.67136808169818
weekly_optimal_stopping_logit_rate110_cap2,20,1135,260,2023-01-09,2023-12-01,0.6076923076923076,0.26519823788546254,2.2914643496038845,2.289855072463768,1.113149847094801,1.0703363914373087,1.1559633027522935,130.88816056716493,258.0880590526452
weekly_optimal_stopping_logit_ap37_fallback_cap2,1,1135,258,2023-01-09,2023-12-01,1.0,0.5700440528634361,1.7542503863987637,1.7539982030548067,1.1045871559633025,1.0703363914373087,1.1559633027522935,22.03445556356404,79.8032088462003
weekly_optimal_stopping_logit_ap37_fallback_cap2,3,1135,258,2023-01-09,2023-12-01,0.872093023255814,0.44757709251101324,1.948475553927852,1.9469751839286398,1.1045871559633025,1.0703363914373087,1.1559633027522935,43.1392654628916,111.64279451338571
weekly_optimal_stopping_logit_ap37_fallback_cap2,5,1135,258,2023-01-09,2023-12-01,0.7790697674418605,0.38502202643171807,2.0234420733329785,2.022114873249424,1.1045871559633025,1.0703363914373087,1.1559633027522935,58.228929145863226,140.46890363011718
weekly_optimal_stopping_logit_ap37_fallback_cap2,10,1135,258,2023-01-09,2023-12-01,0.6782945736434108,0.3136563876651982,2.1625402839473913,2.1596716320539304,1.1045871559633025,1.0703363914373087,1.1559633027522935,89.75126114031525,193.93333331356794
weekly_optimal_stopping_logit_ap37_fallback_cap2,20,1135,258,2023-01-09,2023-12-01,0.6046511627906976,0.26519823788546254,2.279996909526385,2.2783246477513996,1.1045871559633025,1.0703363914373087,1.1559633027522935,130.83257764441208,257.5357956645047
ap26_core_mature_precision_calendar_fallback_cap2,1,1135,263,2023-01-09,2023-12-01,1.0,0.5700440528634361,1.7542503863987637,1.753590835658687,1.125993883792049,1.0703363914373087,1.1559633027522935,21.747590759782913,79.03616892283809
ap26_core_mature_precision_calendar_fallback_cap2,3,1135,263,2023-01-09,2023-12-01,0.8631178707224335,0.44757709251101324,1.9284228017125236,1.9262457478225115,1.125993883792049,1.0703363914373087,1.1559633027522935,42.264123920497646,109.89690404474676
ap26_core_mature_precision_calendar_fallback_cap2,5,1135,263,2023-01-09,2023-12-01,0.7718631178707225,0.38502202643171807,2.0047245738747597,2.0031733611545817,1.125993883792049,1.0703363914373087,1.1559633027522935,56.57858210066582,137.30488363717942
ap26_core_mature_precision_calendar_fallback_cap2,10,1135,263,2023-01-09,2023-12-01,0.6730038022813688,0.3136563876651982,2.1456722348015553,2.143337245278993,1.125993883792049,1.0703363914373087,1.1559633027522935,86.9552014228919,189.22602543579688
ap26_core_mature_precision_calendar_fallback_cap2,20,1135,263,2023-01-09,2023-12-01,0.6007604562737643,0.26519823788546254,2.2653259729924335,2.2634103243720816,1.125993883792049,1.0703363914373087,1.1559633027522935,126.64901838387941,250.2181174054928
ap26_guarded_core_mature_precision_fallback_cap2,1,1135,211,2023-01-09,2023-12-01,1.0,0.5700440528634361,1.7542503863987637,1.7532486547823858,0.9033639143730887,0.8562691131498471,0.9418960244648318,23.86008965021348,81.66832561917317
ap26_guarded_core_mature_precision_fallback_cap2,3,1135,211,2023-01-09,2023-12-01,0.8625592417061612,0.44757709251101324,1.9271746837332537,1.924535333302278,0.9033639143730887,0.8562691131498471,0.9418960244648318,47.94505514496057,113.94737516020648
ap26_guarded_core_mature_precision_fallback_cap2,5,1135,211,2023-01-09,2023-12-01,0.7677725118483413,0.38502202643171807,1.9941002310019849,1.9924148019721515,0.9033639143730887,0.8562691131498471,0.9418960244648318,64.45343605170595,140.65249465267067
ap26_guarded_core_mature_precision_fallback_cap2,10,1135,211,2023-01-09,2023-12-01,0.6919431279620853,0.3136563876651982,2.206054635497098,2.203443919952131,0.9033639143730887,0.8562691131498471,0.9418960244648318,97.15934829919306,191.0239183922711
ap26_guarded_core_mature_precision_fallback_cap2,20,1135,211,2023-01-09,2023-12-01,0.6208530805687204,0.26519823788546254,2.341090519752484,2.3346941980058102,0.9033639143730887,0.8562691131498471,0.9418960244648318,143.6267825447328,252.2060629626214
ap26_runway_core_mature_precision_fallback_cap2,1,1135,215,2023-01-09,2023-12-01,1.0,0.5700440528634361,1.7542503863987637,1.753368061792707,0.9204892966360857,0.8776758409785933,0.963302752293578,23.69100168588269,80.92008572634778
ap26_runway_core_mature_precision_fallback_cap2,3,1135,215,2023-01-09,2023-12-01,0.8651162790697674,0.44757709251101324,1.932887749496429,1.930413313825896,0.9204892966360857,0.8776758409785933,0.963302752293578,47.82111129546794,113.46209598330532
ap26_runway_core_mature_precision_fallback_cap2,5,1135,215,2023-01-09,2023-12-01,0.772093023255814,0.38502202643171807,2.0053216965568623,2.0037222163139425,0.9204892966360857,0.8776758409785933,0.963302752293578,64.29658790053351,140.46153367472166
ap26_runway_core_mature_precision_fallback_cap2,10,1135,215,2023-01-09,2023-12-01,0.6976744186046512,0.3136563876651982,2.2243271492030314,2.221279926935873,0.9204892966360857,0.8776758409785933,0.963302752293578,96.92469230155582,191.27649461421228
ap26_runway_core_mature_precision_fallback_cap2,20,1135,215,2023-01-09,2023-12-01,0.6232558139534884,0.26519823788546254,2.3501506605887355,2.343270934442647,0.9204892966360857,0.8776758409785933,0.963302752293578,142.97129417722593,252.64324542150135
ap26_core_ap23_calendar_fallback_cap2,1,1135,263,2023-01-09,2023-12-01,1.0,0.5700440528634361,1.7542503863987637,1.753590835658687,1.125993883792049,1.0703363914373087,1.1559633027522935,21.747590759782913,79.03616892283809
ap26_core_ap23_calendar_fallback_cap2,3,1135,263,2023-01-09,2023-12-01,0.8631178707224335,0.44757709251101324,1.9284228017125236,1.9262457478225115,1.125993883792049,1.0703363914373087,1.1559633027522935,42.264123920497646,109.89690404474676
ap26_core_ap23_calendar_fallback_cap2,5,1135,263,2023-01-09,2023-12-01,0.7718631178707225,0.38502202643171807,2.0047245738747597,2.0031733611545817,1.125993883792049,1.0703363914373087,1.1559633027522935,56.57858210066582,137.30488363717942
ap26_core_ap23_calendar_fallback_cap2,10,1135,263,2023-01-09,2023-12-01,0.6730038022813688,0.3136563876651982,2.1456722348015553,2.143337245278993,1.125993883792049,1.0703363914373087,1.1559633027522935,86.9552014228919,189.22602543579688
ap26_core_ap23_calendar_fallback_cap2,20,1135,263,2023-01-09,2023-12-01,0.6007604562737643,0.26519823788546254,2.2653259729924335,2.2634103243720816,1.125993883792049,1.0703363914373087,1.1559633027522935,126.64901838387941,250.2181174054928
mature_brier_hedge_core_calendar_fallback_cap2,1,1135,256,2023-01-09,2023-12-01,1.0,0.5700440528634361,1.7542503863987637,1.7531072764571014,1.0960244648318043,1.0061162079510704,1.1345565749235473,21.152940540982634,78.31628668207625
mature_brier_hedge_core_calendar_fallback_cap2,3,1135,256,2023-01-09,2023-12-01,0.859375,0.44757709251101324,1.9200602854330708,1.9166410807491558,1.0960244648318043,1.0061162079510704,1.1345565749235473,41.37172147604681,108.58415725421769
mature_brier_hedge_core_calendar_fallback_cap2,5,1135,256,2023-01-09,2023-12-01,0.765625,0.38502202643171807,1.9885225972540046,1.9861613320833895,1.0960244648318043,1.0061162079510704,1.1345565749235473,55.7644084448192,135.57031408251487
mature_brier_hedge_core_calendar_fallback_cap2,10,1135,256,2023-01-09,2023-12-01,0.671875,0.3136563876651982,2.142073384831461,2.139397260273973,1.0960244648318043,1.0061162079510704,1.1345565749235473,88.27683002455177,188.41574934611197
mature_brier_hedge_core_calendar_fallback_cap2,20,1135,256,2023-01-09,2023-12-01,0.59765625,0.26519823788546254,2.253620743355482,2.2520425366359746,1.0960244648318043,1.0061162079510704,1.1345565749235473,131.60737283148438,249.96754928971825
residual_survival_core_calendar_fallback_cap2,1,1135,262,2023-01-09,2023-12-01,1.0,0.5700440528634361,1.7542503863987637,1.7531541091852376,1.1217125382262998,1.0275229357798166,1.1773700305810397,21.312532975899664,79.72762405041237
residual_survival_core_calendar_fallback_cap2,3,1135,262,2023-01-09,2023-12-01,0.8625954198473282,0.44757709251101324,1.927255514816373,1.9237288135593222,1.1217125382262998,1.0275229357798166,1.1773700305810397,40.21421332553584,109.95597963538636
residual_survival_core_calendar_fallback_cap2,5,1135,262,2023-01-09,2023-12-01,0.767175572519084,0.38502202643171807,1.9925498279385818,1.99009900990099,1.1217125382262998,1.0275229357798166,1.1773700305810397,54.08944076728905,137.08331578613718
residual_survival_core_calendar_fallback_cap2,10,1135,262,2023-01-09,2023-12-01,0.6717557251908397,0.3136563876651982,2.1416931126168626,2.1384146015093934,1.1217125382262998,1.0275229357798166,1.1773700305810397,85.2484373274386,189.67858575675533
residual_survival_core_calendar_fallback_cap2,20,1135,262,2023-01-09,2023-12-01,0.5992366412213741,0.26519823788546254,2.2595800258679724,2.257919412062848,1.1217125382262998,1.0275229357798166,1.1773700305810397,126.94045624808807,251.501744135722
distributional_cat_core_calendar_fallback_cap2,1,1135,258,2023-01-09,2023-12-01,1.0,0.5700440528634361,1.7542503863987637,1.7532630822655972,1.1045871559633027,1.0275229357798166,1.1345565749235473,21.279829084421166,79.03243532118482
distributional_cat_core_calendar_fallback_cap2,3,1135,258,2023-01-09,2023-12-01,0.8604651162790697,0.44757709251101324,1.9224958798754805,1.9194789365430032,1.1045871559633027,1.0275229357798166,1.1345565749235473,41.32568011266907,109.27173631007179
distributional_cat_core_calendar_fallback_cap2,5,1135,258,2023-01-09,2023-12-01,0.7674418604651163,0.38502202643171807,1.993241445372785,1.9911398573517034,1.1045871559633027,1.0275229357798166,1.1345565749235473,55.6604330849008,136.35544329094228
distributional_cat_core_calendar_fallback_cap2,10,1135,258,2023-01-09,2023-12-01,0.6744186046511628,0.3136563876651982,2.1501829108962633,2.147447398466808,1.1045871559633027,1.0275229357798166,1.1345565749235473,87.89151845255448,189.46991037369054
distributional_cat_core_calendar_fallback_cap2,20,1135,258,2023-01-09,2023-12-01,0.6007751937984496,0.26519823788546254,2.2653815447217287,2.2629920246977107,1.1045871559633027,1.0275229357798166,1.1345565749235473,130.63267424523454,251.4859795413562
ap26_core_ap23_deficit_decision_cap2,1,1135,263,2023-01-09,2023-12-01,1.0,0.5700440528634361,1.7542503863987637,1.753590835658687,1.125993883792049,1.0703363914373087,1.1559633027522935,21.747590759782913,79.03616892283809
ap26_core_ap23_deficit_decision_cap2,3,1135,263,2023-01-09,2023-12-01,0.8631178707224335,0.44757709251101324,1.9284228017125236,1.9262457478225115,1.125993883792049,1.0703363914373087,1.1559633027522935,42.264123920497646,109.89690404474676
ap26_core_ap23_deficit_decision_cap2,5,1135,263,2023-01-09,2023-12-01,0.7718631178707225,0.38502202643171807,2.0047245738747597,2.0031733611545817,1.125993883792049,1.0703363914373087,1.1559633027522935,56.57858210066582,137.30488363717942
ap26_core_ap23_deficit_decision_cap2,10,1135,263,2023-01-09,2023-12-01,0.6730038022813688,0.3136563876651982,2.1456722348015553,2.143337245278993,1.125993883792049,1.0703363914373087,1.1559633027522935,86.9552014228919,189.22602543579688
ap26_core_ap23_deficit_decision_cap2,20,1135,263,2023-01-09,2023-12-01,0.6007604562737643,0.26519823788546254,2.2653259729924335,2.2634103243720816,1.125993883792049,1.0703363914373087,1.1559633027522935,126.64901838387941,250.2181174054928
soft730_pace_competence_dual_month24_cap2,1,1135,250,2023-01-09,2023-12-01,1.0,0.5700440528634361,1.7542503863987637,1.7532748393475037,1.070336391437309,0.9847094801223242,1.1345565749235473,20.91232583072836,77.62724521356942
soft730_pace_competence_dual_month24_cap2,3,1135,250,2023-01-09,2023-12-01,0.856,0.44757709251101324,1.91251968503937,1.9091373550795834,1.070336391437309,0.9847094801223242,1.1345565749235473,41.8246885727115,109.36654377174557
soft730_pace_competence_dual_month24_cap2,5,1135,250,2023-01-09,2023-12-01,0.764,0.38502202643171807,1.9843020594965675,1.9818530877176945,1.070336391437309,0.9847094801223242,1.1345565749235473,56.59653687120266,136.83390648932215
soft730_pace_competence_dual_month24_cap2,10,1135,250,2023-01-09,2023-12-01,0.668,0.3136563876651982,2.129719101123596,2.126016488138635,1.070336391437309,0.9847094801223242,1.1345565749235473,88.4664149013834,188.31007779278974
soft730_pace_competence_dual_month24_cap2,20,1135,250,2023-01-09,2023-12-01,0.592,0.26519823788546254,2.2322923588039867,2.2305138759792857,1.070336391437309,0.9847094801223242,1.1345565749235473,130.37878993810335,247.34589120846667
y20_shrink200_coldstart_dual_month24_cap2,1,1135,263,2023-01-09,2023-12-01,1.0,0.5700440528634361,1.7542503863987637,1.753590835658687,1.125993883792049,1.0703363914373087,1.1559633027522935,21.747590759782913,79.03616892283809
y20_shrink200_coldstart_dual_month24_cap2,3,1135,263,2023-01-09,2023-12-01,0.8631178707224335,0.44757709251101324,1.9284228017125236,1.9262457478225115,1.125993883792049,1.0703363914373087,1.1559633027522935,42.264123920497646,109.89690404474676
y20_shrink200_coldstart_dual_month24_cap2,5,1135,263,2023-01-09,2023-12-01,0.7718631178707225,0.38502202643171807,2.0047245738747597,2.0031733611545817,1.125993883792049,1.0703363914373087,1.1559633027522935,56.57858210066582,137.30488363717942
y20_shrink200_coldstart_dual_month24_cap2,10,1135,263,2023-01-09,2023-12-01,0.6730038022813688,0.3136563876651982,2.1456722348015553,2.143337245278993,1.125993883792049,1.0703363914373087,1.1559633027522935,86.9552014228919,189.22602543579688
y20_shrink200_coldstart_dual_month24_cap2,20,1135,263,2023-01-09,2023-12-01,0.6007604562737643,0.26519823788546254,2.2653259729924335,2.2634103243720816,1.125993883792049,1.0703363914373087,1.1559633027522935,126.64901838387941,250.2181174054928
roll_cat_dual_pace_month24_cap2,1,1135,263,2023-01-09,2023-12-01,1.0,0.5700440528634361,1.7542503863987637,1.753590835658687,1.125993883792049,1.0703363914373087,1.1559633027522935,21.747590759782913,79.03616892283809
