candidate,group,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
weekly_optimal_stopping_logit_ap37_fallback_cap2,2024,1,1240,225,2024-01-09,2024-12-28,1.0,0.5443548387096774,1.8370370370370372,1.836734693877551,0.8873239436619718,0.8676056338028169,0.9070422535211268,30.911888525842368,102.06734559317142
weekly_optimal_stopping_logit_ap37_fallback_cap2,2024,3,1240,225,2024-01-09,2024-12-28,0.9155555555555556,0.38870967741935486,2.3553711387736285,2.354936848898313,0.8873239436619718,0.8676056338028169,0.9070422535211268,72.20661008962914,145.72803797458357
weekly_optimal_stopping_logit_ap37_fallback_cap2,2024,5,1240,225,2024-01-09,2024-12-28,0.7955555555555556,0.3346774193548387,2.3770816599732263,2.37644539614561,0.8873239436619718,0.8676056338028169,0.9070422535211268,89.00446900811471,156.21914772235098
weekly_optimal_stopping_logit_ap37_fallback_cap2,2024,10,1240,225,2024-01-09,2024-12-28,0.6488888888888888,0.2693548387096774,2.409048569527611,2.407927113120968,0.8873239436619718,0.8676056338028169,0.9070422535211268,98.70265155815196,164.7669682790955
weekly_optimal_stopping_logit_ap37_fallback_cap2,2024,20,1240,225,2024-01-09,2024-12-28,0.4577777777777778,0.18870967741935485,2.4258309591642924,2.4239893717973056,0.8873239436619718,0.8676056338028169,0.9070422535211268,96.35875440006097,167.7973418071762
weekly_optimal_stopping_logit_ap37_fallback_cap2,2025,1,1235,274,2025-01-09,2025-12-30,1.0,0.4647773279352227,2.151567944250871,2.150761114818699,1.0775280898876405,1.0617977528089888,1.101123595505618,37.91333593577398,98.55814758599485
weekly_optimal_stopping_logit_ap37_fallback_cap2,2025,3,1235,274,2025-01-09,2025-12-30,0.7956204379562044,0.28582995951417006,2.7835445917164656,2.781301652892562,1.0775280898876405,1.0617977528089888,1.101123595505618,66.57541847043998,108.43868047645695
weekly_optimal_stopping_logit_ap37_fallback_cap2,2025,5,1235,274,2025-01-09,2025-12-30,0.6532846715328468,0.2251012145748988,2.9021819041117474,2.8978829389788294,1.0775280898876405,1.0617977528089888,1.101123595505618,74.62759829824778,101.85866846693187
weekly_optimal_stopping_logit_ap37_fallback_cap2,2025,10,1235,274,2025-01-09,2025-12-30,0.41605839416058393,0.14736842105263157,2.82325338894682,2.817208604302151,1.0775280898876405,1.0617977528089888,1.101123595505618,75.98528252970979,71.61772434321426
weekly_optimal_stopping_logit_ap37_fallback_cap2,2025,20,1235,274,2025-01-09,2025-12-30,0.27007299270072993,0.09635627530364373,2.8028583696252225,2.795656163964516,1.0775280898876405,1.0617977528089888,1.101123595505618,77.06013073847383,24.341450969214847
weekly_optimal_stopping_logit_ap37_fallback_cap2,2026,1,805,150,2026-01-12,2026-08-31,1.0,0.5515527950310559,1.813063063063063,1.8123827392120078,0.9051724137931034,0.8749999999999999,0.9353448275862069,26.91106036360385,91.72482169780247
weekly_optimal_stopping_logit_ap37_fallback_cap2,2026,3,795,150,2026-01-12,2026-08-27,0.8866666666666667,0.4075471698113208,2.175617283950617,2.1751697181649865,0.9210526315789475,0.8903508771929826,0.9517543859649124,50.811790828414196,127.09363426140267
weekly_optimal_stopping_logit_ap37_fallback_cap2,2026,5,785,150,2026-01-12,2026-08-25,0.8,0.3401273885350318,2.3520599250936334,2.351472790813779,0.929203539823009,0.8982300884955753,0.9601769911504425,68.970603248799,159.10763253561876
weekly_optimal_stopping_logit_ap37_fallback_cap2,2026,10,760,140,2026-01-12,2026-08-18,0.6785714285714286,0.29210526315789476,2.323037323037323,2.3226636641466945,0.8949771689497718,0.863013698630137,0.9269406392694064,76.81513145542249,196.84482636530552
weekly_optimal_stopping_logit_ap37_fallback_cap2,2026,20,710,132,2026-01-12,2026-08-04,0.5833333333333334,0.24366197183098592,2.3940269749518306,2.393083825782447,0.9014634146341465,0.8536585365853658,0.9219512195121952,111.89218216036295,267.50345849926896
weekly_optimal_stopping_logit_ap37_fallback_cap2,AMD,1,656,130,2024-01-09,2026-08-31,1.0,0.524390243902439,1.9069767441860463,1.921318838840786,0.9650053022269353,0.9650053022269353,0.9650053022269353,32.235616601101576,92.54669589867535
weekly_optimal_stopping_logit_ap37_fallback_cap2,AMD,3,654,130,2024-01-09,2026-08-27,0.8615384615384616,0.35932721712538224,2.397643207855974,2.4286485939156015,0.9691160809371673,0.9691160809371673,0.9691160809371673,65.24578163468976,124.07387140099588
weekly_optimal_stopping_logit_ap37_fallback_cap2,AMD,5,652,130,2024-01-09,2026-08-25,0.7384615384615385,0.29754601226993865,2.4818398096748613,2.519837552064814,0.9711846318036286,0.9711846318036286,0.9711846318036286,78.07205629510219,133.73658762316649
weekly_optimal_stopping_logit_ap37_fallback_cap2,AMD,10,647,128,2024-01-09,2026-08-18,0.5625,0.23338485316846985,2.410182119205298,2.4702932919903122,0.9634408602150537,0.9634408602150537,0.9634408602150537,83.55708095076969,131.5453541977248
weekly_optimal_stopping_logit_ap37_fallback_cap2,AMD,20,637,127,2024-01-09,2026-08-04,0.4094488188976378,0.1726844583987441,2.371080887616321,2.4418543599515297,0.9705240174672489,0.9705240174672489,0.9705240174672489,91.0295796866909,128.50640074086
weekly_optimal_stopping_logit_ap37_fallback_cap2,KGS,1,656,129,2024-01-09,2026-08-31,1.0,0.4954268292682927,2.0184615384615383,2.039968249105737,0.9575821845174973,0.9575821845174973,0.9575821845174973,30.89322092175424,93.12669974411851
weekly_optimal_stopping_logit_ap37_fallback_cap2,KGS,3,654,129,2024-01-09,2026-08-27,0.875968992248062,0.3486238532110092,2.5126478988168093,2.5643170172130008,0.9616613418530352,0.9616613418530352,0.9616613418530352,62.92961358444631,122.3824159274889
weekly_optimal_stopping_logit_ap37_fallback_cap2,KGS,5,652,129,2024-01-09,2026-08-25,0.7364341085271318,0.2929447852760736,2.5139007264905233,2.5734053216153456,0.9637139807897545,0.9637139807897545,0.9637139807897545,77.4089351851373,132.55634396211434
