candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,empty_complete_months,calendar_gap_max
extra_roll2_primary_cap2,2.4357213221974487,2.4730977056825822,0.87882096069869,0.9637139807897545,130.01780706425913,63.65210505611485,6,58
extra_roll2_reserve7_cap2,2.3134117187296623,2.329701424877295,1.1080786026200873,1.1953041622198506,114.06945827612941,61.771446319769574,0,29
extra_roll2_month24_cap2,2.4139213330663836,2.436785552301889,0.8941048034934498,0.9786552828175027,128.74178572260422,63.34422959121811,0,43
extra_roll3_primary_cap2,2.38037437058581,2.4220626995043557,0.9399563318777292,0.9861259338313767,124.65618425532146,56.56288716245356,4,48
extra_roll3_reserve7_cap2,2.30556727998052,2.329527514530829,1.1516129032258065,1.2076677316293931,112.31843942734241,60.01210424977264,0,27
extra_roll3_month24_cap2,2.3768720711212414,2.4160864101855943,0.9475982532751092,0.9935965848452508,124.21703451080069,56.81724094517121,0,43
extra_decay730_primary_cap2,2.3620612740860287,2.40917885237141,0.9170305676855894,0.9935965848452508,125.77294155197107,57.36303780182292,2,48
extra_decay730_reserve7_cap2,2.2772445362040563,2.303911128450846,1.131004366812227,1.2102454642475986,112.10507554013512,59.51076826113126,0,27
extra_decay730_month24_cap2,2.353868494251494,2.4013537318045457,0.9170305676855894,0.9935965848452508,125.3402055645077,57.60637706865915,0,41
local_extra_primary_cap2,2.4038544045808745,2.4479263979266164,0.8406113537117904,1.0010672358591248,130.4257285399178,59.21514138026065,6,64
local_extra_reserve7_cap2,2.2985931540753675,2.319613045982339,1.1004366812227073,1.2326574172892208,113.26166493554712,60.52600914766236,0,27
local_extra_month24_cap2,2.397410630377277,2.443337980450549,0.8406113537117904,1.0085378868729988,129.74912970968137,59.43135188401118,0,43
router_extra_local_primary_cap2,2.3376472845737397,2.349235926863847,0.9475982532751092,1.0851528384279476,118.73511871226542,58.83845492880165,3,51
router_extra_local_reserve7_cap2,2.261608947707409,2.2804417511914874,1.1539301310043668,1.2838427947598252,109.02159546371533,60.5402763763092,0,27
router_extra_local_month24_cap2,2.315348451430491,2.3281498745994513,0.962882096069869,1.0927947598253274,117.65489359697597,58.45561997549021,0,45
brier365_extra_local_primary_cap2,2.29392175111364,2.331862076197263,0.9323144104803494,1.0622270742358078,122.3890530653353,58.617043273253415,3,45
brier365_extra_local_reserve7_cap2,2.264610571520191,2.2737616012011896,1.138646288209607,1.2401280683030949,111.26806621468708,60.5871959998635,0,27
brier365_extra_local_month24_cap2,2.284075442687022,2.3165149850539724,0.9475982532751092,1.0698689956331877,121.19299377139792,58.20958362896658,0,43
extra_h5_r30_nogap_cap2,2.3504887785832245,2.4075401046965963,0.9323144104803494,0.9935965848452508,124.25082999130083,55.335064946755956,3,43
local_hist_h5_r30_nogap_cap2,2.2498131695655363,2.273491131676783,0.9170305676855894,1.0851528384279476,110.33038999519515,57.46407494367203,2,54
known70_hazard30_r275_nogap_cap2,2.3208423019884,2.366062708178445,1.138646288209607,1.230349344978166,114.54523859234662,57.21657355403192,2,37
hazard_hist_h5_urgent_cap2,2.1091314980548046,2.154095467069284,1.3073639274279616,1.3602620087336244,85.09624966729375,52.64473256686627,0,18
known_change_z_urgent_cap2,2.0540367443973344,2.0694553016568773,1.3449781659388647,1.4089456869009584,85.80520422792144,49.51946714644077,0,21
ap1_change_z_r25_exact,2.2221940333432793,2.2436125831715605,1.2532751091703056,1.326943556975506,116.87015662720063,46.804159876738304,1,43
ap1_change_z_r25_exact_cap2,2.2913682713603625,2.3047282118255374,0.9705240174672489,1.0287539936102237,116.0412412593484,58.176436351035214,1,43
known_next_not_lower_cd3,1.9092195390110664,1.9283144958240843,1.3831877729257642,1.476038338658147,69.97117307419252,41.10111569663991,0,18
