scenario,clock,h,metric,block_dates,n_dates,mean_delta,ci_low,ci_high,probability_router_better
calendar_assumed_replay,23:15,5,brier,50,960,-0.027976484984362827,-0.041463495947351235,-0.014553966453966833,1.0
calendar_assumed_replay,23:15,5,benefit_mae,20,960,-19.560739352299766,-24.603133757646493,-14.313645158243917,1.0
calendar_assumed_replay,23:15,5,benefit_mae,50,960,-19.560739352299766,-24.969313164835764,-14.561829694659535,1.0
calendar_assumed_replay,00:15,10,brier,20,953,0.003867182857663735,-0.0034046625941330333,0.011831002764002434,0.175
calendar_assumed_replay,00:15,10,brier,50,953,0.003867182857663735,-0.004294257949781407,0.012114261722635782,0.184
calendar_assumed_replay,00:15,10,benefit_mae,20,953,0.972951891019986,-0.18791069072039648,2.176697087172309,0.054
calendar_assumed_replay,00:15,10,benefit_mae,50,953,0.972951891019986,-0.34913956686533976,2.425289214482055,0.085
calendar_assumed_replay,06:00,10,brier,20,953,0.003867182857663735,-0.0034046625941330333,0.011831002764002434,0.175
calendar_assumed_replay,06:00,10,brier,50,953,0.003867182857663735,-0.004294257949781407,0.012114261722635782,0.184
calendar_assumed_replay,06:00,10,benefit_mae,20,953,0.972951891019986,-0.18791069072039648,2.176697087172309,0.054
calendar_assumed_replay,06:00,10,benefit_mae,50,953,0.972951891019986,-0.34913956686533976,2.425289214482055,0.085
calendar_assumed_replay,09:15,10,brier,20,953,0.003867182857663735,-0.0034046625941330333,0.011831002764002434,0.175
calendar_assumed_replay,09:15,10,brier,50,953,0.003867182857663735,-0.004294257949781407,0.012114261722635782,0.184
calendar_assumed_replay,09:15,10,benefit_mae,20,953,0.972951891019986,-0.18791069072039648,2.176697087172309,0.054
calendar_assumed_replay,09:15,10,benefit_mae,50,953,0.972951891019986,-0.34913956686533976,2.425289214482055,0.085
calendar_assumed_replay,10:15,10,brier,20,953,-0.004165902188714275,-0.01181102389464516,0.003511200257450925,0.855
calendar_assumed_replay,10:15,10,brier,50,953,-0.004165902188714275,-0.013035760764833693,0.00501845125394246,0.785
calendar_assumed_replay,10:15,10,benefit_mae,20,953,0.972951891019986,-0.18791069072039648,2.176697087172309,0.054
calendar_assumed_replay,10:15,10,benefit_mae,50,953,0.972951891019986,-0.34913956686533976,2.425289214482055,0.085
calendar_assumed_replay,10:45,10,brier,20,953,-0.006433208363593196,-0.014681301112174003,0.001834828553783716,0.936
calendar_assumed_replay,10:45,10,brier,50,953,-0.006433208363593196,-0.0161633544714961,0.0031876956072912645,0.889
calendar_assumed_replay,10:45,10,benefit_mae,20,953,-3.2999344162976767,-6.8532159330972044,0.18204273159158704,0.967
calendar_assumed_replay,10:45,10,benefit_mae,50,953,-3.2999344162976767,-7.649771431623257,1.5330931655666589,0.92
calendar_assumed_replay,11:45,10,brier,20,953,-0.0072816594581244535,-0.01611476908490833,0.001459155970880145,0.949
calendar_assumed_replay,11:45,10,brier,50,953,-0.0072816594581244535,-0.017390100307690233,0.0030290700492643075,0.913
calendar_assumed_replay,11:45,10,benefit_mae,20,953,-3.9449630559511872,-7.423055071594099,-0.3701075929404007,0.983
calendar_assumed_replay,11:45,10,benefit_mae,50,953,-3.9449630559511872,-8.20856632134328,0.7811283259582369,0.962
calendar_assumed_replay,12:45,10,brier,20,953,-0.008287515582114713,-0.01764911781460092,0.0007996189224766355,0.963
calendar_assumed_replay,12:45,10,brier,50,953,-0.008287515582114713,-0.018377888175082534,0.0024606476191232993,0.933
calendar_assumed_replay,12:45,10,benefit_mae,20,953,-4.233369331487552,-7.658563130108673,-0.7260697400587559,0.99
calendar_assumed_replay,12:45,10,benefit_mae,50,953,-4.233369331487552,-8.494506027376259,0.47711289503262083,0.962
calendar_assumed_replay,13:45,10,brier,20,953,-0.009170825824452847,-0.018689082837283162,7.887506812102537e-05,0.973
calendar_assumed_replay,13:45,10,brier,50,953,-0.009170825824452847,-0.019211356098161,0.0018256536192443628,0.944
calendar_assumed_replay,13:45,10,benefit_mae,20,953,-4.53252370230489,-7.949521343923447,-1.0036711129208122,0.992
calendar_assumed_replay,13:45,10,benefit_mae,50,953,-4.53252370230489,-8.799704460841262,0.11927348123174793,0.968
calendar_assumed_replay,14:45,10,brier,20,953,-0.010119714225700033,-0.020048056219781087,-0.00044601114724106055,0.978
calendar_assumed_replay,14:45,10,brier,50,953,-0.010119714225700033,-0.02079329179476092,0.0013461327981535707,0.959
calendar_assumed_replay,14:45,10,benefit_mae,20,953,-4.683744093446213,-8.163906569345317,-1.129993516190866,0.992
calendar_assumed_replay,14:45,10,benefit_mae,50,953,-4.683744093446213,-8.935244705397738,-0.08114983882175059,0.977
calendar_assumed_replay,15:10,10,brier,20,953,-0.010843877152957645,-0.020942359194001232,-0.0009824471055809394,0.982
calendar_assumed_replay,15:10,10,brier,50,953,-0.010843877152957645,-0.02167774527713675,0.00102446291099216,0.968
calendar_assumed_replay,15:10,10,benefit_mae,20,953,-4.837499343482004,-8.27506547061317,-1.254409083583817,0.992
calendar_assumed_replay,15:10,10,benefit_mae,50,953,-4.837499343482004,-9.047494741972281,-0.22035993350149857,0.982
calendar_assumed_replay,15:25,10,brier,20,953,-0.011066681186993594,-0.02106714867490745,-0.0009764169632464155,0.983
calendar_assumed_replay,15:25,10,brier,50,953,-0.011066681186993594,-0.022152346281587947,0.0007798072578910635,0.969
calendar_assumed_replay,15:25,10,benefit_mae,20,953,-4.9043506774367565,-8.326410505662652,-1.3966768099013087,0.993
calendar_assumed_replay,15:25,10,benefit_mae,50,953,-4.9043506774367565,-9.106382830342259,-0.3620873717747099,0.983
calendar_assumed_replay,15:45,10,brier,20,953,-0.011117250065055116,-0.02115685416615116,-0.0009024695057404959,0.982
calendar_assumed_replay,15:45,10,brier,50,953,-0.011117250065055116,-0.02229724969047825,0.0007231689854141282,0.969
calendar_assumed_replay,15:45,10,benefit_mae,20,953,-4.95874924924089,-8.371870072561874,-1.4479263429075764,0.994
calendar_assumed_replay,15:45,10,benefit_mae,50,953,-4.95874924924089,-9.13954385061299,-0.3861615812598531,0.986
calendar_assumed_replay,16:45,10,brier,20,953,-0.011431254046169863,-0.021438238031297345,-0.0014411703533944277,0.986
calendar_assumed_replay,16:45,10,brier,50,953,-0.011431254046169863,-0.023026377480938012,0.0006125229938758052,0.97
calendar_assumed_replay,16:45,10,benefit_mae,20,953,-5.373597929547915,-8.611550010503484,-1.9387280701683545,0.996
calendar_assumed_replay,16:45,10,benefit_mae,50,953,-5.373597929547915,-9.38708710470574,-0.9393162789959011,0.994
calendar_assumed_replay,17:45,10,brier,20,953,-0.011277385163240486,-0.020890543135600965,-0.001816404348636266,0.987
calendar_assumed_replay,17:45,10,brier,50,953,-0.011277385163240486,-0.02295262864946094,0.00031308955912140636,0.969
calendar_assumed_replay,17:45,10,benefit_mae,20,953,-5.6501186420871115,-9.137708977495441,-2.088257548475283,0.997
calendar_assumed_replay,17:45,10,benefit_mae,50,953,-5.6501186420871115,-9.846708878762685,-1.027634217919205,0.995
calendar_assumed_replay,18:45,10,brier,20,953,-0.006320647390873104,-0.015646263636111643,0.0035654236982264427,0.88
calendar_assumed_replay,18:45,10,brier,50,953,-0.006320647390873104,-0.017746569200853327,0.004563094595236927,0.867
calendar_assumed_replay,18:45,10,benefit_mae,20,953,-10.070589676668744,-15.31978828700269,-5.255896273226561,1.0
calendar_assumed_replay,18:45,10,benefit_mae,50,953,-10.070589676668744,-15.765384347638278,-3.998296205522691,0.999
calendar_assumed_replay,19:15,10,brier,20,953,-0.007082987493439706,-0.016344711434604593,0.00261139684946882,0.916
calendar_assumed_replay,19:15,10,brier,50,953,-0.007082987493439706,-0.018113257846449148,0.003194530387458032,0.908
calendar_assumed_replay,19:15,10,benefit_mae,20,953,-9.91240811960141,-15.357284080592432,-4.8775070410013415,1.0
calendar_assumed_replay,19:15,10,benefit_mae,50,953,-9.91240811960141,-15.886565090328695,-3.6826300084236836,0.998
calendar_assumed_replay,20:15,10,brier,20,953,-0.00735076714194994,-0.01629966870269649,0.0020768373012532227,0.927
calendar_assumed_replay,20:15,10,brier,50,953,-0.00735076714194994,-0.0177034394972955,0.0024280360218599814,0.93
calendar_assumed_replay,20:15,10,benefit_mae,20,953,-8.718541277871676,-14.252608397843591,-3.4029314027532176,0.998
calendar_assumed_replay,20:15,10,benefit_mae,50,953,-8.718541277871676,-15.178178469858606,-1.8353373633552141,0.995
calendar_assumed_replay,21:15,10,brier,20,953,-0.00735076714194994,-0.01629966870269649,0.0020768373012532227,0.927
calendar_assumed_replay,21:15,10,brier,50,953,-0.00735076714194994,-0.0177034394972955,0.0024280360218599814,0.93
calendar_assumed_replay,21:15,10,benefit_mae,20,953,-8.718541277871676,-14.252608397843591,-3.4029314027532176,0.998
calendar_assumed_replay,21:15,10,benefit_mae,50,953,-8.718541277871676,-15.178178469858606,-1.8353373633552141,0.995
calendar_assumed_replay,22:15,10,brier,20,953,-0.00735076714194994,-0.01629966870269649,0.0020768373012532227,0.927
calendar_assumed_replay,22:15,10,brier,50,953,-0.00735076714194994,-0.0177034394972955,0.0024280360218599814,0.93
calendar_assumed_replay,22:15,10,benefit_mae,20,953,-8.718541277871676,-14.252608397843591,-3.4029314027532176,0.998
calendar_assumed_replay,22:15,10,benefit_mae,50,953,-8.718541277871676,-15.178178469858606,-1.8353373633552141,0.995
calendar_assumed_replay,23:15,10,brier,20,953,-0.00735076714194994,-0.01629966870269649,0.0020768373012532227,0.927
calendar_assumed_replay,23:15,10,brier,50,953,-0.00735076714194994,-0.0177034394972955,0.0024280360218599814,0.93
calendar_assumed_replay,23:15,10,benefit_mae,20,953,-8.718541277871676,-14.252608397843591,-3.4029314027532176,0.998
calendar_assumed_replay,23:15,10,benefit_mae,50,953,-8.718541277871676,-15.178178469858606,-1.8353373633552141,0.995
calendar_assumed_replay,00:15,20,brier,20,939,0.004993957571646521,-0.0017104132119238964,0.011559240372007356,0.065
calendar_assumed_replay,00:15,20,brier,50,939,0.004993957571646521,-0.0025485957925883754,0.012021992767036195,0.067
calendar_assumed_replay,00:15,20,benefit_mae,20,939,2.705382182190389,0.05501768771465489,5.477587373511011,0.022
calendar_assumed_replay,00:15,20,benefit_mae,50,939,2.705382182190389,-0.6162543063059559,6.345354587435458,0.055
calendar_assumed_replay,06:00,20,brier,20,939,0.004993957571646521,-0.0017104132119238964,0.011559240372007356,0.065
calendar_assumed_replay,06:00,20,brier,50,939,0.004993957571646521,-0.0025485957925883754,0.012021992767036195,0.067
calendar_assumed_replay,06:00,20,benefit_mae,20,939,2.705382182190389,0.05501768771465489,5.477587373511011,0.022
calendar_assumed_replay,06:00,20,benefit_mae,50,939,2.705382182190389,-0.6162543063059559,6.345354587435458,0.055
calendar_assumed_replay,09:15,20,brier,20,939,0.004993957571646521,-0.0017104132119238964,0.011559240372007356,0.065
calendar_assumed_replay,09:15,20,brier,50,939,0.004993957571646521,-0.0025485957925883754,0.012021992767036195,0.067
calendar_assumed_replay,09:15,20,benefit_mae,20,939,2.705382182190389,0.05501768771465489,5.477587373511011,0.022
calendar_assumed_replay,09:15,20,benefit_mae,50,939,2.705382182190389,-0.6162543063059559,6.345354587435458,0.055
calendar_assumed_replay,10:15,20,brier,20,939,0.0007757205924938786,-0.005399821400491766,0.007185623517991389,0.389
calendar_assumed_replay,10:15,20,brier,50,939,0.0007757205924938786,-0.0076190390394226355,0.008087455987676188,0.377
calendar_assumed_replay,10:15,20,benefit_mae,20,939,2.705382182190389,0.05501768771465489,5.477587373511011,0.022
calendar_assumed_replay,10:15,20,benefit_mae,50,939,2.705382182190389,-0.6162543063059559,6.345354587435458,0.055
calendar_assumed_replay,10:45,20,brier,20,939,-5.6541432805358765e-05,-0.006665710857199684,0.006908173942147577,0.495
calendar_assumed_replay,10:45,20,brier,50,939,-5.6541432805358765e-05,-0.00972468088585202,0.007812166631255769,0.48
calendar_assumed_replay,10:45,20,benefit_mae,20,939,2.705382182190389,0.05501768771465489,5.477587373511011,0.022
calendar_assumed_replay,10:45,20,benefit_mae,50,939,2.705382182190389,-0.6162543063059559,6.345354587435458,0.055
calendar_assumed_replay,11:45,20,brier,20,939,-0.00045530299066681826,-0.007495605083264297,0.006738786172866116,0.528
calendar_assumed_replay,11:45,20,brier,50,939,-0.00045530299066681826,-0.010283354422507865,0.007698511523451106,0.49
calendar_assumed_replay,11:45,20,benefit_mae,20,939,2.705382182190389,0.05501768771465489,5.477587373511011,0.022
calendar_assumed_replay,11:45,20,benefit_mae,50,939,2.705382182190389,-0.6162543063059559,6.345354587435458,0.055
calendar_assumed_replay,12:45,20,brier,20,939,-0.000878485862573993,-0.00828791364764088,0.0065241133714169005,0.563
calendar_assumed_replay,12:45,20,brier,50,939,-0.000878485862573993,-0.011001048305118851,0.007704494869173778,0.531
calendar_assumed_replay,12:45,20,benefit_mae,20,939,2.705382182190389,0.05501768771465489,5.477587373511011,0.022
calendar_assumed_replay,12:45,20,benefit_mae,50,939,2.705382182190389,-0.6162543063059559,6.345354587435458,0.055
calendar_assumed_replay,13:45,20,brier,20,939,-0.0014509674202964216,-0.00906917817974948,0.006166540284719492,0.619
calendar_assumed_replay,13:45,20,brier,50,939,-0.0014509674202964216,-0.012052633144850727,0.007365209002630506,0.576
calendar_assumed_replay,13:45,20,benefit_mae,20,939,2.705382182190389,0.05501768771465489,5.477587373511011,0.022
calendar_assumed_replay,13:45,20,benefit_mae,50,939,2.705382182190389,-0.6162543063059559,6.345354587435458,0.055
calendar_assumed_replay,14:45,20,brier,20,939,-0.002148695273680544,-0.010223372485453654,0.005877846657785256,0.688
calendar_assumed_replay,14:45,20,brier,50,939,-0.002148695273680544,-0.013333248466811786,0.007052656041139914,0.622
calendar_assumed_replay,14:45,20,benefit_mae,20,939,2.705382182190389,0.05501768771465489,5.477587373511011,0.022
calendar_assumed_replay,14:45,20,benefit_mae,50,939,2.705382182190389,-0.6162543063059559,6.345354587435458,0.055
calendar_assumed_replay,15:10,20,brier,20,939,-0.002861626090431871,-0.011393065120575079,0.005335063409251366,0.737
calendar_assumed_replay,15:10,20,brier,50,939,-0.002861626090431871,-0.014393824049605314,0.006742617723673224,0.675
calendar_assumed_replay,15:10,20,benefit_mae,20,939,2.705382182190389,0.05501768771465489,5.477587373511011,0.022
calendar_assumed_replay,15:10,20,benefit_mae,50,939,2.705382182190389,-0.6162543063059559,6.345354587435458,0.055
calendar_assumed_replay,15:25,20,brier,20,939,-0.0029873315850469165,-0.01157018300032781,0.005212443389973505,0.745
calendar_assumed_replay,15:25,20,brier,50,939,-0.0029873315850469165,-0.014547907465226564,0.006681436247780647,0.681
calendar_assumed_replay,15:25,20,benefit_mae,20,939,2.705382182190389,0.05501768771465489,5.477587373511011,0.022
calendar_assumed_replay,15:25,20,benefit_mae,50,939,2.705382182190389,-0.6162543063059559,6.345354587435458,0.055
calendar_assumed_replay,15:45,20,brier,20,939,-0.003003427948110742,-0.011631892160416872,0.005237678362565572,0.747
calendar_assumed_replay,15:45,20,brier,50,939,-0.003003427948110742,-0.014606110633640198,0.006689850379970739,0.684
calendar_assumed_replay,15:45,20,benefit_mae,20,939,2.705382182190389,0.05501768771465489,5.477587373511011,0.022
calendar_assumed_replay,15:45,20,benefit_mae,50,939,2.705382182190389,-0.6162543063059559,6.345354587435458,0.055
calendar_assumed_replay,16:45,20,brier,20,939,-0.003683501125420903,-0.012111725359737606,0.004670827040117085,0.795
calendar_assumed_replay,16:45,20,brier,50,939,-0.003683501125420903,-0.015640741484741046,0.005733890669282042,0.724
calendar_assumed_replay,16:45,20,benefit_mae,20,939,2.705382182190389,0.05501768771465489,5.477587373511011,0.022
calendar_assumed_replay,16:45,20,benefit_mae,50,939,2.705382182190389,-0.6162543063059559,6.345354587435458,0.055
calendar_assumed_replay,17:45,20,brier,20,939,-0.0030823986728208677,-0.010713735066692457,0.004560929453670164,0.767
calendar_assumed_replay,17:45,20,brier,50,939,-0.0030823986728208677,-0.014312653705466832,0.0058113917388222325,0.696
calendar_assumed_replay,17:45,20,benefit_mae,20,939,2.705382182190389,0.05501768771465489,5.477587373511011,0.022
calendar_assumed_replay,17:45,20,benefit_mae,50,939,2.705382182190389,-0.6162543063059559,6.345354587435458,0.055
calendar_assumed_replay,18:45,20,brier,20,939,-0.0010271596529011966,-0.008905212955834445,0.00592030530929185,0.598
calendar_assumed_replay,18:45,20,brier,50,939,-0.0010271596529011966,-0.009318347857078966,0.007351298313582199,0.55
calendar_assumed_replay,18:45,20,benefit_mae,20,939,-3.9150212797000385,-14.453632431386344,5.751005489055898,0.8
calendar_assumed_replay,18:45,20,benefit_mae,50,939,-3.9150212797000385,-14.827529771354282,6.477375871748979,0.766
calendar_assumed_replay,19:15,20,brier,20,939,-0.0016380851230581685,-0.009301989301692678,0.005154826000522823,0.663
calendar_assumed_replay,19:15,20,brier,50,939,-0.0016380851230581685,-0.009574616121809192,0.006426442742799568,0.611
calendar_assumed_replay,19:15,20,benefit_mae,20,939,-3.254595383483689,-14.349414442089492,6.732328052293807,0.734
calendar_assumed_replay,19:15,20,benefit_mae,50,939,-3.254595383483689,-15.144084139932636,7.745872087545665,0.723
calendar_assumed_replay,20:15,20,brier,20,939,-0.001990884803938449,-0.009654875940698927,0.004635096208781268,0.698
calendar_assumed_replay,20:15,20,brier,50,939,-0.001990884803938449,-0.00947493671627611,0.005293771072114372,0.652
calendar_assumed_replay,20:15,20,benefit_mae,20,939,-2.4599693172174453,-13.616032766993042,8.278342131954629,0.681
calendar_assumed_replay,20:15,20,benefit_mae,50,939,-2.4599693172174453,-14.618525908575721,8.501644178415116,0.673
calendar_assumed_replay,21:15,20,brier,20,939,-0.001990884803938449,-0.009654875940698927,0.004635096208781268,0.698
calendar_assumed_replay,21:15,20,brier,50,939,-0.001990884803938449,-0.00947493671627611,0.005293771072114372,0.652
calendar_assumed_replay,21:15,20,benefit_mae,20,939,-2.4599693172174453,-13.616032766993042,8.278342131954629,0.681
calendar_assumed_replay,21:15,20,benefit_mae,50,939,-2.4599693172174453,-14.618525908575721,8.501644178415116,0.673
calendar_assumed_replay,22:15,20,brier,20,939,-0.001990884803938449,-0.009654875940698927,0.004635096208781268,0.698
calendar_assumed_replay,22:15,20,brier,50,939,-0.001990884803938449,-0.00947493671627611,0.005293771072114372,0.652
calendar_assumed_replay,22:15,20,benefit_mae,20,939,-2.4599693172174453,-13.616032766993042,8.278342131954629,0.681
calendar_assumed_replay,22:15,20,benefit_mae,50,939,-2.4599693172174453,-14.618525908575721,8.501644178415116,0.673
calendar_assumed_replay,23:15,20,brier,20,939,-0.001990884803938449,-0.009654875940698927,0.004635096208781268,0.698
calendar_assumed_replay,23:15,20,brier,50,939,-0.001990884803938449,-0.00947493671627611,0.005293771072114372,0.652
calendar_assumed_replay,23:15,20,benefit_mae,20,939,-2.4599693172174453,-13.616032766993042,8.278342131954629,0.681
calendar_assumed_replay,23:15,20,benefit_mae,50,939,-2.4599693172174453,-14.618525908575721,8.501644178415116,0.673
no_same_day_receipt,00:15,1,brier,20,966,-0.004484830531656848,-0.013182201240602728,0.0038699494212356303,0.878
no_same_day_receipt,00:15,1,brier,50,966,-0.004484830531656848,-0.012685996837256847,0.00400488251157196,0.844
no_same_day_receipt,00:15,1,benefit_mae,20,966,0.08908414687196402,-0.049418012725005865,0.23122174886600316,0.108
no_same_day_receipt,00:15,1,benefit_mae,50,966,0.08908414687196402,-0.0207020259764056,0.2094043800910435,0.067
no_same_day_receipt,06:00,1,brier,20,966,-0.004484830531656848,-0.013182201240602728,0.0038699494212356303,0.878
no_same_day_receipt,06:00,1,brier,50,966,-0.004484830531656848,-0.012685996837256847,0.00400488251157196,0.844
no_same_day_receipt,06:00,1,benefit_mae,20,966,0.08908414687196402,-0.049418012725005865,0.23122174886600316,0.108
no_same_day_receipt,06:00,1,benefit_mae,50,966,0.08908414687196402,-0.0207020259764056,0.2094043800910435,0.067
no_same_day_receipt,09:15,1,brier,20,966,-0.02717249418793319,-0.037722952985754656,-0.01638437896063321,1.0
no_same_day_receipt,09:15,1,brier,50,966,-0.02717249418793319,-0.03866625337890985,-0.016117468385233053,1.0
no_same_day_receipt,09:15,1,benefit_mae,20,966,0.08908414687196402,-0.049418012725005865,0.23122174886600316,0.108
no_same_day_receipt,09:15,1,benefit_mae,50,966,0.08908414687196402,-0.0207020259764056,0.2094043800910435,0.067
no_same_day_receipt,10:15,1,brier,20,966,-0.04005170305818466,-0.051436458087706353,-0.02868297119983369,1.0
no_same_day_receipt,10:15,1,brier,50,966,-0.04005170305818466,-0.052180401681685876,-0.028209348763826202,1.0
no_same_day_receipt,10:15,1,benefit_mae,20,966,0.08908414687196402,-0.049418012725005865,0.23122174886600316,0.108
no_same_day_receipt,10:15,1,benefit_mae,50,966,0.08908414687196402,-0.0207020259764056,0.2094043800910435,0.067
no_same_day_receipt,10:45,1,brier,20,966,-0.047215890348358824,-0.05716576640501887,-0.036487648367882757,1.0
no_same_day_receipt,10:45,1,brier,50,966,-0.047215890348358824,-0.05765673488410815,-0.036715797263604424,1.0
no_same_day_receipt,10:45,1,benefit_mae,20,966,-7.060813575713611,-8.46731338562085,-5.628884924693553,1.0
no_same_day_receipt,10:45,1,benefit_mae,50,966,-7.060813575713611,-8.800281478216368,-5.249591801667146,1.0
no_same_day_receipt,11:45,1,brier,20,966,-0.05197418167177146,-0.06249404689410074,-0.04081023551414199,1.0
no_same_day_receipt,11:45,1,brier,50,966,-0.05197418167177146,-0.06356536522735434,-0.04020036035662703,1.0
no_same_day_receipt,11:45,1,benefit_mae,20,966,-7.662105126098696,-9.186141104986008,-6.14971926214604,1.0
no_same_day_receipt,11:45,1,benefit_mae,50,966,-7.662105126098696,-9.492724135571413,-5.80125133265471,1.0
no_same_day_receipt,12:45,1,brier,20,966,-0.05414392431357719,-0.06458289504661056,-0.043185781153722416,1.0
no_same_day_receipt,12:45,1,brier,50,966,-0.05414392431357719,-0.06606581031223649,-0.041413813078629874,1.0
no_same_day_receipt,12:45,1,benefit_mae,20,966,-7.798691433026311,-9.310860853403033,-6.2718038795904265,1.0
no_same_day_receipt,12:45,1,benefit_mae,50,966,-7.798691433026311,-9.65482528941719,-5.929489289368774,1.0
no_same_day_receipt,13:45,1,brier,20,966,-0.055805691426792245,-0.06629562544680458,-0.04453874151589831,1.0
no_same_day_receipt,13:45,1,brier,50,966,-0.055805691426792245,-0.06775297803815006,-0.042963414709928954,1.0
no_same_day_receipt,13:45,1,benefit_mae,20,966,-7.945973753342239,-9.47594916181818,-6.4455031783006,1.0
no_same_day_receipt,13:45,1,benefit_mae,50,966,-7.945973753342239,-9.850040674544267,-6.090192857818178,1.0
no_same_day_receipt,14:45,1,brier,20,966,-0.057009071986049174,-0.0673770829613285,-0.046096368182416435,1.0
no_same_day_receipt,14:45,1,brier,50,966,-0.057009071986049174,-0.06878529645916283,-0.04413697439150244,1.0
no_same_day_receipt,14:45,1,benefit_mae,20,966,-8.06507147560992,-9.564896813480873,-6.566881596007639,1.0
no_same_day_receipt,14:45,1,benefit_mae,50,966,-8.06507147560992,-10.027749583955746,-6.196227064643405,1.0
no_same_day_receipt,15:10,1,brier,20,966,-0.057139902563889636,-0.0674163603694185,-0.04622339049055803,1.0
no_same_day_receipt,15:10,1,brier,50,966,-0.057139902563889636,-0.06879059895164309,-0.0443637079498879,1.0
no_same_day_receipt,15:10,1,benefit_mae,20,966,-8.074181101604184,-9.564135205638816,-6.572112983775732,1.0
no_same_day_receipt,15:10,1,benefit_mae,50,966,-8.074181101604184,-10.01568757285798,-6.200454731450351,1.0
no_same_day_receipt,15:25,1,brier,20,966,-0.05711229296309902,-0.06723913068867234,-0.04614689741405679,1.0
no_same_day_receipt,15:25,1,brier,50,966,-0.05711229296309902,-0.06876258191240334,-0.04474174511044203,1.0
no_same_day_receipt,15:25,1,benefit_mae,20,966,-8.081568528111346,-9.578008683560894,-6.588126266270625,1.0
no_same_day_receipt,15:25,1,benefit_mae,50,966,-8.081568528111346,-10.006031663796595,-6.230134190586008,1.0
no_same_day_receipt,15:45,1,brier,20,966,-0.0570698545594187,-0.0672657675661782,-0.04609910367890048,1.0
no_same_day_receipt,15:45,1,brier,50,966,-0.0570698545594187,-0.06869618157933252,-0.0446518945792881,1.0
no_same_day_receipt,15:45,1,benefit_mae,20,966,-8.103974026847036,-9.601334511175745,-6.612253769914173,1.0
no_same_day_receipt,15:45,1,benefit_mae,50,966,-8.103974026847036,-10.032187148690014,-6.244021574037375,1.0
no_same_day_receipt,16:45,1,brier,20,966,-0.05090187162180278,-0.06125769438479008,-0.04055123622449835,1.0
no_same_day_receipt,16:45,1,brier,50,966,-0.05090187162180278,-0.0610050978051584,-0.040613384999320636,1.0
no_same_day_receipt,16:45,1,benefit_mae,20,966,-7.460317025120667,-8.967140172812634,-6.025630602961378,1.0
no_same_day_receipt,16:45,1,benefit_mae,50,966,-7.460317025120667,-9.233207161414473,-5.6902909794638585,1.0
no_same_day_receipt,17:45,1,brier,20,966,-0.04640098808953196,-0.05653169907854588,-0.03593280199610775,1.0
no_same_day_receipt,17:45,1,brier,50,966,-0.04640098808953196,-0.05690313160266436,-0.03613500755892609,1.0
no_same_day_receipt,17:45,1,benefit_mae,20,966,-6.749014111890996,-8.22661971021287,-5.334119904580262,1.0
no_same_day_receipt,17:45,1,benefit_mae,50,966,-6.749014111890996,-8.277786811229115,-5.265046470654021,1.0
no_same_day_receipt,18:45,1,brier,20,966,-0.04640098808953196,-0.05653169907854588,-0.03593280199610775,1.0
no_same_day_receipt,18:45,1,brier,50,966,-0.04640098808953196,-0.05690313160266436,-0.03613500755892609,1.0
no_same_day_receipt,18:45,1,benefit_mae,20,966,-6.749014111890996,-8.22661971021287,-5.334119904580262,1.0
no_same_day_receipt,18:45,1,benefit_mae,50,966,-6.749014111890996,-8.277786811229115,-5.265046470654021,1.0
no_same_day_receipt,19:15,1,brier,20,966,-0.04640098808953196,-0.05653169907854588,-0.03593280199610775,1.0
no_same_day_receipt,19:15,1,brier,50,966,-0.04640098808953196,-0.05690313160266436,-0.03613500755892609,1.0
no_same_day_receipt,19:15,1,benefit_mae,20,966,-6.749014111890996,-8.22661971021287,-5.334119904580262,1.0
no_same_day_receipt,19:15,1,benefit_mae,50,966,-6.749014111890996,-8.277786811229115,-5.265046470654021,1.0
no_same_day_receipt,20:15,1,brier,20,966,-0.04640098808953196,-0.05653169907854588,-0.03593280199610775,1.0
no_same_day_receipt,20:15,1,brier,50,966,-0.04640098808953196,-0.05690313160266436,-0.03613500755892609,1.0
no_same_day_receipt,20:15,1,benefit_mae,20,966,-6.749014111890996,-8.22661971021287,-5.334119904580262,1.0
no_same_day_receipt,20:15,1,benefit_mae,50,966,-6.749014111890996,-8.277786811229115,-5.265046470654021,1.0
no_same_day_receipt,21:15,1,brier,20,966,-0.04640098808953196,-0.05653169907854588,-0.03593280199610775,1.0
no_same_day_receipt,21:15,1,brier,50,966,-0.04640098808953196,-0.05690313160266436,-0.03613500755892609,1.0
no_same_day_receipt,21:15,1,benefit_mae,20,966,-6.749014111890996,-8.22661971021287,-5.334119904580262,1.0
no_same_day_receipt,21:15,1,benefit_mae,50,966,-6.749014111890996,-8.277786811229115,-5.265046470654021,1.0
no_same_day_receipt,22:15,1,brier,20,966,-0.04640098808953196,-0.05653169907854588,-0.03593280199610775,1.0
no_same_day_receipt,22:15,1,brier,50,966,-0.04640098808953196,-0.05690313160266436,-0.03613500755892609,1.0
no_same_day_receipt,22:15,1,benefit_mae,20,966,-6.749014111890996,-8.22661971021287,-5.334119904580262,1.0
no_same_day_receipt,22:15,1,benefit_mae,50,966,-6.749014111890996,-8.277786811229115,-5.265046470654021,1.0
no_same_day_receipt,23:15,1,brier,20,966,-0.04640098808953196,-0.05653169907854588,-0.03593280199610775,1.0
