scenario,clock,h,slice,group,n_probability,positive_rate,mean_prediction,brier,logloss,ece,baseline_brier,baseline_logloss,baseline_ece,brier_delta,logloss_delta,auc,average_precision,n_benefit,mean_actual_bps,mean_predicted_bps,mae,rmse,bias,spearman,baseline_mae,baseline_rmse,mae_delta,rmse_delta,brier_ci_high,benefit_mae_ci_high,probability_supported,benefit_supported,flag_high_ece,flag_low_auc,flag_small_n,flag_probability_not_supported,flag_benefit_not_supported
calendar_assumed_replay,15:25,20,ALL,ALL,4695,0.15399361022364216,0.18717199190722025,0.12761603840041028,0.4165051982469698,0.0332407618822009,0.13060336998545719,0.4308947952281529,0.01340630382359051,-0.0029873315850469095,-0.014389596981183084,0.6480505307553984,0.24029929463211724,4695,-8.187013975830855,-6.97317414304361,206.1948251458362,259.05790344906956,1.2138398327872362,-0.2543557185881786,203.48944296364579,255.12031197457677,2.7053821821904194,3.937591474492791,0.006681436247780647,6.345354587435458,False,False,False,False,False,True,True
calendar_assumed_replay,15:45,20,ALL,ALL,4695,0.15399361022364216,0.1872994145768609,0.12759994203734643,0.4164031243272651,0.033305804353218726,0.13060336998545719,0.4308947952281529,0.01340630382359051,-0.0030034279481107595,-0.014491670900887765,0.6488373315838811,0.2407880406494386,4695,-8.187013975830855,-6.97317414304361,206.1948251458362,259.05790344906956,1.2138398327872362,-0.2543557185881786,203.48944296364579,255.12031197457677,2.7053821821904194,3.937591474492791,0.006689850379970739,6.345354587435458,False,False,False,False,False,True,True
calendar_assumed_replay,16:45,20,ALL,ALL,4695,0.15399361022364216,0.18673636277099126,0.12691986886003626,0.414664985570778,0.03318185190715929,0.13060336998545719,0.4308947952281529,0.01340630382359051,-0.0036835011254209293,-0.01622980965737486,0.6507025666525986,0.2458275937443154,4695,-8.187013975830855,-6.97317414304361,206.1948251458362,259.05790344906956,1.2138398327872362,-0.2543557185881786,203.48944296364579,255.12031197457677,2.7053821821904194,3.937591474492791,0.005733890669282042,6.345354587435458,False,False,False,False,False,True,True
calendar_assumed_replay,17:45,20,ALL,ALL,4695,0.15399361022364216,0.18636888982269506,0.1275209713126363,0.4170632175964988,0.032792475137502504,0.13060336998545719,0.4308947952281529,0.01340630382359051,-0.0030823986728208963,-0.013831577631654102,0.6433586279614284,0.2371625252235118,4695,-8.187013975830855,-6.97317414304361,206.1948251458362,259.05790344906956,1.2138398327872362,-0.2543557185881786,203.48944296364579,255.12031197457677,2.7053821821904194,3.937591474492791,0.0058113917388222325,6.345354587435458,False,False,False,False,False,True,True
calendar_assumed_replay,18:45,20,ALL,ALL,4695,0.15399361022364216,0.1834168589804695,0.12957621033255598,0.42768288015651573,0.030228644123108918,0.13060336998545719,0.4308947952281529,0.01340630382359051,-0.001027159652901205,-0.0032119150716371503,0.5696044510745342,0.22747544476977238,4695,-8.187013975830855,23.24601515783387,199.57442168394576,253.01954718728808,31.43302913366473,0.25467121069671517,203.48944296364579,255.12031197457677,-3.915021279700028,-2.100764787288682,0.007351298313582199,6.477375871748979,False,False,False,False,False,True,True
calendar_assumed_replay,19:15,20,ALL,ALL,4695,0.15399361022364216,0.18111839858658257,0.128965284862399,0.42531493282620847,0.031245450743127085,0.13060336998545719,0.4308947952281529,0.01340630382359051,-0.001638085123058186,-0.005579862401944413,0.5845273762812718,0.2320451736236687,4695,-8.187013975830855,22.122228759932288,200.2348475801621,254.2593822800825,30.30924273576313,0.2518495480349348,203.48944296364579,255.12031197457677,-3.2545953834836894,-0.8609296944942741,0.006426442742799568,7.745872087545665,False,False,False,False,False,True,True
calendar_assumed_replay,20:15,20,ALL,ALL,4695,0.15399361022364216,0.17934446653473504,0.12861248518151874,0.42513053602032175,0.03420682869927406,0.13060336998545719,0.4308947952281529,0.01340630382359051,-0.001990884803938442,-0.005764259207831135,0.5780710478188258,0.2424499738560347,4695,-8.187013975830855,21.590923888615116,201.02947364642836,254.47750441730517,29.777937864445963,0.2509325698891907,203.48944296364579,255.12031197457677,-2.4599693172174284,-0.6428075572715954,0.005293771072114372,8.501644178415116,False,False,False,False,False,True,True
calendar_assumed_replay,21:15,20,ALL,ALL,4695,0.15399361022364216,0.17934446653473504,0.12861248518151874,0.42513053602032175,0.03420682869927406,0.13060336998545719,0.4308947952281529,0.01340630382359051,-0.001990884803938442,-0.005764259207831135,0.5780710478188258,0.2424499738560347,4695,-8.187013975830855,21.590923888615116,201.02947364642836,254.47750441730517,29.777937864445963,0.2509325698891907,203.48944296364579,255.12031197457677,-2.4599693172174284,-0.6428075572715954,0.005293771072114372,8.501644178415116,False,False,False,False,False,True,True
calendar_assumed_replay,22:15,20,ALL,ALL,4695,0.15399361022364216,0.17934446653473504,0.12861248518151874,0.42513053602032175,0.03420682869927406,0.13060336998545719,0.4308947952281529,0.01340630382359051,-0.001990884803938442,-0.005764259207831135,0.5780710478188258,0.2424499738560347,4695,-8.187013975830855,21.590923888615116,201.02947364642836,254.47750441730517,29.777937864445963,0.2509325698891907,203.48944296364579,255.12031197457677,-2.4599693172174284,-0.6428075572715954,0.005293771072114372,8.501644178415116,False,False,False,False,False,True,True
calendar_assumed_replay,23:15,20,ALL,ALL,4695,0.15399361022364216,0.17934446653473504,0.12861248518151874,0.42513053602032175,0.03420682869927406,0.13060336998545719,0.4308947952281529,0.01340630382359051,-0.001990884803938442,-0.005764259207831135,0.5780710478188258,0.2424499738560347,4695,-8.187013975830855,21.590923888615116,201.02947364642836,254.47750441730517,29.777937864445963,0.2509325698891907,203.48944296364579,255.12031197457677,-2.4599693172174284,-0.6428075572715954,0.005293771072114372,8.501644178415116,False,False,False,False,False,True,True
