scenario,clock,h,slice,group,bin,n,predicted_mean_bps,actual_mean_bps,calibration_gap_bps
calendar_assumed_replay,00:15,10,currency,UZS,6,95,3.2593089422471593,48.29047910106444,-45.03117015881728
calendar_assumed_replay,00:15,10,currency,UZS,7,95,5.58097095228118,39.442966835442476,-33.8619958831613
calendar_assumed_replay,00:15,10,currency,UZS,8,95,6.372347608946056,-59.434019825378215,65.80636743432427
calendar_assumed_replay,00:15,10,currency,UZS,9,96,11.829908935626442,-140.94554492409134,152.77545385971777
calendar_assumed_replay,06:00,10,ALL,ALL,0,477,-14.470219110495021,35.92420559473189,-50.39442470522691
calendar_assumed_replay,06:00,10,ALL,ALL,1,476,-11.663192988138107,39.79545941335063,-51.458652401488735
calendar_assumed_replay,06:00,10,ALL,ALL,2,477,-9.01342480661726,25.839047996666796,-34.85247280328406
calendar_assumed_replay,06:00,10,ALL,ALL,3,476,-6.215570747833448,-19.561549075543184,13.345978327709735
calendar_assumed_replay,06:00,10,ALL,ALL,4,477,-3.6550439847679708,-100.9879253788204,97.33288139405244
calendar_assumed_replay,06:00,10,ALL,ALL,5,476,-1.4114861765741415,88.28735177881005,-89.69883795538419
calendar_assumed_replay,06:00,10,ALL,ALL,6,476,3.250475648338536,63.46299484236678,-60.212519194028246
calendar_assumed_replay,06:00,10,ALL,ALL,7,477,5.581466104154526,32.723948658443184,-27.14248255428866
calendar_assumed_replay,06:00,10,ALL,ALL,8,476,6.3759721625607835,-59.031350928300355,65.40732309086114
calendar_assumed_replay,06:00,10,ALL,ALL,9,477,12.063597326167523,-135.70862205176252,147.77221937793004
calendar_assumed_replay,06:00,10,currency,AMD,0,96,-14.457972544248944,30.902601038912554,-45.3605735831615
calendar_assumed_replay,06:00,10,currency,AMD,1,95,-11.654418002216794,38.973999221129986,-50.62841722334678
calendar_assumed_replay,06:00,10,currency,AMD,2,95,-9.005689765313312,23.476474659180784,-32.482164424494094
calendar_assumed_replay,06:00,10,currency,AMD,3,95,-6.216500388816658,-32.3976390229515,26.181138634134843
calendar_assumed_replay,06:00,10,currency,AMD,4,96,-3.65544774759115,-76.73586868491893,73.08042093732777
calendar_assumed_replay,06:00,10,currency,AMD,5,95,-1.4051111835345858,88.30210914027124,-89.70722032380583
calendar_assumed_replay,06:00,10,currency,AMD,6,95,3.2593089422471593,85.53148044178381,-82.27217149953665
calendar_assumed_replay,06:00,10,currency,AMD,7,95,5.58097095228118,45.53886707193896,-39.95789611965778
calendar_assumed_replay,06:00,10,currency,AMD,8,95,6.372347608946056,-58.883173001353356,65.25552061029941
calendar_assumed_replay,06:00,10,currency,AMD,9,96,12.165467349915923,-125.91820164532048,138.0836689952364
calendar_assumed_replay,06:00,10,currency,KGS,0,96,-14.457972544248944,26.902214882651577,-41.360187426900524
calendar_assumed_replay,06:00,10,currency,KGS,1,95,-11.654418002216794,12.130154774615498,-23.78457277683229
calendar_assumed_replay,06:00,10,currency,KGS,2,95,-9.005689765313312,21.753831222728685,-30.759520988042
calendar_assumed_replay,06:00,10,currency,KGS,3,95,-6.216500388816658,-36.94054938202901,30.724048993212353
calendar_assumed_replay,06:00,10,currency,KGS,4,96,-3.65544774759115,-105.18431639494264,101.52886864735149
calendar_assumed_replay,06:00,10,currency,KGS,5,95,-1.4051111835345858,99.54684902512146,-100.95196020865605
calendar_assumed_replay,06:00,10,currency,KGS,6,95,3.2593089422471593,58.871733817133006,-55.612424874885846
calendar_assumed_replay,06:00,10,currency,KGS,7,95,5.58097095228118,34.299318106592196,-28.718347154311015
calendar_assumed_replay,06:00,10,currency,KGS,8,95,6.372347608946056,-34.78586644714413,41.15821405609019
calendar_assumed_replay,06:00,10,currency,KGS,9,96,11.985585602648571,-132.8718198777026,144.85740548035116
calendar_assumed_replay,06:00,10,currency,KZT,0,96,-14.457972544248944,-6.941428382678122,-7.516544161570822
calendar_assumed_replay,06:00,10,currency,KZT,1,95,-11.654418002216794,24.706374141869237,-36.360792144086034
calendar_assumed_replay,06:00,10,currency,KZT,2,95,-9.005689765313312,30.26794875798113,-39.273638523294444
calendar_assumed_replay,06:00,10,currency,KZT,3,95,-6.216500388816658,33.97995097805806,-40.19645136687472
calendar_assumed_replay,06:00,10,currency,KZT,4,96,-3.65544774759115,-123.17072756270534,119.51527981511418
calendar_assumed_replay,06:00,10,currency,KZT,5,95,-1.4051111835345858,95.69365963007337,-97.09877081360796
calendar_assumed_replay,06:00,10,currency,KZT,6,95,3.2593089422471593,59.113612472235225,-55.854303529988066
calendar_assumed_replay,06:00,10,currency,KZT,7,95,5.58097095228118,5.1435237527053665,0.43744719957581335
calendar_assumed_replay,06:00,10,currency,KZT,8,95,6.372347608946056,-112.04211997169615,118.41446758064221
calendar_assumed_replay,06:00,10,currency,KZT,9,96,11.933494110651798,-129.0619366732576,140.9954307839094
calendar_assumed_replay,06:00,10,currency,TJS,0,96,-14.457972544248944,64.42451386179462,-78.88248640604357
calendar_assumed_replay,06:00,10,currency,TJS,1,95,-11.654418002216794,84.16192659860106,-95.81634460081784
calendar_assumed_replay,06:00,10,currency,TJS,2,95,-9.005689765313312,23.89630180260676,-32.90199156792007
calendar_assumed_replay,06:00,10,currency,TJS,3,95,-6.216500388816658,-25.98916652433453,19.77266613551787
calendar_assumed_replay,06:00,10,currency,TJS,4,96,-3.65544774759115,-102.46474658720804,98.80929883961689
calendar_assumed_replay,06:00,10,currency,TJS,5,95,-1.4051111835345858,88.17241505137036,-89.57752623490495
calendar_assumed_replay,06:00,10,currency,TJS,6,95,3.2593089422471593,63.48040586010181,-60.22109691785465
calendar_assumed_replay,06:00,10,currency,TJS,7,95,5.58097095228118,35.50882151327818,-29.927850560996998
calendar_assumed_replay,06:00,10,currency,TJS,8,95,6.372347608946056,-33.83970323608611,40.21205084503217
calendar_assumed_replay,06:00,10,currency,TJS,9,96,12.229624095528228,-138.00177454965637,150.2313986451846
calendar_assumed_replay,06:00,10,currency,UZS,0,96,-14.457972544248944,64.1656847815327,-78.62365732578165
calendar_assumed_replay,06:00,10,currency,UZS,1,95,-11.654418002216794,36.91946469054511,-48.573882692761906
calendar_assumed_replay,06:00,10,currency,UZS,2,95,-9.005689765313312,31.88369645031641,-40.88938621562972
calendar_assumed_replay,06:00,10,currency,UZS,3,95,-6.216500388816658,-35.92774729672222,29.711246907905558
calendar_assumed_replay,06:00,10,currency,UZS,4,96,-3.65544774759115,-99.39569878911061,95.74025104151946
calendar_assumed_replay,06:00,10,currency,UZS,5,95,-1.4051111835345858,77.82985508605938,-79.23496626959397
calendar_assumed_replay,06:00,10,currency,UZS,6,95,3.2593089422471593,48.29047910106444,-45.03117015881728
calendar_assumed_replay,06:00,10,currency,UZS,7,95,5.58097095228118,39.442966835442476,-33.8619958831613
calendar_assumed_replay,06:00,10,currency,UZS,8,95,6.372347608946056,-59.434019825378215,65.80636743432427
calendar_assumed_replay,06:00,10,currency,UZS,9,96,11.829908935626442,-140.94554492409134,152.77545385971777
calendar_assumed_replay,09:15,10,ALL,ALL,0,477,-14.470219110495021,35.92420559473189,-50.39442470522691
calendar_assumed_replay,09:15,10,ALL,ALL,1,476,-11.663192988138107,39.79545941335063,-51.458652401488735
calendar_assumed_replay,09:15,10,ALL,ALL,2,477,-9.01342480661726,25.839047996666796,-34.85247280328406
calendar_assumed_replay,09:15,10,ALL,ALL,3,476,-6.215570747833448,-19.561549075543184,13.345978327709735
calendar_assumed_replay,09:15,10,ALL,ALL,4,477,-3.6550439847679708,-100.9879253788204,97.33288139405244
calendar_assumed_replay,09:15,10,ALL,ALL,5,476,-1.4114861765741415,88.28735177881005,-89.69883795538419
calendar_assumed_replay,09:15,10,ALL,ALL,6,476,3.250475648338536,63.46299484236678,-60.212519194028246
calendar_assumed_replay,09:15,10,ALL,ALL,7,477,5.581466104154526,32.723948658443184,-27.14248255428866
calendar_assumed_replay,09:15,10,ALL,ALL,8,476,6.3759721625607835,-59.031350928300355,65.40732309086114
calendar_assumed_replay,09:15,10,ALL,ALL,9,477,12.063597326167523,-135.70862205176252,147.77221937793004
calendar_assumed_replay,09:15,10,currency,AMD,0,96,-14.457972544248944,30.902601038912554,-45.3605735831615
calendar_assumed_replay,09:15,10,currency,AMD,1,95,-11.654418002216794,38.973999221129986,-50.62841722334678
calendar_assumed_replay,09:15,10,currency,AMD,2,95,-9.005689765313312,23.476474659180784,-32.482164424494094
calendar_assumed_replay,09:15,10,currency,AMD,3,95,-6.216500388816658,-32.3976390229515,26.181138634134843
calendar_assumed_replay,09:15,10,currency,AMD,4,96,-3.65544774759115,-76.73586868491893,73.08042093732777
calendar_assumed_replay,09:15,10,currency,AMD,5,95,-1.4051111835345858,88.30210914027124,-89.70722032380583
calendar_assumed_replay,09:15,10,currency,AMD,6,95,3.2593089422471593,85.53148044178381,-82.27217149953665
calendar_assumed_replay,09:15,10,currency,AMD,7,95,5.58097095228118,45.53886707193896,-39.95789611965778
calendar_assumed_replay,09:15,10,currency,AMD,8,95,6.372347608946056,-58.883173001353356,65.25552061029941
calendar_assumed_replay,09:15,10,currency,AMD,9,96,12.165467349915923,-125.91820164532048,138.0836689952364
calendar_assumed_replay,09:15,10,currency,KGS,0,96,-14.457972544248944,26.902214882651577,-41.360187426900524
calendar_assumed_replay,09:15,10,currency,KGS,1,95,-11.654418002216794,12.130154774615498,-23.78457277683229
calendar_assumed_replay,09:15,10,currency,KGS,2,95,-9.005689765313312,21.753831222728685,-30.759520988042
calendar_assumed_replay,09:15,10,currency,KGS,3,95,-6.216500388816658,-36.94054938202901,30.724048993212353
calendar_assumed_replay,09:15,10,currency,KGS,4,96,-3.65544774759115,-105.18431639494264,101.52886864735149
calendar_assumed_replay,09:15,10,currency,KGS,5,95,-1.4051111835345858,99.54684902512146,-100.95196020865605
calendar_assumed_replay,09:15,10,currency,KGS,6,95,3.2593089422471593,58.871733817133006,-55.612424874885846
calendar_assumed_replay,09:15,10,currency,KGS,7,95,5.58097095228118,34.299318106592196,-28.718347154311015
calendar_assumed_replay,09:15,10,currency,KGS,8,95,6.372347608946056,-34.78586644714413,41.15821405609019
calendar_assumed_replay,09:15,10,currency,KGS,9,96,11.985585602648571,-132.8718198777026,144.85740548035116
calendar_assumed_replay,09:15,10,currency,KZT,0,96,-14.457972544248944,-6.941428382678122,-7.516544161570822
calendar_assumed_replay,09:15,10,currency,KZT,1,95,-11.654418002216794,24.706374141869237,-36.360792144086034
calendar_assumed_replay,09:15,10,currency,KZT,2,95,-9.005689765313312,30.26794875798113,-39.273638523294444
calendar_assumed_replay,09:15,10,currency,KZT,3,95,-6.216500388816658,33.97995097805806,-40.19645136687472
calendar_assumed_replay,09:15,10,currency,KZT,4,96,-3.65544774759115,-123.17072756270534,119.51527981511418
calendar_assumed_replay,09:15,10,currency,KZT,5,95,-1.4051111835345858,95.69365963007337,-97.09877081360796
calendar_assumed_replay,09:15,10,currency,KZT,6,95,3.2593089422471593,59.113612472235225,-55.854303529988066
calendar_assumed_replay,09:15,10,currency,KZT,7,95,5.58097095228118,5.1435237527053665,0.43744719957581335
calendar_assumed_replay,09:15,10,currency,KZT,8,95,6.372347608946056,-112.04211997169615,118.41446758064221
calendar_assumed_replay,09:15,10,currency,KZT,9,96,11.933494110651798,-129.0619366732576,140.9954307839094
calendar_assumed_replay,09:15,10,currency,TJS,0,96,-14.457972544248944,64.42451386179462,-78.88248640604357
calendar_assumed_replay,09:15,10,currency,TJS,1,95,-11.654418002216794,84.16192659860106,-95.81634460081784
calendar_assumed_replay,09:15,10,currency,TJS,2,95,-9.005689765313312,23.89630180260676,-32.90199156792007
calendar_assumed_replay,09:15,10,currency,TJS,3,95,-6.216500388816658,-25.98916652433453,19.77266613551787
calendar_assumed_replay,09:15,10,currency,TJS,4,96,-3.65544774759115,-102.46474658720804,98.80929883961689
calendar_assumed_replay,09:15,10,currency,TJS,5,95,-1.4051111835345858,88.17241505137036,-89.57752623490495
calendar_assumed_replay,09:15,10,currency,TJS,6,95,3.2593089422471593,63.48040586010181,-60.22109691785465
calendar_assumed_replay,09:15,10,currency,TJS,7,95,5.58097095228118,35.50882151327818,-29.927850560996998
calendar_assumed_replay,09:15,10,currency,TJS,8,95,6.372347608946056,-33.83970323608611,40.21205084503217
calendar_assumed_replay,09:15,10,currency,TJS,9,96,12.229624095528228,-138.00177454965637,150.2313986451846
calendar_assumed_replay,09:15,10,currency,UZS,0,96,-14.457972544248944,64.1656847815327,-78.62365732578165
calendar_assumed_replay,09:15,10,currency,UZS,1,95,-11.654418002216794,36.91946469054511,-48.573882692761906
calendar_assumed_replay,09:15,10,currency,UZS,2,95,-9.005689765313312,31.88369645031641,-40.88938621562972
calendar_assumed_replay,09:15,10,currency,UZS,3,95,-6.216500388816658,-35.92774729672222,29.711246907905558
calendar_assumed_replay,09:15,10,currency,UZS,4,96,-3.65544774759115,-99.39569878911061,95.74025104151946
calendar_assumed_replay,09:15,10,currency,UZS,5,95,-1.4051111835345858,77.82985508605938,-79.23496626959397
calendar_assumed_replay,09:15,10,currency,UZS,6,95,3.2593089422471593,48.29047910106444,-45.03117015881728
calendar_assumed_replay,09:15,10,currency,UZS,7,95,5.58097095228118,39.442966835442476,-33.8619958831613
calendar_assumed_replay,09:15,10,currency,UZS,8,95,6.372347608946056,-59.434019825378215,65.80636743432427
calendar_assumed_replay,09:15,10,currency,UZS,9,96,11.829908935626442,-140.94554492409134,152.77545385971777
calendar_assumed_replay,10:15,10,ALL,ALL,0,477,-14.470219110495021,35.92420559473189,-50.39442470522691
calendar_assumed_replay,10:15,10,ALL,ALL,1,476,-11.663192988138107,39.79545941335063,-51.458652401488735
calendar_assumed_replay,10:15,10,ALL,ALL,2,477,-9.01342480661726,25.839047996666796,-34.85247280328406
calendar_assumed_replay,10:15,10,ALL,ALL,3,476,-6.215570747833448,-19.561549075543184,13.345978327709735
calendar_assumed_replay,10:15,10,ALL,ALL,4,477,-3.6550439847679708,-100.9879253788204,97.33288139405244
calendar_assumed_replay,10:15,10,ALL,ALL,5,476,-1.4114861765741415,88.28735177881005,-89.69883795538419
calendar_assumed_replay,10:15,10,ALL,ALL,6,476,3.250475648338536,63.46299484236678,-60.212519194028246
calendar_assumed_replay,10:15,10,ALL,ALL,7,477,5.581466104154526,32.723948658443184,-27.14248255428866
calendar_assumed_replay,10:15,10,ALL,ALL,8,476,6.3759721625607835,-59.031350928300355,65.40732309086114
calendar_assumed_replay,10:15,10,ALL,ALL,9,477,12.063597326167523,-135.70862205176252,147.77221937793004
calendar_assumed_replay,10:15,10,currency,AMD,0,96,-14.457972544248944,30.902601038912554,-45.3605735831615
calendar_assumed_replay,10:15,10,currency,AMD,1,95,-11.654418002216794,38.973999221129986,-50.62841722334678
calendar_assumed_replay,10:15,10,currency,AMD,2,95,-9.005689765313312,23.476474659180784,-32.482164424494094
calendar_assumed_replay,10:15,10,currency,AMD,3,95,-6.216500388816658,-32.3976390229515,26.181138634134843
calendar_assumed_replay,10:15,10,currency,AMD,4,96,-3.65544774759115,-76.73586868491893,73.08042093732777
calendar_assumed_replay,10:15,10,currency,AMD,5,95,-1.4051111835345858,88.30210914027124,-89.70722032380583
calendar_assumed_replay,10:15,10,currency,AMD,6,95,3.2593089422471593,85.53148044178381,-82.27217149953665
calendar_assumed_replay,10:15,10,currency,AMD,7,95,5.58097095228118,45.53886707193896,-39.95789611965778
calendar_assumed_replay,10:15,10,currency,AMD,8,95,6.372347608946056,-58.883173001353356,65.25552061029941
calendar_assumed_replay,10:15,10,currency,AMD,9,96,12.165467349915923,-125.91820164532048,138.0836689952364
calendar_assumed_replay,10:15,10,currency,KGS,0,96,-14.457972544248944,26.902214882651577,-41.360187426900524
calendar_assumed_replay,10:15,10,currency,KGS,1,95,-11.654418002216794,12.130154774615498,-23.78457277683229
calendar_assumed_replay,10:15,10,currency,KGS,2,95,-9.005689765313312,21.753831222728685,-30.759520988042
calendar_assumed_replay,10:15,10,currency,KGS,3,95,-6.216500388816658,-36.94054938202901,30.724048993212353
calendar_assumed_replay,10:15,10,currency,KGS,4,96,-3.65544774759115,-105.18431639494264,101.52886864735149
calendar_assumed_replay,10:15,10,currency,KGS,5,95,-1.4051111835345858,99.54684902512146,-100.95196020865605
calendar_assumed_replay,10:15,10,currency,KGS,6,95,3.2593089422471593,58.871733817133006,-55.612424874885846
calendar_assumed_replay,10:15,10,currency,KGS,7,95,5.58097095228118,34.299318106592196,-28.718347154311015
calendar_assumed_replay,10:15,10,currency,KGS,8,95,6.372347608946056,-34.78586644714413,41.15821405609019
calendar_assumed_replay,10:15,10,currency,KGS,9,96,11.985585602648571,-132.8718198777026,144.85740548035116
calendar_assumed_replay,10:15,10,currency,KZT,0,96,-14.457972544248944,-6.941428382678122,-7.516544161570822
calendar_assumed_replay,10:15,10,currency,KZT,1,95,-11.654418002216794,24.706374141869237,-36.360792144086034
calendar_assumed_replay,10:15,10,currency,KZT,2,95,-9.005689765313312,30.26794875798113,-39.273638523294444
calendar_assumed_replay,10:15,10,currency,KZT,3,95,-6.216500388816658,33.97995097805806,-40.19645136687472
calendar_assumed_replay,10:15,10,currency,KZT,4,96,-3.65544774759115,-123.17072756270534,119.51527981511418
calendar_assumed_replay,10:15,10,currency,KZT,5,95,-1.4051111835345858,95.69365963007337,-97.09877081360796
calendar_assumed_replay,10:15,10,currency,KZT,6,95,3.2593089422471593,59.113612472235225,-55.854303529988066
calendar_assumed_replay,10:15,10,currency,KZT,7,95,5.58097095228118,5.1435237527053665,0.43744719957581335
calendar_assumed_replay,10:15,10,currency,KZT,8,95,6.372347608946056,-112.04211997169615,118.41446758064221
calendar_assumed_replay,10:15,10,currency,KZT,9,96,11.933494110651798,-129.0619366732576,140.9954307839094
calendar_assumed_replay,10:15,10,currency,TJS,0,96,-14.457972544248944,64.42451386179462,-78.88248640604357
calendar_assumed_replay,10:15,10,currency,TJS,1,95,-11.654418002216794,84.16192659860106,-95.81634460081784
calendar_assumed_replay,10:15,10,currency,TJS,2,95,-9.005689765313312,23.89630180260676,-32.90199156792007
calendar_assumed_replay,10:15,10,currency,TJS,3,95,-6.216500388816658,-25.98916652433453,19.77266613551787
calendar_assumed_replay,10:15,10,currency,TJS,4,96,-3.65544774759115,-102.46474658720804,98.80929883961689
calendar_assumed_replay,10:15,10,currency,TJS,5,95,-1.4051111835345858,88.17241505137036,-89.57752623490495
calendar_assumed_replay,10:15,10,currency,TJS,6,95,3.2593089422471593,63.48040586010181,-60.22109691785465
calendar_assumed_replay,10:15,10,currency,TJS,7,95,5.58097095228118,35.50882151327818,-29.927850560996998
calendar_assumed_replay,10:15,10,currency,TJS,8,95,6.372347608946056,-33.83970323608611,40.21205084503217
calendar_assumed_replay,10:15,10,currency,TJS,9,96,12.229624095528228,-138.00177454965637,150.2313986451846
calendar_assumed_replay,10:15,10,currency,UZS,0,96,-14.457972544248944,64.1656847815327,-78.62365732578165
calendar_assumed_replay,10:15,10,currency,UZS,1,95,-11.654418002216794,36.91946469054511,-48.573882692761906
calendar_assumed_replay,10:15,10,currency,UZS,2,95,-9.005689765313312,31.88369645031641,-40.88938621562972
calendar_assumed_replay,10:15,10,currency,UZS,3,95,-6.216500388816658,-35.92774729672222,29.711246907905558
calendar_assumed_replay,10:15,10,currency,UZS,4,96,-3.65544774759115,-99.39569878911061,95.74025104151946
calendar_assumed_replay,10:15,10,currency,UZS,5,95,-1.4051111835345858,77.82985508605938,-79.23496626959397
calendar_assumed_replay,10:15,10,currency,UZS,6,95,3.2593089422471593,48.29047910106444,-45.03117015881728
calendar_assumed_replay,10:15,10,currency,UZS,7,95,5.58097095228118,39.442966835442476,-33.8619958831613
calendar_assumed_replay,10:15,10,currency,UZS,8,95,6.372347608946056,-59.434019825378215,65.80636743432427
calendar_assumed_replay,10:15,10,currency,UZS,9,96,11.829908935626442,-140.94554492409134,152.77545385971777
calendar_assumed_replay,10:45,10,ALL,ALL,0,477,-47.60972706359258,-95.33029094109452,47.72056387750194
calendar_assumed_replay,10:45,10,ALL,ALL,1,476,-17.180693049984583,-14.984224553736109,-2.1964684962484746
calendar_assumed_replay,10:45,10,ALL,ALL,2,477,-10.709870663535558,11.267046469112307,-21.976917132647863
calendar_assumed_replay,10:45,10,ALL,ALL,3,476,-6.204078863867663,-18.72669466800661,12.522615804138946
calendar_assumed_replay,10:45,10,ALL,ALL,4,477,-1.8755964886479024,17.40517391448079,-19.28077040312869
calendar_assumed_replay,10:45,10,ALL,ALL,5,476,4.110608372096609,42.92247868991898,-38.811870317822375
calendar_assumed_replay,10:45,10,ALL,ALL,6,476,6.73374176613533,-49.701524945866176,56.43526671200151
calendar_assumed_replay,10:45,10,ALL,ALL,7,477,15.795922499499715,-38.274003554350436,54.06992605385015
calendar_assumed_replay,10:45,10,ALL,ALL,8,476,38.567822538994655,46.38815177780807,-7.8203292388134145
calendar_assumed_replay,10:45,10,ALL,ALL,9,477,79.80084028042535,69.55301528697933,10.247824993446017
calendar_assumed_replay,10:45,10,currency,AMD,0,96,-43.49173484589184,-97.67293937666096,54.18120453076912
calendar_assumed_replay,10:45,10,currency,AMD,1,95,-15.241662940961978,-20.87385517677014,5.63219223580816
calendar_assumed_replay,10:45,10,currency,AMD,2,95,-9.952500468943743,30.911092895923655,-40.8635933648674
calendar_assumed_replay,10:45,10,currency,AMD,3,95,-5.418468262971295,-54.85123765640164,49.43276939343035
calendar_assumed_replay,10:45,10,currency,AMD,4,96,-1.6060495988113732,34.41647909180106,-36.02252869061243
calendar_assumed_replay,10:45,10,currency,AMD,5,95,4.7796846705394875,53.50784356461111,-48.72815889407162
calendar_assumed_replay,10:45,10,currency,AMD,6,95,7.778884303006393,-40.5090265153603,48.28791081836669
calendar_assumed_replay,10:45,10,currency,AMD,7,95,17.840261593914622,-28.285808500105386,46.12607009402001
calendar_assumed_replay,10:45,10,currency,AMD,8,95,46.31360785405506,50.87649047463401,-4.562882620578954
calendar_assumed_replay,10:45,10,currency,AMD,9,96,89.76845431008648,89.19070813134044,0.5777461787460396
calendar_assumed_replay,10:45,10,currency,KGS,0,96,-45.08769395991859,-101.36849172519403,56.280797765275445
calendar_assumed_replay,10:45,10,currency,KGS,1,95,-17.70426072050778,-33.56298202682031,15.858721306312528
calendar_assumed_replay,10:45,10,currency,KGS,2,95,-10.712641038361866,1.8299641000621574,-12.542605138424024
calendar_assumed_replay,10:45,10,currency,KGS,3,95,-6.26911541391921,-29.773187603401425,23.504072189482216
calendar_assumed_replay,10:45,10,currency,KGS,4,96,-1.964685284131762,-1.81232609003852,-0.15235919409324183
calendar_assumed_replay,10:45,10,currency,KGS,5,95,3.515070600567038,40.44824970074182,-36.93317910017478
calendar_assumed_replay,10:45,10,currency,KGS,6,95,6.264985034174123,-11.774453046885778,18.039438081059902
calendar_assumed_replay,10:45,10,currency,KGS,7,95,14.556783756626812,-55.170742700988086,69.7275264576149
calendar_assumed_replay,10:45,10,currency,KGS,8,95,36.20960541632482,51.63611017526524,-15.426504758940418
calendar_assumed_replay,10:45,10,currency,KGS,9,96,73.74236449974133,81.27729943887626,-7.534934939134928
calendar_assumed_replay,10:45,10,currency,KZT,0,96,-55.94663686249665,-79.75268680395472,23.806049941458063
calendar_assumed_replay,10:45,10,currency,KZT,1,95,-21.833586106351767,-37.45764384321411,15.62405773686234
calendar_assumed_replay,10:45,10,currency,KZT,2,95,-12.33119787273763,-22.787320173675415,10.456122300937785
calendar_assumed_replay,10:45,10,currency,KZT,3,95,-7.145514247891614,51.89910127335363,-59.04461552124524
calendar_assumed_replay,10:45,10,currency,KZT,4,96,-2.7086946379756163,-6.4178283681568535,3.7091337301812373
calendar_assumed_replay,10:45,10,currency,KZT,5,95,2.8662483607613414,10.22607298031128,-7.359824619549938
calendar_assumed_replay,10:45,10,currency,KZT,6,95,6.137651227504361,-74.0612072959021,80.19885852340646
calendar_assumed_replay,10:45,10,currency,KZT,7,95,13.655539946089398,-30.380285094870676,44.03582504096008
calendar_assumed_replay,10:45,10,currency,KZT,8,95,34.13988828586049,45.268846930799725,-11.128958644939232
calendar_assumed_replay,10:45,10,currency,KZT,9,96,75.22051260064158,19.12935561097332,56.091156989668264
calendar_assumed_replay,10:45,10,currency,TJS,0,96,-43.54423110923701,-95.38158204220322,51.83735093296621
calendar_assumed_replay,10:45,10,currency,TJS,1,95,-14.765033733704845,54.394618028916234,-69.15965176262108
calendar_assumed_replay,10:45,10,currency,TJS,2,95,-9.724280640752465,23.423509252274393,-33.147789893026854
calendar_assumed_replay,10:45,10,currency,TJS,3,95,-5.193096199611803,-85.48920087136044,80.29610467174864
calendar_assumed_replay,10:45,10,currency,TJS,4,96,-0.5443560669380835,36.18004808499058,-36.72440415192867
calendar_assumed_replay,10:45,10,currency,TJS,5,95,5.3377452316037,27.989317838058952,-22.651572606455254
calendar_assumed_replay,10:45,10,currency,TJS,6,95,8.734846479357493,-62.82298163604071,71.5578281153982
calendar_assumed_replay,10:45,10,currency,TJS,7,95,19.841959273857437,6.989041168455817,12.85291810540162
calendar_assumed_replay,10:45,10,currency,TJS,8,95,41.939141146416745,55.372512521483124,-13.433371375066379
calendar_assumed_replay,10:45,10,currency,TJS,9,96,79.22299853058006,96.44856368793727,-17.22556515735721
calendar_assumed_replay,10:45,10,currency,UZS,0,96,-47.086744368859314,-99.96138214056857,52.87463777170926
calendar_assumed_replay,10:45,10,currency,UZS,1,95,-17.66198606444465,13.427844709299373,-31.089830773744026
calendar_assumed_replay,10:45,10,currency,UZS,2,95,-11.050751119200765,2.2333314077032282,-13.284082526903994
calendar_assumed_replay,10:45,10,currency,UZS,3,95,-6.5756849355157305,-30.916487054291753,24.340802118776022
calendar_assumed_replay,10:45,10,currency,UZS,4,96,-2.2677708273909265,12.132836681516153,-14.400607508907079
calendar_assumed_replay,10:45,10,currency,UZS,5,95,3.19521650734154,40.68865747740966,-37.49344097006812
calendar_assumed_replay,10:45,10,currency,UZS,6,95,6.162671193267941,-32.80887664517034,38.97154783843828
calendar_assumed_replay,10:45,10,currency,UZS,7,95,13.012714974987619,-43.446242585427235,56.45895756041485
calendar_assumed_replay,10:45,10,currency,UZS,8,95,34.018976499629474,38.08247494680853,-4.063498447179057
calendar_assumed_replay,10:45,10,currency,UZS,9,96,78.13832202075214,61.81631272086872,16.32200929988342
calendar_assumed_replay,11:45,10,ALL,ALL,0,477,-49.45104913716624,-97.5074544454457,48.056405308279466
calendar_assumed_replay,11:45,10,ALL,ALL,1,476,-17.45448265156863,-24.52867646418941,7.074193812620781
calendar_assumed_replay,11:45,10,ALL,ALL,2,477,-10.578502379129423,7.405680795590096,-17.98418317471952
calendar_assumed_replay,11:45,10,ALL,ALL,3,476,-6.186836306846098,-21.674588124550883,15.487751817704785
calendar_assumed_replay,11:45,10,ALL,ALL,4,477,-1.8276153932024441,20.259633009848937,-22.08724840305138
calendar_assumed_replay,11:45,10,ALL,ALL,5,476,4.143874139057792,45.48150490523925,-41.337630766181455
calendar_assumed_replay,11:45,10,ALL,ALL,6,476,6.915663244108881,-53.856888778699286,60.77255202280817
calendar_assumed_replay,11:45,10,ALL,ALL,7,477,16.141477625830092,-32.55079683508289,48.692274460912984
calendar_assumed_replay,11:45,10,ALL,ALL,8,476,38.28280775759036,46.62856329100474,-8.345755533414376
calendar_assumed_replay,11:45,10,ALL,ALL,9,477,79.05590425627955,80.8331181058677,-1.7772138495881507
calendar_assumed_replay,11:45,10,currency,AMD,0,96,-45.62243850307419,-96.24272884146463,50.62029033839043
calendar_assumed_replay,11:45,10,currency,AMD,1,95,-15.608442080017594,-8.416056750226897,-7.192385329790698
calendar_assumed_replay,11:45,10,currency,AMD,2,95,-9.902476513478014,2.1752119344644565,-12.07768844794247
calendar_assumed_replay,11:45,10,currency,AMD,3,95,-5.242295121545604,-57.93614160937829,52.69384648783269
