candidate,horizon_lift_min,horizon_lift_mean,symmetric_benefit_min,future_benefit_min
cba_high_agreement,0.8327228327228325,0.9804924932980631,-5.41638630994576,-12.849848191853669
cba_low_agreement,1.1092686332693313,1.2983314320280583,-8.628465216561068,17.006573256118006
high_extreme_breadth,0.6665759390310289,0.7684128584940866,-35.29296834166388,-23.73380723553052
low_extreme_breadth,1.0749174807455073,1.1122522455891173,-10.364601758341271,17.9514492495678
lower_quartile_percentile,0.8330239547423318,0.8565657729815521,13.994489487086105,-18.86596983115991
mean_percentile,0.840158259149357,0.8625659434833693,4.929956830123658,-17.668629183770367
median_percentile,0.7830157866086009,0.8176126051791653,-11.671324396549263,-26.70532206468907
median_robust_z,0.7299299705673398,0.7696650222298361,-15.779611702693007,-26.300311149460143
negative_mean_percentile,1.233418314038534,1.3386382740465614,-12.224861886336994,33.40719445252695
negative_median_percentile,1.1764115852384338,1.2624382941924712,-16.126298848179456,32.636439410906775
negative_median_robust_z,1.1932174650275542,1.2804731269666494,-16.126294009744857,33.79966850366595
negative_trimmed_robust_z,1.2283120963518936,1.318134101289198,-15.32688096514886,35.1571981494054
negative_z_dispersion,1.0019630221410638,1.0820356169363636,-4.198803426362397,4.8127874051310435
signed_z_to_dispersion,0.7126436781609193,0.7750765573593041,-5.118633554433737,-15.29089663541189
trimmed_robust_z,0.7425149700598801,0.8060662091842652,-18.430729264755872,-26.23747358216914
upper_quartile_percentile,0.7425149700598801,0.8144966249686323,-25.558632564424485,-31.592050814505498
