rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,predeclared_order
0.22,334,1.3209039548022599,20,0,0.5059880239520959,0.3379032258064516,1.4974347248224318,0.6986270308925318,61.01966234858326,1.4974347248224318,1.4974347248224318,1,1,1.2457627118644068,1.364406779661017,1.3513385453683961,0.7811550151975684,1.4974347248224318,1.3209039548022599,1.3209039548022599,1.164044943820225,1.47,4,router_logit_soft,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3513385453683961,1
0.22,319,1.2580281690140844,20,0,0.3605015673981191,0.22186234817813766,1.624888451593712,0.6874871826032796,41.229648287151754,1.624888451593712,1.624888451593712,1,1,1.2422535211267605,1.2816901408450705,1.4402332361516033,0.7802547770700637,1.624888451593712,1.2580281690140844,1.2580281690140844,1.058974358974359,1.5230769230769232,4,router_logit_soft,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4402332361516033,1
0.22,255,1.5866666666666664,20,0,0.5490196078431373,0.3401273885350318,1.6141587721230817,0.7531705059794946,102.97978776706962,1.6141587721230817,1.6141587721230817,1,1,1.462222222222222,1.6488888888888886,1.5676775147928996,0.896,1.6141587721230817,1.5866666666666664,1.5866666666666664,1.55,1.6727272727272726,3,router_logit_soft,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5676775147928996,1
0.22,574,1.355143338954469,20,0,0.4442508710801394,0.26782178217821784,1.6587555629979325,0.7219183166924747,68.66220154042537,1.6141587721230817,1.6195236118583969,2,2,1.3220910623946038,1.3811129848229344,1.6181575433911881,0.8242530755711776,1.6195236118583969,1.2580281690140844,1.5866666666666664,1.058974358974359,1.6727272727272726,7,router_logit_soft,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6181575433911881,1
0.22,321,1.269491525423729,20,0,0.5202492211838006,0.3379032258064516,1.5396396999234194,0.6889758400460466,62.90065786798381,1.5396396999234194,1.5396396999234194,1,1,1.225988700564972,1.305084745762712,1.4328358208955225,0.7658227848101266,1.5396396999234194,1.269491525423729,1.269491525423729,1.164044943820225,1.5113636363636365,4,router_logit_hard,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4328358208955225,2
0.22,320,1.2619718309859154,20,0,0.365625,0.22186234817813766,1.6479812956204378,0.6871548797253468,42.99140860142236,1.6479812956204378,1.6479812956204378,1,1,1.2225352112676056,1.3014084507042254,1.4634628044766294,0.8031746031746032,1.6479812956204378,1.2619718309859154,1.2619718309859154,1.005128205128205,1.5538461538461539,4,router_logit_hard,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4634628044766294,2
0.22,254,1.580444444444444,20,0,0.547244094488189,0.3401273885350318,1.6089386298622785,0.7446386996948795,103.85663149109155,1.6089386298622785,1.6089386298622785,1,1,1.5244444444444443,1.68,1.5177228786251342,0.8835341365461847,1.6089386298622785,1.580444444444444,1.580444444444444,1.5636363636363635,1.6333333333333333,3,router_logit_hard,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5177228786251342,2
0.22,574,1.355143338954469,20,0,0.445993031358885,0.26782178217821784,1.665260486774395,0.7162599248380594,69.92479991496936,1.6089386298622785,1.628459962741358,2,2,1.33389544688027,1.3811129848229344,1.575944737911418,0.8312829525483304,1.628459962741358,1.2619718309859154,1.580444444444444,1.005128205128205,1.6333333333333333,7,router_logit_hard,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.575944737911418,2
0.22,335,1.3248587570621468,20,0,0.5104477611940299,0.3379032258064516,1.5106329925551243,0.6986124959665581,58.507617444344966,1.5106329925551243,1.5106329925551243,1,1,1.305084745762712,1.344632768361582,1.3459972862957938,0.793939393939394,1.5106329925551243,1.3248587570621468,1.3248587570621468,1.148314606741573,1.5924999999999998,4,router_tree_soft,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3459972862957938,3
0.22,328,1.2935211267605633,20,0,0.3597560975609756,0.22186234817813766,1.6215283959408937,0.6866118018791253,42.39237814532174,1.6215283959408937,1.6215283959408937,1,1,1.2422535211267605,1.36056338028169,1.5034782608695654,0.7801857585139319,1.6215283959408937,1.2935211267605633,1.2935211267605633,1.0769230769230769,1.5538461538461539,4,router_tree_soft,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5034782608695654,3
0.22,258,1.6053333333333333,20,0,0.5271317829457365,0.3401273885350318,1.5498069273872777,0.7542948245195435,96.6149664559465,1.5498069273872777,1.5498069273872777,1,1,1.5244444444444443,1.68,1.5118518518518518,0.8972332015810277,1.5498069273872777,1.6053333333333333,1.6053333333333333,1.575,1.6545454545454545,3,router_tree_soft,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5118518518518518,3
0.22,586,1.3834738617200675,20,0,0.4334470989761092,0.26782178217821784,1.6184161551418494,0.7229918801608219,66.26512180426575,1.5498069273872777,1.5856676616640857,2,2,1.345699831365936,1.4047217537942664,1.5358783462696024,0.8244406196213425,1.5856676616640857,1.2935211267605633,1.6053333333333333,1.0769230769230769,1.6545454545454545,7,router_tree_soft,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5358783462696024,3
0.22,349,1.380225988700565,20,0,0.504297994269341,0.3379032258064516,1.4924332049975724,0.6769641772214454,61.18180894480052,1.4924332049975724,1.4924332049975724,1,1,1.3248587570621468,1.4435028248587571,1.3219616204690832,0.8052325581395349,1.4924332049975724,1.380225988700565,1.380225988700565,1.21123595505618,1.6974999999999998,4,router_tree_hard,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3219616204690832,4
0.22,315,1.2422535211267605,20,0,0.38095238095238093,0.22186234817813766,1.7170663885992352,0.6906772902314346,47.82735407172947,1.7170663885992352,1.7170663885992352,1,1,1.2225352112676056,1.2619718309859154,1.6002591512795592,0.7806451612903226,1.7170663885992352,1.2422535211267605,1.2422535211267605,1.041025641025641,1.5230769230769232,4,router_tree_hard,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6002591512795592,4
0.22,250,1.5555555555555554,20,0,0.56,0.3401273885350318,1.6464419475655434,0.7541212962561277,107.1608120972916,1.6464419475655434,1.6464419475655434,1,1,1.4933333333333332,1.5866666666666664,1.4919590643274854,0.8938775510204081,1.6464419475655434,1.5555555555555554,1.5555555555555554,1.55,1.5866666666666664,3,router_tree_hard,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4919590643274854,4
0.22,565,1.33389544688027,20,0,0.46017699115044247,0.26782178217821784,1.7182209281402843,0.7234830448209625,74.08109656091625,1.6464419475655434,1.6817541680823893,2,2,1.3220910623946038,1.345699831365936,1.5844459279038718,0.8232142857142857,1.6817541680823893,1.2422535211267605,1.5555555555555554,1.041025641025641,1.5866666666666664,7,router_tree_hard,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5844459279038718,4
