clock,candidate,period,h,currency,year,bin_left,bin_right,n,predicted,actual
perp_0900,perp_basis_rank,opened_2025_2026,1,ALL,ALL,0.6000000000000001,0.7000000000000001,157,0.6505576992691986,0.5796178343949044
perp_0900,perp_basis_rank,opened_2025_2026,1,ALL,ALL,0.7000000000000001,0.8,134,0.7511350594273629,0.7238805970149254
perp_0900,perp_basis_rank,opened_2025_2026,1,ALL,ALL,0.8,0.9,169,0.8536697455386875,0.757396449704142
perp_0900,perp_basis_rank,opened_2025_2026,1,ALL,ALL,0.9,1.0,202,0.9487049919152362,0.9405940594059405
perp_0900,perp_open_rank,screen_2024,1,ALL,ALL,0.30000000000000004,0.4,50,0.3630496931388196,0.46
perp_0900,perp_open_rank,screen_2024,1,ALL,ALL,0.4,0.5,311,0.4675864634351568,0.5819935691318328
perp_0900,perp_open_rank,screen_2024,1,ALL,ALL,0.5,0.6000000000000001,622,0.5424504963187295,0.4967845659163987
perp_0900,perp_open_rank,screen_2024,1,ALL,ALL,0.6000000000000001,0.7000000000000001,243,0.6407687359388343,0.6337448559670782
perp_0900,perp_open_rank,screen_2024,1,ALL,ALL,0.7000000000000001,0.8,14,0.7378345081289075,0.5
perp_0900,perp_open_rank,opened_2025_2026,1,ALL,ALL,0.2,0.30000000000000004,2,0.29536063237790067,0.5
perp_0900,perp_open_rank,opened_2025_2026,1,ALL,ALL,0.30000000000000004,0.4,65,0.36518724045487577,0.5384615384615384
perp_0900,perp_open_rank,opened_2025_2026,1,ALL,ALL,0.4,0.5,1257,0.470234923675035,0.5139220365950676
perp_0900,perp_open_rank,opened_2025_2026,1,ALL,ALL,0.5,0.6000000000000001,673,0.5237983436020649,0.46656760772659733
perp_0900,perp_open_rank,opened_2025_2026,1,ALL,ALL,0.6000000000000001,0.7000000000000001,40,0.6438930085031355,0.525
perp_0900,perp_open_rank,opened_2025_2026,1,ALL,ALL,0.7000000000000001,0.8,3,0.7185416147874899,0.6666666666666666
perp_0900,perp_hybrid_hgb,screen_2024,1,ALL,ALL,0.2,0.30000000000000004,2,0.2721830762636842,0.0
perp_0900,perp_hybrid_hgb,screen_2024,1,ALL,ALL,0.30000000000000004,0.4,67,0.36325341574837355,0.4626865671641791
perp_0900,perp_hybrid_hgb,screen_2024,1,ALL,ALL,0.4,0.5,223,0.46192400714892734,0.5695067264573991
perp_0900,perp_hybrid_hgb,screen_2024,1,ALL,ALL,0.5,0.6000000000000001,612,0.5376115981166533,0.47549019607843135
perp_0900,perp_hybrid_hgb,screen_2024,1,ALL,ALL,0.6000000000000001,0.7000000000000001,315,0.6420973817820491,0.6698412698412698
perp_0900,perp_hybrid_hgb,screen_2024,1,ALL,ALL,0.7000000000000001,0.8,21,0.7292323184324442,0.6666666666666666
perp_0900,perp_hybrid_hgb,opened_2025_2026,1,ALL,ALL,0.0,0.1,39,0.06340980246776769,0.46153846153846156
perp_0900,perp_hybrid_hgb,opened_2025_2026,1,ALL,ALL,0.1,0.2,170,0.15874555135874385,0.2
perp_0900,perp_hybrid_hgb,opened_2025_2026,1,ALL,ALL,0.2,0.30000000000000004,268,0.2526086362501903,0.2798507462686567
perp_0900,perp_hybrid_hgb,opened_2025_2026,1,ALL,ALL,0.30000000000000004,0.4,261,0.34714276922402343,0.3793103448275862
perp_0900,perp_hybrid_hgb,opened_2025_2026,1,ALL,ALL,0.4,0.5,521,0.4568309751131532,0.472168905950096
perp_0900,perp_hybrid_hgb,opened_2025_2026,1,ALL,ALL,0.5,0.6000000000000001,322,0.545120488085053,0.5124223602484472
perp_0900,perp_hybrid_hgb,opened_2025_2026,1,ALL,ALL,0.6000000000000001,0.7000000000000001,131,0.6469419749106956,0.6412213740458015
perp_0900,perp_hybrid_hgb,opened_2025_2026,1,ALL,ALL,0.7000000000000001,0.8,134,0.756654975789965,0.8955223880597015
perp_0900,perp_hybrid_hgb,opened_2025_2026,1,ALL,ALL,0.8,0.9,176,0.8462109461640892,0.9375
perp_0900,perp_hybrid_hgb,opened_2025_2026,1,ALL,ALL,0.9,1.0,18,0.9154774672767504,0.7222222222222222
perp_0900,perp_basis_rank,screen_2024,3,ALL,ALL,0.0,0.1,38,0.06440718672546354,0.0
perp_0900,perp_basis_rank,screen_2024,3,ALL,ALL,0.1,0.2,80,0.15680368257016586,0.175
perp_0900,perp_basis_rank,screen_2024,3,ALL,ALL,0.2,0.30000000000000004,116,0.2582315793289919,0.28448275862068967
perp_0900,perp_basis_rank,screen_2024,3,ALL,ALL,0.30000000000000004,0.4,455,0.35409342891662826,0.43736263736263736
perp_0900,perp_basis_rank,screen_2024,3,ALL,ALL,0.4,0.5,371,0.4402267774023523,0.38005390835579517
perp_0900,perp_basis_rank,screen_2024,3,ALL,ALL,0.5,0.6000000000000001,95,0.5315693570078813,0.5684210526315789
perp_0900,perp_basis_rank,screen_2024,3,ALL,ALL,0.6000000000000001,0.7000000000000001,48,0.6458040993929152,0.6041666666666666
perp_0900,perp_basis_rank,screen_2024,3,ALL,ALL,0.7000000000000001,0.8,22,0.7423451417441698,0.3181818181818182
perp_0900,perp_basis_rank,screen_2024,3,ALL,ALL,0.8,0.9,14,0.8488992523241584,0.5714285714285714
perp_0900,perp_basis_rank,screen_2024,3,ALL,ALL,0.9,1.0,1,0.9112987102681451,1.0
perp_0900,perp_basis_rank,opened_2025_2026,3,ALL,ALL,0.0,0.1,143,0.04579615826719243,0.04895104895104895
perp_0900,perp_basis_rank,opened_2025_2026,3,ALL,ALL,0.1,0.2,281,0.1504037326580841,0.15658362989323843
perp_0900,perp_basis_rank,opened_2025_2026,3,ALL,ALL,0.2,0.30000000000000004,489,0.25775905850796743,0.2249488752556237
perp_0900,perp_basis_rank,opened_2025_2026,3,ALL,ALL,0.30000000000000004,0.4,520,0.3472027488557571,0.325
perp_0900,perp_basis_rank,opened_2025_2026,3,ALL,ALL,0.4,0.5,228,0.44813931752492464,0.4517543859649123
perp_0900,perp_basis_rank,opened_2025_2026,3,ALL,ALL,0.5,0.6000000000000001,151,0.5453777217628143,0.5761589403973509
perp_0900,perp_basis_rank,opened_2025_2026,3,ALL,ALL,0.6000000000000001,0.7000000000000001,112,0.6442423197349353,0.7053571428571429
perp_0900,perp_basis_rank,opened_2025_2026,3,ALL,ALL,0.7000000000000001,0.8,51,0.7466650088702605,0.7058823529411765
perp_0900,perp_basis_rank,opened_2025_2026,3,ALL,ALL,0.8,0.9,16,0.8320639243912817,0.8125
perp_0900,perp_basis_rank,opened_2025_2026,3,ALL,ALL,0.9,1.0,39,0.9686610188201302,0.6410256410256411
perp_0900,perp_open_rank,screen_2024,3,ALL,ALL,0.2,0.30000000000000004,39,0.27588231854273954,0.2564102564102564
perp_0900,perp_open_rank,screen_2024,3,ALL,ALL,0.30000000000000004,0.4,607,0.36181905944580406,0.4184514003294893
perp_0900,perp_open_rank,screen_2024,3,ALL,ALL,0.4,0.5,501,0.4348816905972383,0.37325349301397204
perp_0900,perp_open_rank,screen_2024,3,ALL,ALL,0.5,0.6000000000000001,68,0.5263068327795681,0.5
perp_0900,perp_open_rank,screen_2024,3,ALL,ALL,0.6000000000000001,0.7000000000000001,16,0.6385267761086004,0.0
perp_0900,perp_open_rank,screen_2024,3,ALL,ALL,0.7000000000000001,0.8,9,0.7295632894776103,0.1111111111111111
perp_0900,perp_open_rank,opened_2025_2026,3,ALL,ALL,0.1,0.2,1,0.19275416794283146,0.0
perp_0900,perp_open_rank,opened_2025_2026,3,ALL,ALL,0.2,0.30000000000000004,342,0.2817991726677954,0.3654970760233918
perp_0900,perp_open_rank,opened_2025_2026,3,ALL,ALL,0.30000000000000004,0.4,1568,0.33991030093018565,0.32653061224489793
perp_0900,perp_open_rank,opened_2025_2026,3,ALL,ALL,0.4,0.5,107,0.43288759299684837,0.2523364485981308
perp_0900,perp_open_rank,opened_2025_2026,3,ALL,ALL,0.5,0.6000000000000001,12,0.5135768883394992,0.75
perp_0900,perp_hybrid_hgb,screen_2024,3,ALL,ALL,0.2,0.30000000000000004,52,0.2753523371633806,0.3269230769230769
perp_0900,perp_hybrid_hgb,screen_2024,3,ALL,ALL,0.30000000000000004,0.4,442,0.3550288265186317,0.4095022624434389
perp_0900,perp_hybrid_hgb,screen_2024,3,ALL,ALL,0.4,0.5,407,0.44251263082385917,0.3882063882063882
perp_0900,perp_hybrid_hgb,screen_2024,3,ALL,ALL,0.5,0.6000000000000001,290,0.5181910001809195,0.4068965517241379
perp_0900,perp_hybrid_hgb,screen_2024,3,ALL,ALL,0.6000000000000001,0.7000000000000001,36,0.6253003802566638,0.19444444444444445
perp_0900,perp_hybrid_hgb,screen_2024,3,ALL,ALL,0.7000000000000001,0.8,13,0.727598767712828,0.38461538461538464
perp_0900,perp_hybrid_hgb,opened_2025_2026,3,ALL,ALL,0.0,0.1,223,0.07132686452397004,0.13004484304932734
perp_0900,perp_hybrid_hgb,opened_2025_2026,3,ALL,ALL,0.1,0.2,340,0.14804586033025374,0.18529411764705883
perp_0900,perp_hybrid_hgb,opened_2025_2026,3,ALL,ALL,0.2,0.30000000000000004,382,0.2560818919146378,0.24345549738219896
perp_0900,perp_hybrid_hgb,opened_2025_2026,3,ALL,ALL,0.30000000000000004,0.4,657,0.33959737056517125,0.3135464231354642
perp_0900,perp_hybrid_hgb,opened_2025_2026,3,ALL,ALL,0.4,0.5,214,0.4455330115436355,0.5373831775700935
perp_0900,perp_hybrid_hgb,opened_2025_2026,3,ALL,ALL,0.5,0.6000000000000001,101,0.5422739876333846,0.6831683168316832
perp_0900,perp_hybrid_hgb,opened_2025_2026,3,ALL,ALL,0.6000000000000001,0.7000000000000001,65,0.6469907912182886,0.8153846153846154
perp_0900,perp_hybrid_hgb,opened_2025_2026,3,ALL,ALL,0.7000000000000001,0.8,40,0.7491332138047332,0.925
perp_0900,perp_hybrid_hgb,opened_2025_2026,3,ALL,ALL,0.8,0.9,8,0.8362763990976116,1.0
perp_0900,perp_basis_rank,screen_2024,5,ALL,ALL,0.0,0.1,7,0.09523920680602808,0.0
perp_0900,perp_basis_rank,screen_2024,5,ALL,ALL,0.1,0.2,103,0.15780673758251443,0.06796116504854369
perp_0900,perp_basis_rank,screen_2024,5,ALL,ALL,0.2,0.30000000000000004,412,0.26126658120374563,0.3762135922330097
perp_0900,perp_basis_rank,screen_2024,5,ALL,ALL,0.30000000000000004,0.4,492,0.3431338819084638,0.32723577235772355
perp_0900,perp_basis_rank,screen_2024,5,ALL,ALL,0.4,0.5,157,0.4341563625495821,0.5095541401273885
perp_0900,perp_basis_rank,screen_2024,5,ALL,ALL,0.5,0.6000000000000001,37,0.5440015959690995,0.21621621621621623
perp_0900,perp_basis_rank,screen_2024,5,ALL,ALL,0.6000000000000001,0.7000000000000001,26,0.6460676874057186,0.2692307692307692
perp_0900,perp_basis_rank,screen_2024,5,ALL,ALL,0.7000000000000001,0.8,6,0.715601436048798,0.16666666666666666
perp_0900,perp_basis_rank,opened_2025_2026,5,ALL,ALL,0.0,0.1,156,0.05618820940236829,0.038461538461538464
perp_0900,perp_basis_rank,opened_2025_2026,5,ALL,ALL,0.1,0.2,411,0.15421736483918538,0.16058394160583941
perp_0900,perp_basis_rank,opened_2025_2026,5,ALL,ALL,0.2,0.30000000000000004,678,0.2492920589086759,0.21238938053097345
perp_0900,perp_basis_rank,opened_2025_2026,5,ALL,ALL,0.30000000000000004,0.4,424,0.3400940864407705,0.32547169811320753
perp_0900,perp_basis_rank,opened_2025_2026,5,ALL,ALL,0.4,0.5,187,0.4467298924974333,0.46524064171123
perp_0900,perp_basis_rank,opened_2025_2026,5,ALL,ALL,0.5,0.6000000000000001,83,0.5409602431371772,0.5903614457831325
perp_0900,perp_basis_rank,opened_2025_2026,5,ALL,ALL,0.6000000000000001,0.7000000000000001,35,0.6481505811585131,0.6
perp_0900,perp_basis_rank,opened_2025_2026,5,ALL,ALL,0.7000000000000001,0.8,12,0.7515740992170105,0.8333333333333334
perp_0900,perp_basis_rank,opened_2025_2026,5,ALL,ALL,0.8,0.9,13,0.8513638323380959,0.5384615384615384
perp_0900,perp_basis_rank,opened_2025_2026,5,ALL,ALL,0.9,1.0,21,0.9661379951803756,0.6190476190476191
perp_0900,perp_open_rank,screen_2024,5,ALL,ALL,0.1,0.2,11,0.188381604649763,0.18181818181818182
perp_0900,perp_open_rank,screen_2024,5,ALL,ALL,0.2,0.30000000000000004,340,0.27049404502105845,0.4176470588235294
perp_0900,perp_open_rank,screen_2024,5,ALL,ALL,0.30000000000000004,0.4,744,0.34450539164310523,0.3064516129032258
perp_0900,perp_open_rank,screen_2024,5,ALL,ALL,0.4,0.5,106,0.43085223039624115,0.41509433962264153
perp_0900,perp_open_rank,screen_2024,5,ALL,ALL,0.5,0.6000000000000001,22,0.5452771636730992,0.0
perp_0900,perp_open_rank,screen_2024,5,ALL,ALL,0.6000000000000001,0.7000000000000001,14,0.6451106368712943,0.14285714285714285
perp_0900,perp_open_rank,screen_2024,5,ALL,ALL,0.7000000000000001,0.8,3,0.7103685809390753,0.3333333333333333
perp_0900,perp_open_rank,opened_2025_2026,5,ALL,ALL,0.1,0.2,11,0.18737638357684955,0.2727272727272727
perp_0900,perp_open_rank,opened_2025_2026,5,ALL,ALL,0.2,0.30000000000000004,1490,0.2604941782395141,0.27181208053691275
perp_0900,perp_open_rank,opened_2025_2026,5,ALL,ALL,0.30000000000000004,0.4,504,0.3266991669664042,0.251984126984127
perp_0900,perp_open_rank,opened_2025_2026,5,ALL,ALL,0.4,0.5,15,0.42634421321285887,0.4
perp_0900,perp_hybrid_hgb,screen_2024,5,ALL,ALL,0.1,0.2,11,0.188381604649763,0.18181818181818182
perp_0900,perp_hybrid_hgb,screen_2024,5,ALL,ALL,0.2,0.30000000000000004,308,0.2658652036030231,0.41233766233766234
perp_0900,perp_hybrid_hgb,screen_2024,5,ALL,ALL,0.30000000000000004,0.4,467,0.3430966497851206,0.3233404710920771
perp_0900,perp_hybrid_hgb,screen_2024,5,ALL,ALL,0.4,0.5,163,0.4359730999596151,0.4171779141104294
perp_0900,perp_hybrid_hgb,screen_2024,5,ALL,ALL,0.5,0.6000000000000001,234,0.5193399229492782,0.21367521367521367
perp_0900,perp_hybrid_hgb,screen_2024,5,ALL,ALL,0.6000000000000001,0.7000000000000001,54,0.6298186651914114,0.37037037037037035
perp_0900,perp_hybrid_hgb,screen_2024,5,ALL,ALL,0.7000000000000001,0.8,3,0.7103685809390753,0.3333333333333333
perp_0900,perp_hybrid_hgb,opened_2025_2026,5,ALL,ALL,0.0,0.1,282,0.07028924706347013,0.1276595744680851
perp_0900,perp_hybrid_hgb,opened_2025_2026,5,ALL,ALL,0.1,0.2,655,0.15883300538822187,0.18473282442748093
perp_0900,perp_hybrid_hgb,opened_2025_2026,5,ALL,ALL,0.2,0.30000000000000004,576,0.2501355207481737,0.2951388888888889
perp_0900,perp_hybrid_hgb,opened_2025_2026,5,ALL,ALL,0.30000000000000004,0.4,326,0.33777448911834984,0.31901840490797545
perp_0900,perp_hybrid_hgb,opened_2025_2026,5,ALL,ALL,0.4,0.5,107,0.440023626135407,0.5700934579439252
perp_0900,perp_hybrid_hgb,opened_2025_2026,5,ALL,ALL,0.5,0.6000000000000001,50,0.5427166408736841,0.66
perp_0900,perp_hybrid_hgb,opened_2025_2026,5,ALL,ALL,0.6000000000000001,0.7000000000000001,18,0.6397686626850125,0.7777777777777778
perp_0900,perp_hybrid_hgb,opened_2025_2026,5,ALL,ALL,0.7000000000000001,0.8,5,0.7358948818293473,0.4
perp_0900,perp_hybrid_hgb,opened_2025_2026,5,ALL,ALL,0.8,0.9,1,0.8210179897087233,0.0
perp_0900,perp_basis_rank,screen_2024,10,ALL,ALL,0.1,0.2,239,0.17368095634432737,0.24686192468619247
perp_0900,perp_basis_rank,screen_2024,10,ALL,ALL,0.2,0.30000000000000004,882,0.25095318076707607,0.2891156462585034
perp_0900,perp_basis_rank,screen_2024,10,ALL,ALL,0.30000000000000004,0.4,100,0.3312338366736762,0.19
perp_0900,perp_basis_rank,screen_2024,10,ALL,ALL,0.4,0.5,19,0.43089045467928794,0.05263157894736842
perp_0900,perp_basis_rank,opened_2025_2026,10,ALL,ALL,0.0,0.1,122,0.07845420564420177,0.02459016393442623
perp_0900,perp_basis_rank,opened_2025_2026,10,ALL,ALL,0.1,0.2,986,0.15446580005986538,0.16328600405679514
perp_0900,perp_basis_rank,opened_2025_2026,10,ALL,ALL,0.2,0.30000000000000004,700,0.24421267292601434,0.22428571428571428
perp_0900,perp_basis_rank,opened_2025_2026,10,ALL,ALL,0.30000000000000004,0.4,129,0.332751736474278,0.4263565891472868
perp_0900,perp_basis_rank,opened_2025_2026,10,ALL,ALL,0.4,0.5,39,0.4386980911865012,0.5128205128205128
perp_0900,perp_basis_rank,opened_2025_2026,10,ALL,ALL,0.5,0.6000000000000001,7,0.5423243711274451,0.42857142857142855
perp_0900,perp_basis_rank,opened_2025_2026,10,ALL,ALL,0.6000000000000001,0.7000000000000001,2,0.6075511677577348,0.0
perp_0900,perp_basis_rank,opened_2025_2026,10,ALL,ALL,0.9,1.0,10,0.9589140985196047,0.5
perp_0900,perp_open_rank,screen_2024,10,ALL,ALL,0.1,0.2,236,0.1733942063957488,0.3389830508474576
perp_0900,perp_open_rank,screen_2024,10,ALL,ALL,0.2,0.30000000000000004,894,0.25564103738559135,0.26286353467561524
perp_0900,perp_open_rank,screen_2024,10,ALL,ALL,0.30000000000000004,0.4,91,0.33107246159765963,0.1978021978021978
perp_0900,perp_open_rank,screen_2024,10,ALL,ALL,0.4,0.5,19,0.43089045467928794,0.05263157894736842
perp_0900,perp_open_rank,opened_2025_2026,10,ALL,ALL,0.1,0.2,1157,0.1778902598125406,0.23509075194468454
perp_0900,perp_open_rank,opened_2025_2026,10,ALL,ALL,0.2,0.30000000000000004,826,0.23109565963428888,0.15738498789346247
perp_0900,perp_open_rank,opened_2025_2026,10,ALL,ALL,0.30000000000000004,0.4,12,0.30508232711243044,0.16666666666666666
perp_0900,perp_hybrid_hgb,screen_2024,10,ALL,ALL,0.1,0.2,16,0.19449475092786134,0.125
perp_0900,perp_hybrid_hgb,screen_2024,10,ALL,ALL,0.2,0.30000000000000004,854,0.2584481013411663,0.2693208430913349
perp_0900,perp_hybrid_hgb,screen_2024,10,ALL,ALL,0.30000000000000004,0.4,292,0.3366229439198036,0.2842465753424658
perp_0900,perp_hybrid_hgb,screen_2024,10,ALL,ALL,0.4,0.5,78,0.4356531361584682,0.24358974358974358
perp_0900,perp_hybrid_hgb,opened_2025_2026,10,ALL,ALL,0.0,0.1,657,0.06336720557964116,0.1552511415525114
perp_0900,perp_hybrid_hgb,opened_2025_2026,10,ALL,ALL,0.1,0.2,530,0.1542457133227398,0.21320754716981133
perp_0900,perp_hybrid_hgb,opened_2025_2026,10,ALL,ALL,0.2,0.30000000000000004,490,0.24540968715170994,0.19591836734693877
perp_0900,perp_hybrid_hgb,opened_2025_2026,10,ALL,ALL,0.30000000000000004,0.4,95,0.3378229596424529,0.4842105263157895
perp_0900,perp_hybrid_hgb,opened_2025_2026,10,ALL,ALL,0.4,0.5,31,0.4465689559252221,0.6451612903225806
perp_0900,perp_hybrid_hgb,opened_2025_2026,10,ALL,ALL,0.5,0.6000000000000001,191,0.5015215065751056,0.13612565445026178
perp_0900,perp_hybrid_hgb,opened_2025_2026,10,ALL,ALL,0.6000000000000001,0.7000000000000001,1,0.6237608558860158,1.0
perp_0900,perp_basis_rank,screen_2024,20,ALL,ALL,0.0,0.1,77,0.08882895701213228,0.18181818181818182
perp_0900,perp_basis_rank,screen_2024,20,ALL,ALL,0.1,0.2,675,0.1630805043388129,0.18222222222222223
perp_0900,perp_basis_rank,screen_2024,20,ALL,ALL,0.2,0.30000000000000004,447,0.2274375854568007,0.203579418344519
perp_0900,perp_basis_rank,screen_2024,20,ALL,ALL,0.30000000000000004,0.4,40,0.33513356691738105,0.15
perp_0900,perp_basis_rank,screen_2024,20,ALL,ALL,0.4,0.5,1,0.4008253415779503,0.0
perp_0900,perp_basis_rank,opened_2025_2026,20,ALL,ALL,0.0,0.1,506,0.08028203592359816,0.09881422924901186
perp_0900,perp_basis_rank,opened_2025_2026,20,ALL,ALL,0.1,0.2,1236,0.14085804826285753,0.17637540453074432
perp_0900,perp_basis_rank,opened_2025_2026,20,ALL,ALL,0.2,0.30000000000000004,175,0.22559569154465237,0.13142857142857142
perp_0900,perp_basis_rank,opened_2025_2026,20,ALL,ALL,0.30000000000000004,0.4,15,0.3397577947517059,0.2
perp_0900,perp_basis_rank,opened_2025_2026,20,ALL,ALL,0.4,0.5,3,0.4398920284125358,0.0
perp_0900,perp_basis_rank,opened_2025_2026,20,ALL,ALL,0.8,0.9,8,0.8724968422797974,0.0
perp_0900,perp_basis_rank,opened_2025_2026,20,ALL,ALL,0.9,1.0,2,0.9086425002908736,0.0
perp_0900,perp_open_rank,screen_2024,20,ALL,ALL,0.0,0.1,88,0.09919440607618518,0.26136363636363635
perp_0900,perp_open_rank,screen_2024,20,ALL,ALL,0.1,0.2,646,0.1703448172334842,0.17492260061919504
perp_0900,perp_open_rank,screen_2024,20,ALL,ALL,0.2,0.30000000000000004,465,0.2259515347356606,0.1978494623655914
perp_0900,perp_open_rank,screen_2024,20,ALL,ALL,0.30000000000000004,0.4,40,0.33513356691738105,0.15
perp_0900,perp_open_rank,screen_2024,20,ALL,ALL,0.4,0.5,1,0.4008253415779503,0.0
perp_0900,perp_open_rank,opened_2025_2026,20,ALL,ALL,0.0,0.1,202,0.0839815429542131,0.12376237623762376
perp_0900,perp_open_rank,opened_2025_2026,20,ALL,ALL,0.1,0.2,1639,0.13636509436966804,0.16290420988407567
perp_0900,perp_open_rank,opened_2025_2026,20,ALL,ALL,0.2,0.30000000000000004,104,0.22692713726128522,0.019230769230769232
perp_0900,perp_hybrid_hgb,screen_2024,20,ALL,ALL,0.1,0.2,408,0.17441039721162202,0.19852941176470587
perp_0900,perp_hybrid_hgb,screen_2024,20,ALL,ALL,0.2,0.30000000000000004,672,0.23605366425114885,0.16220238095238096
perp_0900,perp_hybrid_hgb,screen_2024,20,ALL,ALL,0.30000000000000004,0.4,156,0.33531460620740383,0.28205128205128205
perp_0900,perp_hybrid_hgb,screen_2024,20,ALL,ALL,0.4,0.5,4,0.4039863491098324,0.0
perp_0900,perp_hybrid_hgb,opened_2025_2026,20,ALL,ALL,0.0,0.1,904,0.04648505104615746,0.15486725663716813
perp_0900,perp_hybrid_hgb,opened_2025_2026,20,ALL,ALL,0.1,0.2,707,0.14233369335390902,0.17963224893917965
perp_0900,perp_hybrid_hgb,opened_2025_2026,20,ALL,ALL,0.2,0.30000000000000004,153,0.2264644370816888,0.1437908496732026
perp_0900,perp_hybrid_hgb,opened_2025_2026,20,ALL,ALL,0.30000000000000004,0.4,1,0.3090172922186626,1.0
perp_0900,perp_hybrid_hgb,opened_2025_2026,20,ALL,ALL,0.5,0.6000000000000001,180,0.5,0.022222222222222223
perp_1000,perp_basis_rank,screen_2024,1,ALL,ALL,0.0,0.1,10,0.07272197071203329,0.0
perp_1000,perp_basis_rank,screen_2024,1,ALL,ALL,0.1,0.2,26,0.1624883006864062,0.23076923076923078
perp_1000,perp_basis_rank,screen_2024,1,ALL,ALL,0.2,0.30000000000000004,59,0.24159741822281589,0.4576271186440678
perp_1000,perp_basis_rank,screen_2024,1,ALL,ALL,0.30000000000000004,0.4,67,0.361247906039929,0.11940298507462686
perp_1000,perp_basis_rank,screen_2024,1,ALL,ALL,0.4,0.5,169,0.4528518596000802,0.2958579881656805
perp_1000,perp_basis_rank,screen_2024,1,ALL,ALL,0.5,0.6000000000000001,228,0.5518630009446188,0.42543859649122806
perp_1000,perp_basis_rank,screen_2024,1,ALL,ALL,0.6000000000000001,0.7000000000000001,332,0.6506461457902614,0.6144578313253012
perp_1000,perp_basis_rank,screen_2024,1,ALL,ALL,0.7000000000000001,0.8,176,0.7475586784091384,0.7784090909090909
perp_1000,perp_basis_rank,screen_2024,1,ALL,ALL,0.8,0.9,98,0.8530323106939286,0.9183673469387755
perp_1000,perp_basis_rank,screen_2024,1,ALL,ALL,0.9,1.0,75,0.9467708730651521,0.7333333333333333
perp_1000,perp_basis_rank,opened_2025_2026,1,ALL,ALL,0.0,0.1,21,0.038033809882840296,0.0
perp_1000,perp_basis_rank,opened_2025_2026,1,ALL,ALL,0.1,0.2,38,0.142638550600568,0.05263157894736842
perp_1000,perp_basis_rank,opened_2025_2026,1,ALL,ALL,0.2,0.30000000000000004,141,0.25392937741023713,0.09219858156028368
perp_1000,perp_basis_rank,opened_2025_2026,1,ALL,ALL,0.30000000000000004,0.4,230,0.3577973940001321,0.3347826086956522
perp_1000,perp_basis_rank,opened_2025_2026,1,ALL,ALL,0.4,0.5,331,0.45164676837483236,0.37462235649546827
perp_1000,perp_basis_rank,opened_2025_2026,1,ALL,ALL,0.5,0.6000000000000001,427,0.5472182585737864,0.40046838407494145
perp_1000,perp_basis_rank,opened_2025_2026,1,ALL,ALL,0.6000000000000001,0.7000000000000001,286,0.6549442942440723,0.5629370629370629
perp_1000,perp_basis_rank,opened_2025_2026,1,ALL,ALL,0.7000000000000001,0.8,259,0.7502816462254995,0.7297297297297297
perp_1000,perp_basis_rank,opened_2025_2026,1,ALL,ALL,0.8,0.9,214,0.847039515604485,0.9205607476635514
perp_1000,perp_basis_rank,opened_2025_2026,1,ALL,ALL,0.9,1.0,93,0.9315256967487969,0.9139784946236559
perp_1000,perp_open_rank,screen_2024,1,ALL,ALL,0.30000000000000004,0.4,14,0.37405586872939367,0.14285714285714285
perp_1000,perp_open_rank,screen_2024,1,ALL,ALL,0.4,0.5,117,0.4559440767602457,0.452991452991453
