clock,candidate,h,period,slice,group,physical_availability,usable_share,n,positive_rate,brier_raw,logloss_raw,ece_raw,auc_raw,average_precision_raw,brier_calibrated,logloss_calibrated,ece_calibrated,auc_calibrated,average_precision_calibrated,brier_prior,logloss_prior,ece_prior,auc_prior,average_precision_prior
perp_0900,perp_open_rank,1,screen_2024,currency,KGS,0.29838709677419356,0.29838709677419356,248,0.5645161290322581,0.24606181510386632,0.6852527215918047,0.02994131761912885,0.5378637566137566,0.6121656408294638,0.24606181510386632,0.6852527215918047,0.02994131761912885,0.5378637566137566,0.6121656408294638,0.2400686680362131,0.6727668192960304,0.05623151702939435,0.5917989417989419,0.658039091399893
perp_0900,perp_open_rank,1,screen_2024,currency,KZT,0.29838709677419356,0.29838709677419356,248,0.5040322580645161,0.2505406353571537,0.6945617989548096,0.07875032416155461,0.5588943089430894,0.552346540287767,0.2505406353571537,0.6945617989548096,0.07875032416155461,0.5588943089430894,0.552346540287767,0.24858689085188274,0.6905433936686322,0.08157026948084278,0.5707317073170732,0.5681308630479005
perp_0900,perp_open_rank,1,screen_2024,currency,TJS,0.29838709677419356,0.29838709677419356,248,0.5483870967741935,0.2494719944775963,0.6922835658920274,0.07183939272966275,0.5179884453781511,0.5812164505322155,0.2494719944775963,0.6922835658920274,0.07183939272966275,0.5179884453781511,0.5812164505322155,0.24225221036646447,0.6773231203953806,0.05448162834342939,0.5858718487394958,0.635030975814601
perp_0900,perp_open_rank,1,screen_2024,currency,UZS,0.29838709677419356,0.29838709677419356,248,0.5403225806451613,0.25173598889146426,0.6968807710074035,0.08395951261538805,0.516954700183294,0.5682207595482759,0.25173598889146426,0.6968807710074035,0.08395951261538805,0.516954700183294,0.5682207595482759,0.2453042883188915,0.6836398551052537,0.05059498667989978,0.568866195339094,0.6121822210933081
perp_0900,perp_open_rank,1,screen_2024,year,2024,0.29838709677419356,0.29838709677419356,1240,0.5435483870967742,0.24915722900445914,0.691646733365165,0.059571628928964906,0.532507261117111,0.5787476062532776,0.24915722900445914,0.691646733365165,0.059571628928964906,0.532507261117111,0.5787476062532776,0.24364898712441263,0.6802442187199361,0.050597564535048954,0.5809732518270753,0.6185973717170072
perp_0900,perp_open_rank,1,opened_2025_2026,currency,AMD,0.7628361858190709,0.7628361858190709,408,0.5024509803921569,0.25314047755070274,0.6995126537615627,0.07078511441116273,0.45536465216868915,0.49892087548160324,0.25314047755070274,0.6995126537615627,0.07078511441116273,0.45536465216868915,0.49892087548160324,0.24530159382204123,0.683799997196559,0.029869101582141736,0.584404661780608,0.5851811717503292
perp_0900,perp_open_rank,1,opened_2025_2026,currency,KGS,0.7628361858190709,0.7628361858190709,408,0.4534313725490196,0.2529853736285775,0.6993017947931225,0.03770475404640416,0.4495576293782572,0.44841660975575137,0.2529853736285775,0.6993017947931225,0.03770475404640416,0.4495576293782572,0.44841660975575137,0.24515142920780725,0.6835779531952116,0.04622945173194436,0.5789843655314508,0.538596394532478
perp_0900,perp_open_rank,1,opened_2025_2026,currency,KZT,0.7628361858190709,0.7628361858190709,408,0.5196078431372549,0.2546383769240538,0.7025232927873699,0.06819018615976193,0.4303523296110897,0.4825536838370018,0.2546383769240538,0.7025232927873699,0.06819018615976193,0.4303523296110897,0.4825536838370018,0.2474054770682606,0.6881156607713249,0.054477028292890826,0.5665190604543704,0.6105725629184076
perp_0900,perp_open_rank,1,opened_2025_2026,currency,TJS,0.7628361858190709,0.7628361858190709,408,0.5122549019607843,0.25338733868898683,0.7001223364367342,0.07924521635504259,0.46253997259022384,0.49700512459479784,0.25338733868898683,0.7001223364367342,0.07924521635504259,0.46253997259022384,0.49700512459479784,0.2465084478265926,0.686508741964109,0.04444277025163204,0.5840205813757784,0.5788080979839074
perp_0900,perp_open_rank,1,opened_2025_2026,currency,UZS,0.7628361858190709,0.7628361858190709,408,0.5098039215686274,0.25154887788303415,0.6962932113604499,0.045876620024358564,0.49246394230769236,0.5250898351643184,0.25154887788303415,0.6962932113604499,0.045876620024358564,0.49246394230769236,0.5250898351643184,0.24042474137817035,0.673736878027452,0.028483490250101755,0.6178365384615385,0.614747634137552
perp_0900,perp_open_rank,1,opened_2025_2026,year,2025,0.7489878542510121,0.7489878542510121,1235,0.4631578947368421,0.25045362197161175,0.6939597866217332,0.05169902908664608,0.485917739877016,0.4730965042205477,0.25045362197161175,0.6939597866217332,0.05169902908664608,0.485917739877016,0.4730965042205477,0.24152606077603883,0.6758601416124607,0.04928676296656767,0.6004783301163391,0.5758601109256253
perp_0900,perp_open_rank,1,opened_2025_2026,year,2026,0.7839506172839507,0.7839506172839507,805,0.55527950310559,0.2572615630964028,0.7081279571316387,0.08808387179761577,0.48017822103908114,0.5481997979784878,0.2572615630964028,0.7081279571316387,0.08808387179761577,0.48017822103908114,0.5481997979784878,0.2502240051890234,0.6943283620120632,0.07138759219763147,0.5744566507942459,0.6023982889289297
perp_0900,perp_hybrid_hgb,1,screen_2024,ALL,ALL,0.29838709677419356,0.12096774193548387,1240,0.5435483870967742,0.24383653620770626,0.6805761950101179,0.06392647998088967,0.5723804930219879,0.6196219100461542,0.24383653620770626,0.6805761950101179,0.06392647998088967,0.5723804930219879,0.6196219100461542,0.24364898712441263,0.6802442187199361,0.050597564535048954,0.5809732518270753,0.6185973717170072
perp_0900,perp_hybrid_hgb,1,opened_2025_2026,ALL,ALL,0.7628361858190709,0.7628361858190709,2040,0.49950980392156863,0.21032058517634314,0.6136591721020193,0.046892086109427134,0.7257566568210849,0.7405781140764673,0.21032058517634314,0.6136591721020193,0.046892086109427134,0.7257566568210849,0.7405781140764673,0.24495833786057442,0.6831478462309312,0.016624452596322385,0.5871910680421646,0.5799960118912757
perp_0900,perp_hybrid_hgb,1,screen_2024,currency,AMD,0.29838709677419356,0.12096774193548387,248,0.5604838709677419,0.2423185183850638,0.677440122661444,0.04080262933948797,0.5729324797043099,0.6373355886417453,0.2423185183850638,0.677440122661444,0.04080262933948797,0.5729324797043099,0.6373355886417453,0.24203287804861134,0.6769479051343839,0.03709146890224625,0.5803577321628934,0.6340968606519461
perp_0900,perp_hybrid_hgb,1,screen_2024,currency,KGS,0.29838709677419356,0.12096774193548387,248,0.5645161290322581,0.24026071358110268,0.6731000323738515,0.06275782500373076,0.5867394179894181,0.6593417024377489,0.24026071358110268,0.6731000323738515,0.06275782500373076,0.5867394179894181,0.6593417024377489,0.2400686680362131,0.6727668192960304,0.05623151702939435,0.5917989417989419,0.658039091399893
perp_0900,perp_hybrid_hgb,1,screen_2024,currency,KZT,0.29838709677419356,0.12096774193548387,248,0.5040322580645161,0.24973483291930074,0.6928838798274798,0.09336193770905564,0.550178861788618,0.5600940484878945,0.24973483291930074,0.6928838798274798,0.09336193770905564,0.550178861788618,0.5600940484878945,0.24858689085188274,0.6905433936686322,0.08157026948084278,0.5707317073170732,0.5681308630479005
perp_0900,perp_hybrid_hgb,1,screen_2024,currency,TJS,0.29838709677419356,0.12096774193548387,248,0.5483870967741935,0.2418644540327302,0.6764764213421334,0.06874290539998748,0.5803571428571429,0.6388648294859152,0.2418644540327302,0.6764764213421334,0.06874290539998748,0.5803571428571429,0.6388648294859152,0.24225221036646447,0.6773231203953806,0.05448162834342939,0.5858718487394958,0.635030975814601
perp_0900,perp_hybrid_hgb,1,screen_2024,currency,UZS,0.29838709677419356,0.12096774193548387,248,0.5403225806451613,0.24500416212033402,0.6829805188456811,0.06213135212416548,0.5623199790521078,0.6150646589211104,0.24500416212033402,0.6829805188456811,0.06213135212416548,0.5623199790521078,0.6150646589211104,0.2453042883188915,0.6836398551052537,0.05059498667989978,0.568866195339094,0.6121822210933081
perp_0900,perp_hybrid_hgb,1,screen_2024,year,2024,0.29838709677419356,0.12096774193548387,1240,0.5435483870967742,0.24383653620770626,0.6805761950101179,0.06392647998088967,0.5723804930219879,0.6196219100461542,0.24383653620770626,0.6805761950101179,0.06392647998088967,0.5723804930219879,0.6196219100461542,0.24364898712441263,0.6802442187199361,0.050597564535048954,0.5809732518270753,0.6185973717170072
perp_0900,perp_hybrid_hgb,1,opened_2025_2026,currency,AMD,0.7628361858190709,0.7628361858190709,408,0.5024509803921569,0.20601433169302547,0.6013509657919363,0.04653140218167207,0.7362729784933317,0.7500392341105399,0.20601433169302547,0.6013509657919363,0.04653140218167207,0.7362729784933317,0.7500392341105399,0.24530159382204123,0.683799997196559,0.029869101582141736,0.584404661780608,0.5851811717503292
perp_0900,perp_hybrid_hgb,1,opened_2025_2026,currency,KGS,0.7628361858190709,0.7628361858190709,408,0.4534313725490196,0.19684890459055993,0.5840310460098196,0.06119153788249519,0.7561750090898073,0.7312556527889505,0.19684890459055993,0.5840310460098196,0.06119153788249519,0.7561750090898073,0.7312556527889505,0.24515142920780725,0.6835779531952116,0.04622945173194436,0.5789843655314508,0.538596394532478
perp_0900,perp_hybrid_hgb,1,opened_2025_2026,currency,KZT,0.7628361858190709,0.7628361858190709,408,0.5196078431372549,0.22515526237582928,0.6473384736993977,0.08219300779098929,0.6846601848286484,0.7076768718604424,0.22515526237582928,0.6473384736993977,0.08219300779098929,0.6846601848286484,0.7076768718604424,0.2474054770682606,0.6881156607713249,0.054477028292890826,0.5665190604543704,0.6105725629184076
perp_0900,perp_hybrid_hgb,1,opened_2025_2026,currency,TJS,0.7628361858190709,0.7628361858190709,408,0.5122549019607843,0.2107918536999151,0.6159821738394029,0.0691731601843163,0.728018080834796,0.7751455513205822,0.2107918536999151,0.6159821738394029,0.0691731601843163,0.728018080834796,0.7751455513205822,0.2465084478265926,0.686508741964109,0.04444277025163204,0.5840205813757784,0.5788080979839074
perp_0900,perp_hybrid_hgb,1,opened_2025_2026,currency,UZS,0.7628361858190709,0.7628361858190709,408,0.5098039215686274,0.212792573522386,0.6195932011695402,0.07759654599154592,0.7234495192307693,0.7546652180205097,0.212792573522386,0.6195932011695402,0.07759654599154592,0.7234495192307693,0.7546652180205097,0.24042474137817035,0.673736878027452,0.028483490250101755,0.6178365384615385,0.614747634137552
perp_0900,perp_hybrid_hgb,1,opened_2025_2026,year,2025,0.7489878542510121,0.7489878542510121,1235,0.4631578947368421,0.2221821094152818,0.6456569704156137,0.0530321012194376,0.6887624065225876,0.6615083052662849,0.2221821094152818,0.6456569704156137,0.0530321012194376,0.6887624065225876,0.6615083052662849,0.24152606077603883,0.6758601416124607,0.04928676296656767,0.6004783301163391,0.5758601109256253
perp_0900,perp_hybrid_hgb,1,opened_2025_2026,year,2026,0.7839506172839507,0.7839506172839507,805,0.55527950310559,0.1921230914681578,0.5645693821426541,0.08419177714126322,0.7833164610750754,0.8398352731096645,0.1921230914681578,0.5645693821426541,0.08419177714126322,0.7833164610750754,0.8398352731096645,0.2502240051890234,0.6943283620120632,0.07138759219763147,0.5744566507942459,0.6023982889289297
perp_0900,perp_basis_rank,3,screen_2024,ALL,ALL,0.29838709677419356,0.29838709677419356,1240,0.3919354838709677,0.23146825473599567,0.6509162771388957,0.06932607366350897,0.5937332853041666,0.4751790737012097,0.23146825473599567,0.6509162771388957,0.06932607366350897,0.5937332853041666,0.4751790737012097,0.24546815150064996,0.684705497730239,0.07226599491287389,0.5118299112551986,0.4022576043388186
perp_0900,perp_basis_rank,3,opened_2025_2026,ALL,ALL,0.7628361858190709,0.7628361858190709,2030,0.3315270935960591,0.18983209970371367,0.5904612905519107,0.028209400526769353,0.7336506212353313,0.5645692257204745,0.18983209970371367,0.5904612905519107,0.028209400526769353,0.7336506212353313,0.5645692257204745,0.21725849911216988,0.6256346216035887,0.01660274609331949,0.5861478810548135,0.4072570412119456
perp_0900,perp_basis_rank,3,screen_2024,currency,AMD,0.29838709677419356,0.29838709677419356,248,0.40725806451612906,0.23544510458285053,0.6602251531003043,0.1123704680760835,0.5886037583350172,0.49544332134580044,0.23544510458285053,0.6602251531003043,0.1123704680760835,0.5886037583350172,0.49544332134580044,0.2495394764475024,0.6932525416473844,0.10631170225942665,0.505826092813363,0.42158652922994166
perp_0900,perp_basis_rank,3,screen_2024,currency,KGS,0.29838709677419356,0.29838709677419356,248,0.41935483870967744,0.23601495275535692,0.6605645567435068,0.0936674850967632,0.5854700854700855,0.512760856787478,0.23601495275535692,0.6605645567435068,0.0936674850967632,0.5854700854700855,0.512760856787478,0.25208940911705596,0.6984285278347749,0.08042546333617878,0.5048744658119659,0.42846399913520417
perp_0900,perp_basis_rank,3,screen_2024,currency,KZT,0.29838709677419356,0.29838709677419356,248,0.3346774193548387,0.2191650570821254,0.6236274650145549,0.06470979527492426,0.6075209930631618,0.4047249825459096,0.2191650570821254,0.6236274650145549,0.06470979527492426,0.6075209930631618,0.4047249825459096,0.23148951546205318,0.6560881265657665,0.07276450511505182,0.48893756845564074,0.33992467848227914
perp_0900,perp_basis_rank,3,screen_2024,currency,TJS,0.29838709677419356,0.29838709677419356,248,0.40725806451612906,0.23520801918809153,0.658462192254741,0.06577806234592494,0.5820704519431534,0.492294478728763,0.23520801918809153,0.658462192254741,0.06577806234592494,0.5820704519431534,0.492294478728763,0.24882107408961313,0.6913126634829511,0.07865542824748996,0.5027278238027885,0.42547792039367904
perp_0900,perp_basis_rank,3,screen_2024,currency,UZS,0.29838709677419356,0.29838709677419356,248,0.3911290322580645,0.23150814007155407,0.6517020185813712,0.06797806384499123,0.5879019594456203,0.4813386223400935,0.23150814007155407,0.6517020185813712,0.06797806384499123,0.5879019594456203,0.4813386223400935,0.2454012823870253,0.6844456291203189,0.04728432094956573,0.5151908240595343,0.4007393062090713
perp_0900,perp_basis_rank,3,screen_2024,year,2024,0.29838709677419356,0.29838709677419356,1240,0.3919354838709677,0.23146825473599567,0.6509162771388957,0.06932607366350897,0.5937332853041666,0.4751790737012097,0.23146825473599567,0.6509162771388957,0.06932607366350897,0.5937332853041666,0.4751790737012097,0.24546815150064996,0.684705497730239,0.07226599491287389,0.5118299112551986,0.4022576043388186
perp_0900,perp_basis_rank,3,opened_2025_2026,currency,AMD,0.7628361858190709,0.7628361858190709,406,0.33004926108374383,0.18661029586766126,0.5845857058384712,0.03358819088413589,0.7509328358208955,0.5764250959821983,0.18661029586766126,0.5845857058384712,0.03358819088413589,0.7509328358208955,0.5764250959821983,0.21634965691926494,0.6235746311902236,0.033937751936154316,0.5882078577699736,0.42250631649480436
perp_0900,perp_basis_rank,3,opened_2025_2026,currency,KGS,0.7628361858190709,0.7628361858190709,406,0.3054187192118227,0.17911853827539292,0.5635970202418558,0.05332638370277595,0.7558768016472203,0.5571221495072199,0.17911853827539292,0.5635970202418558,0.05332638370277595,0.7558768016472203,0.5571221495072199,0.21055682306318427,0.6116263274594681,0.03906559844725039,0.5714367421642645,0.3708349760370518
perp_0900,perp_basis_rank,3,opened_2025_2026,currency,KZT,0.7628361858190709,0.7628361858190709,406,0.3275862068965517,0.19743972112962888,0.6138823243079943,0.04439671490858534,0.6897325731912197,0.540092681269828,0.19743972112962888,0.6138823243079943,0.04439671490858534,0.6897325731912197,0.540092681269828,0.21859896122152675,0.6295949520847739,0.02479520687485357,0.553306342780027,0.39967133247329734
perp_0900,perp_basis_rank,3,opened_2025_2026,currency,TJS,0.7628361858190709,0.7628361858190709,406,0.35960591133004927,0.19554351949607135,0.6046064508692701,0.03705584281751934,0.7403846153846154,0.5951201370231537,0.19554351949607135,0.6046064508692701,0.03705584281751934,0.7403846153846154,0.5951201370231537,0.2258610419435659,0.643611064098546,0.018910553047301475,0.5826923076923077,0.4375398360872945
perp_0900,perp_basis_rank,3,opened_2025_2026,currency,UZS,0.7628361858190709,0.7628361858190709,406,0.33497536945812806,0.1904484237498141,0.5856349515019622,0.024624319994092737,0.7299700435729849,0.5709943082119465,0.1904484237498141,0.5856349515019622,0.024624319994092737,0.7299700435729849,0.5709943082119465,0.2149260124133076,0.6197661331849319,0.02757648787605825,0.6267701525054467,0.4392314841858733
perp_0900,perp_basis_rank,3,opened_2025_2026,year,2025,0.7489878542510121,0.7489878542510121,1235,0.28421052631578947,0.18614934153372714,0.6004853884556899,0.06250033395080408,0.7093888179861031,0.48061428951669016,0.18614934153372714,0.6004853884556899,0.06250033395080408,0.7093888179861031,0.48061428951669016,0.2026529835424764,0.5945940531458532,0.06734880056407114,0.5925925925925926,0.36744090250765865
perp_0900,perp_basis_rank,3,opened_2025_2026,year,2026,0.7839506172839507,0.7839506172839507,795,0.4050314465408805,0.1955531139677809,0.5748892642485558,0.06511222653664697,0.7667163473533545,0.677033284144027,0.1955531139677809,0.5748892642485558,0.06511222653664697,0.7667163473533545,0.677033284144027,0.23994757046886359,0.6738548757486243,0.07692424602527369,0.603009730411146,0.5123832844108945
perp_0900,perp_open_rank,3,screen_2024,ALL,ALL,0.29838709677419356,0.29838709677419356,1240,0.3919354838709677,0.2460496961924756,0.6858405858108535,0.06740510562969912,0.48438915632402224,0.37796830544723325,0.2460496961924756,0.6858405858108535,0.06740510562969912,0.48438915632402224,0.37796830544723325,0.24546815150064996,0.684705497730239,0.07226599491287389,0.5118299112551986,0.4022576043388186
perp_0900,perp_open_rank,3,opened_2025_2026,ALL,ALL,0.7628361858190709,0.7628361858190709,2030,0.3315270935960591,0.22424911742044043,0.6410516619038593,0.035444748159939275,0.47974675366625746,0.3258533162705484,0.22424911742044043,0.6410516619038593,0.035444748159939275,0.47974675366625746,0.3258533162705484,0.21725849911216988,0.6256346216035887,0.01660274609331949,0.5861478810548135,0.4072570412119456
perp_0900,perp_open_rank,3,screen_2024,currency,AMD,0.29838709677419356,0.29838709677419356,248,0.40725806451612906,0.2530063413356807,0.700433917717778,0.12391231462508642,0.4520105071731662,0.38008837618906627,0.2530063413356807,0.700433917717778,0.12391231462508642,0.4520105071731662,0.38008837618906627,0.2495394764475024,0.6932525416473844,0.10631170225942665,0.505826092813363,0.42158652922994166
perp_0900,perp_open_rank,3,screen_2024,currency,KGS,0.29838709677419356,0.29838709677419356,248,0.41935483870967744,0.2525989662992071,0.699507050631926,0.06806364543611415,0.47823183760683763,0.40968836870188785,0.2525989662992071,0.699507050631926,0.06806364543611415,0.47823183760683763,0.40968836870188785,0.25208940911705596,0.6984285278347749,0.08042546333617878,0.5048744658119659,0.42846399913520417
perp_0900,perp_open_rank,3,screen_2024,currency,KZT,0.29838709677419356,0.29838709677419356,248,0.3346774193548387,0.2278672517517582,0.6481553979978641,0.03693440529787248,0.505403431909456,0.3391129615271278,0.2278672517517582,0.6481553979978641,0.03693440529787248,0.505403431909456,0.3391129615271278,0.23148951546205318,0.6560881265657665,0.07276450511505182,0.48893756845564074,0.33992467848227914
perp_0900,perp_open_rank,3,screen_2024,currency,TJS,0.29838709677419356,0.29838709677419356,248,0.40725806451612906,0.24972129500723939,0.6931878798792633,0.07315841206847344,0.4736647134101165,0.3966745948234167,0.24972129500723939,0.6931878798792633,0.07315841206847344,0.4736647134101165,0.3966745948234167,0.24882107408961313,0.6913126634829511,0.07865542824748996,0.5027278238027885,0.42547792039367904
perp_0900,perp_open_rank,3,screen_2024,currency,UZS,0.29838709677419356,0.29838709677419356,248,0.3911290322580645,0.24705462656849259,0.687918682827436,0.07458361575715687,0.4774015156687376,0.3748574288019811,0.24705462656849259,0.687918682827436,0.07458361575715687,0.4774015156687376,0.3748574288019811,0.2454012823870253,0.6844456291203189,0.04728432094956573,0.5151908240595343,0.4007393062090713
perp_0900,perp_open_rank,3,screen_2024,year,2024,0.29838709677419356,0.29838709677419356,1240,0.3919354838709677,0.2460496961924756,0.6858405858108535,0.06740510562969912,0.48438915632402224,0.37796830544723325,0.2460496961924756,0.6858405858108535,0.06740510562969912,0.48438915632402224,0.37796830544723325,0.24546815150064996,0.684705497730239,0.07226599491287389,0.5118299112551986,0.4022576043388186
perp_0900,perp_open_rank,3,opened_2025_2026,currency,AMD,0.7628361858190709,0.7628361858190709,406,0.33004926108374383,0.223652218767188,0.6397288591060746,0.05849292284290919,0.4564585162423178,0.32391040280618416,0.223652218767188,0.6397288591060746,0.05849292284290919,0.4564585162423178,0.32391040280618416,0.21634965691926494,0.6235746311902236,0.033937751936154316,0.5882078577699736,0.42250631649480436
perp_0900,perp_open_rank,3,opened_2025_2026,currency,KGS,0.7628361858190709,0.7628361858190709,406,0.3054187192118227,0.21946191105992313,0.6315566459685439,0.0794910305537632,0.41455044612216885,0.2807096954096505,0.21946191105992313,0.6315566459685439,0.0794910305537632,0.41455044612216885,0.2807096954096505,0.21055682306318427,0.6116263274594681,0.03906559844725039,0.5714367421642645,0.3708349760370518
