rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,predeclared_order
0.22,287,1.1350282485875707,20,0,0.5470383275261324,0.3379032258064516,1.6189201101012032,0.7150326018389588,70.42353232477559,1.6189201101012032,1.6189201101012032,1,1,1.1073446327683616,1.1666666666666667,1.4429547179357451,0.723404255319149,1.6189201101012032,1.1350282485875707,1.1350282485875707,0.9123595505617977,1.590909090909091,4,all_history,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4429547179357451,1
0.22,289,1.1397183098591548,20,0,0.3944636678200692,0.22186234817813766,1.7779658020357132,0.7390283084074527,45.9559795355398,1.7779658020357132,1.7779658020357132,1,1,1.123943661971831,1.1633802816901408,1.709954643112915,0.75,1.7779658020357132,1.1397183098591548,1.1397183098591548,0.9386363636363637,1.3692307692307693,4,all_history,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.709954643112915,1
0.22,207,1.2879999999999998,20,0,0.5748792270531401,0.3401273885350318,1.690187989650618,0.7492263531589374,102.7023854181858,1.690187989650618,1.690187989650618,1,1,1.2444444444444442,1.3377777777777777,1.410783055198973,0.8316831683168316,1.690187989650618,1.2879999999999998,1.2879999999999998,1.0733333333333333,1.475,3,all_history,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.410783055198973,1
0.22,496,1.1709949409780778,20,0,0.46975806451612906,0.26782178217821784,1.7539949913541233,0.7515962851454561,69.6384513454344,1.690187989650618,1.7340768958431656,2,2,1.1568296795952784,1.1804384485666106,1.6018125177003681,0.7759674134419552,1.7340768958431656,1.1397183098591548,1.2879999999999998,0.9386363636363637,1.475,7,all_history,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6018125177003681,1
0.22,312,1.2338983050847459,20,0,0.5576923076923077,0.3379032258064516,1.65044978887461,0.7131168985956353,69.33782871670908,1.65044978887461,1.65044978887461,1,1,1.225988700564972,1.2457627118644068,1.492537313432836,0.7850162866449512,1.65044978887461,1.2338983050847459,1.2338983050847459,1.0022727272727272,1.7818181818181817,4,post2022_weight3,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.492537313432836,2
0.22,292,1.1515492957746478,20,0,0.3801369863013699,0.22186234817813766,1.7133911608839116,0.7415006418192728,51.6813165384141,1.7133911608839116,1.7133911608839116,1,1,1.084507042253521,1.2028169014084507,1.5962585034013603,0.7770034843205574,1.7133911608839116,1.1515492957746478,1.1515492957746478,0.9692307692307693,1.4615384615384615,4,post2022_weight3,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5962585034013603,2
0.22,213,1.3253333333333333,20,0,0.6197183098591549,0.3401273885350318,1.8220182518330958,0.7525812329183115,116.80463136396514,1.8220182518330958,1.8220182518330958,1,1,1.2755555555555553,1.4,1.4690058479532164,0.8269230769230769,1.8220182518330958,1.3253333333333333,1.3253333333333333,0.98,1.775,3,post2022_weight3,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4690058479532164,2
0.22,505,1.1922428330522767,20,0,0.48118811881188117,0.26782178217821784,1.7966728280961182,0.7525329973917032,79.14917011829998,1.7133911608839116,1.7677047063585039,2,2,1.1450252951096123,1.2276559865092749,1.6700215672178287,0.79,1.7677047063585039,1.1515492957746478,1.3253333333333333,0.9692307692307693,1.775,7,post2022_weight3,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6700215672178287,2
0.22,315,1.2457627118644068,20,0,0.5492063492063493,0.3379032258064516,1.6253362124483846,0.6762228959967906,69.07768827646522,1.6253362124483846,1.6253362124483846,1,1,1.1271186440677967,1.305084745762712,1.539247900693684,0.8258064516129032,1.6253362124483846,1.2457627118644068,1.2457627118644068,0.9068181818181819,1.940909090909091,4,hard_reset,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.539247900693684,3
0.22,331,1.3053521126760563,20,0,0.4078549848942598,0.22186234817813766,1.8383244757095287,0.7406176656007657,41.709708520480184,1.8383244757095287,1.8383244757095287,1,1,1.2225352112676056,1.3408450704225352,1.6958208955223881,0.8496932515337423,1.8383244757095287,1.3053521126760563,1.3053521126760563,1.1384615384615384,1.6,4,hard_reset,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6958208955223881,3
