period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
retrospective_2025,stack_experts_logit,1.1896589151493773,0.11247188202949263,0.3519120219945014,5,1.4113765391137654,1.4233576642335766
retrospective_2025,stack_resolved_hist,0.9792644247480013,0.5668582854286428,0.8910272431892027,5,1.4113765391137654,1.4233576642335766
retrospective_2025,stack_resolved_extra,1.4113765391137654,0.004498875281179705,0.056485878530367406,5,1.4113765391137654,1.4233576642335766
retrospective_2025,stack_core_hist,1.167883211678832,0.1519620094976256,0.4548862784303924,5,1.4113765391137654,1.4233576642335766
retrospective_2025,stack_experts_hist,1.179235274147004,0.11222194451387153,0.3986503374156461,5,1.4113765391137654,1.4233576642335766
retrospective_2025_2026,stack_experts_logit,1.2004214563577564,0.0802299425143714,0.2554361409647588,5,1.4342881619516936,1.2961605909138967
retrospective_2025_2026,stack_resolved_hist,1.0789515426773406,0.26393401649587606,0.6088477880529868,5,1.4342881619516936,1.2961605909138967
retrospective_2025_2026,stack_resolved_extra,1.4342881619516936,0.00024993751562109475,0.004498875281179705,5,1.4342881619516936,1.2961605909138967
retrospective_2025_2026,stack_core_hist,1.2047567449441372,0.06873281679580105,0.24943764058985254,5,1.4342881619516936,1.2961605909138967
retrospective_2025_2026,stack_experts_hist,1.0744823734358169,0.1892026993251687,0.6338415396150963,5,1.4342881619516936,1.2961605909138967
