candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high,period
stack_experts_logit,269,1.1896589151493773,0.694005869122796,1.6810586691084548,0.23419145213696577,-42.04646290285118,45.61831303323816,2025
stack_resolved_hist,336,0.9792644247480013,0.6435130941228203,1.393297159184611,0.585853536615846,-103.99611898888813,26.97787798381631,2025
stack_resolved_extra,297,1.4113765391137654,0.910990317466273,1.8877661686974307,0.05448637840539865,-49.413854248410544,54.56364740130328,2025
stack_core_hist,247,1.167883211678832,0.743290113337578,1.5380278980625133,0.23469132716820795,-85.7203189248159,41.51193554471179,2025
stack_experts_hist,344,1.179235274147004,0.9723178027691486,1.4740880349475038,0.048237940514871284,-57.171425001495905,22.23824411969256,2025
stack_experts_logit,507,1.2004214563577564,0.859681502988154,1.5235037935941989,0.13146713321669581,-19.59429217085191,68.40971731615815,2025_2026
stack_resolved_hist,571,1.0789515426773406,0.7524911764437101,1.436928077833642,0.3186703324168958,-67.2215500774342,46.822206997885935,2025_2026
stack_resolved_extra,479,1.4342881619516936,0.9989603559932013,1.82364057131499,0.02599350162459385,-22.137703981821208,79.24878136546172,2025_2026
stack_core_hist,406,1.2047567449441372,0.9129002467815261,1.4561914721198448,0.08372906773306674,-44.0952466286703,57.11163553625217,2025_2026
stack_experts_hist,556,1.0744823734358169,0.9126553949201839,1.2469138379151086,0.1789552611847038,-36.634357740238585,31.297659285434047,2025_2026
