candidate,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
sign_cd0,1,7295,3690,2017-01-09,2023-12-04,1.0,0.5058259081562714,1.9769647696476966,1.9642509198816889,2.448341232227488,2.362085308056872,2.5080568720379146,21.07671890410674,74.20319779403782
sign_cd0,3,7295,3690,2017-01-09,2023-12-04,0.6620596205962059,0.3348869088416724,1.9769647696476964,1.9503854444412143,2.448341232227488,2.362085308056872,2.5080568720379146,30.871024817116254,82.64902154051823
sign_cd0,5,7295,3690,2017-01-09,2023-12-04,0.5411924119241193,0.27374914324880056,1.9769647696476964,1.9456342161436935,2.448341232227488,2.362085308056872,2.5080568720379146,35.41362427022141,86.99899374989991
sign_cd0,10,7295,3690,2017-01-09,2023-12-04,0.4,0.20233036326250856,1.9769647696476966,1.9372214995231294,2.448341232227488,2.362085308056872,2.5080568720379146,42.25505930904763,92.10505918320142
sign_cd0,20,7295,3690,2017-01-09,2023-12-04,0.302710027100271,0.15311857436600412,1.9769647696476964,1.9233349838429832,2.448341232227488,2.362085308056872,2.5080568720379146,49.56768738749226,92.90709807252122
sign_cd3,1,7295,2119,2017-01-09,2023-12-04,1.0,0.5058259081562714,1.9769647696476966,1.9712736475013584,1.4059715639810426,1.3834123222748815,1.4364928909952606,31.17948083686892,76.26042843739855
sign_cd3,3,7295,2119,2017-01-09,2023-12-04,0.656441717791411,0.3348869088416724,1.9601892473550322,1.9495348935309567,1.4059715639810426,1.3834123222748815,1.4364928909952606,45.90904033772232,83.13754912388247
sign_cd3,5,7295,2119,2017-01-09,2023-12-04,0.5327984898537046,0.27374914324880056,1.946301944658375,1.9344095909377985,1.4059715639810426,1.3834123222748815,1.4364928909952606,49.078094384241155,84.94786336457281
sign_cd3,10,7295,2119,2017-01-09,2023-12-04,0.39830108541764986,0.20233036326250856,1.968568033957829,1.953744599686463,1.4059715639810426,1.3834123222748815,1.4364928909952606,55.43992503106612,88.95776315080062
sign_cd3,20,7295,2119,2017-01-09,2023-12-04,0.2987258140632374,0.15311857436600412,1.9509443272975082,1.928604762702809,1.4059715639810426,1.3834123222748815,1.4364928909952606,63.629761571670336,92.89387012430961
