candidate,slice_kind,slice,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
stale20_z_r35,year,2026,20,715,279,2026-01-12,2026-08-05,0.2616487455197133,0.24475524475524477,1.0690220174091143,1.0640097849352768,1.8961165048543691,1.6990291262135924,2.1067961165048543,17.209611351403378,65.86265799719476
quantile7y_r25,currency,TJS,1,657,199,2024-01-09,2026-09-01,1.0,0.5266362252663622,1.8988439306358382,1.8901342544184656,1.4756355932203389,1.4756355932203389,1.4756355932203389,24.326484432975626,83.68621162799856
quantile7y_r25,currency,TJS,3,655,199,2024-01-09,2026-08-28,0.7989949748743719,0.37709923664122136,2.118792342278193,2.0991255303147076,1.4819148936170214,1.4819148936170214,1.4819148936170214,41.23706111310254,99.90611008647306
quantile7y_r25,currency,TJS,5,653,199,2024-01-09,2026-08-26,0.6884422110552764,0.32006125574272587,2.150970161813854,2.1284560463108515,1.4850746268656716,1.4850746268656716,1.4850746268656716,50.832679937876854,111.44185770727455
quantile7y_r25,currency,TJS,10,648,198,2024-01-09,2026-08-19,0.5606060606060606,0.25462962962962965,2.201652892561983,2.1587679667321304,1.4887218045112782,1.4887218045112782,1.4887218045112782,55.522867262321746,120.57606972217032
quantile7y_r25,currency,TJS,20,638,193,2024-01-09,2026-08-05,0.37823834196891193,0.17711598746081506,2.1355403732404055,2.111661959399445,1.4732824427480915,1.4732824427480915,1.4732824427480915,65.28559527743504,122.03137915936398
change_z_r25,currency,TJS,1,657,175,2024-01-09,2026-09-01,1.0,0.5266362252663622,1.8988439306358382,1.8951234085081683,1.2976694915254237,1.2976694915254237,1.2976694915254237,27.49646087887914,101.06152892945242
change_z_r25,currency,TJS,3,655,174,2024-01-09,2026-08-28,0.8505747126436781,0.37709923664122136,2.2555726185490252,2.237933535860675,1.295744680851064,1.295744680851064,1.295744680851064,44.4171853583329,118.43199098744404
change_z_r25,currency,TJS,5,653,173,2024-01-09,2026-08-26,0.7109826589595376,0.32006125574272587,2.221395580385541,2.2115797507460706,1.291044776119403,1.291044776119403,1.291044776119403,52.309648358456144,124.74638619280462
change_z_r25,currency,TJS,10,648,172,2024-01-09,2026-08-19,0.5697674418604651,0.25462962962962965,2.2376321353065536,2.2077608777476225,1.2932330827067668,1.2932330827067668,1.2932330827067668,55.44135795120675,133.22685054607814
change_z_r25,currency,TJS,20,638,165,2024-01-09,2026-08-05,0.4,0.17711598746081506,2.258407079646018,2.220311623482817,1.2595419847328244,1.2595419847328244,1.2595419847328244,63.4826093779035,133.0255449435076
sign_cd3,currency,TJS,1,657,199,2024-01-09,2026-09-01,1.0,0.5266362252663622,1.8988439306358382,1.900061688063824,1.4756355932203389,1.4756355932203389,1.4756355932203389,25.59673251138936,63.53410268892147
sign_cd3,currency,TJS,3,655,198,2024-01-09,2026-08-28,0.7121212121212122,0.37709923664122136,1.888418598944915,1.8918253082475165,1.4744680851063832,1.4744680851063832,1.4744680851063832,36.82826403558008,68.6999995464954
sign_cd3,currency,TJS,5,653,197,2024-01-09,2026-08-26,0.6040609137055838,0.32006125574272587,1.8873290748791685,1.8900293994027486,1.4701492537313432,1.4701492537313432,1.4701492537313432,39.89618815668483,74.02903657397685
sign_cd3,currency,TJS,10,648,196,2024-01-09,2026-08-19,0.4642857142857143,0.25462962962962965,1.8233766233766233,1.8295183613013257,1.4736842105263157,1.4736842105263157,1.4736842105263157,41.698077133384814,78.82315316656114
sign_cd3,currency,TJS,20,638,192,2024-01-09,2026-08-05,0.3229166666666667,0.17711598746081506,1.823193215339233,1.8323359197488942,1.465648854961832,1.465648854961832,1.465648854961832,48.26452736267449,86.74337536789893
stale20_z_r35,currency,TJS,1,657,231,2024-01-09,2026-09-01,0.5670995670995671,0.5266362252663622,1.0768335710532242,1.07284007478705,1.7129237288135593,1.7129237288135593,1.7129237288135593,0.6708191373978035,8.323049905394507
stale20_z_r35,currency,TJS,3,655,229,2024-01-09,2026-08-28,0.44541484716157204,0.37709923664122136,1.181160829517529,1.1715691038951754,1.7053191489361703,1.7053191489361703,1.7053191489361703,0.9281192066819827,9.723011006444864
stale20_z_r35,currency,TJS,5,653,228,2024-01-09,2026-08-26,0.38596491228070173,0.32006125574272587,1.205909510618652,1.1954557525426588,1.7014925373134329,1.7014925373134329,1.7014925373134329,2.114039715792194,11.233784703520534
stale20_z_r35,currency,TJS,10,648,226,2024-01-09,2026-08-19,0.3008849557522124,0.25462962962962965,1.1816572807723251,1.1622175870833082,1.699248120300752,1.699248120300752,1.699248120300752,3.48499570254717,14.899890218353544
stale20_z_r35,currency,TJS,20,638,222,2024-01-09,2026-08-05,0.22072072072072071,0.17711598746081506,1.2461930957506178,1.2323239968985298,1.6946564885496183,1.6946564885496183,1.6946564885496183,13.824387549465692,35.411036681088206
quantile7y_r25,currency,UZS,1,657,200,2024-01-09,2026-09-01,1.0,0.5220700152207002,1.9154518950437316,1.9038442863820864,1.4830508474576272,1.4830508474576272,1.4830508474576272,26.220638899960335,83.37033747368365
quantile7y_r25,currency,UZS,3,655,200,2024-01-09,2026-08-28,0.755,0.35572519083969467,2.1224248927038625,2.091660562559575,1.4893617021276597,1.4893617021276597,1.4893617021276597,43.49808798861015,96.66056218181205
quantile7y_r25,currency,UZS,5,653,200,2024-01-09,2026-08-26,0.635,0.29402756508422667,2.1596614583333333,2.113718691909673,1.492537313432836,1.492537313432836,1.492537313432836,52.8260263462749,103.07881133692284
quantile7y_r25,currency,UZS,10,648,199,2024-01-09,2026-08-19,0.49748743718592964,0.2222222222222222,2.2386934673366836,2.168322048022485,1.4962406015037595,1.4962406015037595,1.4962406015037595,59.45545925811268,109.66434269896617
quantile7y_r25,currency,UZS,20,638,196,2024-01-09,2026-08-05,0.35714285714285715,0.164576802507837,2.1700680272108843,2.118391781521322,1.4961832061068703,1.4961832061068703,1.4961832061068703,69.71661205497338,107.44784316102347
change_z_r25,currency,UZS,1,657,176,2024-01-09,2026-09-01,1.0,0.5220700152207002,1.9154518950437316,1.895894822988991,1.3050847457627117,1.3050847457627117,1.3050847457627117,28.187973181855316,102.66308249942031
change_z_r25,currency,UZS,3,655,175,2024-01-09,2026-08-28,0.8171428571428572,0.35572519083969467,2.2971183323114652,2.257300361323375,1.3031914893617023,1.3031914893617023,1.3031914893617023,47.88633224365872,121.68907285547799
change_z_r25,currency,UZS,5,653,174,2024-01-09,2026-08-26,0.6839080459770115,0.29402756508422667,2.3259997605363982,2.2687145701747196,1.2985074626865671,1.2985074626865671,1.2985074626865671,54.53954772430393,123.73616431075872
change_z_r25,currency,UZS,10,648,173,2024-01-09,2026-08-19,0.49710982658959535,0.2222222222222222,2.2369942196531793,2.154340854645519,1.300751879699248,1.300751879699248,1.300751879699248,55.81121371040297,126.40278789221149
change_z_r25,currency,UZS,20,638,166,2024-01-09,2026-08-05,0.3795180722891566,0.164576802507837,2.306024096385542,2.235709450940316,1.2671755725190839,1.2671755725190839,1.2671755725190839,68.82432948076996,119.74530819436205
sign_cd3,currency,UZS,1,657,188,2024-01-09,2026-09-01,1.0,0.5220700152207002,1.9154518950437316,1.9098705794701059,1.3940677966101696,1.3940677966101696,1.3940677966101696,26.53141369990706,63.763166327389115
sign_cd3,currency,UZS,3,655,187,2024-01-09,2026-08-28,0.7272727272727273,0.35572519083969467,2.0444791260241906,2.034651334241518,1.3925531914893619,1.3925531914893619,1.3925531914893619,44.943653821096326,78.35651202226603
sign_cd3,currency,UZS,5,653,186,2024-01-09,2026-08-26,0.5860215053763441,0.29402756508422667,1.9930835573476702,1.9803783304870624,1.3880597014925373,1.3880597014925373,1.3880597014925373,49.688202957066245,79.300024096833
