candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value
sign_cd0,1.9233349838429832,1.944165412766542,2.362085308056872,2.5080568720379146,74.20319779403782,21.07671890410674,0.5080568720379146,0.907221239767154
sign_cd3,1.928604762702809,1.9475134988718772,1.3834123222748815,1.4364928909952606,76.26042843739855,31.17948083686892,0.0,1.928604762702809
sign_cd4,1.9277491959262787,1.9595452927663761,1.081516587677725,1.1412322274881517,73.75397306725161,34.5346627467893,0.0,1.9277491959262787
change_r25,1.9730963377266968,2.2584938247384754,1.2507109004739336,1.313744075829384,123.38251088762479,34.37841986918839,0.0,1.9730963377266968
change_r35,1.9742559845327008,2.143195371755489,1.672037914691943,1.7649289099526067,100.25641167678704,28.38905471534487,0.0,1.9742559845327008
change_r45,1.9728386486779368,2.0122057553319492,2.199526066350711,2.2327014218009475,81.25802108173032,23.16279856467936,0.23270142180094755,1.5074358050760417
change_z_r25,1.9747171626411981,2.3313458366575412,1.2274881516587677,1.2971563981042653,120.04140270305926,32.933644070062044,0.0,1.9747171626411981
change_z_r35,1.9719152387538492,2.1832048876481545,1.7085308056872037,1.748341232227488,98.52037830868038,27.90867086066204,0.0,1.9719152387538492
change_z_r45,1.9721380675907425,2.0184957050844203,2.196208530805687,2.2459715639810427,81.12865019383572,22.91761800435209,0.2459715639810427,1.4801949396286571
logit7y_r25,1.965100739531499,2.292341595101115,1.2075829383886256,1.2440758293838863,106.54458713472285,35.60296405183964,0.0,1.965100739531499
logit7y_r35,1.9657375937291952,2.1232810211064734,1.715165876777251,1.781516587677725,89.21313752033011,28.193590228909333,0.0,1.9657375937291952
logit7y_r45,1.9693688264681954,2.0147640243302547,2.2227488151658767,2.3090047393364928,76.96380868772891,22.83095609288197,0.30900473933649275,1.35135934779521
hist7y_r25,1.9868029032313055,2.3276807557543053,1.1744075829383887,1.2042654028436017,95.51042395082672,29.531947992278695,0.0,1.9868029032313055
hist7y_r35,1.982563235376277,2.1535341954499425,1.6355450236966824,1.6919431279620851,83.4720185888957,25.555206560644717,0.0,1.982563235376277
hist7y_r45,1.9771457315272014,2.0223411335728967,2.129857819905213,2.176303317535545,76.91512556446462,22.878934971888633,0.17630331753554485,1.6245390964561117
extra7y_r25,1.9693845920272801,2.3506106007890093,1.2175355450236967,1.224170616113744,116.50156601760831,33.790687554444744,0.0,1.9693845920272801
extra7y_r35,1.9658858522386646,2.158614221530711,1.70521327014218,1.758293838862559,96.13899970149231,26.49466931835538,0.0,1.9658858522386646
extra7y_r45,1.968897219101799,2.002888130595347,2.196208530805687,2.305687203791469,79.38715319949964,22.16836715475416,0.30568720379146885,1.3575228115188613
extra3y_r25,1.9699186353240221,2.3215117011540274,1.190995260663507,1.2374407582938387,116.9255464444012,33.209054212022856,0.0,1.9699186353240221
extra3y_r35,1.9704139037288884,2.1479342466120728,1.662085308056872,1.715165876777251,97.35041792084112,27.414943066665675,0.0,1.9704139037288884
extra3y_r45,1.9756595936749657,1.99863691314502,2.1497630331753554,2.2360189573459714,80.6686114917479,22.62370870864254,0.23601895734597145,1.5036216789830228
local_logit7y_r25,1.9570694760068017,2.2620881856926713,1.124644549763033,1.3037914691943127,101.78283395851511,32.13760580392107,0.0,1.9570694760068017
local_logit7y_r35,1.9645110582360814,2.140599734850978,1.5890995260663505,1.804739336492891,86.02855818037621,26.72072531075127,0.0,1.9645110582360814
local_logit7y_r45,1.9680992142865112,2.0045059141021326,2.1464454976303315,2.3454976303317534,76.37486595651251,22.841913445810157,0.3454976303317534,1.2771039536230044
quantile7y_r25,2.002265731539954,2.3603512236911697,1.1180094786729857,1.15781990521327,84.58899304934768,27.852769287057413,0.0,2.002265731539954
quantile7y_r35,1.9957357883710989,2.224254919380258,1.5459715639810425,1.6587677725118481,74.56891442184282,23.276313587357897,0.0,1.9957357883710989
quantile7y_r45,1.9822028385882673,2.042797161508104,2.0800947867298576,2.1696682464454975,69.17813458235031,20.52186234753781,0.1696682464454975,1.6428663456972723
stale20_z_r35,1.0381737511616935,1.0588548396944415,1.7085308056872037,1.7450236966824644,-4.828095218757027,-0.36489015321732904,0.0,1.0381737511616935
