candidate,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
sign_cd0,1,3285,1698,2024-01-09,2026-09-01,1.0,0.5168949771689497,1.9346289752650179,1.9173360359260627,2.5182203389830504,2.417372881355932,2.5656779661016946,18.545970721617763,64.91777530714889
sign_cd0,3,3275,1688,2024-01-09,2026-08-28,0.6866113744075829,0.35389312977099235,1.9401658767772512,1.9118522924702088,2.5140425531914894,2.4127659574468088,2.561702127659575,29.45439186589588,74.24019071446425
sign_cd0,5,3265,1683,2024-01-09,2026-08-26,0.5704099821746881,0.29402756508422667,1.9399881164587045,1.9036294633772073,2.511940298507463,2.41044776119403,2.5597014925373136,33.10809117542266,77.26715432412708
sign_cd0,10,3240,1672,2024-01-09,2026-08-19,0.44138755980861244,0.22777777777777777,1.937799043062201,1.8854183333440098,2.5142857142857142,2.4135338345864663,2.56390977443609,36.055066390270795,80.90587431315592
sign_cd0,20,3190,1628,2024-01-09,2026-08-05,0.32432432432432434,0.16551724137931034,1.9594594594594597,1.905438362543953,2.4854961832061067,2.3893129770992365,2.5419847328244276,45.1257075909172,84.57680331758195
sign_cd3,1,3285,967,2024-01-09,2026-09-01,1.0,0.5168949771689497,1.9346289752650179,1.9283130594698612,1.4341101694915257,1.3940677966101696,1.4756355932203389,26.56403232616659,63.21552328836044
sign_cd3,3,3275,962,2024-01-09,2026-08-28,0.6881496881496881,0.35389312977099235,1.9445127081020093,1.9351539192278036,1.4327659574468086,1.3925531914893619,1.4744680851063832,41.10111569663991,69.97117307419252
sign_cd3,5,3265,957,2024-01-09,2026-08-26,0.5778474399164054,0.29402756508422667,1.9652832201323578,1.9533146184799752,1.4283582089552238,1.3880597014925373,1.4701492537313432,44.424363611080274,71.48041241752762
sign_cd3,10,3240,951,2024-01-09,2026-08-19,0.4426919032597266,0.22777777777777777,1.9435254289451414,1.9264147765539172,1.430075187969925,1.3909774436090225,1.4736842105263157,46.841083218503854,72.94801765357498
sign_cd3,20,3190,931,2024-01-09,2026-08-05,0.317937701396348,0.16551724137931034,1.920873612602936,1.9062325970450986,1.4213740458015267,1.381679389312977,1.465648854961832,55.00354473092315,74.11017150510715
sign_cd4,1,3285,774,2024-01-09,2026-09-01,1.0,0.5168949771689497,1.9346289752650179,1.9329676045155095,1.1478813559322032,1.1345338983050848,1.1641949152542372,30.306182108042474,61.60643256721114
sign_cd4,3,3275,769,2024-01-09,2026-08-28,0.6905071521456437,0.35389312977099235,1.9511742219818666,1.9501886823403758,1.1453191489361703,1.1319148936170214,1.1617021276595745,48.695985225287195,70.230285806079
sign_cd4,5,3265,769,2024-01-09,2026-08-26,0.5669700910273082,0.29402756508422667,1.928288903337668,1.9253644515882464,1.1477611940298507,1.1343283582089552,1.164179104477612,52.584314027647686,71.78095125770525
sign_cd4,10,3240,763,2024-01-09,2026-08-19,0.4338138925294889,0.22777777777777777,1.904548796470927,1.9017483273418478,1.1473684210526316,1.1353383458646618,1.1654135338345866,57.714167936860186,73.8000742429037
sign_cd4,20,3190,748,2024-01-09,2026-08-05,0.3088235294117647,0.16551724137931034,1.865808823529412,1.866367456006011,1.1419847328244273,1.1297709923664123,1.1603053435114503,67.10526008848052,71.68987007003646
change_r25,1,3285,871,2024-01-09,2026-09-01,1.0,0.5168949771689497,1.9346289752650179,1.9191219436645286,1.291737288135593,1.2680084745762712,1.3495762711864407,29.786703070498564,105.75163413955191
change_r25,3,3275,866,2024-01-09,2026-08-28,0.815242494226328,0.35389312977099235,2.303640352537726,2.270505289738144,1.2897872340425534,1.2659574468085106,1.347872340425532,47.85550585935447,120.27015935319389
change_r25,5,3265,861,2024-01-09,2026-08-26,0.6759581881533101,0.29402756508422667,2.2989619628339137,2.2652680071473585,1.2850746268656716,1.2611940298507462,1.3432835820895523,54.66555094947751,121.18971382201188
change_r25,10,3240,855,2024-01-09,2026-08-19,0.5099415204678363,0.22777777777777777,2.238767650834403,2.180779038631512,1.2857142857142858,1.263157894736842,1.3383458646616542,54.90359463303743,113.79560000152557
change_r25,20,3190,827,2024-01-09,2026-08-05,0.3688029020556227,0.16551724137931034,2.2281841999193874,2.1561248079670388,1.2625954198473281,1.2442748091603053,1.3053435114503817,63.39536478781824,101.79765042125699
