rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,predeclared_order
0.22,353,1.396045197740113,20,0,0.5552407932011332,0.3379032258064516,1.643194710189511,0.6844845479201974,69.9003994709688,1.643194710189511,1.643194710189511,1,1,1.384180790960452,1.4039548022598871,1.564010931259197,0.8103448275862069,1.643194710189511,1.396045197740113,1.396045197740113,1.21123595505618,1.6863636363636363,4,wave_logit,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.564010931259197,1
0.22,355,1.4,20,0,0.3323943661971831,0.22186234817813766,1.4982008841369383,0.6552443090758562,27.829171559168255,1.4982008841369383,1.4982008841369383,1,1,1.3408450704225352,1.5380281690140845,1.2666666666666666,0.8514285714285714,1.4982008841369383,1.4,1.4,0.9512820512820513,1.6615384615384616,4,wave_logit,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.2666666666666666,1
0.22,213,1.3253333333333333,20,0,0.6103286384976526,0.3401273885350318,1.7944119146841098,0.7774644628577212,109.933746535719,1.7944119146841098,1.7944119146841098,1,1,1.2444444444444442,1.3688888888888888,1.5149122807017545,0.8509615384615384,1.7944119146841098,1.3253333333333333,1.3253333333333333,1.25,1.4466666666666668,3,wave_logit,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5149122807017545,1
0.22,568,1.3409780775716695,20,0,0.43661971830985913,0.26782178217821784,1.630262164484132,0.7110352076326738,58.61838717537479,1.4982008841369383,1.646306399410524,2,2,1.2984822934232716,1.3929173693086003,1.343893552985902,0.8436944937833037,1.646306399410524,1.3253333333333333,1.4,0.9512820512820513,1.6615384615384616,7,wave_logit,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.343893552985902,1
0.22,278,1.0994350282485876,20,0,0.5,0.3379032258064516,1.4797136038186158,0.6350977764470245,58.279941323987906,1.4797136038186158,1.4797136038186158,1,1,1.0677966101694916,1.1073446327683616,1.3219616204690832,0.7216117216117216,1.4797136038186158,1.0994350282485876,1.0994350282485876,0.6921348314606742,1.7181818181818183,4,wave_extra,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3219616204690832,2
0.22,301,1.1870422535211267,20,0,0.3953488372093023,0.22186234817813766,1.7819555253776946,0.6879448111380331,28.826885713351427,1.7819555253776946,1.7819555253776946,1,1,1.123943661971831,1.2816901408450705,1.52,0.7972972972972973,1.7819555253776946,1.1870422535211267,1.1870422535211267,1.1076923076923078,1.2743589743589743,4,wave_extra,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.52,2
0.22,214,1.3315555555555554,20,0,0.6214953271028038,0.3401273885350318,1.8272428156393294,0.7766329732621868,121.02594068381299,1.8272428156393294,1.8272428156393294,1,1,1.2755555555555553,1.3688888888888888,1.6123234916559692,0.8086124401913876,1.8272428156393294,1.3315555555555554,1.3315555555555554,1.2755555555555553,1.4000000000000001,3,wave_extra,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6123234916559692,2
0.22,515,1.2158516020236088,20,0,0.4893203883495146,0.26782178217821784,1.827037309549019,0.7111183181922143,67.13872603117429,1.7819555253776946,1.804599170508512,2,2,1.1804384485666106,1.2512647554806071,1.5672720860518428,0.7941176470588235,1.804599170508512,1.1870422535211267,1.3315555555555554,1.1076923076923078,1.4000000000000001,7,wave_extra,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5672720860518428,2
0.22,337,1.332768361581921,20,0,0.43026706231454004,0.3379032258064516,1.2733440507637939,0.5345742284134547,42.40924787659018,1.2733440507637939,1.2733440507637939,1,1,1.3248587570621468,1.344632768361582,1.1431079894644427,0.8644578313253012,1.2733440507637939,1.332768361581921,1.332768361581921,0.91,2.147727272727273,4,wave_extra_stale20,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.1431079894644427,3
0.22,391,1.5419718309859156,20,0,0.27877237851662406,0.22186234817813766,1.2565105382044917,0.6097435001557077,-6.6732596799072725,1.2565105382044917,1.2565105382044917,1,1,1.4591549295774648,1.656338028169014,1.04,0.8419689119170984,1.2565105382044917,1.5419718309859156,1.5419718309859156,0.8461538461538461,2.1,4,wave_extra_stale20,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.04,3
0.22,270,1.68,20,0,0.4148148148148148,0.3401273885350318,1.2195866278263283,0.6177606177606179,69.71715750238694,1.2195866278263283,1.2195866278263283,1,1,1.462222222222222,1.8044444444444443,1.0548712206047033,0.909433962264151,1.2195866278263283,1.68,1.68,0.8244444444444444,3.125,3,wave_extra_stale20,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.0548712206047033,3
0.22,661,1.560539629005059,20,0,0.33434190620272314,0.26782178217821784,1.2483745850822563,0.5735016040962883,24.530087731922436,1.2195866278263283,1.23804858301541,2,2,1.4991568296795954,1.6172006745362564,1.1240636370121995,0.8628048780487805,1.23804858301541,1.5419718309859156,1.68,0.8244444444444444,3.125,7,wave_extra_stale20,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.1240636370121995,3
0.22,287,1.1350282485875707,20,0,0.5923344947735192,0.3379032258064516,1.7529708198548062,0.6866851357126038,73.92854426966423,1.7529708198548062,1.7529708198548062,1,1,1.1073446327683616,1.2062146892655368,1.6524520255863542,0.7375886524822695,1.7529708198548062,1.1350282485875707,1.1350282485875707,0.7707865168539327,1.5750000000000002,4,wave_logit50_extra50,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6524520255863542,4
0.22,337,1.3290140845070424,20,0,0.3768545994065282,0.22186234817813766,1.6985964608286945,0.6925172987383885,28.279391493482326,1.6985964608286945,1.6985964608286945,1,1,1.2422535211267605,1.380281690140845,1.482,0.8253012048192772,1.6985964608286945,1.3290140845070424,1.3290140845070424,1.1613636363636364,1.6512820512820512,4,wave_logit50_extra50,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.482,4
0.22,212,1.319111111111111,20,0,0.5801886792452831,0.3401273885350318,1.705798176807293,0.7884690468960133,104.57478307946035,1.705798176807293,1.705798176807293,1,1,1.2755555555555553,1.3688888888888888,1.4427736006683376,0.855072463768116,1.705798176807293,1.319111111111111,1.319111111111111,1.3222222222222222,1.35,3,wave_logit50_extra50,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4427736006683376,4
