candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high
cny_expanding,3015,1.7446026630502411,1.6278494104725862,1.860662555746901,0.00024993751562109475,39.93348380949446,80.5210738664629
cny75_anchor25,3008,1.770445224169952,1.6570459580980517,1.8838683880766376,0.00024993751562109475,44.80915188806839,86.81074674900827
cny75_global_extra25,3051,1.7526515796041062,1.6342930697616624,1.867653246292356,0.00024993751562109475,40.643280028394784,81.5718714151714
cny75_regime_soft25,3033,1.7378494548733707,1.6248805396189236,1.8465469309326124,0.00024993751562109475,39.58076858662428,79.23770049713609
cny_anchor_global_equal,3112,1.7405213036922724,1.625786183285675,1.8544729322460072,0.00024993751562109475,40.055323877245904,80.89527463745621
