rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,predeclared_order
0.22,3015,1.2008534850640114,20,0,0.4792703150912106,0.27471602860748845,1.7446026630502411,0.7134841335545741,61.177426040571554,1.5460130783548285,1.761632443705252,10,10,1.1749644381223328,1.2167852062588904,1.6765062875888461,0.7697674418604651,1.7743021454145875,1.0608450704225352,1.4,0.8590909090909091,1.940909090909091,39,cny_expanding,2017_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1
0.22,3008,1.1980654338549075,20,0,0.48636968085106386,0.27471602860748845,1.770445224169952,0.7155971368980575,66.14646223670546,1.5728079049098596,1.761632443705252,10,10,1.1829302987197723,1.2128022759601707,1.703942652329749,0.7655677655677655,1.7933706131794203,1.0608450704225352,1.356497175141243,0.8590909090909091,1.940909090909091,39,cny75_anchor25,2017_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,2
0.22,3051,1.2151920341394027,20,0,0.48148148148148145,0.27471602860748845,1.7526515796041062,0.715236477723731,62.24540265874682,1.5111654940348729,1.761632443705252,10,10,1.1849217638691323,1.2307254623044097,1.7010788831661694,0.7744583059750493,1.7768179784500624,1.0608450704225352,1.4395480225988702,0.8590909090909091,1.940909090909091,39,cny75_global_extra25,2017_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,3
0.22,3033,1.208022759601707,20,0,0.4774151005605011,0.27471602860748845,1.7378494548733707,0.7119528465799468,60.19394582050058,1.4947397821431894,1.761632443705252,10,10,1.188904694167852,1.2287339971550497,1.6504268655103473,0.7714663143989432,1.7662562468024081,1.0608450704225352,1.364406779661017,0.8590909090909091,1.940909090909091,39,cny75_regime_soft25,2017_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,4
0.22,3112,1.239487908961593,20,0,0.4781491002570694,0.27471602860748845,1.7405213036922724,0.7149863204982893,61.44249731881045,1.3625419841520017,1.7732089008018068,10,10,1.22674253200569,1.258605974395448,1.649311374109761,0.7862890247827486,1.7717977160107103,1.0608450704225352,1.5581920903954802,0.8590909090909091,1.9775,39,cny_anchor_global_equal,2017_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,5
