candidate,control,h,metric,block_dates,draws,estimate,ci_lo,ci_hi,difference,delta_lo,delta_hi
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,1,lift,20,1000,1.3937362121099495,1.3075991970029395,1.4859254429991273,-0.10952555986067392,-0.18726160276392356,-0.03609636460566271
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,1,sym,20,1000,9.92079749853998,5.738792140647401,13.93009242334469,-9.756700919343807,-13.06649635367896,-6.4991998656548295
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,1,forward,20,1000,40.94715343350011,30.12427646777851,51.12479873175215,-7.251758636570393,-13.890034844111229,-0.4932875389513538
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,3,lift,20,1000,1.4169788629557274,1.293703312779877,1.5534845480898483,-0.1306119346359218,-0.26237367627876856,-0.01300450337347632
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,3,sym,20,1000,15.668438886047104,9.362588588373171,22.411989090380413,-14.408452427083402,-20.631666095016815,-8.698005207857234
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,3,forward,20,1000,44.60926695795236,27.42233247586573,60.44058295657829,-9.204549502642443,-19.296407399894363,0.9496682206430653
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,5,lift,20,1000,1.4965971214243352,1.354551889224829,1.6584498449745986,-0.1334603821108129,-0.2830045305386534,0.004013526449977344
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,5,sym,20,1000,17.470701549686506,9.361614964716107,26.416387744265865,-15.922916501233022,-24.39327753213404,-8.479044669109044
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,5,forward,20,1000,44.15035159329071,20.4746549103948,65.30883702833847,-10.75684128655734,-22.451176663141517,1.065233670326791
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,10,lift,20,1000,1.480243450255726,1.306350511360742,1.6690622679448586,-0.05461394834992617,-0.21140171133775018,0.1032923686595562
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,10,sym,20,1000,23.634879120543292,9.458980834000716,37.52395866354661,-14.014630325514513,-23.96919173466334,-4.401166919104454
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,10,forward,20,1000,45.906192463558774,6.5915811566311335,80.49516631400954,-8.0713108482934,-24.12256169619442,7.725311766838102
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,20,lift,20,1000,1.4013995247875353,1.1968145398521879,1.6027489979805882,-0.14518895620579442,-0.3638852617743854,0.06411156883400981
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,20,sym,20,1000,35.182441587677786,6.215104143845234,64.32564396375436,-11.688923943757267,-23.34181458512458,-0.4241783523035577
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,20,forward,20,1000,41.6775133627839,-27.070967745297875,104.1806555481088,-10.017556774913764,-30.89902168951681,11.137216025698025
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,1,lift,50,1000,1.3937362121099495,1.3145064579038601,1.483245075222182,-0.10952555986067392,-0.1945815599351979,-0.027909577209862837
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,1,sym,50,1000,9.92079749853998,5.999134538071772,14.203920442519527,-9.756700919343807,-13.34149063883516,-6.196295408355994
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,1,forward,50,1000,40.94715343350011,30.893892102497873,52.25292720538613,-7.251758636570393,-15.44928178500443,0.4568728733596351
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,3,lift,50,1000,1.4169788629557274,1.296841345956387,1.5598234744671815,-0.1306119346359218,-0.27368152353149505,-0.009987124745417249
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,3,sym,50,1000,15.668438886047104,9.586324994666063,21.708342379532123,-14.408452427083402,-21.354336621706846,-8.369801543241362
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,3,forward,50,1000,44.60926695795236,28.48163888119642,62.85865141333343,-9.204549502642443,-21.315563726493103,2.839190303691325
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,5,lift,50,1000,1.4965971214243352,1.3494478772933205,1.6775001500004454,-0.1334603821108129,-0.3060271955422485,0.006701204708904557
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,5,sym,50,1000,17.470701549686506,10.296967617843242,24.875417150057903,-15.922916501233022,-24.39162342070852,-8.445821946992059
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,5,forward,50,1000,44.15035159329071,19.383893841016967,71.55445256907309,-10.75684128655734,-24.32860964841148,1.9857957161911137
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,10,lift,50,1000,1.480243450255726,1.3111115347598412,1.6813770077639267,-0.05461394834992617,-0.20632596082912563,0.08651414407805928
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,10,sym,50,1000,23.634879120543292,12.055255803295347,36.0523542797529,-14.014630325514513,-22.734620908968793,-6.141515018921449
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,10,forward,50,1000,45.906192463558774,1.5173581706369412,92.65813370473785,-8.0713108482934,-23.83720746528443,8.341436386828377
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,20,lift,50,1000,1.4013995247875353,1.1947353744495772,1.611091133578567,-0.14518895620579442,-0.3780726289842968,0.03497530535456885
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,20,sym,50,1000,35.182441587677786,9.649983643433755,61.8773172709559,-11.688923943757267,-20.664561238878253,-3.0500259507098795
path_ridge_empirical_forward25_urgent_cap2,cny_hist50_urgent_cap2,20,forward,50,1000,41.6775133627839,-41.66293373275751,125.1289855426191,-10.017556774913764,-31.040787079265712,11.08289567026309
