candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value,min_benefit_lower_ci,max_weekly_signals,early_forward_ratio_min,joint_early_pass
cny_hist50_urgent_cap2,1.3099425430926803,1.4097937509250202,1.2844036697247707,1.348623853211009,47.765673843118904,17.539238241098772,0.0,1.3099425430926803,7.37906754563444,2,1.0,True
cny50_hazard_hist_h5_urgent_cap2,1.3375037609066294,1.4129792048566885,1.2629969418960245,1.3914373088685015,54.88962556807014,17.937269012857666,0.0,1.3375037609066294,2.6322055544005574,2,0.9873788763949082,True
equal_rolling365_h5_urgent_cap2,1.295983716427543,1.334399457844142,1.2629969418960245,1.348623853211009,50.94480668446431,17.46227236713188,0.0,0.8607585832366765,-21.76125665954332,2,0.7846251605725078,False
ap4_w25_stack_local_residual_urgent_cap2,1.3437166424065987,1.4113434708637294,1.3058103975535167,1.4128440366972477,52.51102770844492,16.482778880662252,0.0,1.3437166424065987,2.5437395368842326,2,0.9427515613823392,True
path_global64_h5_urgent_cap2,1.2722270341875987,1.3693273358925544,1.2629969418960245,1.3058103975535167,47.47784535296715,5.590936030957239,0.0,1.1032021401326348,-8.451244702748191,2,0.9477008544492265,False
path_global64_mean_urgent_cap2,1.294328388333838,1.3852842160161523,1.2629969418960245,1.3272171253822629,51.1720131711106,7.628548364002912,0.0,1.0209969833374997,-13.666570249816916,2,1.0437660330619745,False
path_global64_forward25_urgent_cap2,1.260096540627514,1.3894424878877005,1.2201834862385321,1.2415902140672783,47.508889593283406,7.202861811217208,0.0,0.9833012933689742,-13.83976236292699,2,0.9748762870259591,False
path_global64_symmetric25_urgent_cap2,1.2622908221598588,1.358725710057581,1.2201834862385321,1.3058103975535167,45.30968313694716,7.5758219393759845,0.0,1.2622908221598588,1.4387387759361205,2,0.8720736050293907,False
cny50_path_global64_urgent_cap2,1.3657447840853956,1.4447870770671063,1.3058103975535167,1.3914373088685015,54.99710208324144,14.978436317297035,0.0,1.261876687176724,-5.193404845433579,2,0.9982427697826267,False
ap4_w25_path_global64_urgent_cap2,1.3312781954887218,1.3996442008603518,1.2629969418960245,1.348623853211009,56.57625649264522,16.41236421608825,0.0,1.2549900525309066,-3.8144071478907686,2,0.971637554226485,False
path_global128_h5_urgent_cap2,1.2643037974683544,1.353265552722916,1.2629969418960245,1.3272171253822629,48.300241374014306,5.412110191464974,0.0,0.922541301625853,-17.08812479212507,2,0.9480606515312163,False
path_global128_mean_urgent_cap2,1.2518800762057554,1.3482825919198347,1.2629969418960245,1.348623853211009,49.08740532440391,4.914282792968577,0.0,0.9445146904107616,-15.368269289749687,2,0.9748647193165298,False
path_global128_forward25_urgent_cap2,1.2100213219616205,1.3109717169890687,1.2201834862385321,1.3058103975535167,47.348981710380045,4.519543982373659,0.0,0.841896554162185,-18.406238389971772,2,0.9526500059075086,False
path_global128_symmetric25_urgent_cap2,1.2380988287337253,1.317249788986255,1.2629969418960245,1.3272171253822629,45.47417520233124,8.669147227486139,0.0,1.2335263335771576,-0.22862475782838443,2,0.8819422346117656,False
cny50_path_global128_urgent_cap2,1.3452790964659158,1.3741783308372093,1.3272171253822629,1.3700305810397553,56.65047274948531,15.614486701113938,0.0,1.1829673117262696,-8.115589236982316,2,1.0333700866474456,False
ap4_w25_path_global128_urgent_cap2,1.3356298717626351,1.4039791564405988,1.2629969418960245,1.348623853211009,55.995228723391676,15.565399255001786,0.0,1.1761860568755278,-7.972190744355373,2,0.9581623047750043,False
path_wide128_h5_urgent_cap2,1.2013552280146405,1.2923037782666094,1.2629969418960245,1.3914373088685015,40.56890078493697,5.440228064441655,0.0,0.5548195134732011,-32.326785727071965,2,0.8493316961921454,False
path_wide128_mean_urgent_cap2,1.2067651486639068,1.3037706726596667,1.3700305810397553,1.4342507645259939,43.140385751122245,5.659602027280884,0.0,0.6347992413765237,-28.59829536436916,2,0.903167113120022,False
path_wide128_forward25_urgent_cap2,1.208254375209007,1.31544020573648,1.091743119266055,1.2629969418960245,40.71284677962491,6.590484469311329,0.0,0.7917499177842977,-20.825222871235457,2,0.8523452827932831,False
path_wide128_symmetric25_urgent_cap2,1.154719048364376,1.2818829733539188,1.2201834862385321,1.3058103975535167,32.63894772995452,5.97611382356161,0.0,1.0146948626151988,-7.001209287458871,2,0.6833138759259119,False
cny50_path_wide128_urgent_cap2,1.3635550329737742,1.4642294182277897,1.2201834862385321,1.348623853211009,57.95875403505249,15.48393971014453,0.0,1.2008832830053242,-8.133587498422498,2,1.0360511696218324,False
ap4_w25_path_wide128_urgent_cap2,1.3326921155191367,1.4307769731716133,1.2844036697247707,1.3272171253822629,52.90284778572494,14.463064109076873,0.0,1.3326921155191367,4.865933262130216,2,1.0098396382662558,True
