period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
georgia_nbg_h5,incumbent,1.9471729403838514,0.00024993751562109475,0.00024993751562109475,16,1.9471729403838514,1.334523449744523
georgia_nbg_h5,nbg_selected,1.0215185017263626,0.4501374656335916,0.9900024993751562,16,1.9471729403838514,1.334523449744523
georgia_nbg_h5,incumbent90_nbg10,1.9220249503788938,0.00024993751562109475,0.00024993751562109475,16,1.9471729403838514,1.334523449744523
georgia_nbg_h5,incumbent80_nbg20,1.8948818597824808,0.00024993751562109475,0.00024993751562109475,16,1.9471729403838514,1.334523449744523
georgia_nbg_h5,incumbent70_nbg30,1.8389443879069831,0.00024993751562109475,0.00024993751562109475,16,1.9471729403838514,1.334523449744523
georgia_nbg_h5,incumbent60_nbg40,1.739775670966417,0.00024993751562109475,0.002749312671832042,16,1.9471729403838514,1.334523449744523
georgia_nbg_h5,incumbent_plus_usd_basis_delta20_w10,0.8904315099700324,0.773056735816046,1.0,16,1.9471729403838514,1.334523449744523
georgia_nbg_h5,incumbent_plus_usd_basis_delta20_w20,0.8807614334267485,0.8120469882529368,1.0,16,1.9471729403838514,1.334523449744523
georgia_nbg_h5,incumbent_plus_cny_basis_delta20_w10,0.8867837338262476,0.8140464883779055,1.0,16,1.9471729403838514,1.334523449744523
georgia_nbg_h5,incumbent_plus_cny_basis_delta20_w20,0.8849401085999977,0.8140464883779055,1.0,16,1.9471729403838514,1.334523449744523
georgia_nbg_h5,incumbent_plus_consensus_basis_delta20_w10,0.939046122173398,0.6748312921769558,1.0,16,1.9471729403838514,1.334523449744523
georgia_nbg_h5,incumbent_plus_consensus_basis_delta20_w20,0.9222100973208917,0.7260684828792802,1.0,16,1.9471729403838514,1.334523449744523
georgia_nbg_h5,incumbent_plus_cross_basis_delta20_w10,0.9866955293323867,0.6008497875531117,0.9940014996250938,16,1.9471729403838514,1.334523449744523
georgia_nbg_h5,incumbent_plus_cross_basis_delta20_w20,0.9352551294790564,0.7173206698325418,1.0,16,1.9471729403838514,1.334523449744523
georgia_nbg_h5,incumbent_plus_basis_disagreement_delta20_w10,0.969557091941463,0.5661084728817796,0.9970007498125468,16,1.9471729403838514,1.334523449744523
georgia_nbg_h5,incumbent_plus_basis_disagreement_delta20_w20,0.9473887494137446,0.6190952261934516,0.9970007498125468,16,1.9471729403838514,1.334523449744523
