rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap
0.22,337,1.332768361581921,20,0,0.42433234421364985,0.21700404858299596,1.9554121085964833,0.7584813780116995,8.928368494622903,1.9554121085964833,1.9554121085964833,1,1,1.305084745762712,1.344632768361582,1.773939808481532,0.8042168674698795,1.9554121085964833,1.332768361581921,1.332768361581921,1.0923076923076922,1.5431818181818182,4,market_anchor_logit,2017,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,309,1.2220338983050847,20,0,0.46601941747572817,0.28825910931174087,1.6166684847823718,0.7238850327875139,54.90570808612317,1.6166684847823718,1.6166684847823718,1,1,1.1666666666666667,1.3248587570621468,1.5894465894465895,0.7993421052631579,1.6166684847823718,1.2220338983050847,1.2220338983050847,0.8431818181818181,1.604494382022472,4,market_anchor_logit,2018,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,266,1.0490140845070424,20,0,0.37593984962406013,0.2105691056910569,1.7853514094115597,0.6493524567674929,17.06410187446264,1.7853514094115597,1.7853514094115597,1,1,1.0253521126760563,1.1042253521126761,1.602880658436214,0.6973180076628352,1.7853514094115597,1.0490140845070424,1.0490140845070424,0.7318181818181818,1.3363636363636364,4,market_anchor_logit,2019,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,302,1.1583561643835616,20,0,0.44039735099337746,0.2674897119341564,1.646408558329088,0.7111529818496111,63.005199088415054,1.646408558329088,1.646408558329088,1,1,1.1315068493150684,1.2082191780821918,1.492262343404569,0.7272727272727273,1.646408558329088,1.1583561643835616,1.1583561643835616,0.8833333333333333,1.528735632183908,4,market_anchor_logit,2020,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,309,1.1884615384615385,20,0,0.46601941747572817,0.2314516129032258,2.013463685260986,0.7270895868904724,53.1763228582264,2.013463685260986,2.013463685260986,1,1,1.1538461538461537,1.2115384615384615,1.874527588813303,0.6710526315789473,2.013463685260986,1.1884615384615385,1.1884615384615385,1.0224719101123596,1.276923076923077,4,market_anchor_logit,2021,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,1523,1.1741189427312775,20,0,0.4359816152330926,0.24289195775792038,1.7949610981670134,0.7173648929909426,39.3780886196982,1.6166684847823718,1.7853514094115597,5,5,1.1602422907488985,1.1949339207048457,1.7389756571661055,0.735836627140975,1.8034608492760977,1.0490140845070424,1.332768361581921,0.7318181818181818,1.604494382022472,20,market_anchor_logit,2017_2021,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,311,1.2299435028248589,20,0,0.4790996784565916,0.21700404858299596,2.207791428708547,0.7919129790550865,15.368287226050724,2.207791428708547,2.207791428708547,1,1,1.2062146892655368,1.2457627118644068,1.8906506287588845,0.7516339869281046,2.207791428708547,1.2299435028248589,1.2299435028248589,1.0325,1.4000000000000001,4,cny_intraday_extra,2017,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,280,1.1073446327683616,20,0,0.5,0.28825910931174087,1.734550561797753,0.7315961703161151,65.12287196145103,1.734550561797753,1.734550561797753,1,1,1.0875706214689267,1.1271186440677967,1.5820105820105819,0.8,1.734550561797753,1.1073446327683616,1.1073446327683616,0.9227272727272727,1.557303370786517,4,cny_intraday_extra,2018,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,312,1.2304225352112677,20,0,0.358974358974359,0.2105691056910569,1.7047817047817049,0.6783179383591329,24.595724459568682,1.7047817047817049,1.7047817047817049,1,1,1.2225352112676056,1.2422535211267605,1.5587557603686637,0.762214983713355,1.7047817047817049,1.2304225352112677,1.2304225352112677,1.1454545454545455,1.4177215189873418,4,cny_intraday_extra,2019,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,255,0.9780821917808219,20,0,0.43529411764705883,0.2674897119341564,1.6273303167420814,0.7138841832324978,68.81675508435157,1.6273303167420814,1.6273303167420814,1,1,0.958904109589041,0.9972602739726026,1.5370018975332067,0.656,1.6273303167420814,0.9780821917808219,0.9780821917808219,0.7080459770114943,1.2307692307692308,4,cny_intraday_extra,2020,rolling,0.22,20,0,0,0.0,0.0,0,0
