scenario,clock,metric,block_dates,mean_delta,ci_low,ci_high
calendar_assumed_replay,18:45,brier,20,-0.008059327621545357,-0.01168691672371005,-0.004987651029105294
calendar_assumed_replay,18:45,logloss,20,-0.028694749666862366,-0.040565155080957115,-0.01853478382589131
calendar_assumed_replay,18:45,auc,20,0.19719442584128216,0.1427494096883097,0.2530713720520567
calendar_assumed_replay,18:45,brier,50,-0.007987844599815138,-0.01181108061638301,-0.00468028661592443
calendar_assumed_replay,18:45,logloss,50,-0.028501309995129533,-0.04145406174437089,-0.01784076716605024
calendar_assumed_replay,18:45,auc,50,0.19615643566786692,0.14191693136055125,0.25051589778712263
calendar_assumed_replay,19:15,brier,20,-0.007957417606707332,-0.0114503511314565,-0.005118815241089885
calendar_assumed_replay,19:15,logloss,20,-0.02834599301701529,-0.03974009898721835,-0.019174118238386516
calendar_assumed_replay,19:15,auc,20,0.17868710923750922,0.1366673496697174,0.2235005236915133
calendar_assumed_replay,19:15,brier,50,-0.007910913514620263,-0.011855657669127152,-0.004632700794703068
calendar_assumed_replay,19:15,logloss,50,-0.02820797361478712,-0.04075294602601777,-0.017583819002977265
calendar_assumed_replay,19:15,auc,50,0.17676807897483546,0.12975808541135758,0.22312887173753568
calendar_assumed_replay,20:15,brier,20,-0.007601571620533963,-0.010780165989508966,-0.00502254288931914
calendar_assumed_replay,20:15,logloss,20,-0.02761406444820931,-0.03898603931730097,-0.018709656155430233
calendar_assumed_replay,20:15,auc,20,0.16701175129982715,0.12498759944634368,0.20815428410568768
calendar_assumed_replay,20:15,brier,50,-0.007505873583639902,-0.011201976408252207,-0.0047114286702397866
calendar_assumed_replay,20:15,logloss,50,-0.027302304672643177,-0.04032908093517703,-0.017455826610554996
calendar_assumed_replay,20:15,auc,50,0.1665216203376466,0.11955023529770024,0.20724258725207706
calendar_assumed_replay,21:15,brier,20,-0.0077674152870781865,-0.011158707223194071,-0.005032368574375188
calendar_assumed_replay,21:15,logloss,20,-0.02816899521191847,-0.04011257963192099,-0.018885750833005154
calendar_assumed_replay,21:15,auc,20,0.17050805415466191,0.12735123914326357,0.21153388899644665
calendar_assumed_replay,21:15,brier,50,-0.007754106200457668,-0.011777751254290314,-0.0046294849985084865
calendar_assumed_replay,21:15,logloss,50,-0.02813200170647289,-0.041962780648245324,-0.01732291780478735
calendar_assumed_replay,21:15,auc,50,0.17046605326809344,0.1259542357337899,0.21418127009488486
calendar_assumed_replay,22:15,brier,20,-0.007649321001578617,-0.010778929809433836,-0.004971329438026217
calendar_assumed_replay,22:15,logloss,20,-0.027753338031214526,-0.03873570927783584,-0.018686374707103874
calendar_assumed_replay,22:15,auc,20,0.1694340807139032,0.12570899281715392,0.21457340616257012
calendar_assumed_replay,22:15,brier,50,-0.007734128021031688,-0.011145174762259041,-0.004719944978543649
calendar_assumed_replay,22:15,logloss,50,-0.028051429754497134,-0.04013890496122648,-0.017769482375534374
calendar_assumed_replay,22:15,auc,50,0.16761209011534947,0.11962857030832477,0.21061641769957962
calendar_assumed_replay,23:15,brier,20,-0.0077012162050425674,-0.010950222947117286,-0.0050159507464292655
calendar_assumed_replay,23:15,logloss,20,-0.027929697576115232,-0.03944060141058342,-0.01855365348692084
calendar_assumed_replay,23:15,auc,20,0.1680551339815096,0.1277904004348612,0.20760833530156197
calendar_assumed_replay,23:15,brier,50,-0.0078300340621364,-0.011541983619519958,-0.004682622035992631
calendar_assumed_replay,23:15,logloss,50,-0.028372505495366823,-0.041118713258336353,-0.017697716442251352
calendar_assumed_replay,23:15,auc,50,0.1687545635998198,0.12549606226216894,0.21280046978913672
no_same_day_receipt,00:15,brier,20,-0.005948027543429341,-0.010144419822886068,-0.0026563724473043977
no_same_day_receipt,00:15,logloss,20,-0.021079819731550133,-0.0365114441922536,-0.009360018400086748
no_same_day_receipt,00:15,auc,20,0.18810410477405695,0.09006708664555324,0.29925560678925905
no_same_day_receipt,00:15,brier,50,-0.005991275705005328,-0.01089218168123622,-0.0016388570306930352
no_same_day_receipt,00:15,logloss,50,-0.02119214115021496,-0.0381956618415673,-0.006082884500245531
no_same_day_receipt,00:15,auc,50,0.18446640871245024,0.06663100521771184,0.2957610833915757
no_same_day_receipt,06:00,brier,20,-0.005869826877331737,-0.009946660779092568,-0.0027097940015939374
no_same_day_receipt,06:00,logloss,20,-0.02080370942425486,-0.03622034137399425,-0.009711621918710975
no_same_day_receipt,06:00,auc,20,0.1849845450381752,0.089260242823714,0.29037115354243853
no_same_day_receipt,06:00,brier,50,-0.005930447159626452,-0.011332530579642244,-0.001888250488455724
no_same_day_receipt,06:00,logloss,50,-0.0209905462891144,-0.04064384192950933,-0.006593518952141716
no_same_day_receipt,06:00,auc,50,0.18086108670929354,0.0716310526310344,0.28978854756169525
no_same_day_receipt,09:15,brier,20,-0.005880528587324759,-0.010021980083855433,-0.002596696765554153
no_same_day_receipt,09:15,logloss,20,-0.02083575644520897,-0.036243265865481794,-0.009251577669683715
no_same_day_receipt,09:15,auc,20,0.18668736414509168,0.09058730073339218,0.2893882796316517
no_same_day_receipt,09:15,brier,50,-0.005893338228312445,-0.010821679468732586,-0.0018288575946788178
no_same_day_receipt,09:15,logloss,50,-0.02085044531588145,-0.03842975873049168,-0.0066469971890800944
no_same_day_receipt,09:15,auc,50,0.18137113242767067,0.0667096050003473,0.2933463971345583
