period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
confirmation_2025,macro_compact_cat,0.948905109489051,0.6370907273181704,0.9797550612346914,8,1.1774169521823328,1.3429912110829734
confirmation_2025,macro_boost_consensus,0.9817879598178796,0.561859535116221,0.9220194951262184,8,1.1774169521823328,1.3429912110829734
confirmation_2025,macro_resolved_hist,1.1774169521823328,0.15696075981004748,0.39215196200949765,8,1.1774169521823328,1.3429912110829734
confirmation_2025,macro_tree_consensus,1.0867401402152275,0.3269182704323919,0.6995751062234441,8,1.1774169521823328,1.3429912110829734
confirmation_2025,macro_compact_extra,1.0016220600162205,0.5591102224443889,0.8605348662834291,8,1.1774169521823328,1.3429912110829734
confirmation_2025,macro_compact_hist,1.1070559610705595,0.23344163959010247,0.6090977255686079,8,1.1774169521823328,1.3429912110829734
confirmation_2025,macro_compact_xgb,1.013799835821889,0.4996250937265684,0.8352911772056986,8,1.1774169521823328,1.3429912110829734
confirmation_2025,anchor_multiscale_locked,0.9680105814921863,0.5681079730067483,0.9437640589852537,8,1.1774169521823328,1.3429912110829734
retrospective_2025_2026,macro_compact_cat,0.8785473523975209,0.8465383654086478,1.0,8,1.1616348326144998,1.2446087492298212
retrospective_2025_2026,macro_boost_consensus,1.0239152390571107,0.4363909022744314,0.8715321169707573,8,1.1616348326144998,1.2446087492298212
retrospective_2025_2026,macro_resolved_hist,1.1616348326144998,0.05773556610847288,0.2551862034491377,8,1.1616348326144998,1.2446087492298212
retrospective_2025_2026,macro_tree_consensus,1.0758482408596761,0.21169707573106725,0.6380904773806548,8,1.1616348326144998,1.2446087492298212
retrospective_2025_2026,macro_compact_extra,0.9764000841415548,0.6323419145213697,0.9662584353911522,8,1.1616348326144998,1.2446087492298212
retrospective_2025_2026,macro_compact_hist,1.0919680535695602,0.18795301174706325,0.5708572856785804,8,1.1616348326144998,1.2446087492298212
retrospective_2025_2026,macro_compact_xgb,1.0387882362248897,0.38015496125968506,0.8217945513621595,8,1.1616348326144998,1.2446087492298212
retrospective_2025_2026,anchor_multiscale_locked,1.0772052332515412,0.16245938515371158,0.6293426643339165,8,1.1616348326144998,1.2446087492298212
