rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap
0.15,285,1.1271186440677967,20.0,0.0,0.3192982456140351,0.3379032258064516,0.9449399154210107,0.4112134046901299,7.81180253863893,0.9449399154210107,0.9449399154210107,0.0,1.0,1.1271186440677967,1.1271186440677967,0.779261586802828,0.8214285714285714,0.9449399154210107,1.1271186440677967,1.1271186440677967,0.6124999999999999,1.590909090909091,4.0,macro_only_logit,rolling,0.15,20,0,0,0.0,0.0,0,0
0.15,220,0.8700564971751413,40.0,0.0,0.3090909090909091,0.3379032258064516,0.9147320459969625,0.4112134046901299,19.33690841177794,0.9147320459969625,0.9147320459969625,0.0,1.0,0.8502824858757062,0.8898305084745763,0.7747309961818813,0.8604651162790697,0.9147320459969625,0.8700564971751413,0.8700564971751413,0.1590909090909091,1.75,4.0,macro_only_logit,rolling,0.15,40,0,0,0.0,0.0,0,0
0.15,176,0.6960451977401131,60.0,0.0,0.17045454545454544,0.3379032258064516,0.5044478194836189,0.4112134046901299,-16.13938409424769,0.5044478194836189,0.5044478194836189,0.0,1.0,0.652542372881356,0.711864406779661,0.33649932157394846,0.8830409356725146,0.5044478194836189,0.6960451977401131,0.6960451977401131,0.0,1.8136363636363637,4.0,macro_only_logit,rolling,0.15,60,0,0,0.0,0.0,0,0
0.15,28,0.11073446327683616,120.0,0.0,0.17857142857142858,0.3379032258064516,0.5284691442209343,0.4112134046901299,-13.619871034509961,0.5284691442209343,0.5284691442209343,0.0,1.0,0.09887005649717515,0.1384180790960452,0.38095238095238093,0.7391304347826086,0.5284691442209343,0.11073446327683616,0.11073446327683616,0.0,0.33033707865168543,4.0,macro_only_logit,rolling,0.15,120,0,0,0.0,0.0,0,0
0.15,7,0.02768361581920904,250.0,0.0,0.0,0.3379032258064516,0.0,0.4112134046901299,-9.149635295059486,,,0.0,0.0,0.0,0.059322033898305086,0.0,0.3333333333333333,0.0,0.02768361581920904,0.02768361581920904,0.0,0.11136363636363636,4.0,macro_only_logit,rolling,0.15,250,0,0,0.0,0.0,0,0
0.15,130,0.5141242937853108,40.0,3.0,0.3384615384615385,0.3379032258064516,1.0016522856618324,0.4112134046901299,30.99899274620822,1.0016522856618324,1.0016522856618324,1.0,1.0,0.5141242937853108,0.5141242937853108,0.8541905855338692,0.68,1.0016522856618324,0.5141242937853108,0.5141242937853108,0.1590909090909091,0.875,4.0,macro_only_logit,rolling,0.15,40,3,0,0.0,0.0,0,0
0.15,94,0.37175141242937854,60.0,3.0,0.23404255319148937,0.3379032258064516,0.6926318996597777,0.4112134046901299,-2.304164778400212,0.6926318996597777,0.6926318996597777,0.0,1.0,0.3559322033898305,0.37570621468926557,0.5933014354066986,0.7191011235955056,0.6926318996597777,0.37175141242937854,0.37175141242937854,0.0,0.875,4.0,macro_only_logit,rolling,0.15,60,3,0,0.0,0.0,0,0
0.15,23,0.09096045197740113,120.0,3.0,0.21739130434782608,0.3379032258064516,0.6433537407907025,0.4112134046901299,13.54313436698963,0.6433537407907025,0.6433537407907025,0.0,1.0,0.07909604519774012,0.11864406779661017,0.4444444444444444,0.6666666666666666,0.6433537407907025,0.09096045197740113,0.09096045197740113,0.0,0.251685393258427,4.0,macro_only_logit,rolling,0.15,120,3,0,0.0,0.0,0,0
0.18,316,1.249717514124294,20.0,0.0,0.2974683544303797,0.3379032258064516,0.880335941512341,0.4112134046901299,9.744217219203932,0.880335941512341,0.880335941512341,0.0,1.0,1.2457627118644068,1.265536723163842,0.7083333333333334,0.8231511254019293,0.880335941512341,1.249717514124294,1.249717514124294,0.7875,1.590909090909091,4.0,macro_only_logit,rolling,0.18,20,0,0,0.0,0.0,0,0
0.18,259,1.0242937853107343,40.0,0.0,0.30115830115830117,0.3379032258064516,0.8912560702536837,0.4112134046901299,12.151350735520634,0.8912560702536837,0.8912560702536837,0.0,1.0,0.9887005649717514,1.0480225988700564,0.6662686567164179,0.8818897637795275,0.8912560702536837,1.0242937853107343,1.0242937853107343,0.23863636363636365,2.084090909090909,4.0,macro_only_logit,rolling,0.18,40,0,0,0.0,0.0,0,0
0.18,216,0.8542372881355933,60.0,0.0,0.16203703703703703,0.3379032258064516,0.4795368160523292,0.4112134046901299,-13.557814917744329,0.4795368160523292,0.4795368160523292,0.0,1.0,0.8305084745762712,0.8898305084745763,0.4148148148148148,0.8767772511848341,0.4795368160523292,0.8542372881355933,0.8542372881355933,0.0,2.290909090909091,4.0,macro_only_logit,rolling,0.18,60,0,0,0.0,0.0,0,0
0.18,40,0.15819209039548024,120.0,0.0,0.125,0.3379032258064516,0.36992840095465396,0.4112134046901299,-26.25319678720333,0.36992840095465396,0.36992840095465396,0.0,1.0,0.11864406779661017,0.21751412429378533,0.24242424242424243,0.7714285714285715,0.36992840095465396,0.15819209039548024,0.15819209039548024,0.0,0.36179775280898874,4.0,macro_only_logit,rolling,0.18,120,0,0,0.0,0.0,0,0
0.18,20,0.07909604519774012,250.0,0.0,0.0,0.3379032258064516,0.0,0.4112134046901299,-25.77280061188524,0.0,0.0,0.0,1.0,0.01977401129943503,0.11864406779661017,0.0,0.7333333333333333,0.0,0.07909604519774012,0.07909604519774012,0.0,0.3181818181818182,4.0,macro_only_logit,rolling,0.18,250,0,0,0.0,0.0,0,0
0.18,140,0.5536723163841808,40.0,3.0,0.29285714285714287,0.3379032258064516,0.8666893965223321,0.4112134046901299,11.681906466033375,0.8666893965223321,0.8666893965223321,0.0,1.0,0.5536723163841808,0.5536723163841808,0.6609808102345416,0.7333333333333333,0.8666893965223321,0.5536723163841808,0.5536723163841808,0.1590909090909091,0.9545454545454546,4.0,macro_only_logit,rolling,0.18,40,3,0,0.0,0.0,0,0
0.18,101,0.39943502824858756,60.0,3.0,0.18811881188118812,0.3379032258064516,0.5567239301495782,0.4112134046901299,1.077488849886591,0.5567239301495782,0.5567239301495782,0.0,1.0,0.3954802259887006,0.4152542372881356,0.4227272727272727,0.7291666666666666,0.5567239301495782,0.39943502824858756,0.39943502824858756,0.0,0.9545454545454546,4.0,macro_only_logit,rolling,0.18,60,3,0,0.0,0.0,0,0
0.18,28,0.11073446327683616,120.0,3.0,0.17857142857142858,0.3379032258064516,0.5284691442209343,0.4112134046901299,10.873899832216106,0.5284691442209343,0.5284691442209343,0.0,1.0,0.09887005649717515,0.1384180790960452,0.38095238095238093,0.6521739130434783,0.5284691442209343,0.11073446327683616,0.11073446327683616,0.0,0.251685393258427,4.0,macro_only_logit,rolling,0.18,120,3,0,0.0,0.0,0,0
0.2,332,1.3129943502824861,20.0,0.0,0.286144578313253,0.3379032258064516,0.8468240503781235,0.4112134046901299,8.74006871908844,0.8468240503781235,0.8468240503781235,0.0,1.0,1.305084745762712,1.344632768361582,0.7058823529411765,0.8318042813455657,0.8468240503781235,1.3129943502824861,1.3129943502824861,0.875,1.6704545454545454,4.0,macro_only_logit,rolling,0.2,20,0,0,0.0,0.0,0,0
