candidate,breakdown,group,n_scope,n_signals,frequency,base_rate,hit_rate,lift,forward_benefit_bps
primary67_target_panel_xgb,overall,all,2020,545,1.2866779089376055,0.26782178217821784,0.3724770642201835,1.3907646390476351,22.62949550057938
primary67_target_panel_xgb,year,2025,1235,318,1.2540845070422535,0.22186234817813766,0.2830188679245283,1.2756507368131111,-22.068083065032734
primary67_target_panel_xgb,quarter,2025Q1,285,154,2.7641025641025645,0.15087719298245614,0.2012987012987013,1.3341890667472063,-73.16828887306058
primary67_target_panel_xgb,quarter,2025Q2,295,68,1.0818181818181818,0.16610169491525423,0.25,1.5051020408163267,-8.19095316306068
primary67_target_panel_xgb,quarter,2025Q3,330,37,0.5692307692307692,0.34545454545454546,0.6756756756756757,1.9559032716927454,109.79119855858511
primary67_target_panel_xgb,quarter,2025Q4,325,59,0.9076923076923078,0.20923076923076922,0.288135593220339,1.3771186440677967,12.62672102019316
primary67_target_panel_xgb,year,2026,785,227,1.4124444444444442,0.3401273885350318,0.4977973568281938,1.4635615172664127,85.24548661892587
primary67_target_panel_xgb,quarter,2026Q1,270,135,2.4545454545454546,0.2851851851851852,0.34814814814814815,1.2207792207792207,45.49885056964135
primary67_target_panel_xgb,quarter,2026Q2,310,7,0.10888888888888888,0.3032258064516129,0.7142857142857143,2.3556231003039514,163.8661121870372
primary67_target_panel_xgb,quarter,2026Q3,205,85,2.125,0.4682926829268293,0.7176470588235294,1.5324754901960784,141.89785706218038
primary67_target_panel_xgb,currency,TJS,404,113,1.33389544688027,0.2995049504950495,0.3893805309734513,1.3000804505229284,20.00455044347427
primary67_target_panel_xgb,currency,UZS,404,110,1.2984822934232716,0.2698019801980198,0.37272727272727274,1.3814845704753962,24.517352469550257
primary67_target_panel_xgb,currency,KGS,404,106,1.2512647554806071,0.24257425742574257,0.32075471698113206,1.3222949557181363,10.702994174776213
primary67_target_panel_xgb,currency,AMD,404,107,1.2630691399662732,0.2623762376237624,0.40186915887850466,1.5316522659143008,25.926746144284404
primary67_target_panel_xgb,currency,KZT,404,109,1.2866779089376055,0.26485148514851486,0.3761467889908257,1.4202177827317157,31.807090422825066
primary75_target_panel_xgb,overall,all,2020,551,1.3008431703204049,0.26782178217821784,0.3702359346642468,1.382396650687206,25.71886479451992
primary75_target_panel_xgb,year,2025,1235,324,1.2777464788732393,0.22186234817813766,0.29012345679012347,1.307673245021177,-15.083712265959278
primary75_target_panel_xgb,quarter,2025Q1,285,153,2.7461538461538466,0.15087719298245614,0.21568627450980393,1.4295485636114913,-65.66877469665957
primary75_target_panel_xgb,quarter,2025Q2,295,65,1.0340909090909092,0.16610169491525423,0.24615384615384617,1.4819466248037678,-7.916402554242457
primary75_target_panel_xgb,quarter,2025Q3,330,47,0.7230769230769231,0.34545454545454546,0.6170212765957447,1.786114221724524,106.41005240358052
primary75_target_panel_xgb,quarter,2025Q4,325,59,0.9076923076923078,0.20923076923076922,0.2711864406779661,1.296111665004985,11.415143347043765
primary75_target_panel_xgb,year,2026,785,227,1.4124444444444442,0.3401273885350318,0.4845814977973568,1.4247059017637644,83.95690429934486
primary75_target_panel_xgb,quarter,2026Q1,270,133,2.4181818181818184,0.2851851851851852,0.3458646616541353,1.212772190215799,46.08515472712207
primary75_target_panel_xgb,quarter,2026Q2,310,7,0.10888888888888888,0.3032258064516129,0.7142857142857143,2.3556231003039514,163.8661121870372
primary75_target_panel_xgb,quarter,2026Q3,205,87,2.175,0.4682926829268293,0.6781609195402298,1.4481561302681991,135.42332082683666
primary75_target_panel_xgb,currency,TJS,404,110,1.2984822934232716,0.2995049504950495,0.38181818181818183,1.2748309541697973,22.557012687123056
primary75_target_panel_xgb,currency,UZS,404,112,1.3220910623946038,0.2698019801980198,0.35714285714285715,1.3237221494102227,24.810939888051532
primary75_target_panel_xgb,currency,KGS,404,108,1.2748735244519394,0.24257425742574257,0.3333333333333333,1.3741496598639455,18.082325087214386
primary75_target_panel_xgb,currency,AMD,404,109,1.2866779089376055,0.2623762376237624,0.4036697247706422,1.5385148000692401,29.044168363309105
primary75_target_panel_xgb,currency,KZT,404,112,1.3220910623946038,0.26485148514851486,0.375,1.4158878504672896,33.85975337245823
primary80_target_panel_xgb,overall,all,2020,544,1.2843170320404722,0.26782178217821784,0.3713235294117647,1.3864575405023376,26.938003153992774
primary80_target_panel_xgb,year,2025,1235,316,1.2461971830985916,0.22186234817813766,0.30063291139240506,1.3550425020789059,-10.864027949398377
primary80_target_panel_xgb,quarter,2025Q1,285,150,2.6923076923076925,0.15087719298245614,0.22,1.458139534883721,-63.62940942345308
primary80_target_panel_xgb,quarter,2025Q2,295,59,0.9386363636363637,0.16610169491525423,0.2542372881355932,1.530612244897959,-7.19559154561659
primary80_target_panel_xgb,quarter,2025Q3,330,51,0.7846153846153846,0.34545454545454546,0.6078431372549019,1.7595459236326108,112.35451185034199
primary80_target_panel_xgb,quarter,2025Q4,325,56,0.8615384615384615,0.20923076923076922,0.2857142857142857,1.365546218487395,14.389971041643093
primary80_target_panel_xgb,year,2026,785,228,1.4186666666666665,0.3401273885350318,0.4692982456140351,1.379771995531901,79.33029187623666
primary80_target_panel_xgb,quarter,2026Q1,270,133,2.4181818181818184,0.2851851851851852,0.3383458646616541,1.186407577385021,44.09356382733864
primary80_target_panel_xgb,quarter,2026Q2,310,8,0.12444444444444444,0.3032258064516129,0.625,2.0611702127659575,118.27484110216926
primary80_target_panel_xgb,quarter,2026Q3,205,87,2.175,0.4682926829268293,0.6551724137931034,1.3990660919540228,129.61682563136281
