period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
retrospective_2025,primary67_target_panel_xgb,1.2756507368131111,0.12146963259185203,0.15246188452886777,8,1.460308797780658,1.4050531675227538
retrospective_2025,primary75_target_panel_xgb,1.307673245021177,0.08072981754561359,0.12746813296675832,8,1.460308797780658,1.4050531675227538
retrospective_2025,primary80_target_panel_xgb,1.3550425020789059,0.05273681579605099,0.08697825543614096,8,1.460308797780658,1.4050531675227538
retrospective_2025,primary75_target_panel_extra,1.4284671532846716,0.014496375906023495,0.03124218945263684,8,1.460308797780658,1.4050531675227538
retrospective_2025,primary80_target_panel_extra,1.460308797780658,0.014496375906023495,0.03124218945263684,8,1.460308797780658,1.4050531675227538
retrospective_2025,primary80_target_panel_only_extra,1.4247210336437621,0.01749562609347663,0.03124218945263684,8,1.460308797780658,1.4050531675227538
retrospective_2025,primary75_target_panel_only_extra,1.3723341353015535,0.01749562609347663,0.0709822544363909,8,1.460308797780658,1.4050531675227538
retrospective_2025,primary67_target_panel_extra,1.3973997737004413,0.027743064233941513,0.05473631592101975,8,1.460308797780658,1.4050531675227538
retrospective_2025_2026,primary67_target_panel_xgb,1.3907646390476351,0.02024493876530867,0.03274181454636341,8,1.4256427491177952,1.337388674172408
retrospective_2025_2026,primary75_target_panel_xgb,1.382396650687206,0.01799550112471882,0.03274181454636341,8,1.4256427491177952,1.337388674172408
retrospective_2025_2026,primary80_target_panel_xgb,1.3864575405023376,0.01799550112471882,0.03274181454636341,8,1.4256427491177952,1.337388674172408
retrospective_2025_2026,primary75_target_panel_extra,1.4127991207473647,0.01274681329667583,0.02749312671832042,8,1.4256427491177952,1.337388674172408
retrospective_2025_2026,primary80_target_panel_extra,1.4256427491177952,0.002749312671832042,0.010747313171707074,8,1.4256427491177952,1.337388674172408
retrospective_2025_2026,primary80_target_panel_only_extra,1.38796682505734,0.00024993751562109475,0.03274181454636341,8,1.4256427491177952,1.337388674172408
retrospective_2025_2026,primary75_target_panel_only_extra,1.3682171524067557,0.00024993751562109475,0.03274181454636341,8,1.4256427491177952,1.337388674172408
retrospective_2025_2026,primary67_target_panel_extra,1.4026896458225178,0.00849787553111722,0.029742564358910272,8,1.4256427491177952,1.337388674172408
