rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,period,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness
0.25,359,1.4157746478873239,60.0,0.0,0.2646239554317549,0.22186234817813766,1.1927393611613768,0.5620912674601427,-20.05047786293775,1.1927393611613768,1.1927393611613768,1.0,1.0,1.36056338028169,1.4591549295774648,0.9497190180419993,0.8700564971751412,1.1927393611613768,1.4157746478873239,1.4157746478873239,0.676923076923077,2.9435897435897433,4.0,retrospective_2025,rank_pair_benefit_compact_quarter_baseload25,rolling,0.25,60,0,0,0.0,0.0,0,0,0.9497190180419993
0.25,207,1.2879999999999998,60.0,0.0,0.4444444444444444,0.3401273885350318,1.3066999583853516,0.5368530649429526,59.93149636272816,1.3066999583853516,1.3066999583853516,1.0,1.0,1.151111111111111,1.4,1.1487804878048782,0.9108910891089109,1.3066999583853516,1.2879999999999998,1.2879999999999998,0.6066666666666666,2.0545454545454547,3.0,retrospective_2026,rank_pair_benefit_compact_quarter_baseload25,rolling,0.25,60,0,0,0.0,0.0,0,0,1.1487804878048782
0.25,566,1.3362563237774032,60.0,0.0,0.3303886925795053,0.26782178217821784,1.233613972293162,0.5632477607015781,9.20088020192593,1.1927393611613768,1.2497196597733642,2.0,2.0,1.2748735244519394,1.3929173693086003,1.132303269852677,0.8770053475935828,1.2497196597733642,1.2879999999999998,1.4157746478873239,0.6066666666666666,2.9435897435897433,7.0,combined_2025_2026,rank_pair_benefit_compact_quarter_baseload25,rolling,0.25,60,0,0,0.0,0.0,0,0,1.132303269852677
0.3,394,1.5538028169014084,60.0,0.0,0.25888324873096447,0.22186234817813766,1.1668642780392011,0.5849214246109208,-24.9056856799123,1.1668642780392011,1.1668642780392011,1.0,1.0,1.5183098591549296,1.6169014084507043,1.0436619718309859,0.8740359897172236,1.1668642780392011,1.5538028169014084,1.5538028169014084,0.9704545454545455,3.1769230769230767,4.0,retrospective_2025,rank_pair_ordinal_compact_quarter_baseload25,rolling,0.3,60,0,0,0.0,0.0,0,0,1.0436619718309859
0.3,191,1.1884444444444444,60.0,0.0,0.41361256544502617,0.3401273885350318,1.216051924623017,0.505422758231747,50.4018285815515,1.216051924623017,1.216051924623017,1.0,1.0,1.1199999999999999,1.2444444444444442,1.0593792172739542,0.8763440860215054,1.216051924623017,1.1884444444444444,1.1884444444444444,0.3888888888888889,2.4181818181818184,3.0,retrospective_2026,rank_pair_ordinal_compact_quarter_baseload25,rolling,0.3,60,0,0,0.0,0.0,0,0,1.0593792172739542
0.3,585,1.3811129848229344,60.0,0.0,0.3094017094017094,0.26782178217821784,1.1552522236440905,0.5450390494651554,-0.31810410052839405,1.1668642780392011,1.1914581013311092,2.0,2.0,1.345699831365936,1.4165261382799326,1.0573002754820937,0.8672413793103448,1.1914581013311092,1.1884444444444444,1.5538028169014084,0.3888888888888889,3.1769230769230767,7.0,combined_2025_2026,rank_pair_ordinal_compact_quarter_baseload25,rolling,0.3,60,0,0,0.0,0.0,0,0,1.0573002754820937
0.35,441,1.7391549295774649,60.0,0.0,0.23356009070294784,0.22186234817813766,1.0527252263435787,0.5911003592668829,-26.346241587181098,1.0527252263435787,1.0527252263435787,1.0,1.0,1.7154929577464788,1.7746478873239435,0.8782222222222222,0.9197247706422018,1.0527252263435787,1.7391549295774649,1.7391549295774649,0.7230769230769231,3.8051282051282054,4.0,retrospective_2025,rank_pair_ordinal_compact_quarter,rolling,0.35,60,0,0,0.0,0.0,0,0,0.8782222222222222
0.35,201,1.2506666666666666,60.0,0.0,0.3283582089552239,0.3401273885350318,0.9653977304488792,0.4845415238673665,23.325458780533488,0.9653977304488792,0.9653977304488792,0.0,1.0,1.1199999999999999,1.3066666666666666,0.8223809523809524,0.8928571428571429,0.9653977304488792,1.2506666666666666,1.2506666666666666,0.575,2.4909090909090907,3.0,retrospective_2026,rank_pair_ordinal_compact_quarter,rolling,0.35,60,0,0,0.0,0.0,0,0,0.8223809523809524
0.35,642,1.515682967959528,60.0,0.0,0.2632398753894081,0.26782178217821784,0.9828919561674756,0.5271821521010724,-10.794821378597558,0.9653977304488792,1.0090614783962288,1.0,2.0,1.4873524451939293,1.5345699831365938,0.9160997732426304,0.9042386185243328,1.0090614783962288,1.2506666666666666,1.7391549295774649,0.575,3.8051282051282054,7.0,combined_2025_2026,rank_pair_ordinal_compact_quarter,rolling,0.35,60,0,0,0.0,0.0,0,0,0.9160997732426304
,232,0.9149295774647886,,,0.3275862068965517,0.22186234817813766,1.476529071230808,0.568070820389345,11.936112289279803,1.476529071230808,,,,0.847887323943662,0.9661971830985915,1.3663829787234043,0.7577092511013216,1.476529071230808,0.9149295774647886,0.9149295774647886,0.7076923076923076,1.2025641025641027,,retrospective_2025,rank_pair_benefit_compact_quarter,weekly,0.0,0,0,20,0.75,0.65,4,2,1.3663829787234043
,154,0.9582222222222222,,,0.4155844155844156,0.3401273885350318,1.2218493117369524,0.49185140196376154,45.18455007001968,1.2218493117369524,,,,0.9022222222222221,1.0266666666666666,0.6677299308878257,0.7516778523489933,1.2218493117369524,0.9582222222222222,0.9582222222222222,0.6844444444444445,1.225,,retrospective_2026,rank_pair_benefit_compact_quarter,weekly,0.0,0,0,20,0.75,0.65,4,2,0.6677299308878257
,386,0.9112984822934234,,,0.3626943005181347,0.26782178217821784,1.3542374991619817,0.5378328015507307,25.2010330619066,1.2218493117369524,,,,0.897133220910624,0.9325463743676223,0.9936055090998523,0.7454068241469817,1.3491891914838803,0.9149295774647886,0.9582222222222222,0.6844444444444445,1.225,,combined_2025_2026,rank_pair_benefit_compact_quarter,weekly,0.0,0,0,20,0.75,0.65,4,2,0.9936055090998523
0.35,470,1.8535211267605634,40.0,0.0,0.225531914893617,0.22186234817813766,1.0165398353781643,0.5477338842598571,-27.821363835452228,1.0165398353781643,1.0165398353781643,1.0,1.0,1.7746478873239435,1.971830985915493,0.76,0.9032258064516129,1.0165398353781643,1.8535211267605634,1.8535211267605634,0.9230769230769231,3.374358974358975,4.0,retrospective_2025,rank_pair_fav_compact_quarter_baseload25,rolling,0.35,40,0,0,0.0,0.0,0,0,0.76
0.35,309,1.9226666666666663,40.0,0.0,0.34627831715210355,0.3401273885350318,1.0180841908779075,0.4825531791823927,30.64231100371508,1.0180841908779075,1.0180841908779075,1.0,1.0,1.8355555555555554,1.9599999999999997,0.8744082428292955,0.9407894736842105,1.0180841908779075,1.9226666666666663,1.9226666666666663,1.1199999999999999,2.872727272727273,3.0,retrospective_2026,rank_pair_fav_compact_quarter_baseload25,rolling,0.35,40,0,0,0.0,0.0,0,0,0.8744082428292955
0.35,779,1.8391231028667794,40.0,0.0,0.2734274711168164,0.26782178217821784,1.0209306684953219,0.5174832122918642,-4.631022981405123,1.0165398353781643,1.017312013128036,2.0,2.0,1.806070826306914,1.9123102866779091,0.8622115512871816,0.9121447028423773,1.017312013128036,1.8535211267605634,1.9226666666666663,0.9230769230769231,3.374358974358975,7.0,combined_2025_2026,rank_pair_fav_compact_quarter_baseload25,rolling,0.35,40,0,0,0.0,0.0,0,0,0.8622115512871816
0.25,376,1.4828169014084507,40.0,0.0,0.26595744680851063,0.22186234817813766,1.1987498058704766,0.5157150778158397,-8.180725705297588,1.1987498058704766,1.1987498058704766,1.0,1.0,1.3211267605633803,1.5577464788732394,1.105,0.8571428571428571,1.1987498058704766,1.4828169014084507,1.4828169014084507,0.7076923076923076,2.871794871794872,4.0,retrospective_2025,rank_pair_fav_full_month_anchor25,rolling,0.25,40,0,0,0.0,0.0,0,0,1.105
0.25,198,1.232,40.0,0.0,0.35353535353535354,0.3401273885350318,1.0394204214428935,0.4376021286133646,26.632744196202804,1.0394204214428935,1.0394204214428935,1.0,1.0,0.9644444444444443,1.5244444444444443,0.899391335481561,0.8497409326424871,1.0394204214428935,1.232,1.232,0.8,1.4466666666666668,3.0,retrospective_2026,rank_pair_fav_full_month_anchor25,rolling,0.25,40,0,0,0.0,0.0,0,0,0.899391335481561
0.25,574,1.355143338954469,40.0,0.0,0.2961672473867596,0.26782178217821784,1.1058370419986217,0.46312828146109614,3.828101891387216,1.0394204214428935,1.119085113656685,2.0,2.0,1.2984822934232716,1.3929173693086003,1.0090235256203672,0.8471001757469244,1.119085113656685,1.232,1.4828169014084507,0.7076923076923076,2.871794871794872,7.0,combined_2025_2026,rank_pair_fav_full_month_anchor25,rolling,0.25,40,0,0,0.0,0.0,0,0,1.0090235256203672
,253,0.9977464788732394,,,0.28063241106719367,0.22186234817813766,1.264894261561986,0.5055219243944492,-14.456456134671456,1.264894261561986,,,,0.9661971830985915,1.0253521126760563,0.9258642232403165,0.7258064516129032,1.264894261561986,0.9977464788732394,0.9977464788732394,0.8153846153846154,1.2743589743589743,,retrospective_2025,rank_pair_fav_full_month,weekly,0.0,0,0,20,0.9,0.3,4,2,0.9258642232403165
,165,1.0266666666666666,,,0.3878787878787879,0.3401273885350318,1.1403926909544888,0.4463580755715587,3.6378025212332603,1.1403926909544888,,,,0.9644444444444443,1.0888888888888888,0.9443609022556392,0.8125,1.1403926909544888,1.0266666666666666,1.0266666666666666,0.98,1.2,,retrospective_2026,rank_pair_fav_full_month,weekly,0.0,0,0,20,0.9,0.3,4,2,0.9443609022556392
,418,0.9868465430016864,,,0.3229665071770335,0.26782178217821784,1.2059008216221954,0.45338872370925554,-7.3139856126038,1.1403926909544888,,,,0.9679595278246207,1.0151770657672852,1.0717364872333368,0.7506053268765133,1.2026434762582374,0.9977464788732394,1.0266666666666666,0.8153846153846154,1.2743589743589743,,combined_2025_2026,rank_pair_fav_full_month,weekly,0.0,0,0,20,0.9,0.3,4,2,1.0717364872333368
,274,1.08056338028169,,,0.3357664233576642,0.22186234817813766,1.5133997549150193,0.5444108554805289,9.309438508932683,1.5133997549150193,,,,1.0450704225352112,1.143661971830986,1.2775862068965518,0.7137546468401487,1.5133997549150193,1.08056338028169,1.08056338028169,0.7538461538461539,1.4000000000000001,,retrospective_2025,rank_ndcg_ordinal_full_month_baseload25,weekly,0.0,0,0,20,0.75,0.65,4,2,1.2775862068965518
,149,0.927111111111111,,,0.3422818791946309,0.3401273885350318,1.0063343639242894,0.4624564371755383,18.52174643264998,1.0063343639242894,,,,0.8711111111111111,0.9955555555555554,0.8607456140350878,0.7777777777777778,1.0063343639242894,0.927111111111111,0.927111111111111,0.8727272727272727,1.0,,retrospective_2026,rank_ndcg_ordinal_full_month_baseload25,weekly,0.0,0,0,20,0.75,0.65,4,2,0.8607456140350878
,423,0.9986509274873524,,,0.3380614657210402,0.26782178217821784,1.2622627740415917,0.5100457545501469,12.554435862677074,1.0063343639242894,,,,0.9561551433389546,1.0387858347386172,1.1283703942421313,0.7272727272727273,1.2598670594196544,0.927111111111111,1.08056338028169,0.7538461538461539,1.4000000000000001,,combined_2025_2026,rank_ndcg_ordinal_full_month_baseload25,weekly,0.0,0,0,20,0.75,0.65,4,2,1.1283703942421313
,281,1.108169014084507,,,0.28825622775800713,0.22186234817813766,1.29925708496766,0.5440158897741859,2.5466196812216095,1.29925708496766,,,,1.064788732394366,1.143661971830986,1.0268329554043838,0.717391304347826,1.29925708496766,1.108169014084507,1.108169014084507,0.8923076923076922,1.4538461538461538,,retrospective_2025,rank_ndcg_ordinal_full_month,weekly,0.0,0,0,20,0.9,0.5,3,2,1.0268329554043838
,158,0.983111111111111,,,0.3987341772151899,0.3401273885350318,1.1723083487412886,0.440356889795092,8.361351948425673,1.1723083487412886,,,,0.9333333333333332,1.0888888888888888,1.0230576441102759,0.7712418300653595,1.1723083487412886,0.983111111111111,0.983111111111111,0.8727272727272727,1.275,,retrospective_2026,rank_ndcg_ordinal_full_month,weekly,0.0,0,0,20,0.9,0.5,3,2,1.0230576441102759
,439,1.036424957841484,,,0.32801822323462415,0.26782178217821784,1.2247630516339016,0.48022156150368867,4.639393481263163,1.1723083487412886,,,,1.0151770657672852,1.0623946037099494,1.0488058151609554,0.728110599078341,1.2357827168544744,0.983111111111111,1.108169014084507,0.8727272727272727,1.4538461538461538,,combined_2025_2026,rank_ndcg_ordinal_full_month,weekly,0.0,0,0,20,0.9,0.5,3,2,1.0488058151609554
,298,1.1752112676056339,,,0.21476510067114093,0.22186234817813766,0.9680105814921863,0.5162011894544157,-14.799247776352585,0.9680105814921863,,,,1.084507042253521,1.3211267605633803,0.8110447761194031,0.8020477815699659,0.9680105814921863,1.1752112676056339,1.1752112676056339,0.6461538461538462,1.6,,retrospective_2025,anchor_multiscale_locked,weekly,0.0,0,0,40,0.75,0.3,3,2,0.8110447761194031
,215,1.3377777777777777,,,0.39069767441860465,0.3401273885350318,1.1486804285341,0.5777117406330889,57.462633533451886,1.1486804285341,,,,1.3066666666666666,1.3688888888888888,1.114870509607352,0.8714285714285714,1.1486804285341,1.3377777777777777,1.3377777777777777,1.1199999999999999,1.65,,retrospective_2026,anchor_multiscale_locked,weekly,0.0,0,0,40,0.75,0.3,3,2,1.114870509607352
,513,1.2111298482293424,,,0.2884990253411306,0.26782178217821784,1.0772052332515412,0.5619998525256237,15.485946144910496,0.9680105814921863,,,,1.1568296795952784,1.2866779089376055,0.9699048272314156,0.8228346456692913,1.0583455050131432,1.1752112676056339,1.3377777777777777,0.6461538461538462,1.65,,combined_2025_2026,anchor_multiscale_locked,weekly,0.0,0,0,40,0.75,0.3,3,2,0.9699048272314156
,273,1.0766197183098591,,,0.24175824175824176,0.22186234817813766,1.089676746611053,0.5000987414265858,-27.761707325661728,1.089676746611053,,,,1.0450704225352112,1.123943661971831,0.8559876780901039,0.7089552238805971,1.089676746611053,1.0766197183098591,1.0766197183098591,0.9538461538461539,1.2743589743589743,,retrospective_2025,rank_pair_fav_full_month_baseload25,weekly,0.0,0,0,20,0.85,0.3,4,2,0.8559876780901039
,177,1.1013333333333333,,,0.4011299435028249,0.3401273885350318,1.1793520810850844,0.45622749555333825,14.042508346210576,1.1793520810850844,,,,1.0266666666666666,1.2444444444444442,0.9640350877192982,0.8546511627906976,1.1793520810850844,1.1013333333333333,1.1013333333333333,1.0577777777777777,1.15,,retrospective_2026,rank_pair_fav_full_month_baseload25,weekly,0.0,0,0,20,0.85,0.3,4,2,0.9640350877192982
,450,1.0623946037099494,,,0.30444444444444446,0.26782178217821784,1.1367426576299036,0.46068120664034623,-11.318715828058624,1.089676746611053,,,,1.0151770657672852,1.12141652613828,0.9912524002560271,0.7573033707865169,1.1345144138480687,1.0766197183098591,1.1013333333333333,0.9538461538461539,1.2743589743589743,,combined_2025_2026,rank_pair_fav_full_month_baseload25,weekly,0.0,0,0,20,0.85,0.3,4,2,0.9912524002560271
0.35,452,1.7825352112676056,120.0,0.0,0.23008849557522124,0.22186234817813766,1.0370777081583877,0.5613203247833386,-14.471196045835214,1.0370777081583877,1.0370777081583877,1.0,1.0,1.695774647887324,1.8732394366197183,0.8420454545454545,0.9284116331096197,1.0370777081583877,1.7825352112676056,1.7825352112676056,0.21538461538461537,3.033333333333333,4.0,retrospective_2025,rank_ndcg_ordinal_full_month_anchor25,rolling,0.35,120,0,0,0.0,0.0,0,0,0.8420454545454545
0.35,257,1.599111111111111,120.0,0.0,0.27626459143968873,0.3401273885350318,0.8122385928095718,0.4463436148829407,5.745757870648223,0.8122385928095718,0.8122385928095718,0.0,1.0,1.462222222222222,1.8044444444444443,0.7195833333333334,0.9166666666666666,0.8122385928095718,1.599111111111111,1.599111111111111,0.225,2.5090909090909093,3.0,retrospective_2026,rank_ndcg_ordinal_full_month_anchor25,rolling,0.35,120,0,0,0.0,0.0,0,0,0.7195833333333334
0.35,709,1.673861720067454,120.0,0.0,0.2468265162200282,0.26782178217821784,0.9216073248880905,0.5191479230483703,-7.142906685417382,0.8122385928095718,0.9246581504839797,1.0,2.0,1.6408094435075886,1.7588532883642498,0.8007634708559683,0.9176136363636364,0.9246581504839797,1.599111111111111,1.7825352112676056,0.21538461538461537,3.033333333333333,7.0,combined_2025_2026,rank_ndcg_ordinal_full_month_anchor25,rolling,0.35,120,0,0,0.0,0.0,0,0,0.8007634708559683
0.35,370,1.4591549295774648,120.0,0.0,0.3,0.22186234817813766,1.3521897810218977,0.48891247711857333,1.1679360469672908,1.3521897810218977,1.3521897810218977,1.0,1.0,1.2225352112676056,1.676056338028169,1.1042352941176472,0.9561643835616438,1.3521897810218977,1.4591549295774648,1.4591549295774648,0.0,3.769230769230769,4.0,retrospective_2025,packet_e_cbr_anchor50,rolling,0.35,120,0,0,0.0,0.0,0,0,1.1042352941176472
0.35,307,1.910222222222222,120.0,0.0,0.4495114006514658,0.3401273885350318,1.3215971891812759,0.6035529911934405,74.30333582418017,1.3215971891812759,1.3215971891812759,1.0,1.0,1.7733333333333332,2.0533333333333332,1.1671126969967291,0.9437086092715232,1.3215971891812759,1.910222222222222,1.910222222222222,0.7933333333333332,4.425,3.0,retrospective_2026,packet_e_cbr_anchor50,rolling,0.35,120,0,0,0.0,0.0,0,0,1.1671126969967291
0.35,677,1.5983136593591907,120.0,0.0,0.36779911373707536,0.26782178217821784,1.3732979847484144,0.5647574983846557,34.33273328715097,1.3215971891812759,1.3368934851015868,2.0,2.0,1.4991568296795954,1.6998313659359192,1.153686396677051,0.9434523809523809,1.3368934851015868,1.4591549295774648,1.910222222222222,0.0,4.425,7.0,combined_2025_2026,packet_e_cbr_anchor50,rolling,0.35,120,0,0,0.0,0.0,0,0,1.153686396677051
