candidate,control,h,metric,block_dates,draws,estimate,ci_lo,ci_hi,difference,delta_lo,delta_hi
rank75_s200_comp25_dual_month24_cap2,s200_comp95_r60_backstop_month24_cap2,1,lift,20,1000,1.9494270990254587,1.7849532208983876,2.1161578086628823,0.0017386498829365937,-0.004026395844365843,0.0061888865264597736
rank75_s200_comp25_dual_month24_cap2,s200_comp95_r60_backstop_month24_cap2,1,sym,20,1000,31.207338142351727,25.192452407072334,38.20551137726546,-0.3278155459934986,-1.138478638479885,0.3731117330243324
rank75_s200_comp25_dual_month24_cap2,s200_comp95_r60_backstop_month24_cap2,1,forward,20,1000,94.0717148103987,81.63662730747633,108.42383861329547,-0.6445166722530331,-1.8125533378484266,0.5290388998713579
rank75_s200_comp25_dual_month24_cap2,s200_comp95_r60_backstop_month24_cap2,3,lift,20,1000,2.397865675920237,2.1137864529282497,2.721789437117588,-0.0001029112568193824,-0.0310115096616967,0.0341603506574655
rank75_s200_comp25_dual_month24_cap2,s200_comp95_r60_backstop_month24_cap2,3,sym,20,1000,60.48966599581101,48.40586362945783,75.7833152231027,-1.2401364449402408,-2.518176609507928,-0.07622736190050833
rank75_s200_comp25_dual_month24_cap2,s200_comp95_r60_backstop_month24_cap2,3,forward,20,1000,121.23872246208101,101.77391817061614,141.32513763526327,-1.2152217438838164,-3.8571689117177987,1.4939228926317272
rank75_s200_comp25_dual_month24_cap2,s200_comp95_r60_backstop_month24_cap2,5,lift,20,1000,2.4415464004804153,2.147367028150325,2.7803515862880723,-0.015423211268533077,-0.05980145550484871,0.025194985375448474
rank75_s200_comp25_dual_month24_cap2,s200_comp95_r60_backstop_month24_cap2,5,sym,20,1000,72.22960673387948,57.161345582351565,90.27868474892125,-1.8094630185941156,-3.413599321294444,-0.403544576109589
rank75_s200_comp25_dual_month24_cap2,s200_comp95_r60_backstop_month24_cap2,5,forward,20,1000,129.86784115003343,104.92515637137943,154.80254867233432,-1.6256944439031145,-4.831372185727318,1.7666388997830007
rank75_s200_comp25_dual_month24_cap2,s200_comp95_r60_backstop_month24_cap2,10,lift,20,1000,2.444232907592425,2.1013060226361615,2.847772535759617,-0.0006304848060243451,-0.03793098959678086,0.03696492779947686
rank75_s200_comp25_dual_month24_cap2,s200_comp95_r60_backstop_month24_cap2,10,sym,20,1000,75.9800677773996,55.59032686761463,96.4409040202969,-2.617251798048116,-4.475568105124348,-0.8661032514215473
rank75_s200_comp25_dual_month24_cap2,s200_comp95_r60_backstop_month24_cap2,10,forward,20,1000,127.86111565052403,94.18547403323359,160.84248906785277,-2.420732983823143,-5.9168052340405515,0.9389902342768519
