date,corridor,indicator,direction,strength,indicator_speed,recommended_scenario,currency,horizon_publications,temperature_0_100,probability_now_best_h,expected_future_cbr_bps_h,benefit_last_source_at,benefit_age_minutes,benefit_freshness,benefit_source_kind,benefit_availability_evidence,label,score_as_of,last_source_at,age_minutes,freshness,phase,confidence,source_kind,availability_evidence,receipt_verified,receipt_at,push_now
2026-09-01,TJS,calibrated_transfer_temperature:post_receipt_market,supports_current_moment,61.67743122241056,fast_intraday,fresh_widget_only,TJS,5,61.67743122241056,0.6167743122241056,24.0095299023229,2026-09-01T19:02:00+03:00,13.0,fresh,post_receipt_market,verified_cbr_receipt_at=2026-09-01T16:02:00+00:00;observed_completed_same_day_cny_spot_strict_before_valid_from,похожие исторические условия немного чаще совпадали с удачным моментом,2026-09-01T19:15:00+03:00,2026-09-01T19:02:00+03:00,13.0,fresh,after_new_cbr_market_update,mature_history,post_receipt_market,verified_cbr_receipt_at=2026-09-01T16:02:00+00:00;observed_completed_same_day_cny_spot_strict_before_valid_from,True,2026-09-01T19:02:00+03:00,False
2026-09-01,UZS,calibrated_transfer_temperature:post_receipt_market,mixed_or_neutral,51.16084139868472,fast_intraday,fresh_widget_only,UZS,5,51.16084139868472,0.5116084139868472,13.844966801056302,2026-09-01T19:02:00+03:00,13.0,fresh,post_receipt_market,verified_cbr_receipt_at=2026-09-01T16:02:00+00:00;observed_completed_same_day_cny_spot_strict_before_valid_from,исторические данные не дают выраженного сигнала,2026-09-01T19:15:00+03:00,2026-09-01T19:02:00+03:00,13.0,fresh,after_new_cbr_market_update,mature_history,post_receipt_market,verified_cbr_receipt_at=2026-09-01T16:02:00+00:00;observed_completed_same_day_cny_spot_strict_before_valid_from,True,2026-09-01T19:02:00+03:00,False
2026-09-01,KGS,calibrated_transfer_temperature:post_receipt_market,mixed_or_neutral,55.06338981583541,fast_intraday,fresh_widget_only,KGS,5,55.06338981583541,0.5506338981583541,11.755865894705485,2026-09-01T19:02:00+03:00,13.0,fresh,post_receipt_market,verified_cbr_receipt_at=2026-09-01T16:02:00+00:00;observed_completed_same_day_cny_spot_strict_before_valid_from,исторические данные не дают выраженного сигнала,2026-09-01T19:15:00+03:00,2026-09-01T19:02:00+03:00,13.0,fresh,after_new_cbr_market_update,mature_history,post_receipt_market,verified_cbr_receipt_at=2026-09-01T16:02:00+00:00;observed_completed_same_day_cny_spot_strict_before_valid_from,True,2026-09-01T19:02:00+03:00,False
2026-09-01,AMD,calibrated_transfer_temperature:post_receipt_market,supports_current_moment,60.470352188580904,fast_intraday,fresh_widget_only,AMD,5,60.470352188580904,0.604703521885809,12.848473862185806,2026-09-01T19:02:00+03:00,13.0,fresh,post_receipt_market,verified_cbr_receipt_at=2026-09-01T16:02:00+00:00;observed_completed_same_day_cny_spot_strict_before_valid_from,похожие исторические условия немного чаще совпадали с удачным моментом,2026-09-01T19:15:00+03:00,2026-09-01T19:02:00+03:00,13.0,fresh,after_new_cbr_market_update,mature_history,post_receipt_market,verified_cbr_receipt_at=2026-09-01T16:02:00+00:00;observed_completed_same_day_cny_spot_strict_before_valid_from,True,2026-09-01T19:02:00+03:00,False
2026-09-01,KZT,calibrated_transfer_temperature:post_receipt_market,mixed_or_neutral,41.333016790622466,fast_intraday,fresh_widget_only,KZT,5,41.333016790622466,0.4133301679062247,62.84206128591991,2026-09-01T19:02:00+03:00,13.0,fresh,post_receipt_market,verified_cbr_receipt_at=2026-09-01T16:02:00+00:00;observed_completed_same_day_cny_spot_strict_before_valid_from,исторические данные не дают выраженного сигнала,2026-09-01T19:15:00+03:00,2026-09-01T19:02:00+03:00,13.0,fresh,after_new_cbr_market_update,mature_history,post_receipt_market,verified_cbr_receipt_at=2026-09-01T16:02:00+00:00;observed_completed_same_day_cny_spot_strict_before_valid_from,True,2026-09-01T19:02:00+03:00,False
