date,corridor,indicator,direction,strength,indicator_speed,recommended_scenario,currency,horizon_publications,temperature_0_100,probability_now_best_h,expected_future_cbr_bps_h,benefit_last_source_at,benefit_age_minutes,benefit_freshness,benefit_source_kind,benefit_availability_evidence,label,score_as_of,last_source_at,age_minutes,freshness,phase,confidence,source_kind,availability_evidence,receipt_verified,receipt_at,push_now
2026-09-01,TJS,calibrated_transfer_temperature:cbr_receipt,supports_current_moment,62.267831824483125,slow_daily_publication,fresh_widget_only,TJS,5,62.267831824483125,0.6226783182448312,25.397774721973505,2026-09-01T18:30:00+03:00,15.0,fresh,cbr_receipt,calendar_assumed,похожие исторические условия немного чаще совпадали с удачным моментом,2026-09-01T18:45:00+03:00,2026-09-01T18:30:00+03:00,15.0,fresh,after_new_cbr,mature_history,cbr_receipt,calendar_assumed,False,,False
2026-09-01,UZS,calibrated_transfer_temperature:cbr_receipt,mixed_or_neutral,51.937624102849234,slow_daily_publication,fresh_widget_only,UZS,5,51.937624102849234,0.5193762410284923,15.51528333552876,2026-09-01T18:30:00+03:00,15.0,fresh,cbr_receipt,calendar_assumed,исторические данные не дают выраженного сигнала,2026-09-01T18:45:00+03:00,2026-09-01T18:30:00+03:00,15.0,fresh,after_new_cbr,mature_history,cbr_receipt,calendar_assumed,False,,False
2026-09-01,KGS,calibrated_transfer_temperature:cbr_receipt,mixed_or_neutral,55.736478058958895,slow_daily_publication,fresh_widget_only,KGS,5,55.736478058958895,0.5573647805895889,11.53134091426216,2026-09-01T18:30:00+03:00,15.0,fresh,cbr_receipt,calendar_assumed,исторические данные не дают выраженного сигнала,2026-09-01T18:45:00+03:00,2026-09-01T18:30:00+03:00,15.0,fresh,after_new_cbr,mature_history,cbr_receipt,calendar_assumed,False,,False
2026-09-01,AMD,calibrated_transfer_temperature:cbr_receipt,supports_current_moment,61.02492943461652,slow_daily_publication,fresh_widget_only,AMD,5,61.02492943461652,0.6102492943461651,11.784920379352458,2026-09-01T18:30:00+03:00,15.0,fresh,cbr_receipt,calendar_assumed,похожие исторические условия немного чаще совпадали с удачным моментом,2026-09-01T18:45:00+03:00,2026-09-01T18:30:00+03:00,15.0,fresh,after_new_cbr,mature_history,cbr_receipt,calendar_assumed,False,,False
2026-09-01,KZT,calibrated_transfer_temperature:cbr_receipt,mixed_or_neutral,42.376947803674256,slow_daily_publication,fresh_widget_only,KZT,5,42.376947803674256,0.4237694780367426,65.13267092920862,2026-09-01T18:30:00+03:00,15.0,fresh,cbr_receipt,calendar_assumed,исторические данные не дают выраженного сигнала,2026-09-01T18:45:00+03:00,2026-09-01T18:30:00+03:00,15.0,fresh,after_new_cbr,mature_history,cbr_receipt,calendar_assumed,False,,False
