period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
retrospective_2025,stack25_benefit75,1.450979902009799,0.039990002499375156,0.06573356660834791,7,1.5024330900243308,1.4717711902279158
retrospective_2025,stack50_benefit50,1.5024330900243308,0.012996750812296926,0.04848787803049238,7,1.5024330900243308,1.4717711902279158
retrospective_2025,benefit_ranker_anchor25,1.3951164407368788,0.06873281679580105,0.10722319420144964,7,1.5024330900243308,1.4717711902279158
retrospective_2025,stack75_benefit25,1.4390058355642008,0.00024993751562109475,0.06998250437390652,7,1.5024330900243308,1.4717711902279158
retrospective_2025,stack50_benefit25_baseload25,1.322269807280514,0.003999000249937516,0.20719820044988752,7,1.5024330900243308,1.4717711902279158
retrospective_2025,stack_resolved_extra,1.4113765391137654,0.004498875281179705,0.0947263184203949,7,1.5024330900243308,1.4717711902279158
retrospective_2025,packet_e_cbr_anchor50,1.3521897810218977,0.054236440889777554,0.15946013496625844,7,1.5024330900243308,1.4717711902279158
retrospective_2025_2026,stack25_benefit75,1.3870639675151624,0.019995001249687578,0.04023994001499625,7,1.4342881619516936,1.3677827317976174
retrospective_2025_2026,stack50_benefit50,1.4207757964553658,0.00024993751562109475,0.02274431392151962,7,1.4342881619516936,1.3677827317976174
retrospective_2025_2026,benefit_ranker_anchor25,1.3695797097057665,0.015996000999750064,0.048237940514871284,7,1.4342881619516936,1.3677827317976174
retrospective_2025_2026,stack75_benefit25,1.3648608022955044,0.00024993751562109475,0.052236940764808795,7,1.4342881619516936,1.3677827317976174
retrospective_2025_2026,stack50_benefit25_baseload25,1.3241209118272936,0.00024993751562109475,0.09222694326418396,7,1.4342881619516936,1.3677827317976174
retrospective_2025_2026,stack_resolved_extra,1.4342881619516936,0.00024993751562109475,0.02124468882779305,7,1.4342881619516936,1.3677827317976174
retrospective_2025_2026,packet_e_cbr_anchor50,1.3732979847484144,0.02024493876530867,0.046238440389902526,7,1.4342881619516936,1.3677827317976174
