rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,period,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness
0.2,292,1.1515492957746478,60,0,0.3219178082191781,0.22186234817813766,1.450979902009799,0.6067755607373706,3.699824151936219,1.450979902009799,1.450979902009799,1,1,1.1042253521126761,1.2422535211267605,1.1996114618746965,0.8397212543554007,1.450979902009799,1.1515492957746478,1.1515492957746478,0.7538461538461539,2.494871794871795,4,retrospective_2025,stack25_benefit75,rolling,0.2,60,0,0,0.0,0.0,0,0,1.1996114618746965
0.2,206,1.2817777777777777,60,0,0.441747572815534,0.3401273885350318,1.2987709537834988,0.5486276806501525,58.03032814639305,1.2987709537834988,1.2987709537834988,1,1,1.0577777777777777,1.3377777777777777,1.168372093023256,0.9203980099502488,1.2987709537834988,1.2817777777777777,1.2817777777777777,0.3111111111111111,2.090909090909091,3,retrospective_2026,stack25_benefit75,rolling,0.2,60,0,0,0.0,0.0,0,0,1.168372093023256
0.2,498,1.175716694772344,60,0,0.3714859437751004,0.26782178217821784,1.3870639675151624,0.6009930774527926,26.17388805325772,1.2987709537834988,1.374875427896649,2,2,1.1450252951096123,1.1922428330522767,1.1900826446280992,0.8640973630831643,1.374875427896649,1.1515492957746478,1.2817777777777777,0.3111111111111111,2.494871794871795,7,combined_2025_2026,stack25_benefit75,rolling,0.2,60,0,0,0.0,0.0,0,0,1.1900826446280992
0.22,318,1.2540845070422535,60,0,0.3333333333333333,0.22186234817813766,1.5024330900243308,0.6230204242843145,6.862475873422459,1.5024330900243308,1.5024330900243308,1,1,1.1830985915492958,1.3014084507042254,1.275586854460094,0.8306709265175719,1.5024330900243308,1.2540845070422535,1.2540845070422535,0.7636363636363637,2.494871794871795,4,retrospective_2025,stack50_benefit50,rolling,0.22,60,0,0,0.0,0.0,0,0,1.275586854460094
0.22,226,1.4062222222222223,60,0,0.4469026548672566,0.3401273885350318,1.3139272811640317,0.5579729006695299,64.39345277034477,1.3139272811640317,1.3139272811640317,1,1,1.3066666666666666,1.4933333333333332,1.281109751121991,0.9366515837104072,1.3139272811640317,1.4062222222222223,1.4062222222222223,0.2955555555555555,2.2181818181818183,3,retrospective_2026,stack50_benefit50,rolling,0.22,60,0,0,0.0,0.0,0,0,1.281109751121991
0.22,544,1.2843170320404722,60,0,0.3805147058823529,0.26782178217821784,1.4207757964553658,0.616399150647575,30.763212598982083,1.3139272811640317,1.4081801855941811,2,2,1.2512647554806071,1.3220910623946038,1.2914392639950103,0.8664192949907236,1.4081801855941811,1.2540845070422535,1.4062222222222223,0.2955555555555555,2.494871794871795,7,combined_2025_2026,stack50_benefit50,rolling,0.22,60,0,0,0.0,0.0,0,0,1.2914392639950103
0.22,294,1.1594366197183097,60,0,0.30952380952380953,0.22186234817813766,1.3951164407368788,0.5848891437599216,4.442936158579806,1.3951164407368788,1.3951164407368788,1,1,1.064788732394366,1.2422535211267605,1.217605633802817,0.8339100346020761,1.3951164407368788,1.1594366197183097,1.1594366197183097,0.5384615384615384,2.458974358974359,4,retrospective_2025,benefit_ranker_anchor25,rolling,0.22,60,0,0,0.0,0.0,0,0,1.217605633802817
0.22,194,1.2071111111111108,60,0,0.4536082474226804,0.3401273885350318,1.333642225568555,0.5340368458345985,58.916969373371494,1.333642225568555,1.333642225568555,1,1,1.0266666666666666,1.3377777777777777,1.1775,0.8941798941798942,1.333642225568555,1.2071111111111108,1.2071111111111108,0.42,1.9272727272727272,3,retrospective_2026,benefit_ranker_anchor25,rolling,0.22,60,0,0,0.0,0.0,0,0,1.1775
0.22,488,1.1521079258010118,60,0,0.3668032786885246,0.26782178217821784,1.3695797097057665,0.5814777182464547,26.098596903804374,1.333642225568555,1.364379333152717,2,2,1.1332209106239461,1.1804384485666106,1.2019834710743802,0.8488612836438924,1.364379333152717,1.1594366197183097,1.2071111111111108,0.42,2.458974358974359,7,combined_2025_2026,benefit_ranker_anchor25,rolling,0.22,60,0,0,0.0,0.0,0,0,1.2019834710743802
0.25,379,1.4946478873239435,60,0,0.31926121372031663,0.22186234817813766,1.4390058355642008,0.6209677419354839,-1.681425788299985,1.4390058355642008,1.4390058355642008,1,1,1.36056338028169,1.5971830985915492,1.3,0.8877005347593583,1.4390058355642008,1.4946478873239435,1.4946478873239435,0.6153846153846154,2.566666666666667,4,retrospective_2025,stack75_benefit25,rolling,0.25,60,0,0,0.0,0.0,0,0,1.3
0.25,242,1.5057777777777777,60,0,0.4380165289256198,0.3401273885350318,1.287801405268208,0.5615772273075644,66.91566909724715,1.287801405268208,1.287801405268208,1,1,1.3066666666666666,1.711111111111111,1.0430069930069932,0.9156118143459916,1.287801405268208,1.5057777777777777,1.5057777777777777,0.42,2.475,3,retrospective_2026,stack75_benefit25,rolling,0.25,60,0,0,0.0,0.0,0,0,1.0430069930069932
0.25,621,1.4661045531197303,60,0,0.36553945249597425,0.26782178217821784,1.3648608022955044,0.6230923627019807,25.05045337804849,1.287801405268208,1.3634036204162046,2,2,1.4047217537942664,1.5345699831365938,1.2691431712872066,0.8912337662337663,1.3634036204162046,1.4946478873239435,1.5057777777777777,0.42,2.566666666666667,7,combined_2025_2026,stack75_benefit25,rolling,0.25,60,0,0,0.0,0.0,0,0,1.2691431712872066
0.3,467,1.8416901408450705,60,0,0.29336188436830835,0.22186234817813766,1.322269807280514,0.5986123031817526,-5.283826436931615,1.322269807280514,1.322269807280514,1,1,1.7352112676056337,1.8929577464788732,1.092,0.9329004329004329,1.322269807280514,1.8416901408450705,1.8416901408450705,0.9230769230769231,2.8153846153846156,4,retrospective_2025,stack50_benefit25_baseload25,rolling,0.3,60,0,0,0.0,0.0,0,0,1.092
0.3,300,1.8666666666666665,60,0,0.45,0.3401273885350318,1.3230337078651686,0.5771007765389787,72.67779864647419,1.3230337078651686,1.3230337078651686,1,1,1.5866666666666664,2.0844444444444443,1.1881664946680428,0.9288135593220339,1.3230337078651686,1.8666666666666665,1.8666666666666665,0.5133333333333333,3.275,3,retrospective_2026,stack50_benefit25_baseload25,rolling,0.3,60,0,0,0.0,0.0,0,0,1.1881664946680428
