candidate,horizon_lift_min,horizon_lift_mean,symmetric_benefit_min,future_benefit_min
arithmetic,1.5423841352751095,1.6321986147726224,12.665174476303354,54.503477541229664
geometric,1.5258278145695363,1.6075287951091242,12.807446943080251,53.055640511458904
harmonic,1.5325180415712372,1.6231267934871312,13.416245488431853,52.46018287112878
min75_max25,1.544943701988846,1.648382595667595,13.902695833141841,52.921943262909934
minimum,1.514355612095117,1.6771697494536248,13.741327836464029,50.791299153528634
noon_consensus,1.565624159129013,1.7222082478709044,11.517488945235309,53.403549854213466
signed_spot,1.6435212660731948,1.683802698525976,15.794377952238586,65.89034813734955
