date,corridor,indicator,direction,strength,indicator_speed,recommended_scenario,currency,horizon_publications,temperature_0_100,probability_now_best_h,expected_future_cbr_bps_h,benefit_last_source_at,benefit_age_minutes,benefit_freshness,benefit_source_kind,benefit_availability_evidence,label,score_as_of,last_source_at,age_minutes,freshness,phase,confidence,source_kind,availability_evidence,push_now
2026-09-01,TJS,calibrated_transfer_temperature:post_receipt_market,supports_current_moment,62.7837193094384,fast_intraday,fresh_widget_only,TJS,5,62.7837193094384,0.627837193094384,13.095832243327822,2026-09-01T20:59:59+03:00,15.016666666666667,fresh,post_receipt_perpetual,completed_dual_perpetual_prefix_strict_before_2100,похожие исторические условия немного чаще совпадали с удачным моментом,2026-09-01T21:15:00+03:00,2026-09-01T20:00:00+03:00,75.0,fresh,after_new_cbr_market_update,mature_history,post_receipt_market,calendar_assumed_receipt_plus_completed_candles,False
2026-09-01,UZS,calibrated_transfer_temperature:post_receipt_market,mixed_or_neutral,52.298725599071304,fast_intraday,fresh_widget_only,UZS,5,52.298725599071304,0.522987255990713,2.3081669960125613,2026-09-01T20:59:59+03:00,15.016666666666667,fresh,post_receipt_perpetual,completed_dual_perpetual_prefix_strict_before_2100,исторические данные не дают выраженного сигнала,2026-09-01T21:15:00+03:00,2026-09-01T20:00:00+03:00,75.0,fresh,after_new_cbr_market_update,mature_history,post_receipt_market,calendar_assumed_receipt_plus_completed_candles,False
2026-09-01,KGS,calibrated_transfer_temperature:post_receipt_market,mixed_or_neutral,56.214082624665316,fast_intraday,fresh_widget_only,KGS,5,56.214082624665316,0.5621408262466532,0.28208313216515,2026-09-01T20:59:59+03:00,15.016666666666667,fresh,post_receipt_perpetual,completed_dual_perpetual_prefix_strict_before_2100,исторические данные не дают выраженного сигнала,2026-09-01T21:15:00+03:00,2026-09-01T20:00:00+03:00,75.0,fresh,after_new_cbr_market_update,mature_history,post_receipt_market,calendar_assumed_receipt_plus_completed_candles,False
2026-09-01,AMD,calibrated_transfer_temperature:post_receipt_market,supports_current_moment,61.49262168438454,fast_intraday,fresh_widget_only,AMD,5,61.49262168438454,0.6149262168438454,1.903467968996308,2026-09-01T20:59:59+03:00,15.016666666666667,fresh,post_receipt_perpetual,completed_dual_perpetual_prefix_strict_before_2100,похожие исторические условия немного чаще совпадали с удачным моментом,2026-09-01T21:15:00+03:00,2026-09-01T20:00:00+03:00,75.0,fresh,after_new_cbr_market_update,mature_history,post_receipt_market,calendar_assumed_receipt_plus_completed_candles,False
2026-09-01,KZT,calibrated_transfer_temperature:post_receipt_market,mixed_or_neutral,42.56530860992874,fast_intraday,fresh_widget_only,KZT,5,42.56530860992874,0.4256530860992874,49.36470502448207,2026-09-01T20:59:59+03:00,15.016666666666667,fresh,post_receipt_perpetual,completed_dual_perpetual_prefix_strict_before_2100,исторические данные не дают выраженного сигнала,2026-09-01T21:15:00+03:00,2026-09-01T20:00:00+03:00,75.0,fresh,after_new_cbr_market_update,mature_history,post_receipt_market,calendar_assumed_receipt_plus_completed_candles,False
