n,primary_n,reset_n,frequency,hit_rate,base_rate,lift,forward_benefit_bps,corridor_lift_min,corridor_freq_min,corridor_freq_max,quarter_lift_min,quarter_frequency_min,quarter_frequency_max,macro_year_lift,year_lift_min,year_frequency_min,year_frequency_max,period,lookback_days,primary_ceiling,emitted_floor,fallback_weekday
350,296,54,1.384180790960452,0.44,0.3379032258064516,1.3021479713603819,52.325359927173764,1.2571428571428571,1.265536723163842,1.463276836158192,0.2884615384615385,0.9545454545454546,2.115909090909091,1.3021479713603819,1.3021479713603819,1.384180790960452,1.384180790960452,screen_2024,28,0.75,0.75,2
352,318,34,1.388169014084507,0.3181818181818182,0.22186234817813766,1.4341406768414067,4.595613428580866,1.260204081632653,1.3211267605633803,1.43943661971831,0.9862278244631186,0.9692307692307692,2.494871794871795,1.4341406768414067,1.4341406768414067,1.388169014084507,1.388169014084507,retrospective_2025,28,0.75,0.75,2
253,226,27,1.5742222222222222,0.43478260869565216,0.3401273885350318,1.2782934375508874,62.32747556801157,1.2193047337278107,1.4933333333333332,1.6488888888888886,1.0414333706606942,0.591111111111111,2.325,1.2782934375508874,1.2782934375508874,1.5742222222222222,1.5742222222222222,retrospective_2026,28,0.75,0.75,2
605,544,61,1.4283305227655987,0.3669421487603306,0.26782178217821784,1.3700982264248942,28.738028505070073,1.273287575290657,1.3929173693086003,1.463743676222597,0.9862278244631186,0.591111111111111,2.494871794871795,1.356217057196147,1.2782934375508874,1.388169014084507,1.5742222222222222,combined_2025_2026,28,0.75,0.75,2
