n,primary_n,reset_n,frequency,hit_rate,base_rate,lift,forward_benefit_bps,corridor_lift_min,corridor_freq_min,corridor_freq_max,quarter_lift_min,quarter_frequency_min,quarter_frequency_max,macro_year_lift,year_lift_min,year_frequency_min,year_frequency_max,lookback_days,primary_ceiling,emitted_floor,fallback_weekday
352,296,56,1.3920903954802262,0.4375,0.3379032258064516,1.2947494033412887,51.89140755898297,1.219047619047619,1.2853107344632768,1.4830508474576272,0.18915510718789408,0.9704545454545455,2.131818181818182,1.2947494033412887,1.2947494033412887,1.3920903954802262,1.3920903954802262,14,0.75,0.75,2
343,296,47,1.356497175141243,0.43731778425655976,0.3379032258064516,1.294210149112492,50.68874413714284,1.2156862745098038,1.225988700564972,1.463276836158192,0.1923076923076923,0.9545454545454546,2.0681818181818183,1.294210149112492,1.294210149112492,1.356497175141243,1.356497175141243,14,0.75,0.75,3
359,296,63,1.419774011299435,0.4401114206128134,0.3379032258064516,1.3024777125534335,53.39150811797157,1.222222222222222,1.305084745762712,1.5028248587570623,0.18915510718789408,0.9704545454545455,2.131818181818182,1.3024777125534335,1.3024777125534335,1.419774011299435,1.419774011299435,14,0.75,1.0,0
352,296,56,1.3920903954802262,0.4375,0.3379032258064516,1.2947494033412887,51.89140755898297,1.219047619047619,1.2853107344632768,1.4830508474576272,0.18915510718789408,0.9704545454545455,2.131818181818182,1.2947494033412887,1.2947494033412887,1.3920903954802262,1.3920903954802262,14,0.75,1.0,2
343,296,47,1.356497175141243,0.43731778425655976,0.3379032258064516,1.294210149112492,50.68874413714284,1.2156862745098038,1.225988700564972,1.463276836158192,0.1923076923076923,0.9545454545454546,2.0681818181818183,1.294210149112492,1.294210149112492,1.356497175141243,1.356497175141243,14,0.75,1.0,3
367,296,71,1.4514124293785313,0.4359673024523161,0.3379032258064516,1.2902134965175942,52.60536251888234,1.2054794520547945,1.344632768361582,1.5423728813559323,0.26223776223776224,1.05,2.131818181818182,1.2902134965175942,1.2902134965175942,1.4514124293785313,1.4514124293785313,14,0.75,1.25,0
357,296,61,1.4118644067796613,0.4341736694677871,0.3379032258064516,1.2849053702626636,51.12724332828595,1.2394366197183098,1.305084745762712,1.5028248587570623,0.26223776223776224,1.0382022471910113,2.131818181818182,1.2849053702626636,1.2849053702626636,1.4118644067796613,1.4118644067796613,14,0.75,1.25,2
348,296,52,1.3762711864406778,0.43103448275862066,0.3379032258064516,1.2756151757057033,48.975515140131016,1.1980676328502415,1.2457627118644068,1.4830508474576272,0.17751479289940827,0.9752808988764046,2.0681818181818183,1.2756151757057033,1.2756151757057033,1.3762711864406778,1.3762711864406778,14,0.75,1.25,3
359,296,63,1.419774011299435,0.4401114206128134,0.3379032258064516,1.3024777125534335,53.39150811797157,1.222222222222222,1.305084745762712,1.5028248587570623,0.18915510718789408,0.9704545454545455,2.131818181818182,1.3024777125534335,1.3024777125534335,1.419774011299435,1.419774011299435,14,1.0,0.75,0
352,296,56,1.3920903954802262,0.4375,0.3379032258064516,1.2947494033412887,51.89140755898297,1.219047619047619,1.2853107344632768,1.4830508474576272,0.18915510718789408,0.9704545454545455,2.131818181818182,1.2947494033412887,1.2947494033412887,1.3920903954802262,1.3920903954802262,14,1.0,0.75,2
343,296,47,1.356497175141243,0.43731778425655976,0.3379032258064516,1.294210149112492,50.68874413714284,1.2156862745098038,1.225988700564972,1.463276836158192,0.1923076923076923,0.9545454545454546,2.0681818181818183,1.294210149112492,1.294210149112492,1.356497175141243,1.356497175141243,14,1.0,0.75,3
359,296,63,1.419774011299435,0.4401114206128134,0.3379032258064516,1.3024777125534335,53.39150811797157,1.222222222222222,1.305084745762712,1.5028248587570623,0.18915510718789408,0.9704545454545455,2.131818181818182,1.3024777125534335,1.3024777125534335,1.419774011299435,1.419774011299435,14,1.0,1.0,0
352,296,56,1.3920903954802262,0.4375,0.3379032258064516,1.2947494033412887,51.89140755898297,1.219047619047619,1.2853107344632768,1.4830508474576272,0.18915510718789408,0.9704545454545455,2.131818181818182,1.2947494033412887,1.2947494033412887,1.3920903954802262,1.3920903954802262,14,1.0,1.0,2
343,296,47,1.356497175141243,0.43731778425655976,0.3379032258064516,1.294210149112492,50.68874413714284,1.2156862745098038,1.225988700564972,1.463276836158192,0.1923076923076923,0.9545454545454546,2.0681818181818183,1.294210149112492,1.294210149112492,1.356497175141243,1.356497175141243,14,1.0,1.0,3
367,296,71,1.4514124293785313,0.4359673024523161,0.3379032258064516,1.2902134965175942,52.60536251888234,1.2054794520547945,1.344632768361582,1.5423728813559323,0.26223776223776224,1.05,2.131818181818182,1.2902134965175942,1.2902134965175942,1.4514124293785313,1.4514124293785313,14,1.0,1.25,0
357,296,61,1.4118644067796613,0.4341736694677871,0.3379032258064516,1.2849053702626636,51.12724332828595,1.2394366197183098,1.305084745762712,1.5028248587570623,0.26223776223776224,1.0382022471910113,2.131818181818182,1.2849053702626636,1.2849053702626636,1.4118644067796613,1.4118644067796613,14,1.0,1.25,2
348,296,52,1.3762711864406778,0.43103448275862066,0.3379032258064516,1.2756151757057033,48.975515140131016,1.1980676328502415,1.2457627118644068,1.4830508474576272,0.17751479289940827,0.9752808988764046,2.0681818181818183,1.2756151757057033,1.2756151757057033,1.3762711864406778,1.3762711864406778,14,1.0,1.25,3
361,296,65,1.4276836158192092,0.44321329639889195,0.3379032258064516,1.3116574881494656,54.60154969715966,1.222222222222222,1.305084745762712,1.5028248587570623,0.2747252747252747,1.0022727272727272,2.131818181818182,1.3116574881494656,1.3116574881494656,1.4276836158192092,1.4276836158192092,21,0.5,0.75,0
354,296,58,1.4,0.4378531073446328,0.3379032258064516,1.2957943988242115,51.5613480763408,1.2571428571428571,1.2853107344632768,1.4830508474576272,0.2747252747252747,1.0022727272727272,2.131818181818182,1.2957943988242115,1.2957943988242115,1.4,1.4,21,0.5,0.75,2
344,296,48,1.3604519774011299,0.436046511627907,0.3379032258064516,1.2904479103069324,50.218738713937974,1.2156862745098038,1.2457627118644068,1.4435028248587571,0.18915510718789408,0.9704545454545455,2.0681818181818183,1.2904479103069324,1.2904479103069324,1.3604519774011299,1.3604519774011299,21,0.5,0.75,3
361,296,65,1.4276836158192092,0.44321329639889195,0.3379032258064516,1.3116574881494656,54.60154969715966,1.222222222222222,1.305084745762712,1.5028248587570623,0.2747252747252747,1.0022727272727272,2.131818181818182,1.3116574881494656,1.3116574881494656,1.4276836158192092,1.4276836158192092,21,0.5,1.0,0
354,296,58,1.4,0.4378531073446328,0.3379032258064516,1.2957943988242115,51.5613480763408,1.2571428571428571,1.2853107344632768,1.4830508474576272,0.2747252747252747,1.0022727272727272,2.131818181818182,1.2957943988242115,1.2957943988242115,1.4,1.4,21,0.5,1.0,2
344,296,48,1.3604519774011299,0.436046511627907,0.3379032258064516,1.2904479103069324,50.218738713937974,1.2156862745098038,1.2457627118644068,1.4435028248587571,0.18915510718789408,0.9704545454545455,2.0681818181818183,1.2904479103069324,1.2904479103069324,1.3604519774011299,1.3604519774011299,21,0.5,1.0,3
366,296,70,1.4474576271186441,0.4371584699453552,0.3379032258064516,1.293738670005347,52.763055388367135,1.2054794520547945,1.344632768361582,1.5225988700564972,0.26627218934911245,1.0340909090909092,2.131818181818182,1.293738670005347,1.293738670005347,1.4474576271186441,1.4474576271186441,21,0.5,1.25,0
356,296,60,1.407909604519774,0.4353932584269663,0.3379032258064516,1.2885146550105924,51.285213752557965,1.2394366197183098,1.305084745762712,1.4830508474576272,0.26627218934911245,1.0340909090909092,2.131818181818182,1.2885146550105924,1.2885146550105924,1.407909604519774,1.407909604519774,21,0.5,1.25,2
347,296,51,1.372316384180791,0.4322766570605187,0.3379032258064516,1.2792913001313682,49.149455685579,1.1980676328502415,1.2457627118644068,1.463276836158192,0.18028846153846154,0.9752808988764046,2.0681818181818183,1.2792913001313682,1.2792913001313682,1.372316384180791,1.372316384180791,21,0.5,1.25,3
361,296,65,1.4276836158192092,0.44321329639889195,0.3379032258064516,1.3116574881494656,54.60154969715966,1.222222222222222,1.305084745762712,1.5028248587570623,0.2747252747252747,1.0022727272727272,2.131818181818182,1.3116574881494656,1.3116574881494656,1.4276836158192092,1.4276836158192092,21,0.75,0.75,0
354,296,58,1.4,0.4378531073446328,0.3379032258064516,1.2957943988242115,51.5613480763408,1.2571428571428571,1.2853107344632768,1.4830508474576272,0.2747252747252747,1.0022727272727272,2.131818181818182,1.2957943988242115,1.2957943988242115,1.4,1.4,21,0.75,0.75,2
344,296,48,1.3604519774011299,0.436046511627907,0.3379032258064516,1.2904479103069324,50.218738713937974,1.2156862745098038,1.2457627118644068,1.4435028248587571,0.18915510718789408,0.9704545454545455,2.0681818181818183,1.2904479103069324,1.2904479103069324,1.3604519774011299,1.3604519774011299,21,0.75,0.75,3
361,296,65,1.4276836158192092,0.44321329639889195,0.3379032258064516,1.3116574881494656,54.60154969715966,1.222222222222222,1.305084745762712,1.5028248587570623,0.2747252747252747,1.0022727272727272,2.131818181818182,1.3116574881494656,1.3116574881494656,1.4276836158192092,1.4276836158192092,21,0.75,1.0,0
354,296,58,1.4,0.4378531073446328,0.3379032258064516,1.2957943988242115,51.5613480763408,1.2571428571428571,1.2853107344632768,1.4830508474576272,0.2747252747252747,1.0022727272727272,2.131818181818182,1.2957943988242115,1.2957943988242115,1.4,1.4,21,0.75,1.0,2
344,296,48,1.3604519774011299,0.436046511627907,0.3379032258064516,1.2904479103069324,50.218738713937974,1.2156862745098038,1.2457627118644068,1.4435028248587571,0.18915510718789408,0.9704545454545455,2.0681818181818183,1.2904479103069324,1.2904479103069324,1.3604519774011299,1.3604519774011299,21,0.75,1.0,3
368,296,72,1.455367231638418,0.43478260869565216,0.3379032258064516,1.286707481581405,52.40078014972533,1.1891891891891893,1.344632768361582,1.5423728813559323,0.26223776223776224,1.05,2.147727272727273,1.286707481581405,1.286707481581405,1.455367231638418,1.455367231638418,21,0.75,1.25,0
358,296,62,1.415819209039548,0.4329608938547486,0.3379032258064516,1.2813162491166785,50.430607208822586,1.222222222222222,1.305084745762712,1.5028248587570623,0.26223776223776224,1.0382022471910113,2.147727272727273,1.2813162491166785,1.2813162491166785,1.415819209039548,1.415819209039548,21,0.75,1.25,2
347,296,51,1.372316384180791,0.4322766570605187,0.3379032258064516,1.2792913001313682,49.149455685579,1.1980676328502415,1.2457627118644068,1.463276836158192,0.18028846153846154,0.9752808988764046,2.0681818181818183,1.2792913001313682,1.2792913001313682,1.372316384180791,1.372316384180791,21,0.75,1.25,3
361,296,65,1.4276836158192092,0.44321329639889195,0.3379032258064516,1.3116574881494656,54.60154969715966,1.222222222222222,1.305084745762712,1.5028248587570623,0.2747252747252747,1.0022727272727272,2.131818181818182,1.3116574881494656,1.3116574881494656,1.4276836158192092,1.4276836158192092,21,1.0,0.75,0
354,296,58,1.4,0.4378531073446328,0.3379032258064516,1.2957943988242115,51.5613480763408,1.2571428571428571,1.2853107344632768,1.4830508474576272,0.2747252747252747,1.0022727272727272,2.131818181818182,1.2957943988242115,1.2957943988242115,1.4,1.4,21,1.0,0.75,2
344,296,48,1.3604519774011299,0.436046511627907,0.3379032258064516,1.2904479103069324,50.218738713937974,1.2156862745098038,1.2457627118644068,1.4435028248587571,0.18915510718789408,0.9704545454545455,2.0681818181818183,1.2904479103069324,1.2904479103069324,1.3604519774011299,1.3604519774011299,21,1.0,0.75,3
361,296,65,1.4276836158192092,0.44321329639889195,0.3379032258064516,1.3116574881494656,54.60154969715966,1.222222222222222,1.305084745762712,1.5028248587570623,0.2747252747252747,1.0022727272727272,2.131818181818182,1.3116574881494656,1.3116574881494656,1.4276836158192092,1.4276836158192092,21,1.0,1.0,0
354,296,58,1.4,0.4378531073446328,0.3379032258064516,1.2957943988242115,51.5613480763408,1.2571428571428571,1.2853107344632768,1.4830508474576272,0.2747252747252747,1.0022727272727272,2.131818181818182,1.2957943988242115,1.2957943988242115,1.4,1.4,21,1.0,1.0,2
344,296,48,1.3604519774011299,0.436046511627907,0.3379032258064516,1.2904479103069324,50.218738713937974,1.2156862745098038,1.2457627118644068,1.4435028248587571,0.18915510718789408,0.9704545454545455,2.0681818181818183,1.2904479103069324,1.2904479103069324,1.3604519774011299,1.3604519774011299,21,1.0,1.0,3
368,296,72,1.455367231638418,0.43478260869565216,0.3379032258064516,1.286707481581405,52.40078014972533,1.1891891891891893,1.344632768361582,1.5423728813559323,0.26223776223776224,1.05,2.147727272727273,1.286707481581405,1.286707481581405,1.455367231638418,1.455367231638418,21,1.0,1.25,0
358,296,62,1.415819209039548,0.4329608938547486,0.3379032258064516,1.2813162491166785,50.430607208822586,1.222222222222222,1.305084745762712,1.5028248587570623,0.26223776223776224,1.0382022471910113,2.147727272727273,1.2813162491166785,1.2813162491166785,1.415819209039548,1.415819209039548,21,1.0,1.25,2
347,296,51,1.372316384180791,0.4322766570605187,0.3379032258064516,1.2792913001313682,49.149455685579,1.1980676328502415,1.2457627118644068,1.463276836158192,0.18028846153846154,0.9752808988764046,2.0681818181818183,1.2792913001313682,1.2792913001313682,1.372316384180791,1.372316384180791,21,1.0,1.25,3
350,296,54,1.384180790960452,0.44,0.3379032258064516,1.3021479713603819,55.33262943958369,1.219047619047619,1.265536723163842,1.463276836158192,0.2884615384615385,0.9545454545454546,2.0681818181818183,1.3021479713603819,1.3021479713603819,1.384180790960452,1.384180790960452,28,0.5,0.75,0
345,296,49,1.364406779661017,0.4318840579710145,0.3379032258064516,1.2781294317041956,51.302495045105225,1.2367149758454106,1.2457627118644068,1.4435028248587571,0.2884615384615385,0.9545454545454546,2.0681818181818183,1.2781294317041956,1.2781294317041956,1.364406779661017,1.364406779661017,28,0.5,0.75,2
341,296,45,1.348587570621469,0.4340175953079179,0.3379032258064516,1.2844434801475375,50.62725851729622,1.2156862745098038,1.225988700564972,1.4435028248587571,0.1923076923076923,0.9438202247191012,2.0681818181818183,1.2844434801475375,1.2844434801475375,1.348587570621469,1.348587570621469,28,0.5,0.75,3
358,296,62,1.415819209039548,0.4301675977653631,0.3379032258064516,1.2730496926707644,52.27335445509323,1.1851851851851851,1.305084745762712,1.5028248587570623,0.2704326923076923,1.0181818181818183,2.0681818181818183,1.2730496926707644,1.2730496926707644,1.415819209039548,1.415819209039548,28,0.5,1.0,0
349,296,53,1.380225988700565,0.4269340974212034,0.3379032258064516,1.2634803837763537,50.24278167373025,1.219047619047619,1.265536723163842,1.463276836158192,0.2704326923076923,1.006741573033708,2.0681818181818183,1.2634803837763537,1.2634803837763537,1.380225988700565,1.380225988700565,28,0.5,1.0,2
345,296,49,1.364406779661017,0.4289855072463768,0.3379032258064516,1.2695513818269863,49.16143532483286,1.1980676328502415,1.2457627118644068,1.463276836158192,0.18028846153846154,0.9438202247191012,2.0681818181818183,1.2695513818269863,1.2695513818269863,1.364406779661017,1.364406779661017,28,0.5,1.0,3
360,296,64,1.423728813559322,0.42777777777777776,0.3379032258064516,1.265977194378149,51.34426362555553,1.1851851851851851,1.3248587570621468,1.5028248587570623,0.26627218934911245,1.0340909090909092,2.0681818181818183,1.265977194378149,1.265977194378149,1.423728813559322,1.423728813559322,28,0.5,1.25,0
350,296,54,1.384180790960452,0.4257142857142857,0.3379032258064516,1.2598704398227072,49.92358889068614,1.219047619047619,1.2853107344632768,1.463276836158192,0.26627218934911245,1.006741573033708,2.0681818181818183,1.2598704398227072,1.2598704398227072,1.384180790960452,1.384180790960452,28,0.5,1.25,2
345,296,49,1.364406779661017,0.4289855072463768,0.3379032258064516,1.2695513818269863,49.16143532483286,1.1980676328502415,1.2457627118644068,1.463276836158192,0.18028846153846154,0.9438202247191012,2.0681818181818183,1.2695513818269863,1.2695513818269863,1.364406779661017,1.364406779661017,28,0.5,1.25,3
355,296,59,1.4039548022598871,0.447887323943662,0.3379032258064516,1.3254899324347038,56.40563062133999,1.2394366197183098,1.2853107344632768,1.4830508474576272,0.2884615384615385,0.9545454545454546,2.115909090909091,1.3254899324347038,1.3254899324347038,1.4039548022598871,1.4039548022598871,28,0.75,0.75,0
350,296,54,1.384180790960452,0.44,0.3379032258064516,1.3021479713603819,52.325359927173764,1.2571428571428571,1.265536723163842,1.463276836158192,0.2884615384615385,0.9545454545454546,2.115909090909091,1.3021479713603819,1.3021479713603819,1.384180790960452,1.384180790960452,28,0.75,0.75,2
343,296,47,1.356497175141243,0.43731778425655976,0.3379032258064516,1.294210149112492,50.60659209978597,1.2156862745098038,1.225988700564972,1.4435028248587571,0.1923076923076923,0.9545454545454546,2.0681818181818183,1.294210149112492,1.294210149112492,1.356497175141243,1.356497175141243,28,0.75,0.75,3
364,296,68,1.4395480225988702,0.4368131868131868,0.3379032258064516,1.2927168297096698,52.93743327775054,1.1891891891891893,1.3248587570621468,1.5028248587570623,0.2704326923076923,1.0181818181818183,2.131818181818182,1.2927168297096698,1.2927168297096698,1.4395480225988702,1.4395480225988702,28,0.75,1.0,0
355,296,59,1.4039548022598871,0.43380281690140843,0.3379032258064516,1.2838078590877005,50.79604746284967,1.222222222222222,1.2853107344632768,1.463276836158192,0.2704326923076923,1.0181818181818183,2.131818181818182,1.2838078590877005,1.2838078590877005,1.4039548022598871,1.4039548022598871,28,0.75,1.0,2
347,296,51,1.372316384180791,0.4322766570605187,0.3379032258064516,1.2792913001313682,49.149455685579,1.1980676328502415,1.2457627118644068,1.463276836158192,0.18028846153846154,0.9752808988764046,2.0681818181818183,1.2792913001313682,1.2792913001313682,1.372316384180791,1.372316384180791,28,0.75,1.0,3
368,296,72,1.455367231638418,0.4320652173913043,0.3379032258064516,1.2786655598215213,51.29815225284524,1.1891891891891893,1.364406779661017,1.5028248587570623,0.26627218934911245,1.0340909090909092,2.1636363636363636,1.2786655598215213,1.2786655598215213,1.455367231638418,1.455367231638418,28,0.75,1.25,0
362,296,66,1.4316384180790962,0.43646408839779005,0.3379032258064516,1.2916836983610016,51.4770830701019,1.222222222222222,1.344632768361582,1.4830508474576272,0.26627218934911245,1.0340909090909092,2.1636363636363636,1.2916836983610016,1.2916836983610016,1.4316384180790962,1.4316384180790962,28,0.75,1.25,2
352,296,56,1.3920903954802262,0.4375,0.3379032258064516,1.2947494033412887,50.51956591330639,1.1980676328502415,1.265536723163842,1.4830508474576272,0.18028846153846154,1.0181818181818183,2.084090909090909,1.2947494033412887,1.2947494033412887,1.3920903954802262,1.3920903954802262,28,0.75,1.25,3
355,296,59,1.4039548022598871,0.447887323943662,0.3379032258064516,1.3254899324347038,56.40563062133999,1.2394366197183098,1.2853107344632768,1.4830508474576272,0.2884615384615385,0.9545454545454546,2.115909090909091,1.3254899324347038,1.3254899324347038,1.4039548022598871,1.4039548022598871,28,1.0,0.75,0
350,296,54,1.384180790960452,0.44,0.3379032258064516,1.3021479713603819,52.325359927173764,1.2571428571428571,1.265536723163842,1.463276836158192,0.2884615384615385,0.9545454545454546,2.115909090909091,1.3021479713603819,1.3021479713603819,1.384180790960452,1.384180790960452,28,1.0,0.75,2
343,296,47,1.356497175141243,0.43731778425655976,0.3379032258064516,1.294210149112492,50.60659209978597,1.2156862745098038,1.225988700564972,1.4435028248587571,0.1923076923076923,0.9545454545454546,2.0681818181818183,1.294210149112492,1.294210149112492,1.356497175141243,1.356497175141243,28,1.0,0.75,3
365,296,69,1.4435028248587571,0.4383561643835616,0.3379032258064516,1.297283159512211,53.25750825567717,1.1891891891891893,1.3248587570621468,1.5225988700564972,0.2704326923076923,1.0181818181818183,2.147727272727273,1.297283159512211,1.297283159512211,1.4435028248587571,1.4435028248587571,28,1.0,1.0,0
356,296,60,1.407909604519774,0.4353932584269663,0.3379032258064516,1.2885146550105924,51.13022935261968,1.222222222222222,1.2853107344632768,1.4830508474576272,0.2704326923076923,1.0181818181818183,2.147727272727273,1.2885146550105924,1.2885146550105924,1.407909604519774,1.407909604519774,28,1.0,1.0,2
347,296,51,1.372316384180791,0.4322766570605187,0.3379032258064516,1.2792913001313682,49.149455685579,1.1980676328502415,1.2457627118644068,1.463276836158192,0.18028846153846154,0.9752808988764046,2.0681818181818183,1.2792913001313682,1.2792913001313682,1.372316384180791,1.372316384180791,28,1.0,1.0,3
374,296,78,1.4790960451977402,0.4358288770053476,0.3379032258064516,1.2898038364836064,51.60519926821479,1.208888888888889,1.364406779661017,1.5621468926553672,0.26223776223776224,1.05,2.243181818181818,1.2898038364836064,1.2898038364836064,1.4790960451977402,1.4790960451977402,28,1.0,1.25,0
368,296,72,1.455367231638418,0.4320652173913043,0.3379032258064516,1.2786655598215213,50.97940789746154,1.2054794520547945,1.344632768361582,1.5423728813559323,0.26223776223776224,1.05,2.243181818181818,1.2786655598215213,1.2786655598215213,1.455367231638418,1.455367231638418,28,1.0,1.25,2
352,296,56,1.3920903954802262,0.4375,0.3379032258064516,1.2947494033412887,50.51956591330639,1.1980676328502415,1.265536723163842,1.4830508474576272,0.18028846153846154,1.0181818181818183,2.084090909090909,1.2947494033412887,1.2947494033412887,1.3920903954802262,1.3920903954802262,28,1.0,1.25,3
346,296,50,1.368361581920904,0.430635838150289,0.3379032258064516,1.2744354160056286,51.57673783246557,1.1980676328502415,1.2853107344632768,1.423728813559322,0.26627218934911245,1.0340909090909092,2.0681818181818183,1.2744354160056286,1.2744354160056286,1.368361581920904,1.368361581920904,42,0.5,0.75,0
340,296,44,1.344632768361582,0.43529411764705883,0.3379032258064516,1.2882212550891479,51.71454096312867,1.2338308457711442,1.265536723163842,1.4039548022598871,0.26627218934911245,0.9752808988764046,2.0681818181818183,1.2882212550891479,1.2882212550891479,1.344632768361582,1.344632768361582,42,0.5,0.75,2
337,296,41,1.332768361581921,0.4362017804154303,0.3379032258064516,1.2909074169812258,51.30690422342406,1.2121212121212122,1.225988700564972,1.4039548022598871,0.18028846153846154,0.9752808988764046,2.0363636363636366,1.2909074169812258,1.2909074169812258,1.332768361581921,1.332768361581921,42,0.5,0.75,3
346,296,50,1.368361581920904,0.430635838150289,0.3379032258064516,1.2744354160056286,51.57673783246557,1.1980676328502415,1.2853107344632768,1.423728813559322,0.26627218934911245,1.0340909090909092,2.0681818181818183,1.2744354160056286,1.2744354160056286,1.368361581920904,1.368361581920904,42,0.5,1.0,0
340,296,44,1.344632768361582,0.43529411764705883,0.3379032258064516,1.2882212550891479,51.71454096312867,1.2338308457711442,1.265536723163842,1.4039548022598871,0.26627218934911245,0.9752808988764046,2.0681818181818183,1.2882212550891479,1.2882212550891479,1.344632768361582,1.344632768361582,42,0.5,1.0,2
337,296,41,1.332768361581921,0.4362017804154303,0.3379032258064516,1.2909074169812258,51.30690422342406,1.2121212121212122,1.225988700564972,1.4039548022598871,0.18028846153846154,0.9752808988764046,2.0363636363636366,1.2909074169812258,1.2909074169812258,1.332768361581921,1.332768361581921,42,0.5,1.0,3
348,296,52,1.3762711864406778,0.4281609195402299,0.3379032258064516,1.267111074534332,51.258757578902724,1.1980676328502415,1.2853107344632768,1.463276836158192,0.25832376578645233,1.065909090909091,2.0681818181818183,1.267111074534332,1.267111074534332,1.3762711864406778,1.3762711864406778,42,0.5,1.25,0
342,296,46,1.3525423728813561,0.4327485380116959,0.3379032258064516,1.2806877974570474,51.39721862568158,1.2338308457711442,1.265536723163842,1.4435028248587571,0.25832376578645233,0.9752808988764046,2.0681818181818183,1.2806877974570474,1.2806877974570474,1.3525423728813561,1.3525423728813561,42,0.5,1.25,2
339,296,43,1.340677966101695,0.4336283185840708,0.3379032258064516,1.2832914440196845,50.39788208439331,1.2121212121212122,1.225988700564972,1.4435028248587571,0.17482517482517482,0.9752808988764046,2.0363636363636366,1.2832914440196845,1.2832914440196845,1.340677966101695,1.340677966101695,42,0.5,1.25,3
353,296,57,1.396045197740113,0.42776203966005666,0.3379032258064516,1.2659306185643682,50.98377300871463,1.1851851851851851,1.3248587570621468,1.423728813559322,0.26627218934911245,1.0340909090909092,2.1,1.2659306185643682,1.2659306185643682,1.396045197740113,1.396045197740113,42,0.75,0.75,0
347,296,51,1.372316384180791,0.4322766570605187,0.3379032258064516,1.2792913001313682,51.10854325506318,1.219047619047619,1.305084745762712,1.4039548022598871,0.26627218934911245,0.9752808988764046,2.1,1.2792913001313682,1.2792913001313682,1.372316384180791,1.372316384180791,42,0.75,0.75,2
344,296,48,1.3604519774011299,0.4331395348837209,0.3379032258064516,1.2818449242382195,50.32067002384715,1.1980676328502415,1.265536723163842,1.4039548022598871,0.18028846153846154,0.9752808988764046,2.0681818181818183,1.2818449242382195,1.2818449242382195,1.3604519774011299,1.3604519774011299,42,0.75,0.75,3
