candidate,horizon_lift_min,horizon_lift_mean,symmetric_benefit_min,future_benefit_min,frequency
cutoff_1030,1.5217019564452043,1.58980305928579,13.007077163331175,56.57444572142196,1.1666666666666667
cutoff_1130,1.5014836795252224,1.6019436647319807,12.216136567155784,55.066143045168936,1.225988700564972
cutoff_1230,1.5743542345673007,1.6283420719233668,14.679382568680781,62.69116174015147,1.2062146892655368
cutoff_1330,1.5562582088826191,1.6723379083808567,15.928036531184885,61.897142350661554,1.2062146892655368
cutoff_1430,1.5571324130219755,1.6665102426315113,15.726547913849702,60.338302302219454,1.364406779661017
cutoff_1500,1.5313318205620527,1.6237782533675187,15.950614925262519,60.06420638125479,1.344632768361582
cutoff_1520,1.577735815124539,1.6729836549847157,16.49971198892799,62.46220424789807,1.305084745762712
cutoff_1530,1.577735815124539,1.6729836549847157,16.49971198892799,62.46220424789807,1.305084745762712
