candidate,horizon,case_lift,matched_random_day_rate,macro_corridor_year_lift,symmetric_benefit_bps,future_only_benefit_bps,n_signals
cutoff_1030,1,1.5217019564452043,0.5435483870967742,1.521504344814034,13.007077163331175,56.57444572142196,295
cutoff_1030,3,1.565459998605008,0.39193548387096777,1.56044032433028,22.601863551309677,68.06142193813294,295
cutoff_1030,5,1.5750171918611706,0.33790322580645166,1.5672483924151865,22.62775340741537,65.69316245837896,295
cutoff_1030,10,1.5982949355526233,0.26935483870967747,1.5886510332017647,29.259074789789878,73.98309662873915,295
cutoff_1030,20,1.6885412139649427,0.18870967741935482,1.6752198082988081,23.851023953484038,77.41992936048695,295
cutoff_1130,1,1.5014836795252224,0.5435483870967742,1.5004976832781864,12.216136567155784,55.066143045168936,310
cutoff_1130,3,1.580246913580247,0.3919354838709677,1.572031668259552,21.932433622162293,67.88589392337656,310
cutoff_1130,5,1.5847255369928404,0.3379032258064516,1.5728609891924683,21.45005396941749,65.92897014078075,310
cutoff_1130,10,1.6167664670658684,0.2693548387096774,1.6024540451937714,30.187555460412852,76.68629402528296,310
cutoff_1130,20,1.7264957264957264,0.18870967741935485,1.7076790818045513,26.63418616842792,82.90689586447573,310
cutoff_1230,1,1.5743542345673007,0.5435483870967742,1.573946397597612,14.679382568680781,62.69116174015147,305
cutoff_1230,3,1.6312487350738718,0.3919354838709677,1.6257784321503173,25.04406548442842,71.9635116719412,305
cutoff_1230,5,1.6301107242067374,0.3379032258064516,1.6205781999810083,29.42961970019498,75.90886031722597,305
cutoff_1230,10,1.655443211936782,0.26935483870967747,1.6397076397166224,39.825405352109485,89.2383085277892,305
cutoff_1230,20,1.6505534538321422,0.18870967741935485,1.635931390876653,34.57012259731002,94.89138857724399,305
cutoff_1330,1,1.5562582088826191,0.5435483870967742,1.5560916295587597,15.928036531184885,61.897142350661554,305
cutoff_1330,3,1.6730756257167914,0.3919354838709677,1.6678773151400914,29.52883781512091,75.79186556138221,305
cutoff_1330,5,1.6786259243319381,0.3379032258064516,1.6697338545632134,33.434862434841335,79.9210483787659,305
cutoff_1330,10,1.7163050947285754,0.26935483870967747,1.7017309010471582,41.35862533326174,96.51892350226377,305
cutoff_1330,20,1.7374246882443602,0.18870967741935485,1.7240533820263593,38.45069509593617,105.85894170490201,305
cutoff_1430,1,1.5571324130219755,0.5435483870967742,1.557451921013318,15.726547913849702,60.338302302219454,345
cutoff_1430,3,1.663982823403113,0.39193548387096777,1.65904600409988,30.391782543111614,76.9608525205625,345
cutoff_1430,5,1.6555636263014077,0.3379032258064516,1.646967821337461,32.6326623926594,79.29625935341112,345
cutoff_1430,10,1.6894905840492929,0.2693548387096774,1.6787723745240473,38.1781879757089,91.84049431721668,345
cutoff_1430,20,1.7663817663817662,0.18870967741935485,1.7578779809275975,41.63849753769259,102.36522528434664,345
cutoff_1500,1,1.5313318205620527,0.5435483870967742,1.5319916438886874,15.950614925262519,60.06420638125479,340
cutoff_1500,3,1.6209150326797386,0.3919354838709677,1.6167014841115457,30.590011999852194,77.36491178987218,340
cutoff_1500,5,1.6189807665309564,0.3379032258064516,1.6126135317869772,33.07131712772867,80.55619586393625,340
cutoff_1500,10,1.648820007044734,0.2693548387096774,1.645081692256646,39.54094368402874,93.70085436770214,340
cutoff_1500,20,1.698843640020111,0.18870967741935482,1.6972401969304471,43.51689039442882,101.50511359808281,340
cutoff_1520,1,1.577735815124539,0.5435483870967742,1.578415633097435,16.49971198892799,62.46220424789807,330
cutoff_1520,3,1.67003367003367,0.39193548387096777,1.6656924381755318,31.383391164374576,80.52553516287998,330
cutoff_1520,5,1.6680407897591667,0.3379032258064516,1.6614806085077949,35.08053158967641,85.48320364618897,330
cutoff_1520,10,1.6987842496824532,0.2693548387096774,1.6949326526280597,42.84870601347682,101.07918374745411,330
cutoff_1520,20,1.7503237503237503,0.18870967741935485,1.7486717180495515,45.71222562171978,110.09832324280832,330
cutoff_1530,1,1.577735815124539,0.5435483870967742,1.578415633097435,16.49971198892799,62.46220424789807,330
cutoff_1530,3,1.67003367003367,0.39193548387096777,1.6656924381755318,31.383391164374576,80.52553516287998,330
cutoff_1530,5,1.6680407897591667,0.3379032258064516,1.6614806085077949,35.08053158967641,85.48320364618897,330
cutoff_1530,10,1.6987842496824532,0.2693548387096774,1.6949326526280597,42.84870601347682,101.07918374745411,330
cutoff_1530,20,1.7503237503237503,0.18870967741935485,1.7486717180495515,45.71222562171978,110.09832324280832,330
