candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high
market_currency_logit,503,1.5662770144383238,1.3108427970095629,1.8485346097532573,0.00024993751562109475,14.823092892691635,83.79726417460931
market_anchor_logit,567,1.6726487952612412,1.4051919128854171,1.9287331920811126,0.00024993751562109475,30.899834657404966,92.19500162366853
market_anchor_hist,488,1.6526771916002545,1.380616880428777,1.9963069181198492,0.00024993751562109475,33.32624083006923,92.9373644904838
full_market_logit,613,1.407037297253289,1.1937898497714288,1.7185581522247073,0.0004998750312421895,1.55820177058238,91.43358588029058
cny_intraday_extra,536,1.776353905150771,1.4943549430394654,2.095926114041182,0.00024993751562109475,11.406313741236499,102.14168787123147
