rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap
0.22,301,1.1903954802259888,20,0,0.53156146179402,0.3379032258064516,1.5731174525646414,0.6981255759464418,66.99984626827556,1.5731174525646414,1.5731174525646414,1,1,1.1468926553672316,1.225988700564972,1.4040144107050951,0.7432432432432432,1.5731174525646414,1.1903954802259888,1.1903954802259888,0.9438202247191012,1.8613636363636363,4,incumbent,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,316,1.2461971830985916,20,0,0.4588607594936709,0.22186234817813766,2.068222766330962,0.7742581100890952,64.1844585857615,2.068222766330962,2.068222766330962,1,1,1.2028169014084507,1.2816901408450705,1.900635664101706,0.8070739549839229,2.068222766330962,1.2461971830985916,1.2461971830985916,1.1666666666666667,1.4615384615384615,4,incumbent,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,219,1.3626666666666665,20,0,0.6118721461187214,0.3401273885350318,1.7989499427086006,0.7675191242606972,115.74108977325565,1.7989499427086006,1.7989499427086006,1,1,1.3066666666666666,1.431111111111111,1.4427736006683376,0.8504672897196262,1.7989499427086006,1.3626666666666665,1.3626666666666665,1.0733333333333333,1.7,3,incumbent,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,535,1.2630691399662732,20,0,0.5214953271028038,0.26782178217821784,1.9471729403838514,0.7759626764849608,85.28894873540864,1.7989499427086006,1.9335863545197811,2,2,1.2158516020236088,1.2984822934232716,1.693772381867412,0.8169811320754717,1.9335863545197811,1.2461971830985916,1.3626666666666665,1.0733333333333333,1.7,7,incumbent,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,366,1.4474576271186441,20,0,0.5573770491803278,0.3379032258064516,1.6495168042568176,0.7159744650420496,67.24285062324887,1.6495168042568176,1.6495168042568176,1,1,1.364406779661017,1.5028248587570623,1.4805970149253733,0.778393351800554,1.6495168042568176,1.4474576271186441,1.4474576271186441,1.0696629213483146,2.0825,4,selected,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,306,1.2067605633802818,20,0,0.434640522875817,0.22186234817813766,1.9590549115023137,0.7415576080269184,59.71519624233109,1.9590549115023137,1.9590549115023137,1,1,1.1830985915492958,1.2422535211267605,1.6234741784037559,0.7840531561461794,1.9590549115023137,1.2067605633802818,1.2067605633802818,0.9704545454545455,1.5076923076923079,4,selected,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,215,1.3377777777777777,20,0,0.627906976744186,0.3401273885350318,1.846093545858375,0.7631845328474542,120.29911797722056,1.846093545858375,1.846093545858375,1,1,1.2444444444444442,1.431111111111111,1.7444444444444445,0.7952380952380952,1.846093545858375,1.3377777777777777,1.3377777777777777,1.182222222222222,1.5,3,selected,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,521,1.2300168634064081,20,0,0.5143953934740882,0.26782178217821784,1.9206630218441,0.7594043035022665,84.71623880087475,1.846093545858375,1.9025742286803444,2,2,1.1804384485666106,1.2512647554806071,1.7954155621394043,0.7810077519379846,1.9025742286803444,1.2067605633802818,1.3377777777777777,0.9704545454545455,1.5076923076923079,7,selected,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,385,1.5225988700564972,20,0,0.44415584415584414,0.3379032258064516,1.3144468896258872,0.599958139413196,42.37418175473575,1.3144468896258872,1.3144468896258872,1,1,1.5028248587570623,1.5621468926553672,1.1814345991561181,0.8157894736842105,1.3144468896258872,1.5225988700564972,1.5225988700564972,0.9545454545454546,2.1875,4,matched_stale20,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,370,1.4591549295774648,20,0,0.2810810810810811,0.22186234817813766,1.2669165515880845,0.6411774535345632,-0.5939759050248417,1.2669165515880845,1.2669165515880845,1,1,1.2816901408450705,1.5774647887323943,1.17325,0.863013698630137,1.2669165515880845,1.4591549295774648,1.4591549295774648,1.3681818181818182,1.6153846153846154,4,matched_stale20,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,198,1.232,20,0,0.5353535353535354,0.3401273885350318,1.5739794953278101,0.6275107370612988,99.19596798369233,1.5739794953278101,1.5739794953278101,1,1,1.1199999999999999,1.3377777777777777,1.4492307692307693,0.8186528497409327,1.5739794953278101,1.232,1.232,0.8088888888888889,1.875,3,matched_stale20,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,568,1.3409780775716695,20,0,0.36971830985915494,0.26782178217821784,1.3804639296034988,0.6483323522537958,34.19195523928149,1.2669165515880845,1.4204480234579473,2,2,1.2512647554806071,1.451939291736931,1.3116883116883118,0.8401420959147424,1.4204480234579473,1.232,1.4591549295774648,0.8088888888888889,1.875,7,matched_stale20,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
