candidate,horizon,case_lift,matched_random_day_rate,macro_corridor_year_lift,symmetric_benefit_bps,future_only_benefit_bps,n_signals
incumbent,1,1.4355033375206288,0.5438725752866788,1.434437116861265,2.039553329844701,46.38983128414809,301
incumbent,3,1.5322751322751325,0.39244186046511625,1.5314063282608499,12.19912291052137,58.63113899746999,301
incumbent,5,1.5702413929560743,0.3385221305326332,1.5625516995688895,20.61525879010143,66.99984626827556,301
incumbent,10,1.428259358554265,0.2698263851677205,1.4169054968254158,26.417916238693604,79.77386842887262,301
incumbent,20,1.424175824175824,0.18895348837209303,1.4250600790631123,36.78963850659518,102.27563392449217,301
minimum,1,1.4627857953624128,0.5435395734179447,1.4639855349245703,4.168458870230739,46.61128290915432,366
minimum,3,1.582771030139451,0.39185616076150187,1.581473345446549,14.78482530673657,58.86106229413975,366
minimum,5,1.6496674057649665,0.33787237793054825,1.6448076703644887,23.517839419722844,67.24285062324887,366
minimum,10,1.6030765454322302,0.2692909395381632,1.598851098222577,31.541961432844502,80.05324217685285,366
minimum,20,1.6934749620637328,0.1887669663317469,1.6933264003041528,41.94012530313128,103.34274248971074,366
geometric,1,1.4109519455450574,0.5436920017675652,1.410541807971611,0.6062455161598624,42.18013342249474,365
geometric,3,1.4951965065502184,0.3921232876712329,1.494020062401601,4.396184361680725,48.1780149497818,365
geometric,5,1.5556717198118137,0.3381352187361909,1.5486679142757556,11.533833275564648,55.898560189667386,365
geometric,10,1.5146745368093129,0.26950950066283696,1.5102837617261469,19.567491509464304,68.87622994721337,365
geometric,20,1.6102954080140393,0.18885329209014584,1.6102409910514819,32.74236747085582,90.51959688903898,365
harmonic,1,1.4248227528318802,0.5437344913151364,1.4248814742524143,1.7111345784495697,44.47695631005194,364
harmonic,3,1.4989973167631692,0.39220356256646577,1.4980267179581221,6.433714535352154,50.62454999993109,364
harmonic,5,1.5595951655694211,0.33821118397731303,1.5523009773975782,13.98981371842517,58.55187131995043,364
harmonic,10,1.5183465505197848,0.2695963310882665,1.514167413089075,21.67019339842893,70.80181116520201,364
harmonic,20,1.6145454545454547,0.18887362637362637,1.6146268052313641,34.496468664596996,93.1189548069843,364
arithmetic,1,1.4138481754776107,0.543475872374088,1.4138186848484877,0.5726709443333134,42.98682165871868,367
arithmetic,3,1.481282072852696,0.3918102311681463,1.480513698253351,4.028331149641636,49.154139178206464,367
arithmetic,5,1.5408236289115866,0.3377647886085963,1.5352650944936874,10.653241520649011,56.170835772810264,367
arithmetic,10,1.498244754673851,0.26916146611584774,1.4960111416195219,18.884026289929654,69.46167560376723,367
arithmetic,20,1.5887251761691223,0.18865913685505845,1.5896795600552687,32.53355899871704,90.72343381846309,367
min75_max25,1,1.4272802804628448,0.5436607615018508,1.4270009554168765,1.5917803518810618,43.714571849576224,366
min75_max25,3,1.518950355406962,0.39213158822492505,1.5165032744684288,7.624864269248092,51.750383543787585,366
min75_max25,5,1.5837867778827668,0.33812577119689763,1.5747106444280745,15.19455063142474,60.35405878847321,366
min75_max25,10,1.5506968000326942,0.26957738410012344,1.543380810736125,22.725268660565455,73.35358982258614,366
min75_max25,20,1.649956229938722,0.1887779834302838,1.6458033298165358,35.113121402264824,95.34644004625892,366
min90_max10,1,1.4530268012812713,0.5434294024325754,1.4538431631824893,3.067871883830776,46.036577622156514,366
min90_max10,3,1.5765519957244523,0.391668870086374,1.5760962192598589,12.471919165638708,57.097631291104555,366
min90_max10,5,1.6348268772639754,0.33759695046712496,1.6297415948612268,20.81617034112242,65.36795039697458,366
min90_max10,10,1.5839508700102352,0.26909263176449855,1.5797178459291488,29.19752990415301,77.89615064043036,366
min90_max10,20,1.6651097617935546,0.18870086374052528,1.6658928070040393,39.95562187934526,99.92260850460382,366
maximum,1,1.394072492091955,0.5438398492286115,1.3971565104528776,3.16987348364721,42.73757008581848,368
