candidate,horizon_lift_min,horizon_lift_mean,symmetric_benefit_min,future_benefit_min
arithmetic,1.4138481754776107,1.5045847616169734,0.5726709443333134,42.98682165871868
disagreement_penalty25,1.4272802804628448,1.546134088744798,1.5917803518810618,43.714571849576224
geometric,1.4109519455450574,1.5173580233460884,0.6062455161598624,42.18013342249474
harmonic,1.4248227528318802,1.5232614480459419,1.7111345784495697,44.47695631005194
highgate65,1.3990221887927792,1.4789306488307548,1.6721440043904885,40.963085419592666
highgate75,1.4278647294797446,1.5075038225135873,3.504061519087003,43.96698327101936
incumbent,1.424175824175824,1.4780910090963848,2.039553329844701,46.38983128414809
maximum,1.394072492091955,1.4539383575940072,3.16987348364721,42.73757008581848
min75_max25,1.4272802804628448,1.546134088744798,1.5917803518810618,43.714571849576224
min90_max10,1.4530268012812713,1.5826932612146978,3.067871883830776,46.036577622156514
minimum,1.4627857953624128,1.5983551477525588,4.168458870230739,46.61128290915432
