candidate,breakdown,group,n_scope,n_signals,frequency,base_rate,hit_rate,lift,forward_benefit_bps
regime_logit,overall,all,2020,544,1.2843170320404722,0.26782178217821784,0.4724264705882353,1.7639583559856473,63.42098913835959
regime_logit,year,2025,1235,340,1.3408450704225352,0.22186234817813766,0.4,1.8029197080291972,40.305719257063146
regime_logit,quarter,2025Q1,285,66,1.1846153846153846,0.15087719298245614,0.2878787878787879,1.908033826638478,-56.65908171019189
regime_logit,quarter,2025Q2,295,75,1.1931818181818181,0.16610169491525423,0.29333333333333333,1.7659863945578231,-0.21798752109542324
regime_logit,quarter,2025Q3,330,96,1.4769230769230768,0.34545454545454546,0.53125,1.537828947368421,111.8895668499635
regime_logit,quarter,2025Q4,325,103,1.5846153846153848,0.20923076923076922,0.42718446601941745,2.041690462592804,65.22713191028927
regime_logit,year,2026,785,204,1.2693333333333332,0.3401273885350318,0.5931372549019608,1.7438679591686863,101.94643894052035
regime_logit,quarter,2026Q1,270,73,1.3272727272727272,0.2851851851851852,0.4931506849315068,1.7292296744351536,90.14339849765753
regime_logit,quarter,2026Q2,310,76,1.182222222222222,0.3032258064516129,0.5131578947368421,1.6923292273236283,84.3105978864475
regime_logit,quarter,2026Q3,205,55,1.375,0.4682926829268293,0.8363636363636363,1.7859848484848482,141.98181843940256
regime_logit,currency,TJS,404,110,1.2984822934232716,0.2995049504950495,0.5454545454545454,1.8211870773854244,73.73536210665658
regime_logit,currency,UZS,404,111,1.3102866779089377,0.2698019801980198,0.45045045045045046,1.6695594677246053,60.759866601408056
regime_logit,currency,KGS,404,106,1.2512647554806071,0.24257425742574257,0.4811320754716981,1.9834424335772045,58.50023022397075
regime_logit,currency,AMD,404,109,1.2866779089376055,0.2623762376237624,0.4954128440366973,1.888177254630431,66.46625325333768
regime_logit,currency,KZT,404,108,1.2748735244519394,0.26485148514851486,0.3888888888888889,1.4683281412253375,57.40682461504066
regime_hist,overall,all,2020,521,1.2300168634064081,0.26782178217821784,0.4740882917466411,1.7701633074458687,59.848705599427525
regime_hist,year,2025,1235,322,1.2698591549295775,0.22186234817813766,0.40993788819875776,1.8477127442535248,44.02673698388718
regime_hist,quarter,2025Q1,285,61,1.0948717948717948,0.15087719298245614,0.36065573770491804,2.3903926801372477,1.4498508715231762
regime_hist,quarter,2025Q2,295,79,1.2568181818181818,0.16610169491525423,0.26582278481012656,1.6003616636528029,7.826060178061302
regime_hist,quarter,2025Q3,330,92,1.4153846153846152,0.34545454545454546,0.5543478260869565,1.6046910755148742,102.41998364354009
regime_hist,quarter,2025Q4,325,90,1.3846153846153846,0.20923076923076922,0.4222222222222222,2.0179738562091503,44.969679515291396
regime_hist,year,2026,785,199,1.2382222222222221,0.3401273885350318,0.5778894472361809,1.6990382624734157,85.45008195221139
regime_hist,quarter,2026Q1,270,71,1.2909090909090908,0.2851851851851852,0.5070422535211268,1.7779403694896652,65.63869294767218
regime_hist,quarter,2026Q2,310,67,1.0422222222222222,0.3032258064516129,0.5074626865671642,1.673547157827882,73.53775702512769
regime_hist,quarter,2026Q3,205,61,1.525,0.4682926829268293,0.7377049180327869,1.5753073770491803,121.59326866429161
regime_hist,currency,TJS,404,109,1.2866779089376055,0.2995049504950495,0.5137614678899083,1.7153688679960575,61.98548848256438
regime_hist,currency,UZS,404,104,1.2276559865092749,0.2698019801980198,0.46153846153846156,1.7106563161609032,58.53556849004413
regime_hist,currency,KGS,404,104,1.2276559865092749,0.24257425742574257,0.4423076923076923,1.8233908948194661,51.68258892354859
regime_hist,currency,AMD,404,101,1.1922428330522767,0.2623762376237624,0.49504950495049505,1.8867924528301885,63.69373204981939
regime_hist,currency,KZT,404,103,1.2158516020236088,0.26485148514851486,0.4563106796116505,1.7228926594682878,63.388369559774944
regime_hist_stale20,overall,all,2020,525,1.239460370994941,0.26782178217821784,0.41523809523809524,1.5504268990405774,54.92390220010046
regime_hist_stale20,year,2025,1235,336,1.3250704225352112,0.22186234817813766,0.37797619047619047,1.7036518074383038,51.66327744878076
regime_hist_stale20,quarter,2025Q1,285,71,1.2743589743589743,0.15087719298245614,0.2676056338028169,1.7736652472977399,-4.863610952193622
regime_hist_stale20,quarter,2025Q2,295,78,1.240909090909091,0.16610169491525423,0.23076923076923078,1.3893249607535323,15.413141426090561
regime_hist_stale20,quarter,2025Q3,330,103,1.5846153846153848,0.34545454545454546,0.49514563106796117,1.4333163004598877,90.43709920703064
regime_hist_stale20,quarter,2025Q4,325,84,1.2923076923076924,0.20923076923076922,0.4642857142857143,2.219012605042017,85.55870655758173
regime_hist_stale20,year,2026,785,189,1.1759999999999997,0.3401273885350318,0.48148148148148145,1.4155916215841309,60.72056842466877
regime_hist_stale20,quarter,2026Q1,270,67,1.2181818181818183,0.2851851851851852,0.29850746268656714,1.0467144795503003,-13.14049324081328
regime_hist_stale20,quarter,2026Q2,310,67,1.0422222222222222,0.3032258064516129,0.4626865671641791,1.5258812321371864,83.18984646286485
regime_hist_stale20,quarter,2026Q3,205,55,1.375,0.4682926829268293,0.7272727272727273,1.553030303030303,123.32510484336257
regime_hist_stale20,currency,TJS,404,103,1.2158516020236088,0.2995049504950495,0.4563106796116505,1.523549707133114,59.65869598887817
regime_hist_stale20,currency,UZS,404,106,1.2512647554806071,0.2698019801980198,0.44339622641509435,1.6434135364375972,59.10797997149297
regime_hist_stale20,currency,KGS,404,105,1.239460370994941,0.24257425742574257,0.37142857142857144,1.531195335276968,45.880897832820345
regime_hist_stale20,currency,AMD,404,104,1.2276559865092749,0.2623762376237624,0.4230769230769231,1.6124818577648765,60.473760853129114
regime_hist_stale20,currency,KZT,404,107,1.2630691399662732,0.26485148514851486,0.38317757009345793,1.4467639095117477,49.70085691634081
primary75_regime_logit25,overall,all,2020,531,1.2536256323777404,0.26782178217821784,0.519774011299435,1.9407458462566705,81.68743814660326
primary75_regime_logit25,year,2025,1235,319,1.2580281690140844,0.22186234817813766,0.44200626959247646,1.9922545363018556,54.76269857681946
primary75_regime_logit25,quarter,2025Q1,285,62,1.1128205128205129,0.15087719298245614,0.3064516129032258,2.031132783195799,-39.23753734949216
primary75_regime_logit25,quarter,2025Q2,295,79,1.2568181818181818,0.16610169491525423,0.26582278481012656,1.6003616636528029,13.822820348569877
primary75_regime_logit25,quarter,2025Q3,330,93,1.4307692307692308,0.34545454545454546,0.5698924731182796,1.6496887379739673,114.6308740605359
primary75_regime_logit25,quarter,2025Q4,325,85,1.3076923076923077,0.20923076923076922,0.5647058823529412,2.698961937716263,95.87475372361251
primary75_regime_logit25,year,2026,785,212,1.319111111111111,0.3401273885350318,0.6367924528301887,1.8722175111299557,122.20155098981566
primary75_regime_logit25,quarter,2026Q1,270,80,1.4545454545454546,0.2851851851851852,0.525,1.8409090909090908,112.15805972309079
primary75_regime_logit25,quarter,2026Q2,310,63,0.98,0.3032258064516129,0.5873015873015873,1.9368456602499156,116.29773032587293
primary75_regime_logit25,quarter,2026Q3,205,69,1.725,0.4682926829268293,0.8115942028985508,1.7330917874396135,139.23662349947327
primary75_regime_logit25,currency,TJS,404,106,1.2512647554806071,0.2995049504950495,0.6037735849056604,2.0159051925775766,93.30954260186026
primary75_regime_logit25,currency,UZS,404,106,1.2512647554806071,0.2698019801980198,0.49056603773584906,1.8182447637181927,80.35124529444082
primary75_regime_logit25,currency,KGS,404,107,1.2630691399662732,0.24257425742574257,0.5327102803738317,2.1960709517451837,80.07082266250112
primary75_regime_logit25,currency,AMD,404,105,1.239460370994941,0.2623762376237624,0.5333333333333333,2.0327044025157233,83.71538115163763
primary75_regime_logit25,currency,KZT,404,107,1.2630691399662732,0.26485148514851486,0.4392523364485981,1.6584854572451742,71.1242345142882
primary75_regime_hist25,overall,all,2020,525,1.239460370994941,0.26782178217821784,0.5104761904761905,1.9060293988205264,77.60524211843618
primary75_regime_hist25,year,2025,1235,318,1.2540845070422535,0.22186234817813766,0.44654088050314467,2.0126933847495754,53.80914437629838
primary75_regime_hist25,quarter,2025Q1,285,64,1.1487179487179489,0.15087719298245614,0.296875,1.9676598837209303,-44.751674361512485
primary75_regime_hist25,quarter,2025Q2,295,77,1.225,0.16610169491525423,0.2987012987012987,1.7983037370792474,20.968418501559263
primary75_regime_hist25,quarter,2025Q3,330,95,1.4615384615384615,0.34545454545454546,0.5789473684210527,1.6759002770083102,112.74454154199542
primary75_regime_hist25,quarter,2025Q4,325,82,1.2615384615384615,0.20923076923076922,0.5487804878048781,2.6228479196556673,93.29409024012263
primary75_regime_hist25,year,2026,785,207,1.2879999999999998,0.3401273885350318,0.6086956521739131,1.7896108125712427,114.16156618606817
primary75_regime_hist25,quarter,2026Q1,270,84,1.5272727272727273,0.2851851851851852,0.4880952380952381,1.7115027829313543,95.79105971049454
primary75_regime_hist25,quarter,2026Q2,310,60,0.9333333333333333,0.3032258064516129,0.5666666666666667,1.8687943262411346,114.80265340603692
primary75_regime_hist25,quarter,2026Q3,205,63,1.575,0.4682926829268293,0.8095238095238095,1.7286706349206349,138.04501556305323
primary75_regime_hist25,currency,TJS,404,106,1.2512647554806071,0.2995049504950495,0.5754716981132075,1.921409636675503,85.23146340574392
primary75_regime_hist25,currency,UZS,404,103,1.2158516020236088,0.2698019801980198,0.49514563106796117,1.8352186692794157,81.28740163313522
primary75_regime_hist25,currency,KGS,404,105,1.239460370994941,0.24257425742574257,0.5142857142857142,2.1201166180758015,73.73740892547181
primary75_regime_hist25,currency,AMD,404,102,1.2040472175379429,0.2623762376237624,0.5392156862745098,2.0551239363669995,81.03013227229766
primary75_regime_hist25,currency,KZT,404,109,1.2866779089376055,0.26485148514851486,0.43119266055045874,1.628054531424162,67.2303962753056
