rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,predeclared_order
0.22,189,1.1759999999999997,20,0,0.48148148148148145,0.3401273885350318,1.4155916215841309,0.67319566757769,60.72056842466877,1.4155916215841309,1.4155916215841309,1,1,1.1199999999999999,1.2133333333333332,1.2050438596491229,0.7228260869565217,1.4155916215841309,1.1759999999999997,1.1759999999999997,1.0422222222222222,1.375,3,regime_hist_stale20,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.2050438596491229,3
0.22,525,1.239460370994941,20,0,0.41523809523809524,0.26782178217821784,1.5504268990405774,0.6833131493403022,54.92390220010046,1.4155916215841309,1.5596217145112172,2,2,1.2158516020236088,1.2630691399662732,1.4467639095117477,0.7692307692307693,1.5596217145112172,1.1759999999999997,1.3250704225352112,1.0422222222222222,1.5846153846153848,7,regime_hist_stale20,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4467639095117477,3
0.22,348,1.3762711864406778,20,0,0.5316091954022989,0.3379032258064516,1.5732587167037009,0.6757214410507008,64.27248175081212,1.5732587167037009,1.5732587167037009,1,1,1.265536723163842,1.423728813559322,1.4857142857142858,0.7900874635568513,1.5732587167037009,1.3762711864406778,1.3762711864406778,0.8909090909090909,2.1174999999999997,4,primary75_regime_logit25,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4857142857142858,4
0.22,319,1.2580281690140844,20,0,0.44200626959247646,0.22186234817813766,1.9922545363018556,0.7386257472067569,54.76269857681946,1.9922545363018556,1.9922545363018556,1,1,1.2422535211267605,1.2816901408450705,1.7836734693877552,0.8184713375796179,1.9922545363018556,1.2580281690140844,1.2580281690140844,1.1128205128205129,1.4307692307692308,4,primary75_regime_logit25,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.7836734693877552,4
0.22,212,1.319111111111111,20,0,0.6367924528301887,0.3401273885350318,1.8722175111299557,0.7639762555492892,122.20155098981566,1.8722175111299557,1.8722175111299557,1,1,1.2755555555555553,1.3688888888888888,1.4427736006683376,0.8405797101449275,1.8722175111299557,1.319111111111111,1.319111111111111,0.98,1.725,3,primary75_regime_logit25,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4427736006683376,4
0.22,531,1.2536256323777404,20,0,0.519774011299435,0.26782178217821784,1.9407458462566705,0.7565423007752403,81.68743814660326,1.8722175111299557,1.9322360237159057,2,2,1.239460370994941,1.2630691399662732,1.6584854572451742,0.8193916349809885,1.9322360237159057,1.2580281690140844,1.319111111111111,0.98,1.725,7,primary75_regime_logit25,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6584854572451742,4
0.22,348,1.3762711864406778,20,0,0.5574712643678161,0.3379032258064516,1.649795627246043,0.6812214570391193,68.80132837110925,1.649795627246043,1.649795627246043,1,1,1.225988700564972,1.4435028248587571,1.5023474178403757,0.7755102040816326,1.649795627246043,1.3762711864406778,1.3762711864406778,0.9386363636363637,2.0825,4,primary75_regime_hist25,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5023474178403757,5
0.22,318,1.2540845070422535,20,0,0.44654088050314467,0.22186234817813766,2.0126933847495754,0.7417133156611498,53.80914437629838,2.0126933847495754,2.0126933847495754,1,1,1.2028169014084507,1.3408450704225352,1.7886767610269914,0.7827476038338658,2.0126933847495754,1.2540845070422535,1.2540845070422535,1.1487179487179489,1.4615384615384615,4,primary75_regime_hist25,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.7886767610269914,5
0.22,207,1.2879999999999998,20,0,0.6086956521739131,0.3401273885350318,1.7896108125712427,0.7532500397668938,114.16156618606817,1.7896108125712427,1.7896108125712427,1,1,1.2755555555555553,1.3377777777777777,1.410783055198973,0.8168316831683168,1.7896108125712427,1.2879999999999998,1.2879999999999998,0.9333333333333333,1.575,3,primary75_regime_hist25,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.410783055198973,5
0.22,525,1.239460370994941,20,0,0.5104761904761905,0.26782178217821784,1.9060293988205264,0.7542533234850444,77.60524211843618,1.7896108125712427,1.901152098660409,2,2,1.2040472175379429,1.2866779089376055,1.628054531424162,0.7884615384615384,1.901152098660409,1.2540845070422535,1.2879999999999998,0.9333333333333333,1.575,7,primary75_regime_hist25,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.628054531424162,5
