period,candidate,control_lift,challenger_lift,lift_difference,lift_difference_ci_low,lift_difference_ci_high,p_challenger_not_better,control_benefit_bps,challenger_benefit_bps,benefit_difference_bps,benefit_difference_ci_low,benefit_difference_ci_high,observed_lift_difference,circular_p_unadjusted,circular_p_max_adjusted,null_max_difference_q95,n_challengers
screen_2024,primary75_all_gam25,1.6253362124483846,1.5920350984979166,-0.033301113950467975,-0.10569976260568445,0.06124549157848844,0.7760559860034991,69.07768827646522,67.14742868644493,-1.9302595900202988,-10.573387260383102,8.803639810910198,-0.033301113950467975,0.7328167958010497,0.7960509872531867,0.10206393977277028,2
screen_2024,primary75_local_gam25,1.6253362124483846,1.6526671419272851,0.02733092947890059,-0.038481802200395175,0.11243843252456075,0.23644088977755562,69.07768827646522,68.34276549542801,-0.7349227810372128,-11.35495941146068,8.674279644334712,0.02733092947890059,0.2979255186203449,0.3409147713071732,0.10206393977277028,2
retrospective_2025,primary75_all_gam25,1.8383244757095287,1.8671013157583918,0.02877684004886305,-0.09370001771999381,0.2012862794539616,0.36790802299425146,41.709708520480184,52.36626817981049,10.656559659330306,-1.6205067834758473,29.086920096235765,0.02877684004886305,0.28192951762059487,0.34391402149462635,0.09545579875097077,2
retrospective_2025,primary75_local_gam25,1.8383244757095287,1.865604002513656,0.027279526804127263,-0.13226572580022125,0.2330804546593256,0.4028992751812047,41.709708520480184,54.95573097373639,13.246022453256202,-3.214671179492291,37.668954878332826,0.027279526804127263,0.274431392151962,0.34391402149462635,0.09545579875097077,2
retrospective_2026,primary75_all_gam25,1.8496245889820824,1.894086718524921,0.04446212954283868,-0.06006803326520106,0.1186450364030807,0.19620094976255936,117.24327829018004,122.01425685304693,4.770978562866887,-4.656359818547135,11.516028868014853,0.04446212954283868,0.20144963759060236,0.2616845788552862,0.08175722924892104,2
retrospective_2026,primary75_local_gam25,1.8496245889820824,1.8658167675021609,0.016192178520078482,-0.09728388859101232,0.09875665353690485,0.42314421394651336,117.24327829018004,120.8255389274162,3.5822606372361605,-7.329789035932674,11.886395948930927,0.016192178520078482,0.43914021494626343,0.5031242189452637,0.08175722924892104,2
combined_2025_2026,primary75_all_gam25,1.8463221702729151,1.892190477552494,0.04586830727957891,-0.04640778843315978,0.15321020718558154,0.21219695076230943,71.28443344868988,80.3871224235884,9.102688974898513,-0.5075448430954023,22.116999974500047,0.04586830727957891,0.09347663084228942,0.18245438640339914,0.06790633624748121,2
combined_2025_2026,primary75_local_gam25,1.8463221702729151,1.881555579718024,0.035233409445108776,-0.07380786666268599,0.15948216939788315,0.3176705823544114,71.28443344868988,81.82028009994306,10.53584665125318,-1.9510638249879648,27.5080270957484,0.035233409445108776,0.2219445138715321,0.2714321419645089,0.06790633624748121,2
