period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
confirmation_2025,anchor_multiscale_locked,1.2877997914494264,0.1092226943264184,0.1849537615596101,11,1.2877997914494264,1.483769324930861
confirmation_2025,quarterly_crossfit_hist_q1_anchor50,0.9090351469054775,0.43414146463384157,0.9637590602349413,11,1.2877997914494264,1.483769324930861
confirmation_2025,quarterly_crossfit_hist_q1,1.0016220600162205,0.4936265933516621,0.8437890527368158,11,1.2877997914494264,1.483769324930861
confirmation_2025,quarterly_crossfit_extra_q2,0.8998385233419104,0.8027993001749563,0.9637590602349413,11,1.2877997914494264,1.483769324930861
confirmation_2025,quarterly_crossfit_hist_q1_anchor25,0.8818629006664551,0.6145963509122719,0.9835041239690078,11,1.2877997914494264,1.483769324930861
confirmation_2025,quarterly_crossfit_extra_q1_anchor25,1.0325486375665223,0.3134216445888528,0.8092976755811048,11,1.2877997914494264,1.483769324930861
confirmation_2025,quarterly_crossfit_extra_q1,1.0696835995913594,0.3264183954011497,0.7120719820044988,11,1.2877997914494264,1.483769324930861
confirmation_2025,quarterly_crossfit_tree_anchor25,0.8231893876480615,0.7958010497375656,1.0,11,1.2877997914494264,1.483769324930861
confirmation_2025,quarterly_crossfit_hist_q2,0.8302919708029196,0.8977755561109723,1.0,11,1.2877997914494264,1.483769324930861
confirmation_2025,quarterly_crossfit_extra_q1_anchor50,0.9817879598178796,0.39590102474381406,0.8745313671582104,11,1.2877997914494264,1.483769324930861
confirmation_2025,quarterly_crossfit_tree_consensus,0.9850389133272103,0.5473631592101974,0.8745313671582104,11,1.2877997914494264,1.483769324930861
retrospective_2025_2026,anchor_multiscale_locked,1.4276394476459713,0.00024993751562109475,0.014496375906023495,11,1.4276394476459713,1.3674671236173144
retrospective_2025_2026,quarterly_crossfit_hist_q1_anchor50,1.2801689992078162,0.0427393151712072,0.142464383904024,11,1.4276394476459713,1.3674671236173144
retrospective_2025_2026,quarterly_crossfit_hist_q1,1.0407241863975523,0.36365908522869284,0.7288177955511123,11,1.4276394476459713,1.3674671236173144
retrospective_2025_2026,quarterly_crossfit_extra_q2,1.0820961418463095,0.18345413646588352,0.604348912771807,11,1.4276394476459713,1.3674671236173144
retrospective_2025_2026,quarterly_crossfit_hist_q1_anchor25,1.1375956605109954,0.137215696075981,0.47588102974256435,11,1.4276394476459713,1.3674671236173144
retrospective_2025_2026,quarterly_crossfit_extra_q1_anchor25,1.2093706759220688,0.005248687828042989,0.2571857035741065,11,1.4276394476459713,1.3674671236173144
retrospective_2025_2026,quarterly_crossfit_extra_q1,1.1431170486488487,0.23744063984004,0.4446388402899275,11,1.4276394476459713,1.3674671236173144
retrospective_2025_2026,quarterly_crossfit_tree_anchor25,1.1428859187639224,0.10097475631092227,0.4446388402899275,11,1.4276394476459713,1.3674671236173144
retrospective_2025_2026,quarterly_crossfit_hist_q2,0.9474647777220194,0.6498375406148463,0.9440139965008748,11,1.4276394476459713,1.3674671236173144
retrospective_2025_2026,quarterly_crossfit_extra_q1_anchor50,1.2284868742397976,0.007748062984253936,0.2226943264183954,11,1.4276394476459713,1.3674671236173144
retrospective_2025_2026,quarterly_crossfit_tree_consensus,1.112826646370193,0.14846288427893026,0.5493626593351663,11,1.4276394476459713,1.3674671236173144
