candidate,horizon_lift_min,horizon_lift_mean,symmetric_benefit_min,future_benefit_min
incumbent700_nbrb_consensus_basis_change_5_w300,1.5157278712509143,1.5902290719550392,10.279604376549313,49.22801349232267
incumbent800_nbrb_cny_basis_change_5_w200,1.504688361831219,1.5825323890553982,3.688608651274373,52.14927073086291
incumbent700_nbrb_cny_basis_change_5_w300,1.4991414794778313,1.5850216688431245,9.407892610573828,48.93745650446256
incumbent700_nbrb_usd_rub_momentum_10_w300,1.4986829192706985,1.5369390334199706,0.80400996612928,45.3632838176794
incumbent700_nbrb_cny_rub_momentum_20_w300,1.4974980754426483,1.5641215895143474,-1.5991303009224949,42.587141280966044
incumbent700_nbrb_usd_rub_momentum_20_w300,1.4933333333333334,1.547940605693895,3.6163283180091725,46.49753434466554
incumbent600_nbrb_consensus_basis_change_5_w400,1.492495043896913,1.5574176535377426,15.77981755292628,39.52194941553247
incumbent800_nbrb_consensus_basis_change_5_w200,1.4854498714652957,1.5499546142504486,3.1820122726804594,48.71091207415386
incumbent800_nbrb_cny_basis_reversal_20_w200,1.4812455204268538,1.560857960506411,1.6803508616892116,47.54164413963437
incumbent700_nbrb_consensus_basis_reversal_20_w300,1.4799036660422797,1.5801826975577549,0.6127714735124914,47.44622986631782
incumbent600_nbrb_usd_basis_change_5_w400,1.4786373419757055,1.5972631099789978,14.992150482904606,40.26379778556403
incumbent800_nbrb_usd_rub_momentum_10_w200,1.4744941294029474,1.5305706073525946,0.7198198286739442,45.86891529128525
incumbent600_nbrb_cny_rub_momentum_5_w400,1.470700572921902,1.4979637928406988,1.3141219905739827,38.36862982334023
incumbent700_nbrb_cny_rub_momentum_10_w300,1.4698970572943744,1.5385806097084054,-0.012974177618407766,44.53494434359158
incumbent850_nbrb_cny_basis_change_5_w150,1.4681325440147612,1.5303802989059583,1.9589806986162166,47.04774373758453
incumbent600_nbrb_usd_rub_momentum_5_w400,1.4672330097087378,1.5065940754056564,2.080188786764718,45.29633967960877
incumbent700_nbrb_usd_basis_change_5_w300,1.465053380782918,1.5447042217388784,9.548899217067667,46.755913584473454
incumbent900_nbrb_usd_basis_reversal_5_w100,1.4640052028615738,1.526957393655012,1.4697201614002886,49.101979901933696
incumbent800_nbrb_usd_basis_change_5_w200,1.4628004956629495,1.5404718262500503,1.9638630752659076,45.04368841254144
incumbent800_nbrb_usd_basis_reversal_5_w200,1.4595419847328244,1.5263905198096537,-0.4183369288511577,45.54834759977918
incumbent700_nbrb_negative_consensus_basis_w300,1.459346057411861,1.5396516622053222,-2.5374192921208985,50.544097671182875
incumbent700_nbrb_usd_basis_reversal_5_w300,1.4583873218379346,1.5270086683451414,-1.1193474583079912,48.068685002058984
incumbent800_nbrb_consensus_basis_reversal_20_w200,1.4569149072625127,1.5169071161264862,1.390435743594803,46.286612216878595
incumbent800_nbrb_consensus_basis_reversal_1_w200,1.4559203980099502,1.604450087463252,1.331527062778323,48.45751691005535
incumbent700_nbrb_cny_rub_momentum_5_w300,1.4550700940197658,1.530176492122155,2.2525782117115436,44.24533552565907
incumbent850_nbrb_consensus_basis_change_5_w150,1.4547262197698407,1.5256844802828378,2.2683354325968614,46.65163097555636
incumbent850_nbrb_cny_rub_momentum_20_w150,1.453980363071272,1.5003283035876738,1.8083472387102157,46.32466688826053
incumbent850_nbrb_usd_rub_reversal_2_w150,1.4529179552940585,1.561310438604567,2.8654760154606316,48.64776048329227
incumbent900_nbrb_usd_basis_change_20_w100,1.4520194502332047,1.5254038359095834,2.16861279210708,46.739339226767
incumbent925_nbrb_usd_basis_change_20_w075,1.451479304615232,1.5339124420504706,2.383538618220547,47.10063448206837
incumbent600_nbrb_negative_consensus_basis_w400,1.4500611279434434,1.5350631691906893,-4.844514304176808,52.83168474924324
incumbent700_nbrb_cny_basis_reversal_20_w300,1.4499423391530557,1.5385571138997407,0.6838607262516995,44.83188317620303
incumbent925_nbrb_cny_basis_change_5_w075,1.4498684595147617,1.5069232663454775,2.7475967387422306,47.219577283596394
incumbent600_nbrb_consensus_basis_reversal_1_w400,1.4493197930638055,1.5741251725857113,-2.488278435874643,46.05659437583922
incumbent600_nbrb_consensus_basis_change_1_w400,1.4486750570867188,1.5173034955722375,18.30713696119669,37.17652222174926
incumbent700_nbrb_negative_cny_basis_w300,1.4486632217479218,1.5598973337020323,-0.20748609535077292,48.10527070672017
incumbent900_nbrb_usd_basis_reversal_20_w100,1.4480863591756625,1.5103736738702538,1.885572355685025,46.81608991083458
incumbent800_nbrb_cny_rub_momentum_20_w200,1.4480745168914222,1.5052204305750496,0.8846733608353164,45.22811777682826
incumbent950_nbrb_usd_basis_w050,1.4475526169197608,1.527550057979623,2.6777043990597673,46.253940751964144
incumbent800_nbrb_usd_basis_reversal_1_w200,1.4465528463425625,1.5804335447631594,-0.7580039468058488,46.19831900690112
incumbent900_nbrb_cny_basis_change_5_w100,1.4463718054616908,1.5077221108799523,1.6373068408239237,46.14284459608728
incumbent850_nbrb_cny_basis_w150,1.446173180847053,1.5311127388724666,3.4219663829841527,47.098957060979046
incumbent850_nbrb_usd_rub_momentum_20_w150,1.4458634092171019,1.4918697095414655,2.2911889538432093,45.93808903019156
incumbent900_nbrb_cny_rub_reversal_1_w100,1.4458479707003515,1.5717772282807103,2.3939719630142604,47.113914076397336
incumbent850_nbrb_usd_basis_reversal_20_w150,1.4448832333869632,1.5019528782533824,1.573008700816379,46.276778196696405
incumbent900_nbrb_consensus_basis_change_5_w100,1.4448480120907783,1.5272131391245396,2.718022226106104,47.361888212350905
incumbent950_nbrb_cross_basis_w050,1.4448312611012433,1.4914607844423042,1.878076665306775,46.82867262236194
incumbent950_nbrb_negative_basis_disagreement_w050,1.4448312611012433,1.4914607844423042,1.878076665306775,46.82867262236194
incumbent900_nbrb_consensus_basis_reversal_5_w100,1.4446840683175928,1.5334803779023634,1.4999027086736532,46.99853203208416
incumbent850_nbrb_cny_basis_reversal_20_w150,1.4436590436590437,1.5078193178991497,1.958507391738563,46.98958048908604
incumbent975_nbrb_consensus_basis_change_5_w025,1.4432354451426754,1.5042185803143335,2.337164210891218,47.1025295052988
incumbent975_nbrb_cny_basis_change_5_w025,1.4430943008728394,1.494420420506635,2.2217597920544216,47.05831578083187
incumbent950_nbrb_usd_rub_momentum_20_w050,1.443009246963954,1.5077441573780601,2.2791897481618038,46.16038561189102
incumbent900_nbrb_usd_rub_momentum_10_w100,1.4429314186679871,1.4977707870068397,2.2127284003209597,46.593125185854205
incumbent900_nbrb_usd_basis_change_5_w100,1.442922374429224,1.5026704859761217,2.4799230237626144,46.2836073130769
incumbent925_nbrb_cny_rub_momentum_5_w075,1.4426956105668738,1.499087635240818,2.048492773018102,46.224172996998014
incumbent950_nbrb_cny_basis_w050,1.4420344053851908,1.5170735889932423,2.426292634327863,46.475914432519914
incumbent800_nbrb_usd_rub_momentum_5_w200,1.4417195896433803,1.491781496504302,-0.06548573163782316,42.937154366042556
