period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
confirmation_2025,broad_factor_hist_anchor25,1.020520589450489,0.4588852786803299,0.9065233691577106,8,1.4671410375740948,1.4217655415666486
confirmation_2025,broad_full_extra,1.4671410375740948,0.008247938015496127,0.01324668832791802,8,1.4671410375740948,1.4217655415666486
confirmation_2025,broad_compact_tree_consensus,1.165385362604424,0.1987003249187703,0.511872031992002,8,1.4671410375740948,1.4217655415666486
confirmation_2025,broad_compact_extra,1.03902028628306,0.4323919020244939,0.8530367408147963,8,1.4671410375740948,1.4217655415666486
confirmation_2025,broad_compact_hist,0.878974460830561,0.8880279930017496,1.0,8,1.4671410375740948,1.4217655415666486
confirmation_2025,broad_factor_hist,0.8733519743793995,0.8385403649087728,1.0,8,1.4671410375740948,1.4217655415666486
confirmation_2025,broad_factor_tree_consensus,0.9754602897919162,0.5998500374906274,0.9530117470632342,8,1.4671410375740948,1.4217655415666486
confirmation_2025,broad_full_hist_anchor50,0.9436769821640425,0.6048487878030493,0.9775056235941014,8,1.4671410375740948,1.4217655415666486
retrospective_2025_2026,broad_factor_hist_anchor25,1.1106489034223062,0.21219695076230943,0.5951012246938265,8,1.4753167125016906,1.3341087042306174
retrospective_2025_2026,broad_full_extra,1.4753167125016906,0.005998500374906273,0.005998500374906273,8,1.4753167125016906,1.3341087042306174
retrospective_2025_2026,broad_compact_tree_consensus,1.2250306340733972,0.049237690577355664,0.2369407648087978,8,1.4753167125016906,1.3341087042306174
retrospective_2025_2026,broad_compact_extra,1.0678595777415627,0.2854286428392902,0.7658085478630342,8,1.4753167125016906,1.3341087042306174
retrospective_2025_2026,broad_compact_hist,1.0291638259277216,0.47438140464883777,0.8825293676580854,8,1.4753167125016906,1.3341087042306174
retrospective_2025_2026,broad_factor_hist,1.0652223470377074,0.3616595851037241,0.7735566108472882,8,1.4753167125016906,1.3341087042306174
retrospective_2025_2026,broad_factor_tree_consensus,1.111327812304423,0.18370407398150462,0.5896025993501625,8,1.4753167125016906,1.3341087042306174
retrospective_2025_2026,broad_full_hist_anchor50,1.234762161023889,0.02474381404648838,0.20944763809047737,8,1.4753167125016906,1.3341087042306174
