candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high,period
broad_factor_hist_anchor25,318,1.020520589450489,0.7671850700139988,1.3460953718626198,0.4118970257435641,-46.52120878452931,6.193548753258592,2025
broad_full_extra,298,1.4671410375740948,0.913951243124877,1.9706987029798106,0.054236440889777554,-25.386623664325693,67.33881525513077,2025
broad_compact_tree_consensus,263,1.165385362604424,0.8712942187356878,1.4170465074689536,0.1417145713571607,-62.451569724581326,15.82792177940884,2025
broad_compact_extra,308,1.03902028628306,0.7124119838599476,1.3632293830537623,0.416895776055986,-79.45179067103703,14.818346145074486,2025
broad_compact_hist,441,0.878974460830561,0.5794278578297505,1.1897026948407818,0.8030492376905773,-73.46881113277286,4.484887964247613,2025
broad_factor_hist,449,0.8733519743793995,0.6829053575719353,1.1192077695261262,0.873531617095726,-79.39123759983796,4.498866653994257,2025
broad_factor_tree_consensus,402,0.9754602897919162,0.7642286457471734,1.2929507002657945,0.5131217195701074,-72.58450765848346,6.230805008147555,2025
broad_full_hist_anchor50,363,0.9436769821640425,0.6105212391329847,1.2742219342371173,0.6695826043489128,-71.67846197928824,-0.7261495960914839,2025
broad_factor_hist_anchor25,511,1.1106489034223062,0.8678001688713763,1.3928790055350742,0.16670832291927018,-22.652857148188733,46.386470049106926,2025_2026
broad_full_extra,410,1.4753167125016906,0.9788712247441248,1.9722253273160135,0.03174206448387903,-8.368776064531472,92.55561320030482,2025_2026
broad_compact_tree_consensus,445,1.2250306340733972,0.9675646054531218,1.389043327800123,0.04948762809297676,-38.678324265493764,43.85992509408134,2025_2026
broad_compact_extra,507,1.0678595777415627,0.7902025210893561,1.2781230313496728,0.3276680829792552,-56.08830830045561,29.222817804966358,2025_2026
broad_compact_hist,751,1.0291638259277216,0.7903982874206322,1.2669648682613366,0.39590102474381406,-47.23663130234602,35.409929066698766,2025_2026
broad_factor_hist,673,1.0652223470377074,0.8369134067612874,1.3604211297763371,0.32066983254186454,-44.372909693866085,41.919777051948834,2025_2026
broad_factor_tree_consensus,635,1.111327812304423,0.8742513932273328,1.3675779433441289,0.19320169957510622,-38.74653872251421,43.22558084422042,2025_2026
broad_full_hist_anchor50,632,1.234762161023889,0.9417128147062723,1.486658289357081,0.056485878530367406,-33.20031179362875,53.402109120284635,2025_2026
