packet,period,candidate,previously_selected,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps,reference,known_next_lower_signal_share
ap1/publication,early,sign_cd4,False,20,7290,1680,2017-01-09,2023-12-01,0.30416666666666664,0.15294924554183814,1.9886771300448427,1.9699514964896623,1.116279069767442,1.079734219269103,1.1395348837209303,71.66856554404309,89.24098972311322,effective,0.0
ap1/publication,early,sign_cd4,False,20,7290,1680,2017-01-09,2023-12-01,0.16488095238095238,0.15281207133058985,1.0789785842523723,1.068530899831529,1.116279069767442,1.079734219269103,1.1395348837209303,-2.248235246930019,14.355995581772014,publication,0.0
ap1/publication,early,change_r25,False,1,7290,1917,2017-01-09,2023-12-01,1.0,0.5054869684499315,1.9782903663500677,1.9746306845289603,1.2737541528239202,1.2491694352159468,1.3156146179401993,34.475591647411456,123.44768784888701,effective,0.0
ap1/publication,early,change_r25,False,1,7290,1917,2017-01-09,2023-12-01,0.557642149191445,0.5061728395061729,1.1016832703538302,1.1000164222106736,1.2737541528239202,1.2491694352159468,1.3156146179401993,-36.20204309272715,13.971904342826605,publication,0.0
ap1/publication,early,change_r25,False,3,7290,1917,2017-01-09,2023-12-01,0.7694314032342201,0.3344307270233196,2.3007198234526105,2.2896105972433514,1.2737541528239202,1.2491694352159468,1.3156146179401993,48.31457500896644,134.72290794595486,effective,0.0
ap1/publication,early,change_r25,False,3,7290,1917,2017-01-09,2023-12-01,0.36932707355242567,0.3347050754458162,1.103440314015239,1.0988235029600262,1.2737541528239202,1.2491694352159468,1.3156146179401993,-51.375510818940484,18.052183075123814,publication,0.0
ap1/publication,early,change_r25,False,5,7290,1917,2017-01-09,2023-12-01,0.6431924882629108,0.27325102880658436,2.353852027829628,2.3368067394220287,1.2737541528239202,1.2491694352159468,1.3156146179401993,52.57236864949745,139.81135268586846,effective,0.0
ap1/publication,early,change_r25,False,5,7290,1917,2017-01-09,2023-12-01,0.29577464788732394,0.27352537722908093,1.0813426194075182,1.0743636448537943,1.2737541528239202,1.2491694352159468,1.3156146179401993,-54.93286193622605,21.225633344262203,publication,0.0
ap1/publication,early,change_r25,False,10,7290,1917,2017-01-09,2023-12-01,0.48513302034428796,0.20219478737997257,2.399334951363541,2.36387236187298,1.2737541528239202,1.2491694352159468,1.3156146179401993,55.66154795790666,141.10824594282118,effective,0.0
ap1/publication,early,change_r25,False,10,7290,1917,2017-01-09,2023-12-01,0.21961398017736045,0.20205761316872428,1.08688792633602,1.0716422323391728,1.2737541528239202,1.2491694352159468,1.3156146179401993,-62.18769475899128,17.64700238548854,publication,0.0
ap1/publication,early,change_r25,False,20,7290,1917,2017-01-09,2023-12-01,0.3677621283255086,0.15294924554183814,2.4044716730878544,2.3458045290210077,1.2737541528239202,1.2491694352159468,1.3156146179401993,56.92390730417703,131.10678089287194,effective,0.0
ap1/publication,early,change_r25,False,20,7290,1917,2017-01-09,2023-12-01,0.16536254564423578,0.15281207133058985,1.08213012365034,1.0567748651996365,1.2737541528239202,1.2491694352159468,1.3156146179401993,-65.94940620916644,4.745894723098113,publication,0.0
ap1/publication,early,change_r35,False,1,7290,2582,2017-01-09,2023-12-01,1.0,0.5054869684499315,1.9782903663500677,1.9758074450328522,1.7156146179401994,1.6710963455149501,1.7641196013289036,28.475638976844717,100.2865578251895,effective,0.0
ap1/publication,early,change_r35,False,1,7290,2582,2017-01-09,2023-12-01,0.5526723470178156,0.5061728395061729,1.0918648806937332,1.0907004796313136,1.7156146179401994,1.6710963455149501,1.7641196013289036,-29.037438169888233,12.423226921387549,publication,0.0
ap1/publication,early,change_r35,False,3,7290,2582,2017-01-09,2023-12-01,0.7269558481797056,0.3344307270233196,2.1737112933675364,2.1668500067508782,1.7156146179401994,1.6710963455149501,1.7641196013289036,40.63654777020935,110.21120303802539,effective,0.0
ap1/publication,early,change_r35,False,3,7290,2582,2017-01-09,2023-12-01,0.3648334624322231,0.3347050754458162,1.090014729971683,1.0869361262708344,1.7156146179401994,1.6710963455149501,1.7641196013289036,-40.81079568464097,15.442563725671889,publication,0.0
ap1/publication,early,change_r35,False,5,7290,2582,2017-01-09,2023-12-01,0.5999225406661503,0.27325102880658436,2.19549965936558,2.184470061150559,1.7156146179401994,1.6710963455149501,1.7641196013289036,45.48622061974394,113.93481733378638,effective,0.0
ap1/publication,early,change_r35,False,5,7290,2582,2017-01-09,2023-12-01,0.29473276529821846,0.27352537722908093,1.0775335301023132,1.0725586115877164,1.7156146179401994,1.6710963455149501,1.7641196013289036,-42.769358327690114,17.58505986809207,publication,0.0
ap1/publication,early,change_r35,False,10,7290,2582,2017-01-09,2023-12-01,0.4500387296669249,0.20219478737997257,2.22576820846125,2.2040357133733592,1.7156146179401994,1.6710963455149501,1.7641196013289036,52.34720449327045,116.65049673200573,effective,0.0
ap1/publication,early,change_r35,False,10,7290,2582,2017-01-09,2023-12-01,0.21533694810224632,0.20205761316872428,1.0657205374510357,1.0557212371986262,1.7156146179401994,1.6710963455149501,1.7641196013289036,-43.69105568937729,17.125872479903812,publication,0.0
ap1/publication,early,change_r35,False,20,7290,2582,2017-01-09,2023-12-01,0.34082106893880715,0.15294924554183814,2.2283278857075373,2.197287440568704,1.7156146179401994,1.6710963455149501,1.7641196013289036,58.609562571922844,112.8220515990913,effective,0.0
ap1/publication,early,change_r35,False,20,7290,2582,2017-01-09,2023-12-01,0.1611154144074361,0.15281207133058985,1.0543369578368125,1.040173470883104,1.7156146179401994,1.6710963455149501,1.7641196013289036,-41.2582189447779,10.641064600074593,publication,0.0
ap1/publication,early,change_r45,False,1,7290,3349,2017-01-09,2023-12-01,0.9958196476560167,0.5054869684499315,1.9700204155800165,1.9669258690362585,2.225249169435216,2.1960132890365447,2.2458471760797343,23.219927678757283,80.92985212723939,effective,0.0041803523439832785
ap1/publication,early,change_r45,False,1,7290,3349,2017-01-09,2023-12-01,0.5437444013138251,0.5061728395061729,1.0742267440590203,1.0726597126569262,2.225249169435216,2.1960132890365447,2.2458471760797343,-23.385833907613005,10.10091890890084,publication,0.0041803523439832785
ap1/publication,early,change_r45,False,3,7290,3349,2017-01-09,2023-12-01,0.6757240967452971,0.3344307270233196,2.0205203713179722,2.0148221541044005,2.225249169435216,2.1960132890365447,2.2458471760797343,33.57121753072818,89.23340984441035,effective,0.0041803523439832785
ap1/publication,early,change_r45,False,3,7290,3349,2017-01-09,2023-12-01,0.3657808300985369,0.3347050754458162,1.092845185007514,1.0899161319449537,2.225249169435216,2.1960132890365447,2.2458471760797343,-32.20509522369896,13.426133140514265,publication,0.0041803523439832785
ap1/publication,early,change_r45,False,5,7290,3349,2017-01-09,2023-12-01,0.5550910719617796,0.27325102880658436,2.0314326880528983,2.0227447379189267,2.225249169435216,2.1960132890365447,2.2458471760797343,37.96183563748564,93.2856358286409,effective,0.0041803523439832785
ap1/publication,early,change_r45,False,5,7290,3349,2017-01-09,2023-12-01,0.29650641982681397,0.27352537722908093,1.0840179541311303,1.0795685754969266,2.225249169435216,2.1960132890365447,2.2458471760797343,-32.89805053282321,16.30028688271066,publication,0.0041803523439832785
ap1/publication,early,change_r45,False,10,7290,3349,2017-01-09,2023-12-01,0.41086891609435655,0.20219478737997257,2.0320450463553996,2.0190039241607245,2.225249169435216,2.1960132890365447,2.2458471760797343,44.82498212757272,97.35436291050037,effective,0.0041803523439832785
ap1/publication,early,change_r45,False,10,7290,3349,2017-01-09,2023-12-01,0.21439235592714243,0.20205761316872428,1.0610456719001142,1.0544318966879611,2.225249169435216,2.1960132890365447,2.2458471760797343,-32.55187509432527,17.28340559455152,publication,0.0041803523439832785
ap1/publication,early,change_r45,False,20,7290,3349,2017-01-09,2023-12-01,0.3108390564347566,0.15294924554183814,2.032301992295404,2.0151252268113384,2.225249169435216,2.1960132890365447,2.2458471760797343,52.796709808375375,96.68192798289122,effective,0.0041803523439832785
ap1/publication,early,change_r45,False,20,7290,3349,2017-01-09,2023-12-01,0.16303374141534788,0.15281207133058985,1.0668904622243143,1.0581304768429676,2.225249169435216,2.1960132890365447,2.2458471760797343,-27.525361023463695,14.654843501640402,publication,0.0041803523439832785
ap1/publication,early,change_z_r25,True,1,7290,1886,2017-01-09,2023-12-01,1.0,0.5054869684499315,1.9782903663500677,1.9764164903567905,1.253156146179402,1.2259136212624584,1.2990033222591362,33.02934883976359,120.10056484622012,effective,0.0
ap1/publication,early,change_z_r25,True,1,7290,1886,2017-01-09,2023-12-01,0.5726405090137858,0.5061728395061729,1.1313141763443084,1.1302730558476866,1.253156146179402,1.2259136212624584,1.2990033222591362,-33.032316879941305,20.349373832669386,publication,0.0
ap1/publication,early,change_z_r25,True,3,7290,1886,2017-01-09,2023-12-01,0.7794273594909862,0.3344307270233196,2.3306092906846962,2.3261259133667167,1.253156146179402,1.2259136212624584,1.2990033222591362,46.530955158689444,135.82609657659435,effective,0.0
ap1/publication,early,change_z_r25,True,3,7290,1886,2017-01-09,2023-12-01,0.38759278897136795,0.3347050754458162,1.1580128818038002,1.1558425478683596,1.253156146179402,1.2259136212624584,1.2990033222591362,-46.88606127372239,27.47075158642085,publication,0.0
ap1/publication,early,change_z_r25,True,5,7290,1886,2017-01-09,2023-12-01,0.6595970307529162,0.27325102880658436,2.4138867239903408,2.404482178966969,1.253156146179402,1.2259136212624584,1.2990033222591362,50.58930788939934,145.05466165436465,effective,0.0
ap1/publication,early,change_z_r25,True,5,7290,1886,2017-01-09,2023-12-01,0.31336161187698836,0.27352537722908093,1.145639995277455,1.141247951277938,1.253156146179402,1.2259136212624584,1.2990033222591362,-50.90592551869166,33.68083495225037,publication,0.0
ap1/publication,early,change_z_r25,True,10,7290,1886,2017-01-09,2023-12-01,0.5005302226935313,0.20219478737997257,2.4754852940541676,2.458297676130664,1.253156146179402,1.2259136212624584,1.2990033222591362,55.256517829298616,154.3778940095833,effective,0.0
ap1/publication,early,change_z_r25,True,10,7290,1886,2017-01-09,2023-12-01,0.23223753976670203,0.20205761316872428,1.1493629768494622,1.1413605509546012,1.253156146179402,1.2259136212624584,1.2990033222591362,-56.797503168563495,37.42146609237489,publication,0.0
ap1/publication,early,change_z_r25,True,20,7290,1886,2017-01-09,2023-12-01,0.38812301166489926,0.15294924554183814,2.53759350227544,2.5131467076697667,1.253156146179402,1.2259136212624584,1.2990033222591362,59.5210743367369,155.94786134304627,effective,0.0
ap1/publication,early,change_z_r25,True,20,7290,1886,2017-01-09,2023-12-01,0.18133616118769882,0.15281207133058985,1.1866612343431997,1.1751960514696538,1.253156146179402,1.2259136212624584,1.2990033222591362,-58.480054734359726,35.659776451989835,publication,0.0
ap1/publication,early,change_z_r35,False,1,7290,2592,2017-01-09,2023-12-01,1.0,0.5054869684499315,1.9782903663500677,1.9735659284642615,1.7222591362126245,1.7076411960132891,1.7475083056478404,27.99399441155679,98.54705932269839,effective,0.0
ap1/publication,early,change_z_r35,False,1,7290,2592,2017-01-09,2023-12-01,0.5578703703703703,0.5061728395061729,1.1021341463414633,1.099554121801572,1.7222591362126245,1.7076411960132891,1.7475083056478404,-27.944326769091603,14.0266971394078,publication,0.0
ap1/publication,early,change_z_r35,False,3,7290,2592,2017-01-09,2023-12-01,0.7337962962962963,0.3344307270233196,2.1941652994257588,2.183974623603537,1.7222591362126245,1.7076411960132891,1.7475083056478404,39.36692362454455,110.44402445603333,effective,0.0
ap1/publication,early,change_z_r35,False,3,7290,2592,2017-01-09,2023-12-01,0.3742283950617284,0.3347050754458162,1.1180840163934427,1.112895550331381,1.7222591362126245,1.7076411960132891,1.7475083056478404,-38.01738181748952,20.883644295471786,publication,0.0
ap1/publication,early,change_z_r35,False,5,7290,2592,2017-01-09,2023-12-01,0.6084104938271605,0.27325102880658436,2.2265625,2.21153714131488,1.7222591362126245,1.7076411960132891,1.7475083056478404,43.47208889133931,117.9931623776346,effective,0.0
ap1/publication,early,change_z_r35,False,5,7290,2592,2017-01-09,2023-12-01,0.30594135802469136,0.27352537722908093,1.1185117853560682,1.1109715418749209,1.7222591362126245,1.7076411960132891,1.7475083056478404,-40.340614868675054,26.430966394882375,publication,0.0
ap1/publication,early,change_z_r35,False,10,7290,2592,2017-01-09,2023-12-01,0.46257716049382713,0.20219478737997257,2.2877798507462686,2.2657402190607208,1.7222591362126245,1.7076411960132891,1.7475083056478404,48.17614954565023,127.14367511467847,effective,0.0
ap1/publication,early,change_z_r35,False,10,7290,2592,2017-01-09,2023-12-01,0.22723765432098766,0.20205761316872428,1.1246181262729125,1.1138035695594306,1.7222591362126245,1.7076411960132891,1.7475083056478404,-43.51005988114609,31.615794365698722,publication,0.0
ap1/publication,early,change_z_r35,False,20,7290,2592,2017-01-09,2023-12-01,0.35532407407407407,0.15294924554183814,2.3231502242152464,2.2953482900921323,1.7222591362126245,1.7076411960132891,1.7475083056478404,51.62351593885835,131.27784885952158,effective,0.0
ap1/publication,early,change_z_r35,False,20,7290,2592,2017-01-09,2023-12-01,0.17515432098765432,0.15281207133058985,1.1462073608617593,1.1325142012390579,1.7222591362126245,1.7076411960132891,1.7475083056478404,-44.56848214139289,32.75045367049117,publication,0.0
ap1/publication,early,change_z_r45,False,1,7290,3351,2017-01-09,2023-12-01,0.9949268874962698,0.5054869684499315,1.968254276756528,1.9646361052010908,2.226578073089701,2.1960132890365447,2.26578073089701,22.95223798533764,80.67059848768922,effective,0.00507311250373023
ap1/publication,early,change_z_r45,False,1,7290,3351,2017-01-09,2023-12-01,0.5434198746642793,0.5061728395061729,1.073585606044064,1.071769402810603,2.226578073089701,2.1960132890365447,2.26578073089701,-23.226245604835913,10.328537317700993,publication,0.00507311250373023
ap1/publication,early,change_z_r45,False,3,7290,3351,2017-01-09,2023-12-01,0.67591763652641,0.3344307270233196,2.0210990854296673,2.0145317420415343,2.226578073089701,2.1960132890365447,2.26578073089701,34.151136012314126,89.23814299214729,effective,0.00507311250373023
ap1/publication,early,change_z_r45,False,3,7290,3351,2017-01-09,2023-12-01,0.3685467024768726,0.3347050754458162,1.1011087955149186,1.097664852490714,2.226578073089701,2.1960132890365447,2.26578073089701,-31.769037029720845,13.848665659909877,publication,0.00507311250373023
ap1/publication,early,change_z_r45,False,5,7290,3351,2017-01-09,2023-12-01,0.555356609967174,0.27325102880658436,2.0324044611750494,2.022333390523224,2.226578073089701,2.1960132890365447,2.26578073089701,38.93805891346643,93.39174083046383,effective,0.00507311250373023
ap1/publication,early,change_z_r45,False,5,7290,3351,2017-01-09,2023-12-01,0.29841838257236647,0.27352537722908093,1.0910080285619617,1.0857655817982388,2.226578073089701,2.1960132890365447,2.26578073089701,-31.78741550110192,17.057169464735704,publication,0.00507311250373023
ap1/publication,early,change_z_r45,False,10,7290,3351,2017-01-09,2023-12-01,0.41301104148015516,0.20219478737997257,2.042639411390998,2.028534728601876,2.226578073089701,2.1960132890365447,2.26578073089701,47.01051153573718,98.80709180996485,effective,0.00507311250373023
ap1/publication,early,change_z_r45,False,10,7290,3351,2017-01-09,2023-12-01,0.21844225604297224,0.20205761316872428,1.081088965752388,1.0738510649820088,2.226578073089701,2.1960132890365447,2.26578073089701,-30.113236264755695,19.554666065317342,publication,0.00507311250373023
ap1/publication,early,change_z_r45,False,20,7290,3351,2017-01-09,2023-12-01,0.31363772008355717,0.15294924554183814,2.0505999815328537,2.033250557371006,2.226578073089701,2.1960132890365447,2.26578073089701,57.214818011081604,100.42118408621936,effective,0.00507311250373023
ap1/publication,early,change_z_r45,False,20,7290,3351,2017-01-09,2023-12-01,0.1662190390928081,0.15281207133058985,1.0877350044762757,1.0788318130305439,2.226578073089701,2.1960132890365447,2.26578073089701,-22.881681654573946,19.088021858965277,publication,0.00507311250373023
ap1/publication,early,logit7y_r25,False,1,7290,1802,2017-01-09,2023-12-01,0.46781354051054386,0.5054869684499315,0.925471020440126,0.9156682362861654,1.19734219269103,1.1528239202657806,1.255813953488372,-2.0794953686423936,-26.461732595594615,effective,0.5321864594894562
ap1/publication,early,logit7y_r25,False,1,7290,1802,2017-01-09,2023-12-01,0.5022197558268591,0.5061728395061729,0.9921902493164776,0.9811314491849831,1.19734219269103,1.1528239202657806,1.255813953488372,6.361931705074181,-6.776307904567582,publication,0.5321864594894562
ap1/publication,early,logit7y_r25,False,3,7290,1802,2017-01-09,2023-12-01,0.3218645948945616,0.3344307270233196,0.9624253063090049,0.9345638836026725,1.19734219269103,1.1528239202657806,1.255813953488372,2.8313455689422375,-30.459786250575473,effective,0.5321864594894562
ap1/publication,early,logit7y_r25,False,3,7290,1802,2017-01-09,2023-12-01,0.34572697003329633,0.3347050754458162,1.0329301686650534,1.002114033713083,1.19734219269103,1.1528239202657806,1.255813953488372,16.393436125724175,-6.458063819356528,publication,0.5321864594894562
ap1/publication,early,logit7y_r25,False,5,7290,1802,2017-01-09,2023-12-01,0.26359600443951164,0.27325102880658436,0.9646661005843574,0.9361350617692659,1.19734219269103,1.1528239202657806,1.255813953488372,11.046112345783206,-31.822841938774644,effective,0.5321864594894562
ap1/publication,early,logit7y_r25,False,5,7290,1802,2017-01-09,2023-12-01,0.28967813540510545,0.27352537722908093,1.0590539654479532,1.0265873918897843,1.19734219269103,1.1528239202657806,1.255813953488372,24.57178632896533,-6.5830373278568075,publication,0.5321864594894562
ap1/publication,early,logit7y_r25,False,10,7290,1802,2017-01-09,2023-12-01,0.206992230854606,0.20219478737997257,1.0237268405224407,0.9814188824618978,1.19734219269103,1.1528239202657806,1.255813953488372,27.87261737540944,-28.311096026984668,effective,0.5321864594894562
ap1/publication,early,logit7y_r25,False,10,7290,1802,2017-01-09,2023-12-01,0.22641509433962265,0.20205761316872428,1.1205472082388657,1.0727740354434832,1.19734219269103,1.1528239202657806,1.255813953488372,46.33889545581773,-0.8064792000347777,publication,0.5321864594894562
ap1/publication,early,logit7y_r25,False,20,7290,1802,2017-01-09,2023-12-01,0.15926748057713652,0.15294924554183814,1.0413093573159866,0.9752227392334346,1.19734219269103,1.1528239202657806,1.255813953488372,18.494756382802358,-21.224811368913755,effective,0.5321864594894562
ap1/publication,early,logit7y_r25,False,20,7290,1802,2017-01-09,2023-12-01,0.16981132075471697,0.15281207133058985,1.1112428440770976,1.038865200192188,1.19734219269103,1.1528239202657806,1.255813953488372,44.37157596485189,6.3559418804332655,publication,0.5321864594894562
ap1/publication,early,logit7y_r35,False,1,7290,2542,2017-01-09,2023-12-01,0.4752163650668765,0.5054869684499315,0.9401159569436985,0.9289134651105027,1.6890365448504983,1.6245847176079735,1.7408637873754154,-1.745792356530587,-20.021623437765566,effective,0.5247836349331235
ap1/publication,early,logit7y_r35,False,1,7290,2542,2017-01-09,2023-12-01,0.517309205350118,0.5061728395061729,1.0220011130087698,1.009161215770668,1.6890365448504983,1.6245847176079735,1.7408637873754154,5.561596538041585,-2.98851579361301,publication,0.5247836349331235
ap1/publication,early,logit7y_r35,False,3,7290,2542,2017-01-09,2023-12-01,0.3316286388670338,0.3344307270233196,0.9916213196639362,0.9602396094678921,1.6890365448504983,1.6245847176079735,1.7408637873754154,2.3494092398452517,-21.01751991556424,effective,0.5247836349331235
ap1/publication,early,logit7y_r35,False,3,7290,2542,2017-01-09,2023-12-01,0.35877261998426435,0.3347050754458162,1.0719067211824946,1.0369024016445436,1.6890365448504983,1.6245847176079735,1.7408637873754154,13.985500092576492,-0.7590103122974522,publication,0.5247836349331235
ap1/publication,early,logit7y_r35,False,5,7290,2542,2017-01-09,2023-12-01,0.27498033044846576,0.27325102880658436,1.0063286189604996,0.9727053424297172,1.6890365448504983,1.6245847176079735,1.7408637873754154,10.137948018477392,-19.85740823679522,effective,0.5247836349331235
ap1/publication,early,logit7y_r35,False,5,7290,2542,2017-01-09,2023-12-01,0.2974036191974823,0.27352537722908093,1.0872980862335235,1.0496337780100684,1.6890365448504983,1.6245847176079735,1.7408637873754154,21.262789591644367,1.2594951121214994,publication,0.5247836349331235
ap1/publication,early,logit7y_r35,False,10,7290,2542,2017-01-09,2023-12-01,0.2143981117230527,0.20219478737997257,1.0603542974634017,1.013062100281178,1.6890365448504983,1.6245847176079735,1.7408637873754154,24.818383011915387,-12.6107227877114,effective,0.5247836349331235
ap1/publication,early,logit7y_r35,False,10,7290,2542,2017-01-09,2023-12-01,0.22974036191974823,0.20205761316872428,1.1370042351629088,1.0849738818267238,1.6890365448504983,1.6245847176079735,1.7408637873754154,39.90832400907005,9.87548079797779,publication,0.5247836349331235
ap1/publication,early,logit7y_r35,False,20,7290,2542,2017-01-09,2023-12-01,0.16286388670338317,0.15294924554183814,1.0648230798813123,0.9961530193305611,1.6890365448504983,1.6245847176079735,1.7408637873754154,20.0518326401445,3.0386138730129035,effective,0.5247836349331235
