packet,period,candidate,previously_selected,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps,reference,known_next_lower_signal_share
ap2,later,cny_cbr_w25_r25,True,5,3260,830,2024-01-09,2026-08-25,0.5072289156626506,0.294478527607362,1.722464859437751,1.68644319900284,1.2401280683030946,1.2177161152614728,1.262540021344717,5.945595028893849,71.79710287298079,publication,0.2289156626506024
ap2,later,cny_cbr_w25_r25,True,10,3235,825,2024-01-09,2026-08-18,0.45575757575757575,0.22812982998454404,1.9977991295064466,1.9236151536294301,1.2419354838709677,1.2193548387096773,1.264516129032258,58.63684205786163,122.75549013194579,effective,0.23030303030303031
ap2,later,cny_cbr_w25_r25,True,10,3235,825,2024-01-09,2026-08-18,0.37575757575757573,0.22812982998454404,1.6471216227313787,1.585959302194477,1.2419354838709677,1.2193548387096773,1.264516129032258,6.025780248195936,71.54524401853655,publication,0.23030303030303031
ap2,later,cny_cbr_w25_r25,True,20,3185,794,2024-01-09,2026-08-04,0.3337531486146096,0.165149136577708,2.0209197306797178,1.9187554454428637,1.21353711790393,1.1921397379912664,1.237991266375546,71.26507059899284,119.72283240672361,effective,0.23425692695214106
ap2,later,cny_cbr_w25_r25,True,20,3185,794,2024-01-09,2026-08-04,0.2695214105793451,0.16577708006279435,1.6258062361651782,1.5422507015251952,1.21353711790393,1.1921397379912664,1.237991266375546,14.951552489442207,64.8533872851762,publication,0.23425692695214106
ap2_delay20,early,cny_cbr_w25_r25,True,1,1135,280,2023-01-09,2023-12-01,0.8178571428571428,0.5700440528634361,1.4347262088761317,1.4351223013638121,1.1987767584097857,1.1559633027522935,1.2415902140672783,8.300052698755934,57.52072967463697,effective,0.18214285714285713
ap2_delay20,early,cny_cbr_w25_r25,True,1,1135,280,2023-01-09,2023-12-01,0.8821428571428571,0.5744493392070484,1.5356321209465382,1.5360528190236151,1.1987767584097857,1.1559633027522935,1.2415902140672783,9.791223158122056,85.88548064540207,publication,0.18214285714285713
ap2_delay20,early,cny_cbr_w25_r25,True,3,1135,280,2023-01-09,2023-12-01,0.7357142857142858,0.44757709251101324,1.6437710911136107,1.64475396574162,1.1987767584097857,1.1559633027522935,1.2415902140672783,35.936574306318285,123.29949020449406,effective,0.18214285714285713
ap2_delay20,early,cny_cbr_w25_r25,True,3,1135,280,2023-01-09,2023-12-01,0.775,0.45198237885462555,1.7146686159844056,1.7156838842255582,1.1987767584097857,1.1559633027522935,1.2415902140672783,15.447794158469492,117.65056797209023,publication,0.18214285714285713
ap2_delay20,early,cny_cbr_w25_r25,True,5,1135,280,2023-01-09,2023-12-01,0.7071428571428572,0.38502202643171807,1.8366296175220662,1.8373053182357026,1.1987767584097857,1.1559633027522935,1.2415902140672783,53.74493706389759,166.393992974565,effective,0.18214285714285713
ap2_delay20,early,cny_cbr_w25_r25,True,5,1135,280,2023-01-09,2023-12-01,0.6785714285714286,0.3894273127753304,1.74248545572075,1.7431192660550459,1.1987767584097857,1.1559633027522935,1.2415902140672783,26.45393464793193,150.07671956711377,publication,0.18214285714285713
ap2_delay20,early,cny_cbr_w25_r25,True,10,1135,280,2023-01-09,2023-12-01,0.6214285714285714,0.3136563876651982,1.9812399678972714,1.9807431924176322,1.1987767584097857,1.1559633027522935,1.2415902140672783,73.86408371672185,225.83246873963512,effective,0.18214285714285713
ap2_delay20,early,cny_cbr_w25_r25,True,10,1135,280,2023-01-09,2023-12-01,0.5607142857142857,0.31541850220264317,1.7776835594573026,1.7771516904358236,1.1987767584097857,1.1559633027522935,1.2415902140672783,36.22125247188318,191.70211609059584,publication,0.18214285714285713
ap2_delay20,early,cny_cbr_w25_r25,True,20,1135,280,2023-01-09,2023-12-01,0.55,0.26519823788546254,2.073920265780731,2.07146243185589,1.1987767584097857,1.1559633027522935,1.2415902140672783,84.36082836130625,286.74468229462093,effective,0.18214285714285713
ap2_delay20,early,cny_cbr_w25_r25,True,20,1135,280,2023-01-09,2023-12-01,0.5035714285714286,0.2669603524229075,1.8863154172560113,1.88398375419389,1.1987767584097857,1.1559633027522935,1.2415902140672783,42.10834031975017,247.8846748784088,publication,0.18214285714285713
ap2_delay20,later,cny_cbr_w25_r25,True,1,3280,848,2024-01-09,2026-08-31,0.7676886792452831,0.5161585365853658,1.4873117944031475,1.4740015626288199,1.2589607635206785,1.23966065747614,1.2767762460233296,19.09039676550662,60.26287308191796,effective,0.23231132075471697
ap2_delay20,later,cny_cbr_w25_r25,True,1,3280,848,2024-01-09,2026-08-31,0.8101415094339622,0.5161585365853658,1.5695594512365012,1.5540643642099274,1.2589607635206785,1.23966065747614,1.2767762460233296,1.1287677658913935,62.9778593328086,publication,0.23231132075471697
ap2_delay20,later,cny_cbr_w25_r25,True,3,3270,843,2024-01-09,2026-08-27,0.6761565836298933,0.354434250764526,1.9077066682223909,1.8709082735137015,1.2568690095846644,1.2374866879659212,1.2747603833865815,46.29726612499907,106.36331996900726,effective,0.2277580071174377
ap2_delay20,later,cny_cbr_w25_r25,True,3,3270,843,2024-01-09,2026-08-27,0.594306049822064,0.354434250764526,1.6767737557533644,1.6459971946872245,1.2568690095846644,1.2374866879659212,1.2747603833865815,4.0822156796033635,69.73025711119145,publication,0.2277580071174377
ap2_delay20,later,cny_cbr_w25_r25,True,5,3260,838,2024-01-09,2026-08-25,0.5835322195704057,0.294478527607362,1.9815781622911692,1.943802104123843,1.2520811099252933,1.2326574172892208,1.270010672358591,54.47737725919751,116.39150858906119,effective,0.22911694510739858
ap2_delay20,later,cny_cbr_w25_r25,True,5,3260,838,2024-01-09,2026-08-25,0.4964200477326969,0.294478527607362,1.6857597454256164,1.6536203752156393,1.2520811099252933,1.2326574172892208,1.270010672358591,6.128208111822602,71.20419191833395,publication,0.22911694510739858
