candidate,horizon,case_lift,matched_random_day_rate,macro_corridor_year_lift,symmetric_benefit_bps,future_only_benefit_bps,n_signals
nbrb_usd_basis,1,0.892825973119218,0.5435483870967742,0.8964452488638788,19.584375778322645,-15.210798087294087,340
nbrb_usd_basis,3,0.945533769063181,0.3919354838709677,0.9535902188464981,32.920336862431036,-8.241469652289549,340
nbrb_usd_basis,5,0.9835743366559034,0.3379032258064516,1.0050152241177979,39.86819575930194,4.622819439849502,340
nbrb_usd_basis,10,1.004579077139838,0.2693548387096774,1.0253172991339554,51.649389675777286,36.71049189239185,340
nbrb_usd_basis,20,0.981900452488688,0.18870967741935482,0.999117126406713,43.177727402175876,56.08180183261094,340
nbrb_negative_usd_basis,1,1.1419216207919778,0.5435483870967742,1.1392455851821655,-21.753936185230714,27.199992530700538,290
nbrb_negative_usd_basis,3,0.9677877110827302,0.3919354838709677,0.9610881247901968,-38.24669623288449,28.5353732628378,290
nbrb_negative_usd_basis,5,0.8878281622911693,0.33790322580645166,0.873604125010781,-42.6635262390194,21.45412754128435,290
nbrb_negative_usd_basis,10,0.7297129878174685,0.2693548387096774,0.7160327811465659,-56.03652093265649,5.498522349305433,290
nbrb_negative_usd_basis,20,0.7309165929855583,0.18870967741935488,0.7229531650287708,-65.7776765043724,-13.479254249949282,290
nbrb_cny_basis,1,0.8483349818661393,0.5435483870967741,0.8512671447590454,15.172532523359566,-13.356867435171813,360
nbrb_cny_basis,3,0.765432098765432,0.3919354838709678,0.7719516918394494,23.387647089801067,-14.182418060778703,360
nbrb_cny_basis,5,0.7316361707769823,0.3379032258064516,0.7435030639670093,20.75498619443123,-15.425544973603731,360
nbrb_cny_basis,10,0.6393878908848969,0.2693548387096774,0.6501609805222482,13.411829981677716,-13.181471075642598,360
nbrb_cny_basis,20,0.5593542260208927,0.18870967741935485,0.5611372463444193,-0.9011617618889795,2.9294053299441813,360
nbrb_negative_cny_basis,1,1.2644186673860263,0.5435483870967742,1.2628774848403093,-9.964363910357653,42.127929029511485,275
nbrb_negative_cny_basis,3,1.2989150766928543,0.39193548387096777,1.2936600438561574,-9.02441162851264,59.33345560447061,275
nbrb_negative_cny_basis,5,1.2375786504664785,0.3379032258064516,1.229520821660888,-6.615112382777747,62.07127958081683,275
nbrb_negative_cny_basis,10,1.242025040827436,0.2693548387096774,1.228997994574143,-10.971392419399875,59.510119640781134,275
nbrb_negative_cny_basis,20,1.3488733488733486,0.18870967741935485,1.3436775486697339,-11.130051419902696,64.4159394847214,275
nbrb_consensus_basis,1,0.8515472657905894,0.5435483870967741,0.8543613367468753,19.937561620695128,-12.1124906414793,350
nbrb_consensus_basis,3,0.794591416813639,0.39193548387096777,0.8010230131621606,33.80992335229373,-8.960949322266027,350
nbrb_consensus_basis,5,0.7694510739856802,0.3379032258064516,0.7833736496674817,32.5528685541016,-9.759556587794489,350
nbrb_consensus_basis,10,0.7106928999144568,0.2693548387096774,0.7187335629720802,32.638329942214625,-1.439263133392145,350
nbrb_consensus_basis,20,0.651037851037851,0.18870967741935488,0.6504617687336914,21.824254612436,17.86536019189419,350
nbrb_negative_consensus_basis,1,1.254657780804592,0.5435483870967742,1.251900770218014,-17.1488462513279,33.61228723176493,305
nbrb_negative_consensus_basis,3,1.154422181744586,0.3919354838709677,1.1499815261801998,-31.078392083200807,40.58518822799399,305
nbrb_negative_consensus_basis,5,1.1158496028796119,0.3379032258064516,1.1099302832255686,-34.23871987214641,38.08971836736936,305
nbrb_negative_consensus_basis,10,1.1320310199273582,0.26935483870967747,1.1273356390757745,-39.48263693553397,31.355750612630132,305
nbrb_negative_consensus_basis,20,1.268320022418383,0.18870967741935485,1.2699448794503438,-38.715387076773126,29.226039641102453,305
nbrb_cross_basis,1,0.9445945347446741,0.5435483870967742,0.9428918233958541,-10.292843060777594,-9.661896732961496,335
nbrb_cross_basis,3,0.883483815490449,0.39193548387096777,0.8830967750363291,-19.062080883795577,-4.134095085449269,335
nbrb_cross_basis,5,0.8922452178249564,0.3379032258064516,0.8879314499741409,-26.1603295717972,-1.8211104049481661,335
nbrb_cross_basis,10,0.8090088479756904,0.2693548387096774,0.8070390459734634,-33.259142678321986,-8.276840438853508,335
nbrb_cross_basis,20,0.7750988646511034,0.18870967741935485,0.7614382926011649,-38.675272967277756,3.8089243030857673,335
nbrb_negative_cross_basis,1,1.0578635014836795,0.5435483870967742,1.0589028034815344,5.974273628340441,14.25267775114053,320
nbrb_negative_cross_basis,3,1.188014403292181,0.39193548387096777,1.190289530918328,9.73123152082287,25.776719839392435,320
nbrb_negative_cross_basis,5,1.2300119331742245,0.3379032258064516,1.2373390441004177,13.63081428673812,35.23394602398838,320
nbrb_negative_cross_basis,10,1.4270209580838324,0.2693548387096774,1.4272209437867172,33.084591214004796,79.00008812526207,320
nbrb_negative_cross_basis,20,1.5566239316239316,0.18870967741935485,1.565266301995286,47.97755028461713,117.81970786724496,320
nbrb_basis_disagreement,1,1.0578635014836795,0.5435483870967742,1.0589028034815344,5.974273628340441,14.25267775114053,320
nbrb_basis_disagreement,3,1.188014403292181,0.39193548387096777,1.190289530918328,9.73123152082287,25.776719839392435,320
nbrb_basis_disagreement,5,1.2300119331742245,0.3379032258064516,1.2373390441004177,13.63081428673812,35.23394602398838,320
nbrb_basis_disagreement,10,1.4270209580838324,0.2693548387096774,1.4272209437867172,33.084591214004796,79.00008812526207,320
nbrb_basis_disagreement,20,1.5566239316239316,0.18870967741935485,1.565266301995286,47.97755028461713,117.81970786724496,320
nbrb_negative_basis_disagreement,1,0.9445945347446741,0.5435483870967742,0.9428918233958541,-10.292843060777594,-9.661896732961496,335
nbrb_negative_basis_disagreement,3,0.883483815490449,0.39193548387096777,0.8830967750363291,-19.062080883795577,-4.134095085449269,335
nbrb_negative_basis_disagreement,5,0.8922452178249564,0.3379032258064516,0.8879314499741409,-26.1603295717972,-1.8211104049481661,335
nbrb_negative_basis_disagreement,10,0.8090088479756904,0.2693548387096774,0.8070390459734634,-33.259142678321986,-8.276840438853508,335
nbrb_negative_basis_disagreement,20,0.7750988646511034,0.18870967741935485,0.7614382926011649,-38.675272967277756,3.8089243030857673,335
nbrb_usd_rub_momentum_1,1,0.8566394658753709,0.5435483870967742,0.8554395534118298,-7.4065748597371,3.1501376585403436,320
nbrb_usd_rub_momentum_1,3,0.8371913580246912,0.39193548387096777,0.8345052027781197,-36.51560081223995,8.967481570414796,320
