rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap
0.22,301,1.1903954802259888,20,0,0.53156146179402,0.3379032258064516,1.5731174525646414,0.6981255759464418,66.99984626827556,1.5731174525646414,1.5731174525646414,1,1,1.1468926553672316,1.225988700564972,1.4040144107050951,0.7432432432432432,1.5731174525646414,1.1903954802259888,1.1903954802259888,0.9438202247191012,1.8613636363636363,4,incumbent,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,316,1.2461971830985916,20,0,0.4588607594936709,0.22186234817813766,2.068222766330962,0.7742581100890952,64.1844585857615,2.068222766330962,2.068222766330962,1,1,1.2028169014084507,1.2816901408450705,1.900635664101706,0.8070739549839229,2.068222766330962,1.2461971830985916,1.2461971830985916,1.1666666666666667,1.4615384615384615,4,incumbent,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,219,1.3626666666666665,20,0,0.6118721461187214,0.3401273885350318,1.7989499427086006,0.7675191242606972,115.74108977325565,1.7989499427086006,1.7989499427086006,1,1,1.3066666666666666,1.431111111111111,1.4427736006683376,0.8504672897196262,1.7989499427086006,1.3626666666666665,1.3626666666666665,1.0733333333333333,1.7,3,incumbent,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,535,1.2630691399662732,20,0,0.5214953271028038,0.26782178217821784,1.9471729403838514,0.7759626764849608,85.28894873540864,1.7989499427086006,1.9335863545197811,2,2,1.2158516020236088,1.2984822934232716,1.693772381867412,0.8169811320754717,1.9335863545197811,1.2461971830985916,1.3626666666666665,1.0733333333333333,1.7,7,incumbent,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,300,1.1864406779661016,20,0,0.4066666666666667,0.3379032258064516,1.2035003977724743,0.559367905139259,39.955634097998725,1.2035003977724743,1.2035003977724743,1,1,1.1864406779661016,1.1864406779661016,1.0666666666666667,0.7966101694915254,1.2035003977724743,1.1864406779661016,1.1864406779661016,0.7954545454545455,1.5113636363636365,4,nbrb_selected,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,325,1.2816901408450705,20,0,0.24615384615384617,0.22186234817813766,1.1094890510948905,0.5350152289661773,5.354905255567479,1.1094890510948905,1.1094890510948905,1,1,1.2816901408450705,1.2816901408450705,0.8360000000000001,0.75,1.1094890510948905,1.2816901408450705,1.2816901408450705,1.0340909090909092,1.7692307692307692,4,nbrb_selected,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,180,1.1199999999999999,20,0,0.37222222222222223,0.3401273885350318,1.094361215147732,0.4618057061877287,43.600306425464545,1.094361215147732,1.094361215147732,1,1,1.1199999999999999,1.1199999999999999,0.9946393762183237,0.6857142857142857,1.094361215147732,1.1199999999999999,1.1199999999999999,1.0,1.375,3,nbrb_selected,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,505,1.1922428330522767,20,0,0.29108910891089107,0.26782178217821784,1.086876155268022,0.49303870952422024,18.98692943493673,1.094361215147732,1.1019251331213114,2,2,1.1922428330522767,1.1922428330522767,0.8971962616822429,0.72,1.1019251331213114,1.1199999999999999,1.2816901408450705,1.0,1.7692307692307692,7,nbrb_selected,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,301,1.1903954802259888,20,0,0.5448504983388704,0.3379032258064516,1.6124453888787575,0.702047098974125,69.42648928867496,1.6124453888787575,1.6124453888787575,1,1,1.1468926553672316,1.225988700564972,1.4805970149253733,0.7331081081081081,1.6124453888787575,1.1903954802259888,1.1903954802259888,0.9386363636363637,1.8454545454545455,4,incumbent95_nbrb5,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,317,1.2501408450704226,20,0,0.45425867507886436,0.22186234817813766,2.0474797946072902,0.7752379288606,63.991356921679575,2.0474797946072902,2.0474797946072902,1,1,1.2028169014084507,1.3211267605633803,1.8819047619047617,0.8012820512820513,2.0474797946072902,1.2501408450704226,1.2501408450704226,1.1487179487179489,1.4769230769230768,4,incumbent95_nbrb5,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,203,1.263111111111111,20,0,0.6206896551724138,0.3401273885350318,1.8248740798140257,0.7661634347027605,113.02249760615373,1.8248740798140257,1.8248740798140257,1,1,1.151111111111111,1.3066666666666666,1.4144144144144144,0.8080808080808081,1.8248740798140257,1.263111111111111,1.263111111111111,1.0266666666666666,1.45,3,incumbent95_nbrb5,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,520,1.2276559865092749,20,0,0.5192307692307693,0.26782178217821784,1.9387174747618372,0.7759914214905161,83.13235991965699,1.8248740798140257,1.936176937210658,2,2,1.1804384485666106,1.2866779089376055,1.6235514018691588,0.7961165048543689,1.936176937210658,1.2501408450704226,1.263111111111111,1.0266666666666666,1.4769230769230768,7,incumbent95_nbrb5,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0
0.22,298,1.1785310734463277,20,0,0.5604026845637584,0.3379032258064516,1.658470951930932,0.7049235608243047,75.31851689687076,1.658470951930932,1.658470951930932,1,1,1.1271186440677967,1.2457627118644068,1.5422885572139304,0.7440273037542662,1.658470951930932,1.1785310734463277,1.1785310734463277,0.8909090909090909,1.7659090909090909,4,incumbent90_nbrb10,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0
