candidate,horizon,case_lift,matched_random_day_rate,macro_corridor_year_lift,symmetric_benefit_bps,future_only_benefit_bps,n_signals,period
incumbent,1,1.6320081831250692,0.46343463332137547,1.6356200452647034,18.45935618673006,66.6909721255278,316,retrospective_2025
incumbent,3,2.036264528335886,0.2844001434940809,2.0371470876551543,34.24545115341266,70.17735775246841,316,retrospective_2025
incumbent,5,2.065574715958244,0.22214677394557478,2.0719428304409515,41.07254728398513,64.1844585857615,316,retrospective_2025
incumbent,10,2.164786532454009,0.14764515963716496,2.164989967566919,49.02196414868605,45.90956617704427,316,retrospective_2025
incumbent,20,2.132987910189983,0.09643570952698201,2.1024480517572797,62.98428476592117,10.081362220821005,316,retrospective_2025
nbrb_selected,1,1.0363636363636364,0.46315789473684205,1.0385644135957217,1.04396308572617,-0.272641653250003,325,retrospective_2025
nbrb_selected,3,1.060968660968661,0.28421052631578947,1.0584043760987418,32.04933303790111,6.4619379544426865,325,retrospective_2025
nbrb_selected,5,1.1094890510948905,0.22186234817813766,1.099855837671532,47.638174394720394,5.354905255567479,325,retrospective_2025
nbrb_selected,10,0.9604395604395605,0.14736842105263157,0.9475445632798575,62.400541678783654,-5.790085677437227,325,retrospective_2025
nbrb_selected,20,0.9260504201680672,0.09635627530364373,0.9064069264069265,60.79754488712844,-37.079109515339304,325,retrospective_2025
incumbent95_nbrb5,1,1.6186018337509294,0.4638501130282634,1.6239957713995186,17.074925015408834,65.06486883060138,317,retrospective_2025
incumbent95_nbrb5,3,2.014519381581896,0.28499725411563365,2.017552149250296,34.47727481433066,69.45103156573498,317,retrospective_2025
incumbent95_nbrb5,5,2.0393326070752824,0.22274869410848158,2.049591541773064,42.171721809053885,63.991356921679575,317,retrospective_2025
incumbent95_nbrb5,10,2.150974305914813,0.1481244971200143,2.148742882038337,50.15808146843152,46.44158193581188,317,retrospective_2025
incumbent95_nbrb5,20,2.0810953133228014,0.0970127332405267,2.0502097511200925,63.248135939532574,12.224224815265352,317,retrospective_2025
incumbent90_nbrb10,1,1.6182617349477526,0.46346025726438783,1.6227613018614797,17.008316627687876,64.45214316211712,316,retrospective_2025
incumbent90_nbrb10,3,2.014010271195603,0.2844001434940809,2.0167858350583514,35.959312012078,69.37754785909972,316,retrospective_2025
incumbent90_nbrb10,5,2.053342570142016,0.22192897042996973,2.062167350391152,44.69327600721002,64.53543178711878,316,retrospective_2025
incumbent90_nbrb10,10,2.169115729067037,0.14735048429252295,2.1659844192893254,54.048981562997696,48.59865094581444,316,retrospective_2025
incumbent90_nbrb10,20,2.100451767207016,0.09642289755547581,2.072571015334847,67.84844868650292,15.983525127330434,316,retrospective_2025
incumbent80_nbrb20,1,1.6299738844738987,0.4635822799640704,1.635457440257759,17.093875997481806,64.79392827830235,311,retrospective_2025
incumbent80_nbrb20,3,2.022182583241859,0.2846244971816134,2.028093463200123,37.837711050883,68.60101787955674,311,retrospective_2025
incumbent80_nbrb20,5,2.0693069306930694,0.222203418514131,2.07979073795335,47.575637940107725,63.68112893766538,311,retrospective_2025
incumbent80_nbrb20,10,2.113159287352267,0.14759753700352785,2.1094779012452163,57.12727398585572,46.85580103746614,311,retrospective_2025
incumbent80_nbrb20,20,2.0292255892255895,0.09665829178437065,2.0112108702229667,71.13613671370136,14.823137393512608,311,retrospective_2025
incumbent70_nbrb30,1,1.5867237687366167,0.4635235732009925,1.5914110065769933,16.64823516622875,61.406648766209216,310,retrospective_2025
incumbent70_nbrb30,3,1.9506864410670823,0.2844325453833095,1.956432993858059,39.466448808879264,66.01736553888774,310,retrospective_2025
incumbent70_nbrb30,5,2.018994413407821,0.22208436724565755,2.0266042112112688,50.14794306591279,60.95494875855809,310,retrospective_2025
incumbent70_nbrb30,10,2.055235903337169,0.14753820033955858,2.0550532312589964,60.827555967264395,45.892274708423415,310,retrospective_2025
incumbent70_nbrb30,20,1.9401408450704227,0.0964346349745331,1.9220656924361426,73.94546059758032,16.0954989800709,310,retrospective_2025
incumbent60_nbrb40,1,1.5565210149353172,0.4629779577147998,1.5624615007804716,15.07740442411555,57.29354325702743,315,retrospective_2025
incumbent60_nbrb40,3,1.9245300113250279,0.28372212582738904,1.9331342315683848,40.82467078588604,64.09508929860269,315,retrospective_2025
incumbent60_nbrb40,5,2.0078968760887235,0.22134824240087397,2.019657280023549,53.725215712434114,60.96030407251183,315,retrospective_2025
incumbent60_nbrb40,10,1.9877536738978305,0.14693143114195747,1.989062592828989,63.29848330359149,44.39871293768622,315,retrospective_2025
incumbent60_nbrb40,20,1.921663313212609,0.09581646423751687,1.9076958193914397,71.93323300895693,10.857509888703893,315,retrospective_2025
incumbent_raw_nbrb_w2,1,1.0534840516000732,0.4632475938810638,1.055867016017021,-0.03031039637541281,1.8936447991688934,334,retrospective_2025
incumbent_raw_nbrb_w2,3,1.158585987804358,0.28426143664088827,1.155782783493441,31.07622336210582,11.085051570808897,334,retrospective_2025
incumbent_raw_nbrb_w2,5,1.1875648800743048,0.22185992387694248,1.1782214520794576,48.732770285605035,13.296138213452764,334,retrospective_2025
incumbent_raw_nbrb_w2,10,1.0770053475935828,0.14733690513709424,1.063154022734596,63.77942613140777,1.1698043721492168,334,retrospective_2025
incumbent_raw_nbrb_w2,20,0.9942138364779873,0.09636597250842446,0.9637700045274473,64.92432596070124,-27.665150898783835,334,retrospective_2025
incumbent_raw_nbrb_w5,1,1.02972027972028,0.46315789473684205,1.0318387498789074,0.5834907341949778,-0.1577744002034391,325,retrospective_2025
incumbent_raw_nbrb_w5,3,1.1042735042735041,0.28421052631578947,1.1018082969770602,32.60762275791025,9.244177235157105,325,retrospective_2025
incumbent_raw_nbrb_w5,5,1.164963503649635,0.22186234817813766,1.1550341370977186,49.830016405039544,11.701008202531241,325,retrospective_2025
incumbent_raw_nbrb_w5,10,1.043956043956044,0.14736842105263157,1.0303379382055853,64.68825887834775,0.3988046163020223,325,retrospective_2025
incumbent_raw_nbrb_w5,20,0.957983193277311,0.09635627530364373,0.9275180375180376,64.29387260143584,-29.96846058134313,325,retrospective_2025
incumbent_raw_nbrb_w10,1,1.0368439346541536,0.46306132303235154,1.0391285303745945,0.6543050789238168,-0.09023296576922502,327,retrospective_2025
incumbent_raw_nbrb_w10,3,1.098016997167139,0.28408176404313534,1.0955981844885385,32.23392409990764,8.654358700317557,327,retrospective_2025
incumbent_raw_nbrb_w10,5,1.158458961474037,0.2217434906956877,1.14904625830984,49.021944275856924,10.46442753549817,327,retrospective_2025
incumbent_raw_nbrb_w10,10,1.0382513661202184,0.147271849348141,1.0253763909144926,63.79311250426065,-0.8461093729389293,327,retrospective_2025
incumbent_raw_nbrb_w10,20,0.9530546623794213,0.09626217979670418,0.9223420350693079,62.86279162596944,-31.40019168852445,327,retrospective_2025
