clock,candidate,period,h,currency,year,bin_left,bin_right,n,predicted,actual
perp_2100,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.30000000000000004,0.4,217,0.3470788298622055,0.3548387096774194
perp_2100,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.4,0.5,152,0.4438919649545155,0.4276315789473684
perp_2100,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.5,0.6000000000000001,123,0.5466629842220161,0.5040650406504065
perp_2100,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.6000000000000001,0.7000000000000001,97,0.6484362716152997,0.6597938144329897
perp_2100,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.7000000000000001,0.8,86,0.7480581061432828,0.7093023255813954
perp_2100,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.8,0.9,97,0.8535462899531361,0.8762886597938144
perp_2100,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.9,1.0,89,0.9428921547002007,0.8764044943820225
perp_2100,perp_dual_hgb,screen_2024,3,ALL,ALL,0.0,0.1,92,0.08089866981088868,0.09782608695652174
perp_2100,perp_dual_hgb,screen_2024,3,ALL,ALL,0.1,0.2,295,0.15378794852179567,0.19661016949152543
perp_2100,perp_dual_hgb,screen_2024,3,ALL,ALL,0.2,0.30000000000000004,283,0.24677572652349944,0.30742049469964666
perp_2100,perp_dual_hgb,screen_2024,3,ALL,ALL,0.30000000000000004,0.4,185,0.34200805909218596,0.4540540540540541
perp_2100,perp_dual_hgb,screen_2024,3,ALL,ALL,0.4,0.5,104,0.4486063889488913,0.625
perp_2100,perp_dual_hgb,screen_2024,3,ALL,ALL,0.5,0.6000000000000001,88,0.5499307474297237,0.4772727272727273
perp_2100,perp_dual_hgb,screen_2024,3,ALL,ALL,0.6000000000000001,0.7000000000000001,80,0.6564647074256752,0.625
perp_2100,perp_dual_hgb,screen_2024,3,ALL,ALL,0.7000000000000001,0.8,98,0.744936120440047,0.7551020408163265
perp_2100,perp_dual_hgb,screen_2024,3,ALL,ALL,0.8,0.9,15,0.814504036727744,0.8666666666666667
perp_2100,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.0,0.1,77,0.08753688543443605,0.06493506493506493
perp_2100,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.1,0.2,586,0.15180298777614565,0.1296928327645051
perp_2100,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.2,0.30000000000000004,453,0.24545352398302117,0.2251655629139073
perp_2100,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.30000000000000004,0.4,268,0.3485456120579494,0.3246268656716418
perp_2100,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.4,0.5,237,0.4477219741621374,0.4641350210970464
perp_2100,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.5,0.6000000000000001,159,0.5501934717341228,0.610062893081761
perp_2100,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.6000000000000001,0.7000000000000001,99,0.652079180505104,0.7777777777777778
perp_2100,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.7000000000000001,0.8,119,0.7537692195592658,0.8235294117647058
perp_2100,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.8,0.9,32,0.8147440764509526,0.78125
perp_2100,perp_cny_logit,screen_2024,5,ALL,ALL,0.0,0.1,493,0.05409233576495234,0.13184584178498987
perp_2100,perp_cny_logit,screen_2024,5,ALL,ALL,0.1,0.2,290,0.14572884425414195,0.27241379310344827
perp_2100,perp_cny_logit,screen_2024,5,ALL,ALL,0.2,0.30000000000000004,123,0.23995177914134463,0.4878048780487805
perp_2100,perp_cny_logit,screen_2024,5,ALL,ALL,0.30000000000000004,0.4,75,0.3498205331557097,0.4533333333333333
perp_2100,perp_cny_logit,screen_2024,5,ALL,ALL,0.4,0.5,60,0.4469041913130092,0.6
perp_2100,perp_cny_logit,screen_2024,5,ALL,ALL,0.5,0.6000000000000001,52,0.5430166140844833,0.5961538461538461
perp_2100,perp_cny_logit,screen_2024,5,ALL,ALL,0.6000000000000001,0.7000000000000001,60,0.6491787463139398,0.6833333333333333
perp_2100,perp_cny_logit,screen_2024,5,ALL,ALL,0.7000000000000001,0.8,36,0.740571880914186,0.7777777777777778
perp_2100,perp_cny_logit,screen_2024,5,ALL,ALL,0.8,0.9,35,0.8472440702470418,0.7142857142857143
perp_2100,perp_cny_logit,screen_2024,5,ALL,ALL,0.9,1.0,16,0.9343736703140684,1.0
perp_2100,perp_cny_logit,opened_2025_2026,5,ALL,ALL,0.0,0.1,414,0.06431581573037912,0.07729468599033816
perp_2100,perp_cny_logit,opened_2025_2026,5,ALL,ALL,0.1,0.2,518,0.1488773722431048,0.15057915057915058
perp_2100,perp_cny_logit,opened_2025_2026,5,ALL,ALL,0.2,0.30000000000000004,393,0.24466601947514408,0.2697201017811705
perp_2100,perp_cny_logit,opened_2025_2026,5,ALL,ALL,0.30000000000000004,0.4,244,0.3478024577717292,0.27049180327868855
perp_2100,perp_cny_logit,opened_2025_2026,5,ALL,ALL,0.4,0.5,135,0.45059287585992475,0.4
perp_2100,perp_cny_logit,opened_2025_2026,5,ALL,ALL,0.5,0.6000000000000001,95,0.5485581277697028,0.5368421052631579
perp_2100,perp_cny_logit,opened_2025_2026,5,ALL,ALL,0.6000000000000001,0.7000000000000001,71,0.640749653787726,0.647887323943662
perp_2100,perp_cny_logit,opened_2025_2026,5,ALL,ALL,0.7000000000000001,0.8,76,0.7517203736680927,0.7368421052631579
perp_2100,perp_cny_logit,opened_2025_2026,5,ALL,ALL,0.8,0.9,63,0.8447237995869528,0.7142857142857143
perp_2100,perp_cny_logit,opened_2025_2026,5,ALL,ALL,0.9,1.0,11,0.9209270564842975,1.0
perp_2100,perp_dual_logit,screen_2024,5,ALL,ALL,0.0,0.1,449,0.0548922254992565,0.12694877505567928
perp_2100,perp_dual_logit,screen_2024,5,ALL,ALL,0.1,0.2,294,0.14879142587481797,0.23809523809523808
perp_2100,perp_dual_logit,screen_2024,5,ALL,ALL,0.2,0.30000000000000004,150,0.2465324585702328,0.44666666666666666
perp_2100,perp_dual_logit,screen_2024,5,ALL,ALL,0.30000000000000004,0.4,75,0.34454106616093244,0.48
perp_2100,perp_dual_logit,screen_2024,5,ALL,ALL,0.4,0.5,66,0.45206645062289413,0.5151515151515151
perp_2100,perp_dual_logit,screen_2024,5,ALL,ALL,0.5,0.6000000000000001,56,0.544542988303815,0.6785714285714286
perp_2100,perp_dual_logit,screen_2024,5,ALL,ALL,0.6000000000000001,0.7000000000000001,45,0.6466778081003408,0.6666666666666666
perp_2100,perp_dual_logit,screen_2024,5,ALL,ALL,0.7000000000000001,0.8,41,0.7444879783228457,0.7560975609756098
perp_2100,perp_dual_logit,screen_2024,5,ALL,ALL,0.8,0.9,43,0.8448204545656637,0.813953488372093
perp_2100,perp_dual_logit,screen_2024,5,ALL,ALL,0.9,1.0,21,0.9386134572515145,0.8095238095238095
perp_2100,perp_dual_logit,opened_2025_2026,5,ALL,ALL,0.0,0.1,532,0.059572180669152014,0.07330827067669173
perp_2100,perp_dual_logit,opened_2025_2026,5,ALL,ALL,0.1,0.2,540,0.14841546409541387,0.17592592592592593
perp_2100,perp_dual_logit,opened_2025_2026,5,ALL,ALL,0.2,0.30000000000000004,338,0.2445949766563799,0.3136094674556213
perp_2100,perp_dual_logit,opened_2025_2026,5,ALL,ALL,0.30000000000000004,0.4,191,0.34751054805525894,0.31413612565445026
perp_2100,perp_dual_logit,opened_2025_2026,5,ALL,ALL,0.4,0.5,134,0.44558842370770796,0.35074626865671643
perp_2100,perp_dual_logit,opened_2025_2026,5,ALL,ALL,0.5,0.6000000000000001,88,0.546268342017756,0.625
perp_2100,perp_dual_logit,opened_2025_2026,5,ALL,ALL,0.6000000000000001,0.7000000000000001,63,0.6488452402710829,0.6825396825396826
perp_2100,perp_dual_logit,opened_2025_2026,5,ALL,ALL,0.7000000000000001,0.8,67,0.7499752851240096,0.7164179104477612
perp_2100,perp_dual_logit,opened_2025_2026,5,ALL,ALL,0.8,0.9,58,0.8468380547200789,0.7586206896551724
perp_2100,perp_dual_logit,opened_2025_2026,5,ALL,ALL,0.9,1.0,9,0.922397987531855,0.8888888888888888
perp_2100,perp_dual_hgb,screen_2024,5,ALL,ALL,0.0,0.1,133,0.07930986313659938,0.11278195488721804
perp_2100,perp_dual_hgb,screen_2024,5,ALL,ALL,0.1,0.2,406,0.15445974706769905,0.1748768472906404
perp_2100,perp_dual_hgb,screen_2024,5,ALL,ALL,0.2,0.30000000000000004,266,0.2429419203736034,0.3082706766917293
perp_2100,perp_dual_hgb,screen_2024,5,ALL,ALL,0.30000000000000004,0.4,155,0.34663386353823444,0.567741935483871
perp_2100,perp_dual_hgb,screen_2024,5,ALL,ALL,0.4,0.5,119,0.4488132501068584,0.5210084033613446
perp_2100,perp_dual_hgb,screen_2024,5,ALL,ALL,0.5,0.6000000000000001,96,0.5508778236796478,0.6458333333333334
perp_2100,perp_dual_hgb,screen_2024,5,ALL,ALL,0.6000000000000001,0.7000000000000001,57,0.6401353248068515,0.543859649122807
perp_2100,perp_dual_hgb,screen_2024,5,ALL,ALL,0.7000000000000001,0.8,8,0.7314971422942426,0.5
perp_2100,perp_dual_hgb,opened_2025_2026,5,ALL,ALL,0.0,0.1,170,0.08747616103381493,0.08235294117647059
perp_2100,perp_dual_hgb,opened_2025_2026,5,ALL,ALL,0.1,0.2,642,0.14704629630811422,0.11526479750778816
perp_2100,perp_dual_hgb,opened_2025_2026,5,ALL,ALL,0.2,0.30000000000000004,449,0.24748958212808347,0.2806236080178174
perp_2100,perp_dual_hgb,opened_2025_2026,5,ALL,ALL,0.30000000000000004,0.4,283,0.34368728175578583,0.303886925795053
perp_2100,perp_dual_hgb,opened_2025_2026,5,ALL,ALL,0.4,0.5,230,0.4465551252602312,0.41304347826086957
perp_2100,perp_dual_hgb,opened_2025_2026,5,ALL,ALL,0.5,0.6000000000000001,166,0.5472074270502297,0.5602409638554217
perp_2100,perp_dual_hgb,opened_2025_2026,5,ALL,ALL,0.6000000000000001,0.7000000000000001,70,0.6326259836372977,0.7142857142857143
perp_2100,perp_dual_hgb,opened_2025_2026,5,ALL,ALL,0.7000000000000001,0.8,10,0.7201022813833328,0.7
perp_2100,perp_cny_logit,screen_2024,10,ALL,ALL,0.0,0.1,584,0.055112411128301925,0.14726027397260275
perp_2100,perp_cny_logit,screen_2024,10,ALL,ALL,0.1,0.2,382,0.14108833482711655,0.3219895287958115
perp_2100,perp_cny_logit,screen_2024,10,ALL,ALL,0.2,0.30000000000000004,117,0.2399271042652031,0.358974358974359
perp_2100,perp_cny_logit,screen_2024,10,ALL,ALL,0.30000000000000004,0.4,74,0.3409803089853064,0.5675675675675675
perp_2100,perp_cny_logit,screen_2024,10,ALL,ALL,0.4,0.5,37,0.4376465039978108,0.5135135135135135
perp_2100,perp_cny_logit,screen_2024,10,ALL,ALL,0.5,0.6000000000000001,18,0.5481406040904729,0.4444444444444444
perp_2100,perp_cny_logit,screen_2024,10,ALL,ALL,0.6000000000000001,0.7000000000000001,17,0.6532327759615009,0.35294117647058826
perp_2100,perp_cny_logit,screen_2024,10,ALL,ALL,0.7000000000000001,0.8,6,0.7239011938633011,0.5
perp_2100,perp_cny_logit,screen_2024,10,ALL,ALL,0.8,0.9,2,0.8834680847187434,1.0
perp_2100,perp_cny_logit,screen_2024,10,ALL,ALL,0.9,1.0,3,0.9206995115813864,1.0
perp_2100,perp_cny_logit,opened_2025_2026,10,ALL,ALL,0.0,0.1,160,0.07001200000044448,0.1125
perp_2100,perp_cny_logit,opened_2025_2026,10,ALL,ALL,0.1,0.2,780,0.1530904774952985,0.16666666666666666
perp_2100,perp_cny_logit,opened_2025_2026,10,ALL,ALL,0.2,0.30000000000000004,591,0.2459967363782252,0.19458544839255498
perp_2100,perp_cny_logit,opened_2025_2026,10,ALL,ALL,0.30000000000000004,0.4,274,0.34406132500284003,0.3102189781021898
perp_2100,perp_cny_logit,opened_2025_2026,10,ALL,ALL,0.4,0.5,120,0.43468459388797787,0.31666666666666665
perp_2100,perp_cny_logit,opened_2025_2026,10,ALL,ALL,0.5,0.6000000000000001,55,0.5431168377489112,0.2545454545454545
perp_2100,perp_cny_logit,opened_2025_2026,10,ALL,ALL,0.6000000000000001,0.7000000000000001,13,0.6452646730668589,0.3076923076923077
perp_2100,perp_cny_logit,opened_2025_2026,10,ALL,ALL,0.7000000000000001,0.8,2,0.7263643115135694,0.0
perp_2100,perp_dual_logit,screen_2024,10,ALL,ALL,0.0,0.1,507,0.053028205604586,0.1341222879684418
perp_2100,perp_dual_logit,screen_2024,10,ALL,ALL,0.1,0.2,366,0.14633995310596337,0.273224043715847
perp_2100,perp_dual_logit,screen_2024,10,ALL,ALL,0.2,0.30000000000000004,177,0.2439582242779953,0.4124293785310734
perp_2100,perp_dual_logit,screen_2024,10,ALL,ALL,0.30000000000000004,0.4,83,0.34737152213623873,0.40963855421686746
perp_2100,perp_dual_logit,screen_2024,10,ALL,ALL,0.4,0.5,49,0.443890799193099,0.6122448979591837
perp_2100,perp_dual_logit,screen_2024,10,ALL,ALL,0.5,0.6000000000000001,25,0.5442868094083092,0.44
perp_2100,perp_dual_logit,screen_2024,10,ALL,ALL,0.6000000000000001,0.7000000000000001,19,0.6490144160181119,0.5263157894736842
perp_2100,perp_dual_logit,screen_2024,10,ALL,ALL,0.7000000000000001,0.8,9,0.741386950027702,0.5555555555555556
perp_2100,perp_dual_logit,screen_2024,10,ALL,ALL,0.8,0.9,5,0.8173283261214678,0.6
perp_2100,perp_dual_logit,opened_2025_2026,10,ALL,ALL,0.0,0.1,318,0.06233931712564849,0.09748427672955975
perp_2100,perp_dual_logit,opened_2025_2026,10,ALL,ALL,0.1,0.2,804,0.1499886355813607,0.18781094527363185
perp_2100,perp_dual_logit,opened_2025_2026,10,ALL,ALL,0.2,0.30000000000000004,484,0.24287804849603264,0.22933884297520662
perp_2100,perp_dual_logit,opened_2025_2026,10,ALL,ALL,0.30000000000000004,0.4,222,0.34357533906754445,0.25675675675675674
perp_2100,perp_dual_logit,opened_2025_2026,10,ALL,ALL,0.4,0.5,114,0.44540089111300313,0.3508771929824561
perp_2100,perp_dual_logit,opened_2025_2026,10,ALL,ALL,0.5,0.6000000000000001,36,0.5551636525291771,0.3055555555555556
perp_2100,perp_dual_logit,opened_2025_2026,10,ALL,ALL,0.6000000000000001,0.7000000000000001,13,0.6382840366492991,0.23076923076923078
perp_2100,perp_dual_logit,opened_2025_2026,10,ALL,ALL,0.7000000000000001,0.8,4,0.7274016154698276,0.0
perp_2100,perp_dual_hgb,screen_2024,10,ALL,ALL,0.0,0.1,265,0.03205310353071939,0.2528301886792453
perp_2100,perp_dual_hgb,screen_2024,10,ALL,ALL,0.1,0.2,601,0.15186038465978885,0.22462562396006655
perp_2100,perp_dual_hgb,screen_2024,10,ALL,ALL,0.2,0.30000000000000004,282,0.24047856672208853,0.32269503546099293
perp_2100,perp_dual_hgb,screen_2024,10,ALL,ALL,0.30000000000000004,0.4,86,0.335187426484951,0.45348837209302323
perp_2100,perp_dual_hgb,screen_2024,10,ALL,ALL,0.4,0.5,6,0.42821178861673564,0.3333333333333333
perp_2100,perp_dual_hgb,opened_2025_2026,10,ALL,ALL,0.0,0.1,3,0.09476293939271059,0.0
perp_2100,perp_dual_hgb,opened_2025_2026,10,ALL,ALL,0.1,0.2,924,0.1667463079420125,0.2002164502164502
perp_2100,perp_dual_hgb,opened_2025_2026,10,ALL,ALL,0.2,0.30000000000000004,883,0.23629281683674608,0.21177802944507362
perp_2100,perp_dual_hgb,opened_2025_2026,10,ALL,ALL,0.30000000000000004,0.4,164,0.33525567523982486,0.1951219512195122
perp_2100,perp_dual_hgb,opened_2025_2026,10,ALL,ALL,0.4,0.5,21,0.4268231152810496,0.0
perp_2100,perp_cny_logit,screen_2024,20,ALL,ALL,0.0,0.1,920,0.0585536591825163,0.14021739130434782
perp_2100,perp_cny_logit,screen_2024,20,ALL,ALL,0.1,0.2,265,0.13397022504146425,0.3320754716981132
perp_2100,perp_cny_logit,screen_2024,20,ALL,ALL,0.2,0.30000000000000004,42,0.23572691189754155,0.2619047619047619
perp_2100,perp_cny_logit,screen_2024,20,ALL,ALL,0.30000000000000004,0.4,7,0.35106274882930577,0.14285714285714285
perp_2100,perp_cny_logit,screen_2024,20,ALL,ALL,0.4,0.5,1,0.4031753953781004,0.0
perp_2100,perp_cny_logit,screen_2024,20,ALL,ALL,0.6000000000000001,0.7000000000000001,4,0.6512660217738607,1.0
perp_2100,perp_cny_logit,screen_2024,20,ALL,ALL,0.7000000000000001,0.8,1,0.7078490986862156,1.0
perp_2100,perp_cny_logit,opened_2025_2026,20,ALL,ALL,0.0,0.1,439,0.07758241199398949,0.16400911161731208
perp_2100,perp_cny_logit,opened_2025_2026,20,ALL,ALL,0.1,0.2,1149,0.14183002254260493,0.1566579634464752
perp_2100,perp_cny_logit,opened_2025_2026,20,ALL,ALL,0.2,0.30000000000000004,282,0.234873187597645,0.1347517730496454
perp_2100,perp_cny_logit,opened_2025_2026,20,ALL,ALL,0.30000000000000004,0.4,72,0.3392570571931049,0.027777777777777776
perp_2100,perp_cny_logit,opened_2025_2026,20,ALL,ALL,0.4,0.5,3,0.4243986543625502,0.0
perp_2100,perp_dual_logit,screen_2024,20,ALL,ALL,0.0,0.1,804,0.06108382877685224,0.14676616915422885
perp_2100,perp_dual_logit,screen_2024,20,ALL,ALL,0.1,0.2,341,0.13786981594165415,0.2404692082111437
perp_2100,perp_dual_logit,screen_2024,20,ALL,ALL,0.2,0.30000000000000004,70,0.235760275096911,0.38571428571428573
perp_2100,perp_dual_logit,screen_2024,20,ALL,ALL,0.30000000000000004,0.4,19,0.3360499293220325,0.3157894736842105
perp_2100,perp_dual_logit,screen_2024,20,ALL,ALL,0.4,0.5,3,0.44092254083863064,0.3333333333333333
perp_2100,perp_dual_logit,screen_2024,20,ALL,ALL,0.5,0.6000000000000001,3,0.5153094830002418,0.0
perp_2100,perp_dual_logit,opened_2025_2026,20,ALL,ALL,0.0,0.1,665,0.06974400499764241,0.16390977443609023
perp_2100,perp_dual_logit,opened_2025_2026,20,ALL,ALL,0.1,0.2,960,0.1411531898695619,0.14583333333333334
perp_2100,perp_dual_logit,opened_2025_2026,20,ALL,ALL,0.2,0.30000000000000004,246,0.24049994953121692,0.16260162601626016
perp_2100,perp_dual_logit,opened_2025_2026,20,ALL,ALL,0.30000000000000004,0.4,68,0.3338378482308301,0.04411764705882353
perp_2100,perp_dual_logit,opened_2025_2026,20,ALL,ALL,0.4,0.5,6,0.4290612458259527,0.0
perp_2100,perp_dual_hgb,screen_2024,20,ALL,ALL,0.0,0.1,648,0.06315204749120318,0.18364197530864199
perp_2100,perp_dual_hgb,screen_2024,20,ALL,ALL,0.1,0.2,586,0.12580729792662493,0.1945392491467577
perp_2100,perp_dual_hgb,screen_2024,20,ALL,ALL,0.2,0.30000000000000004,6,0.20675244565468262,0.16666666666666666
perp_2100,perp_dual_hgb,opened_2025_2026,20,ALL,ALL,0.0,0.1,55,0.0953374754092442,0.23636363636363636
perp_2100,perp_dual_hgb,opened_2025_2026,20,ALL,ALL,0.1,0.2,1784,0.1384887395140202,0.15582959641255606
perp_2100,perp_dual_hgb,opened_2025_2026,20,ALL,ALL,0.2,0.30000000000000004,106,0.21293562927034657,0.009433962264150943
perp_2200,perp_cny_logit,screen_2024,3,ALL,ALL,0.0,0.1,336,0.05208777580561447,0.1130952380952381
perp_2200,perp_cny_logit,screen_2024,3,ALL,ALL,0.1,0.2,260,0.1475713003255823,0.25384615384615383
perp_2200,perp_cny_logit,screen_2024,3,ALL,ALL,0.2,0.30000000000000004,137,0.24839491228958227,0.29927007299270075
perp_2200,perp_cny_logit,screen_2024,3,ALL,ALL,0.30000000000000004,0.4,93,0.3469983739088645,0.44086021505376344
perp_2200,perp_cny_logit,screen_2024,3,ALL,ALL,0.4,0.5,83,0.44477316455546007,0.5783132530120482
perp_2200,perp_cny_logit,screen_2024,3,ALL,ALL,0.5,0.6000000000000001,74,0.5469031584932006,0.6621621621621622
perp_2200,perp_cny_logit,screen_2024,3,ALL,ALL,0.6000000000000001,0.7000000000000001,60,0.6505974378097777,0.6666666666666666
perp_2200,perp_cny_logit,screen_2024,3,ALL,ALL,0.7000000000000001,0.8,73,0.7523511320000922,0.7123287671232876
perp_2200,perp_cny_logit,screen_2024,3,ALL,ALL,0.8,0.9,57,0.8484221355123399,0.8245614035087719
perp_2200,perp_cny_logit,screen_2024,3,ALL,ALL,0.9,1.0,67,0.9525267914058752,0.8955223880597015
perp_2200,perp_cny_logit,opened_2025_2026,3,ALL,ALL,0.0,0.1,401,0.05789145305605225,0.08478802992518704
perp_2200,perp_cny_logit,opened_2025_2026,3,ALL,ALL,0.1,0.2,435,0.14746129530518406,0.14942528735632185
perp_2200,perp_cny_logit,opened_2025_2026,3,ALL,ALL,0.2,0.30000000000000004,299,0.24665693492288898,0.24749163879598662
perp_2200,perp_cny_logit,opened_2025_2026,3,ALL,ALL,0.30000000000000004,0.4,224,0.3474348745953077,0.3392857142857143
perp_2200,perp_cny_logit,opened_2025_2026,3,ALL,ALL,0.4,0.5,155,0.4521098801203013,0.44516129032258067
perp_2200,perp_cny_logit,opened_2025_2026,3,ALL,ALL,0.5,0.6000000000000001,132,0.5468752569560004,0.5303030303030303
perp_2200,perp_cny_logit,opened_2025_2026,3,ALL,ALL,0.6000000000000001,0.7000000000000001,96,0.6492775292537448,0.5833333333333334
perp_2200,perp_cny_logit,opened_2025_2026,3,ALL,ALL,0.7000000000000001,0.8,107,0.7504677938715822,0.7009345794392523
perp_2200,perp_cny_logit,opened_2025_2026,3,ALL,ALL,0.8,0.9,93,0.8516015310639115,0.8387096774193549
perp_2200,perp_cny_logit,opened_2025_2026,3,ALL,ALL,0.9,1.0,88,0.9444583256181993,0.9090909090909091
perp_2200,perp_dual_logit,screen_2024,3,ALL,ALL,0.0,0.1,318,0.05334135823415805,0.12578616352201258
perp_2200,perp_dual_logit,screen_2024,3,ALL,ALL,0.1,0.2,235,0.1469027154654732,0.22127659574468084
perp_2200,perp_dual_logit,screen_2024,3,ALL,ALL,0.2,0.30000000000000004,136,0.24732587531610944,0.3014705882352941
perp_2200,perp_dual_logit,screen_2024,3,ALL,ALL,0.30000000000000004,0.4,117,0.3477083759485627,0.39316239316239315
perp_2200,perp_dual_logit,screen_2024,3,ALL,ALL,0.4,0.5,83,0.4553632733852215,0.4819277108433735
perp_2200,perp_dual_logit,screen_2024,3,ALL,ALL,0.5,0.6000000000000001,83,0.5442220179458824,0.6265060240963856
perp_2200,perp_dual_logit,screen_2024,3,ALL,ALL,0.6000000000000001,0.7000000000000001,61,0.6552849824740132,0.7213114754098361
perp_2200,perp_dual_logit,screen_2024,3,ALL,ALL,0.7000000000000001,0.8,60,0.747149577755309,0.6666666666666666
perp_2200,perp_dual_logit,screen_2024,3,ALL,ALL,0.8,0.9,72,0.850305409064047,0.8472222222222222
perp_2200,perp_dual_logit,screen_2024,3,ALL,ALL,0.9,1.0,75,0.9525878930977231,0.88
perp_2200,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.0,0.1,459,0.05501978553013017,0.08714596949891068
perp_2200,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.1,0.2,434,0.1451421386274357,0.16589861751152074
perp_2200,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.2,0.30000000000000004,279,0.24578368203769313,0.25806451612903225
perp_2200,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.30000000000000004,0.4,212,0.3464257974945094,0.3632075471698113
perp_2200,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.4,0.5,154,0.44855212466678146,0.43506493506493504
perp_2200,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.5,0.6000000000000001,121,0.5429326115242094,0.5702479338842975
perp_2200,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.6000000000000001,0.7000000000000001,94,0.6493303942821481,0.5957446808510638
perp_2200,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.7000000000000001,0.8,92,0.7498064470424709,0.7391304347826086
perp_2200,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.8,0.9,92,0.8508227311140146,0.7717391304347826
perp_2200,perp_dual_logit,opened_2025_2026,3,ALL,ALL,0.9,1.0,93,0.9420323439586892,0.9139784946236559
perp_2200,perp_dual_hgb,screen_2024,3,ALL,ALL,0.0,0.1,113,0.08150551379470146,0.09734513274336283
perp_2200,perp_dual_hgb,screen_2024,3,ALL,ALL,0.1,0.2,370,0.14729304353088318,0.1837837837837838
perp_2200,perp_dual_hgb,screen_2024,3,ALL,ALL,0.2,0.30000000000000004,196,0.24559814502016197,0.34183673469387754
perp_2200,perp_dual_hgb,screen_2024,3,ALL,ALL,0.30000000000000004,0.4,160,0.3519907469735024,0.46875
perp_2200,perp_dual_hgb,screen_2024,3,ALL,ALL,0.4,0.5,123,0.44945494031786964,0.6178861788617886
perp_2200,perp_dual_hgb,screen_2024,3,ALL,ALL,0.5,0.6000000000000001,90,0.5481254024031369,0.5
perp_2200,perp_dual_hgb,screen_2024,3,ALL,ALL,0.6000000000000001,0.7000000000000001,79,0.6453999563793149,0.6329113924050633
perp_2200,perp_dual_hgb,screen_2024,3,ALL,ALL,0.7000000000000001,0.8,96,0.7502801641406563,0.8333333333333334
perp_2200,perp_dual_hgb,screen_2024,3,ALL,ALL,0.8,0.9,13,0.820562808413482,0.7692307692307693
perp_2200,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.0,0.1,145,0.08334250604609865,0.04827586206896552
perp_2200,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.1,0.2,574,0.14832238842887416,0.14982578397212543
perp_2200,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.2,0.30000000000000004,393,0.24606303330083612,0.24173027989821882
perp_2200,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.30000000000000004,0.4,261,0.34990187547550744,0.34099616858237547
perp_2200,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.4,0.5,209,0.4453287587937704,0.44976076555023925
perp_2200,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.5,0.6000000000000001,153,0.5478972392734963,0.5294117647058824
perp_2200,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.6000000000000001,0.7000000000000001,145,0.6453573711726268,0.696551724137931
perp_2200,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.7000000000000001,0.8,121,0.7453042617203732,0.8347107438016529
perp_2200,perp_dual_hgb,opened_2025_2026,3,ALL,ALL,0.8,0.9,29,0.8231082406546371,0.7931034482758621
perp_2200,perp_cny_logit,screen_2024,5,ALL,ALL,0.0,0.1,463,0.055441122050483974,0.12958963282937366
perp_2200,perp_cny_logit,screen_2024,5,ALL,ALL,0.1,0.2,304,0.14571837553856906,0.2565789473684211
perp_2200,perp_cny_logit,screen_2024,5,ALL,ALL,0.2,0.30000000000000004,141,0.24386998714193817,0.46099290780141844
perp_2200,perp_cny_logit,screen_2024,5,ALL,ALL,0.30000000000000004,0.4,67,0.3508938140484752,0.47761194029850745
perp_2200,perp_cny_logit,screen_2024,5,ALL,ALL,0.4,0.5,66,0.4443364179598626,0.6060606060606061
perp_2200,perp_cny_logit,screen_2024,5,ALL,ALL,0.5,0.6000000000000001,54,0.5464458988372626,0.6296296296296297
perp_2200,perp_cny_logit,screen_2024,5,ALL,ALL,0.6000000000000001,0.7000000000000001,57,0.6563587574192837,0.7017543859649122
perp_2200,perp_cny_logit,screen_2024,5,ALL,ALL,0.7000000000000001,0.8,36,0.746831713100859,0.6944444444444444
