clock,candidate,h,period,slice,group,physical_availability,usable_share,n,positive_rate,brier_raw,logloss_raw,ece_raw,auc_raw,average_precision_raw,brier_calibrated,logloss_calibrated,ece_calibrated,auc_calibrated,average_precision_calibrated,brier_prior,logloss_prior,ece_prior,auc_prior,average_precision_prior
perp_2000,perp_dual_logit,3,screen_2024,currency,TJS,1.0,1.0,248,0.4032258064516129,0.18114430661690445,0.5560761104110057,0.09238243543641987,0.8013513513513513,0.7402842567329957,0.18114430661690445,0.5560761104110057,0.09238243543641987,0.8013513513513513,0.7402842567329957,0.17119574196462137,0.5201267943585972,0.07870283994104384,0.8177027027027026,0.7723859719093671
perp_2000,perp_dual_logit,3,screen_2024,currency,UZS,1.0,1.0,248,0.3870967741935484,0.18038665864586106,0.5784048400595562,0.10866838748992382,0.7755619517543859,0.730935718225326,0.18038665864586106,0.5784048400595562,0.10866838748992382,0.7755619517543859,0.730935718225326,0.17053576533305584,0.523858779670004,0.0884810445440703,0.7928316885964911,0.7693689776025258
perp_2000,perp_dual_logit,3,screen_2024,year,2024,1.0,1.0,1240,0.38870967741935486,0.18267745624835477,0.5665483253350654,0.07662716367522072,0.7901854629457297,0.7208560938262705,0.18267745624835477,0.5665483253350654,0.07662716367522072,0.7901854629457297,0.7208560938262705,0.17013912240317924,0.5181408788312696,0.059909340601456036,0.8111184707518146,0.7558582229466388
perp_2000,perp_dual_logit,3,opened_2025_2026,ALL,ALL,1.0,1.0,2030,0.3334975369458128,0.16416697043433123,0.5022957680880968,0.031746257116485356,0.7953221737132102,0.6953034110115125,0.16416697043433123,0.5022957680880968,0.031746257116485356,0.7953221737132102,0.6953034110115125,0.15919934119680904,0.49007522257512476,0.051055367674835254,0.8144088141566255,0.7209832620638944
perp_2000,perp_dual_logit,3,opened_2025_2026,currency,AMD,1.0,1.0,406,0.33251231527093594,0.16981476698490844,0.5132109706090462,0.05381818641153328,0.7864151974853082,0.6781869960114709,0.16981476698490844,0.5132109706090462,0.05381818641153328,0.7864151974853082,0.6781869960114709,0.16446333082682751,0.5020284375502181,0.06536985059164782,0.8018860188601886,0.6980858784008304
perp_2000,perp_dual_logit,3,opened_2025_2026,currency,KGS,1.0,1.0,406,0.3078817733990148,0.15463928282792322,0.4829512614460816,0.05214121021127645,0.8078861209964414,0.6732994258377965,0.15463928282792322,0.4829512614460816,0.05214121021127645,0.8078861209964414,0.6732994258377965,0.15178216069247935,0.4743918754034671,0.07663743032469005,0.8280711743772242,0.7038078844739719
perp_2000,perp_dual_logit,3,opened_2025_2026,currency,KZT,1.0,1.0,406,0.3275862068965517,0.15676504926563523,0.4816140452535123,0.03749430948153215,0.8147291305186043,0.7162643810058094,0.15676504926563523,0.4816140452535123,0.03749430948153215,0.8147291305186043,0.7162643810058094,0.15229516347930275,0.4717203795376528,0.06669258161065976,0.8327411936434492,0.7468780821045309
perp_2000,perp_dual_logit,3,opened_2025_2026,currency,TJS,1.0,1.0,406,0.3620689655172414,0.17742352200565328,0.5361125129237543,0.04085283796509566,0.7805531479000866,0.6991634623678897,0.17742352200565328,0.5361125129237543,0.04085283796509566,0.7805531479000866,0.6991634623678897,0.17017659141027955,0.5170539091920988,0.06756173958971515,0.7982297165970635,0.7235953229316946
perp_2000,perp_dual_logit,3,opened_2025_2026,currency,UZS,1.0,1.0,406,0.3374384236453202,0.16219223108753597,0.4975900502080899,0.04972618557610516,0.7911160556806773,0.7189346044080411,0.16219223108753597,0.4975900502080899,0.04972618557610516,0.7911160556806773,0.7189346044080411,0.15727945957515602,0.4851815111921867,0.06953283465458418,0.811277236588609,0.7403342068795791
perp_2000,perp_dual_logit,3,opened_2025_2026,year,2025,1.0,1.0,1235,0.28582995951417006,0.15820605281320924,0.48574290431807265,0.06501890435108992,0.7898383149293713,0.6618102340230686,0.15820605281320924,0.48574290431807265,0.06501890435108992,0.7898383149293713,0.6618102340230686,0.15640952554563278,0.4836374531382925,0.09936190255363424,0.8028977407771418,0.6770849357446312
perp_2000,perp_dual_logit,3,opened_2025_2026,year,2026,1.0,1.0,795,0.4075471698113208,0.1734270122734327,0.5280099652654301,0.1142362541155717,0.836393541453697,0.7988843934756683,0.1734270122734327,0.5280099652654301,0.1142362541155717,0.836393541453697,0.7988843934756683,0.16353320576184388,0.5000760342159899,0.08773946288730725,0.8483460459752038,0.812002949374136
perp_2000,perp_dual_hgb,3,screen_2024,ALL,ALL,1.0,1.0,1240,0.38870967741935486,0.20400795930268215,0.5986330273742105,0.06484899133415034,0.7323432487765357,0.6232419182141897,0.20400795930268215,0.5986330273742105,0.06484899133415034,0.7323432487765357,0.6232419182141897,0.17013912240317924,0.5181408788312696,0.059909340601456036,0.8111184707518146,0.7558582229466388
perp_2000,perp_dual_hgb,3,screen_2024,currency,AMD,1.0,1.0,248,0.4032258064516129,0.21249786151614805,0.620771589617486,0.10455233665723011,0.7337162162162162,0.6419964825288057,0.21249786151614805,0.620771589617486,0.10455233665723011,0.7337162162162162,0.6419964825288057,0.16738293652298844,0.5117958615617887,0.09935369212252625,0.8283108108108108,0.7832308786205806
perp_2000,perp_dual_hgb,3,screen_2024,currency,KGS,1.0,1.0,248,0.4153225806451613,0.2176138098715916,0.6274070661164498,0.0756570640141676,0.7033143622363575,0.6178166967909502,0.2176138098715916,0.6274070661164498,0.0756570640141676,0.7033143622363575,0.6178166967909502,0.18276717568078235,0.5464516600228417,0.08054196023087085,0.797723468362906,0.7623355248573026
perp_2000,perp_dual_hgb,3,screen_2024,currency,KZT,1.0,1.0,248,0.3346774193548387,0.19113620603279577,0.5721265116610552,0.08985307694526375,0.714494341000365,0.5914102308513147,0.19113620603279577,0.5721265116610552,0.08985307694526375,0.714494341000365,0.5914102308513147,0.15881399251444825,0.48847129854311694,0.0831347981130624,0.8292077400511135,0.7000577402225392
perp_2000,perp_dual_hgb,3,screen_2024,currency,TJS,1.0,1.0,248,0.4032258064516129,0.20406099800754307,0.5956822482626134,0.08089702730721594,0.7485135135135135,0.644008532126303,0.20406099800754307,0.5956822482626134,0.08089702730721594,0.7485135135135135,0.644008532126303,0.17119574196462137,0.5201267943585972,0.07870283994104384,0.8177027027027026,0.7723859719093671
perp_2000,perp_dual_hgb,3,screen_2024,currency,UZS,1.0,1.0,248,0.3870967741935484,0.1947309210853323,0.577177721213448,0.05389066128153238,0.7474643640350876,0.6480945040683206,0.1947309210853323,0.577177721213448,0.05389066128153238,0.7474643640350876,0.6480945040683206,0.17053576533305584,0.523858779670004,0.0884810445440703,0.7928316885964911,0.7693689776025258
perp_2000,perp_dual_hgb,3,screen_2024,year,2024,1.0,1.0,1240,0.38870967741935486,0.20400795930268215,0.5986330273742105,0.06484899133415034,0.7323432487765357,0.6232419182141897,0.20400795930268215,0.5986330273742105,0.06484899133415034,0.7323432487765357,0.6232419182141897,0.17013912240317924,0.5181408788312696,0.059909340601456036,0.8111184707518146,0.7558582229466388
perp_2000,perp_dual_hgb,3,opened_2025_2026,ALL,ALL,1.0,1.0,2030,0.3334975369458128,0.17201682663770193,0.5216751246290149,0.03198445985249588,0.7779926657867358,0.654658419111579,0.17201682663770193,0.5216751246290149,0.03198445985249588,0.7779926657867358,0.654658419111579,0.15919934119680904,0.49007522257512476,0.051055367674835254,0.8144088141566255,0.7209832620638944
perp_2000,perp_dual_hgb,3,opened_2025_2026,currency,AMD,1.0,1.0,406,0.33251231527093594,0.17443847844013494,0.5262515400525284,0.027344493448971555,0.7727073937406042,0.6468725628451697,0.17443847844013494,0.5262515400525284,0.027344493448971555,0.7727073937406042,0.6468725628451697,0.16446333082682751,0.5020284375502181,0.06536985059164782,0.8018860188601886,0.6980858784008304
perp_2000,perp_dual_hgb,3,opened_2025_2026,currency,KGS,1.0,1.0,406,0.3078817733990148,0.16582731105770626,0.507806542700432,0.0644611540171108,0.7848256227758007,0.6192087522260693,0.16582731105770626,0.507806542700432,0.0644611540171108,0.7848256227758007,0.6192087522260693,0.15178216069247935,0.4743918754034671,0.07663743032469005,0.8280711743772242,0.7038078844739719
perp_2000,perp_dual_hgb,3,opened_2025_2026,currency,KZT,1.0,1.0,406,0.3275862068965517,0.16847674197184184,0.5118143058618061,0.05306853154503996,0.7910986256850918,0.6808069175968088,0.16847674197184184,0.5118143058618061,0.05306853154503996,0.7910986256850918,0.6808069175968088,0.15229516347930275,0.4717203795376528,0.06669258161065976,0.8327411936434492,0.7468780821045309
perp_2000,perp_dual_hgb,3,opened_2025_2026,currency,TJS,1.0,1.0,406,0.3620689655172414,0.1803904597487945,0.5407444706330474,0.043419101847408596,0.7760092453970006,0.6759322396933933,0.1803904597487945,0.5407444706330474,0.043419101847408596,0.7760092453970006,0.6759322396933933,0.17017659141027955,0.5170539091920988,0.06756173958971515,0.7982297165970635,0.7235953229316946
perp_2000,perp_dual_hgb,3,opened_2025_2026,currency,UZS,1.0,1.0,406,0.3374384236453202,0.17095114197003206,0.5217587638972603,0.06109872521819456,0.7672374026537867,0.680960192090187,0.17095114197003206,0.5217587638972603,0.06109872521819456,0.7672374026537867,0.680960192090187,0.15727945957515602,0.4851815111921867,0.06953283465458418,0.811277236588609,0.7403342068795791
perp_2000,perp_dual_hgb,3,opened_2025_2026,year,2025,1.0,1.0,1235,0.28582995951417006,0.1675192030977974,0.5119976615748733,0.07821550175802243,0.7742752436196386,0.5779187846124044,0.1675192030977974,0.5119976615748733,0.07821550175802243,0.7742752436196386,0.5779187846124044,0.15640952554563278,0.4836374531382925,0.09936190255363424,0.8028977407771418,0.6770849357446312
perp_2000,perp_dual_hgb,3,opened_2025_2026,year,2026,1.0,1.0,795,0.4075471698113208,0.1790037009418304,0.536708667864065,0.10082413395007336,0.8238578281041126,0.7896855818676214,0.1790037009418304,0.536708667864065,0.10082413395007336,0.8238578281041126,0.7896855818676214,0.16353320576184388,0.5000760342159899,0.08773946288730725,0.8483460459752038,0.812002949374136
perp_2000,perp_cny_logit,5,screen_2024,ALL,ALL,1.0,1.0,1240,0.3346774193548387,0.19037347316389625,0.5775370422871952,0.1138082183924521,0.7766717780211755,0.6346901938367673,0.19037347316389625,0.5775370422871952,0.1138082183924521,0.7766717780211755,0.6346901938367673,0.16669721421917805,0.5044207328360644,0.04924006813093068,0.8095275648046732,0.6730821282835956
perp_2000,perp_cny_logit,5,screen_2024,currency,AMD,1.0,1.0,248,0.35080645161290325,0.19431851515308857,0.5853355978832758,0.13870024985750434,0.7963161276504604,0.6819220961707743,0.19431851515308857,0.5853355978832758,0.13870024985750434,0.7963161276504604,0.6819220961707743,0.16148030287002665,0.48980224798429145,0.08704691151312673,0.845719997144285,0.7323424042260667
perp_2000,perp_cny_logit,5,screen_2024,currency,KGS,1.0,1.0,248,0.3709677419354839,0.20424123791912047,0.6084545866636367,0.12195225697921805,0.7570373467112598,0.6473921720664264,0.20424123791912047,0.6084545866636367,0.12195225697921805,0.7570373467112598,0.6473921720664264,0.17890981109081383,0.5329481777213291,0.05673575669723176,0.7971014492753624,0.7041506172360207
perp_2000,perp_cny_logit,5,screen_2024,currency,KZT,1.0,1.0,248,0.2701612903225806,0.17292130540220535,0.5437933561663537,0.11449127014393558,0.7541024160963139,0.540240787068415,0.17292130540220535,0.5437933561663537,0.11449127014393558,0.7541024160963139,0.540240787068415,0.15582503222217617,0.47753328986319316,0.05328860101920176,0.7931062917456914,0.5780473216134828
perp_2000,perp_cny_logit,5,screen_2024,currency,TJS,1.0,1.0,248,0.35080645161290325,0.19583149962407703,0.5774563851152821,0.13213273478276602,0.7934604126508175,0.6451086734644889,0.19583149962407703,0.5774563851152821,0.13213273478276602,0.7934604126508175,0.6451086734644889,0.17074312069949144,0.5124284315690311,0.06601025062166944,0.8179481687727564,0.6776919854354779
perp_2000,perp_cny_logit,5,screen_2024,currency,UZS,1.0,1.0,248,0.33064516129032256,0.18455480772098978,0.5726452856074274,0.10723997966207026,0.7671907140758155,0.6449732511056319,0.18455480772098978,0.5726452856074274,0.10723997966207026,0.7671907140758155,0.6449732511056319,0.16652780421338195,0.509391517042477,0.04876418664071396,0.7882015868351455,0.6800366872540218
perp_2000,perp_cny_logit,5,screen_2024,year,2024,1.0,1.0,1240,0.3346774193548387,0.19037347316389625,0.5775370422871952,0.1138082183924521,0.7766717780211755,0.6346901938367673,0.19037347316389625,0.5775370422871952,0.1138082183924521,0.7766717780211755,0.6346901938367673,0.16669721421917805,0.5044207328360644,0.04924006813093068,0.8095275648046732,0.6730821282835956
perp_2000,perp_cny_logit,5,opened_2025_2026,ALL,ALL,1.0,1.0,2020,0.2698019801980198,0.16114018467761065,0.49494448494706605,0.027329565467908403,0.752930492924895,0.5723677219703822,0.16114018467761065,0.49494448494706605,0.027329565467908403,0.752930492924895,0.5723677219703822,0.15763235788713137,0.48656641784568927,0.05128494032634274,0.7793549992225159,0.5927682653748093
perp_2000,perp_cny_logit,5,opened_2025_2026,currency,AMD,1.0,1.0,404,0.26485148514851486,0.16720421211100814,0.5094368848132994,0.055727035686707706,0.7287202240473268,0.5273166416618165,0.16720421211100814,0.5094368848132994,0.055727035686707706,0.7287202240473268,0.5273166416618165,0.16476018573091702,0.5030310830253373,0.07445393081886265,0.7524151169010982,0.5478849261808826
perp_2000,perp_cny_logit,5,opened_2025_2026,currency,KGS,1.0,1.0,404,0.24504950495049505,0.15618053887163816,0.48417892240021293,0.07294524676493028,0.7527074018877297,0.5344384564640564,0.15618053887163816,0.48417892240021293,0.07294524676493028,0.7527074018877297,0.5344384564640564,0.1528880205262599,0.4771515649749991,0.09138879540527091,0.7862228845835403,0.5633542085919683
perp_2000,perp_cny_logit,5,opened_2025_2026,currency,KZT,1.0,1.0,404,0.26485148514851486,0.15093947916790096,0.4683585297043059,0.043036172599442556,0.7948960005034771,0.6275727533644987,0.15093947916790096,0.4683585297043059,0.043036172599442556,0.7948960005034771,0.6275727533644987,0.14555100751863312,0.4555359649658396,0.05356489353939867,0.8192202397809875,0.6466257869470176
perp_2000,perp_cny_logit,5,opened_2025_2026,currency,TJS,1.0,1.0,404,0.30198019801980197,0.175061813103893,0.52808383955432,0.05289141505964709,0.7368910591791651,0.6042780166358492,0.175061813103893,0.52808383955432,0.05289141505964709,0.7368910591791651,0.6042780166358492,0.17197288181376216,0.5205314160070853,0.05787363608239879,0.7601732356702708,0.6231917871496055
perp_2000,perp_cny_logit,5,opened_2025_2026,currency,UZS,1.0,1.0,404,0.2722772277227723,0.15631488013361308,0.48466424826319193,0.05148699496360803,0.7622139764996908,0.6077447180333264,0.15631488013361308,0.48466424826319193,0.05148699496360803,0.7622139764996908,0.6077447180333264,0.15298969384608457,0.47658206025518535,0.05968970445532625,0.7871985157699444,0.6323183183047063
perp_2000,perp_cny_logit,5,opened_2025_2026,year,2025,1.0,1.0,1235,0.2251012145748988,0.14776444548339732,0.4610270801487372,0.0749719345777638,0.7621463957360757,0.5522770696096152,0.14776444548339732,0.4610270801487372,0.0749719345777638,0.7621463957360757,0.5522770696096152,0.14790550287313445,0.4646508289788683,0.10274774508523225,0.7839734482006869,0.5571877407801965
perp_2000,perp_cny_logit,5,opened_2025_2026,year,2026,1.0,1.0,785,0.3401273885350318,0.18218354506595905,0.5483049880374306,0.0983057908542746,0.7823087935447486,0.686828595448822,0.18218354506595905,0.5483049880374306,0.0983057908542746,0.7823087935447486,0.686828595448822,0.1729351170492793,0.521045083132981,0.06305575961715716,0.7918239266553874,0.6894733382916649
perp_2000,perp_dual_logit,5,screen_2024,ALL,ALL,1.0,1.0,1240,0.3346774193548387,0.18725943723999758,0.5702235610505267,0.1031818947663183,0.7751792625045637,0.6328893406297709,0.18725943723999758,0.5702235610505267,0.1031818947663183,0.7751792625045637,0.6328893406297709,0.16669721421917805,0.5044207328360644,0.04924006813093068,0.8095275648046732,0.6730821282835956
perp_2000,perp_dual_logit,5,screen_2024,currency,AMD,1.0,1.0,248,0.35080645161290325,0.18815714649023077,0.5703055519619239,0.1312324493287463,0.8000285571499963,0.6867063825865374,0.18815714649023077,0.5703055519619239,0.1312324493287463,0.8000285571499963,0.6867063825865374,0.16148030287002665,0.48980224798429145,0.08704691151312673,0.845719997144285,0.7323424042260667
perp_2000,perp_dual_logit,5,screen_2024,currency,KGS,1.0,1.0,248,0.3709677419354839,0.2018658920022109,0.5999506051248503,0.1233382503436276,0.7573857302118172,0.6474703508928052,0.2018658920022109,0.5999506051248503,0.1233382503436276,0.7573857302118172,0.6474703508928052,0.17890981109081383,0.5329481777213291,0.05673575669723176,0.7971014492753624,0.7041506172360207
perp_2000,perp_dual_logit,5,screen_2024,currency,KZT,1.0,1.0,248,0.2701612903225806,0.171439473246194,0.5400979417528828,0.09946628598517275,0.751958439844974,0.5488319899980482,0.171439473246194,0.5400979417528828,0.09946628598517275,0.751958439844974,0.5488319899980482,0.15582503222217617,0.47753328986319316,0.05328860101920176,0.7931062917456914,0.5780473216134828
perp_2000,perp_dual_logit,5,screen_2024,currency,TJS,1.0,1.0,248,0.35080645161290325,0.1923428870648523,0.5686682945492412,0.12694753290425834,0.7891768401513529,0.6426380123983295,0.1923428870648523,0.5686682945492412,0.12694753290425834,0.7891768401513529,0.6426380123983295,0.17074312069949144,0.5124284315690311,0.06601025062166944,0.8179481687727564,0.6776919854354779
perp_2000,perp_dual_logit,5,screen_2024,currency,UZS,1.0,1.0,248,0.33064516129032256,0.18249178739649993,0.5720954118637351,0.09843235991529745,0.7596973258889216,0.6413439251105943,0.18249178739649993,0.5720954118637351,0.09843235991529745,0.7596973258889216,0.6413439251105943,0.16652780421338195,0.509391517042477,0.04876418664071396,0.7882015868351455,0.6800366872540218
perp_2000,perp_dual_logit,5,screen_2024,year,2024,1.0,1.0,1240,0.3346774193548387,0.18725943723999758,0.5702235610505267,0.1031818947663183,0.7751792625045637,0.6328893406297709,0.18725943723999758,0.5702235610505267,0.1031818947663183,0.7751792625045637,0.6328893406297709,0.16669721421917805,0.5044207328360644,0.04924006813093068,0.8095275648046732,0.6730821282835956
perp_2000,perp_dual_logit,5,opened_2025_2026,ALL,ALL,1.0,1.0,2020,0.2698019801980198,0.16324307752424724,0.5042236768300233,0.029490239932323675,0.7454305706733012,0.5587748361814682,0.16324307752424724,0.5042236768300233,0.029490239932323675,0.7454305706733012,0.5587748361814682,0.15763235788713137,0.48656641784568927,0.05128494032634274,0.7793549992225159,0.5927682653748093
perp_2000,perp_dual_logit,5,opened_2025_2026,currency,AMD,1.0,1.0,404,0.26485148514851486,0.16872667860978174,0.5152985869553428,0.06775067187827293,0.7271468579879795,0.5159149371394987,0.16872667860978174,0.5152985869553428,0.06775067187827293,0.7271468579879795,0.5159149371394987,0.16476018573091702,0.5030310830253373,0.07445393081886265,0.7524151169010982,0.5478849261808826
perp_2000,perp_dual_logit,5,opened_2025_2026,currency,KGS,1.0,1.0,404,0.24504950495049505,0.15666267395072908,0.48802911992177,0.03931996911202526,0.7476072197383672,0.5216182189586194,0.15666267395072908,0.48802911992177,0.03931996911202526,0.7476072197383672,0.5216182189586194,0.1528880205262599,0.4771515649749991,0.09138879540527091,0.7862228845835403,0.5633542085919683
perp_2000,perp_dual_logit,5,opened_2025_2026,currency,KZT,1.0,1.0,404,0.26485148514851486,0.15385278492008114,0.4809516545447659,0.060063462348134054,0.7869347682431795,0.6220758723721644,0.15385278492008114,0.4809516545447659,0.060063462348134054,0.7869347682431795,0.6220758723721644,0.14555100751863312,0.4555359649658396,0.05356489353939867,0.8192202397809875,0.6466257869470176
perp_2000,perp_dual_logit,5,opened_2025_2026,currency,TJS,1.0,1.0,404,0.30198019801980197,0.17820905306875942,0.5408882657587203,0.04646224234538386,0.7259911638181608,0.5885805995956739,0.17820905306875942,0.5408882657587203,0.04646224234538386,0.7259911638181608,0.5885805995956739,0.17197288181376216,0.5205314160070853,0.05787363608239879,0.7601732356702708,0.6231917871496055
perp_2000,perp_dual_logit,5,opened_2025_2026,currency,UZS,1.0,1.0,404,0.2722772277227723,0.1587641970718849,0.49595075696951796,0.05701842314612612,0.7515460729746444,0.6000871314151371,0.1587641970718849,0.49595075696951796,0.05701842314612612,0.7515460729746444,0.6000871314151371,0.15298969384608457,0.47658206025518535,0.05968970445532625,0.7871985157699444,0.6323183183047063
perp_2000,perp_dual_logit,5,opened_2025_2026,year,2025,1.0,1.0,1235,0.2251012145748988,0.14699756777051376,0.4608857261474401,0.057215279456855984,0.7519301173481278,0.533822638395111,0.14699756777051376,0.4608857261474401,0.057215279456855984,0.7519301173481278,0.533822638395111,0.14790550287313445,0.4646508289788683,0.10274774508523225,0.7839734482006869,0.5571877407801965
