clock,candidate,h,period,slice,group,physical_availability,usable_share,n,mae_model,mae_prior,rmse_model,rmse_prior,spearman,positive_sign_accuracy,mean_predicted_bps,mean_actual_bps
perp_2200,perp_dual_ridge,3,screen_2024,currency,UZS,1.0,1.0,248,53.12116314942338,57.73700532007175,73.57618343988457,79.84413024111525,0.8078638178153386,0.7983870967741935,-2.684679646852906,5.918575721645483
perp_2200,perp_dual_ridge,3,screen_2024,year,2024,1.0,1.0,1240,53.94872201218616,58.076866280176816,75.48255222552791,81.32669408411505,0.8062070590198976,0.8056451612903226,1.2227057834378399,7.256533989141921
perp_2200,perp_dual_ridge,3,opened_2025_2026,ALL,ALL,1.0,1.0,2030,54.21620237863234,55.53430629143419,69.79788092263084,71.72542053461646,0.8135978963899546,0.7955665024630542,0.4953579214681298,-4.411496765229121
perp_2200,perp_dual_ridge,3,opened_2025_2026,currency,AMD,1.0,1.0,406,50.92911595817613,52.630765942192575,64.64692561108757,67.10133904518054,0.8171547274995552,0.7783251231527094,1.8246190274685818,-4.765557526548862
perp_2200,perp_dual_ridge,3,opened_2025_2026,currency,KGS,1.0,1.0,406,51.21148871568659,52.895237606890426,65.52771349092312,67.60964976931031,0.817067761895348,0.8054187192118226,-0.7180957197674064,-9.207471563629
perp_2200,perp_dual_ridge,3,opened_2025_2026,currency,KZT,1.0,1.0,406,59.366650880702,59.35941808336346,77.25751305451084,77.76476013338977,0.7952958780544988,0.7881773399014779,0.015723036351933783,-2.7481206850542206
perp_2200,perp_dual_ridge,3,opened_2025_2026,currency,TJS,1.0,1.0,406,52.649119141064496,54.33703301144172,68.58530256249497,70.84640106407682,0.8143734419596489,0.8004926108374384,3.1020437751293115,-0.7410216886755443
perp_2200,perp_dual_ridge,3,opened_2025_2026,currency,UZS,1.0,1.0,406,56.92463719753248,58.44907681328278,72.20074535057017,74.71582729527366,0.8218940839630495,0.8054187192118226,-1.7475005118417675,-4.595312362237992
perp_2200,perp_dual_ridge,3,opened_2025_2026,year,2025,1.0,1.0,1235,56.34203197153583,56.87828871717607,73.11517974737099,74.69366920190721,0.7965385828984811,0.7748987854251013,1.2311142966209105,-16.815124020400106
perp_2200,perp_dual_ridge,3,opened_2025_2026,year,2026,1.0,1.0,795,50.91381301104012,53.44648453572195,64.30608062055136,66.8534948493418,0.8592642648631208,0.8276729559748428,-0.6476095292409065,14.857031109155992
perp_2200,perp_dual_ridge,5,screen_2024,ALL,ALL,1.0,1.0,1240,82.08757886857035,87.87514671276244,114.77517847537119,121.69576012756228,0.6670930079529734,0.7266129032258064,2.468659497024096,11.693101668126104
perp_2200,perp_dual_ridge,5,screen_2024,currency,AMD,1.0,1.0,248,80.55024867774128,87.3391412928252,114.3241854420553,120.76237522136496,0.6840201343443514,0.7137096774193549,5.9614768587565825,17.68793781096913
perp_2200,perp_dual_ridge,5,screen_2024,currency,KGS,1.0,1.0,248,80.01607043756569,87.40913249926375,108.64371437374031,117.37586284819783,0.6703245002997493,0.7056451612903226,0.7786064800784507,18.194445755761237
perp_2200,perp_dual_ridge,5,screen_2024,currency,KZT,1.0,1.0,248,87.21909378282027,89.16437495026155,124.76784401618845,129.72896602767636,0.6462446363749368,0.782258064516129,4.124879610894288,-2.6030078912328514
perp_2200,perp_dual_ridge,5,screen_2024,currency,TJS,1.0,1.0,248,82.26022513044494,88.76741447125234,114.53462183791513,121.62737060311369,0.6622155331525921,0.7338709677419355,5.148128995624351,15.363422758682368
perp_2200,perp_dual_ridge,5,screen_2024,currency,UZS,1.0,1.0,248,80.39225631427956,86.69567035020943,110.94159463588073,118.59942584272503,0.6724636563755347,0.6975806451612904,-3.669794460233189,9.822709906450632
perp_2200,perp_dual_ridge,5,screen_2024,year,2024,1.0,1.0,1240,82.08757886857035,87.87514671276244,114.77517847537119,121.69576012756228,0.6670930079529734,0.7266129032258064,2.468659497024096,11.693101668126104
perp_2200,perp_dual_ridge,5,opened_2025_2026,ALL,ALL,1.0,1.0,2020,85.3913974473745,85.98929425070257,107.71359865241854,108.05114687483474,0.6892023729216986,0.7445544554455445,-0.5279009151680318,-7.332304159835645
perp_2200,perp_dual_ridge,5,opened_2025_2026,currency,AMD,1.0,1.0,404,81.17030777733865,82.39565463677893,101.34709600955688,102.39452259586838,0.6952307637711662,0.7326732673267327,2.0750002826663154,-8.010649327759916
perp_2200,perp_dual_ridge,5,opened_2025_2026,currency,KGS,1.0,1.0,404,81.68128858282019,82.7321361849979,102.48932513009208,102.65111851952943,0.6917932157152853,0.754950495049505,-3.01159644982247,-14.64849780273534
perp_2200,perp_dual_ridge,5,opened_2025_2026,currency,KZT,1.0,1.0,404,90.47204943281024,88.01524337160446,116.50916205779973,114.87939829440782,0.6734014509804991,0.745049504950495,0.8573287454412462,-4.553345960029018
perp_2200,perp_dual_ridge,5,opened_2025_2026,currency,TJS,1.0,1.0,404,84.33133880700564,86.18468561400806,105.98962116116616,106.9298373815728,0.6967801991117225,0.7673267326732673,2.6557711800807353,-1.929147663157653
perp_2200,perp_dual_ridge,5,opened_2025_2026,currency,UZS,1.0,1.0,404,89.30200263689781,90.61875144612351,111.47921959173053,112.79226497838617,0.6895141954228509,0.7227722772277227,-5.2160083342059815,-7.519880045496305
perp_2200,perp_dual_ridge,5,opened_2025_2026,year,2025,1.0,1.0,1235,85.4344680209172,85.14041405386503,109.79155643328629,109.62538687376326,0.6660181051311589,0.7303643724696356,1.753681660525225,-25.190515100652323
perp_2200,perp_dual_ridge,5,opened_2025_2026,year,2026,1.0,1.0,785,85.32363673613219,87.32479366865718,104.3607383645051,105.52695047101561,0.7521663889944562,0.7668789808917198,-4.117397069284173,20.763097766162563
perp_2200,perp_dual_ridge,10,screen_2024,ALL,ALL,1.0,1.0,1240,129.9367925577723,131.95591823040957,174.0441731427524,176.77184457095348,0.43370977277120104,0.6548387096774193,5.3983871666256205,23.397704837758397
perp_2200,perp_dual_ridge,10,screen_2024,currency,AMD,1.0,1.0,248,128.58707190711507,129.83191923073113,172.55955250084904,174.19395808894487,0.47031458732933556,0.6693548387096774,9.888338776735567,34.46955887438511
perp_2200,perp_dual_ridge,10,screen_2024,currency,KGS,1.0,1.0,248,125.18626233600416,128.57725352214055,164.70464435834575,167.49052234217248,0.42724981157488773,0.625,3.831255569825487,35.33454639507274
perp_2200,perp_dual_ridge,10,screen_2024,currency,KZT,1.0,1.0,248,133.4849474663407,133.96787881218287,186.4654099974911,189.89308015642163,0.4157122154544782,0.6895161290322581,12.458931623307993,-3.4879195758523855
perp_2200,perp_dual_ridge,10,screen_2024,currency,TJS,1.0,1.0,248,131.6374298349584,135.16342056821117,175.09705584445024,179.1045969922783,0.42746380585683463,0.6491935483870968,9.185580860514612,30.32558339082614
perp_2200,perp_dual_ridge,10,screen_2024,currency,UZS,1.0,1.0,248,130.78825124444316,132.23911901878208,170.65791485100394,172.35711908963958,0.43477580165247637,0.6411290322580645,-8.37217099725557,20.346755104360373
perp_2200,perp_dual_ridge,10,screen_2024,year,2024,1.0,1.0,1240,129.9367925577723,131.95591823040957,174.0441731427524,176.77184457095348,0.43370977277120104,0.6548387096774193,5.3983871666256205,23.397704837758397
perp_2200,perp_dual_ridge,10,opened_2025_2026,ALL,ALL,1.0,1.0,1995,137.02012820883286,136.52481719494793,175.41657592271704,171.5793710194076,0.5093508862960874,0.6987468671679198,-9.851082951024528,-14.620083631982645
perp_2200,perp_dual_ridge,10,opened_2025_2026,currency,AMD,1.0,1.0,399,128.57098795446234,131.3241426687685,165.90324567716374,164.12430970196715,0.5198110855027015,0.7092731829573935,-1.8531096858115463,-15.948522380198675
perp_2200,perp_dual_ridge,10,opened_2025_2026,currency,KGS,1.0,1.0,399,132.26283845383963,132.49616945265544,169.72155304155356,166.36989845251225,0.509423432954245,0.7142857142857143,-13.967110967991708,-28.07201654103428
perp_2200,perp_dual_ridge,10,opened_2025_2026,currency,KZT,1.0,1.0,399,143.2832729880612,139.6126838957585,187.21796356425358,180.99379660798155,0.4984662031964333,0.6716791979949874,-10.937520849992527,-9.219156279885027
perp_2200,perp_dual_ridge,10,opened_2025_2026,currency,TJS,1.0,1.0,399,137.84781268178583,136.17086870087357,173.89874449466032,169.50473835602477,0.5162785733177164,0.6992481203007519,-3.912679164973976,-4.628294693459909
perp_2200,perp_dual_ridge,10,opened_2025_2026,currency,UZS,1.0,1.0,399,143.13572896601534,143.0202212566836,179.53897579977513,176.3265717783776,0.512076359239808,0.6992481203007519,-18.58499408635289,-15.232428265335344
perp_2200,perp_dual_ridge,10,opened_2025_2026,year,2025,1.0,1.0,1235,129.1234629582862,129.7269635855873,169.69944732685468,165.96353601492413,0.4689996882863118,0.691497975708502,-10.620039788272928,-46.68102403232997
perp_2200,perp_dual_ridge,10,opened_2025_2026,year,2026,1.0,1.0,760,149.85220924097118,147.571329310159,184.32910302565435,180.3324891076982,0.5769646051107575,0.7105263157894737,-8.601528090495881,37.47894451858177
perp_2200,perp_dual_ridge,20,screen_2024,ALL,ALL,1.0,1.0,1240,175.7986352318842,176.2028322235762,231.36026063669425,235.56262918483384,0.27099685099741494,0.625,21.428501335557414,40.93648818714773
perp_2200,perp_dual_ridge,20,screen_2024,currency,AMD,1.0,1.0,248,179.93631461974326,177.16925825565428,232.97371443849073,233.40630353820768,0.2553982417852158,0.6290322580645161,30.868339140969166,61.65697379277472
perp_2200,perp_dual_ridge,20,screen_2024,currency,KGS,1.0,1.0,248,165.1317146241597,158.84895308721653,213.85333365292124,209.4080040702083,0.2697995849140325,0.6129032258064516,19.391904178888733,63.643022975511954
perp_2200,perp_dual_ridge,20,screen_2024,currency,KZT,1.0,1.0,248,181.88022756116274,192.40497550847425,250.13011007544262,268.80583440617085,0.3220810629221863,0.6491935483870968,38.1071944053232,-10.711700462169299
perp_2200,perp_dual_ridge,20,screen_2024,currency,TJS,1.0,1.0,248,172.57542106018795,173.9704138301785,230.37016048708125,234.82100839592079,0.24979741350146567,0.6330645161290323,20.028123052075202,54.55771654546428
perp_2200,perp_dual_ridge,20,screen_2024,currency,UZS,1.0,1.0,248,179.46949829416724,178.62056043635735,228.01835072305863,227.4226550883718,0.256454051808645,0.6008064516129032,-1.2530540994692125,35.53642808415693
perp_2200,perp_dual_ridge,20,screen_2024,year,2024,1.0,1.0,1240,175.7986352318842,176.2028322235762,231.36026063669425,235.56262918483384,0.27099685099741494,0.625,21.428501335557414,40.93648818714773
perp_2200,perp_dual_ridge,20,opened_2025_2026,ALL,ALL,1.0,1.0,1945,216.35703371450884,213.94768795507213,270.79131555452614,266.86135835790975,0.28850728859112895,0.6262210796915167,-36.12793196894348,-31.08511453275586
perp_2200,perp_dual_ridge,20,opened_2025_2026,currency,AMD,1.0,1.0,389,200.17155257730292,202.96756226808043,253.56778399457662,256.80803869329463,0.30007746738724933,0.6452442159383034,-15.23676451953639,-32.797456956918104
perp_2200,perp_dual_ridge,20,opened_2025_2026,currency,KGS,1.0,1.0,389,212.20800038317847,212.66107135726463,264.7292458544884,263.73652692563786,0.2793734926986987,0.6323907455012854,-42.223936637786736,-56.09440072180995
perp_2200,perp_dual_ridge,20,opened_2025_2026,currency,KZT,1.0,1.0,389,224.66476381777412,218.85800957925454,284.8794385997427,275.0854275535127,0.29804170599495644,0.609254498714653,-40.475828167103906,-23.59958318332519
perp_2200,perp_dual_ridge,20,opened_2025_2026,currency,TJS,1.0,1.0,389,215.89531686449095,210.8570571835291,268.50909025904974,263.2867286331411,0.3020168022685713,0.6143958868894601,-28.20992055682071,-10.279523689387402
perp_2200,perp_dual_ridge,20,opened_2025_2026,currency,UZS,1.0,1.0,389,228.84553492979768,224.3947393872319,281.08372795219094,274.91035743348965,0.2675931494366286,0.6298200514138818,-54.49320996346965,-32.65460811233865
perp_2200,perp_dual_ridge,20,opened_2025_2026,year,2025,1.0,1.0,1235,194.54690917440195,198.64600122084997,251.04028215308048,252.7880061053245,0.21276015558800457,0.6218623481781377,-37.82376848787647,-87.85241284460831
perp_2200,perp_dual_ridge,20,opened_2025_2026,year,2026,1.0,1.0,710,254.29436302018777,240.564002204036,302.0857678722704,289.716839950597,0.4157026667213172,0.6338028169014085,-33.178131826855825,67.65800295335372
perp_2300,perp_dual_ridge,3,screen_2024,ALL,ALL,1.0,1.0,1240,53.14358543653313,58.076866280176816,74.75585140413422,81.32669408411505,0.807400725668459,0.817741935483871,2.4073175471477923,7.256533989141921
perp_2300,perp_dual_ridge,3,screen_2024,currency,AMD,1.0,1.0,248,51.431760573276264,57.520960287450194,72.86853063555405,79.88822684017553,0.8140688652481153,0.8064516129032258,4.655232186484507,11.260059967559435
perp_2300,perp_dual_ridge,3,screen_2024,currency,KGS,1.0,1.0,248,50.804410284522646,57.31265111924663,71.49401967422557,79.06150521361442,0.8045634280625178,0.8266129032258065,3.001529153804359,11.60782084090222
perp_2300,perp_dual_ridge,3,screen_2024,currency,KZT,1.0,1.0,248,59.48552412275484,60.72850041377158,82.21919061997336,87.32193619831544,0.7991490580317876,0.8064516129032258,1.0064729544483473,-2.197734357613567
perp_2300,perp_dual_ridge,3,screen_2024,currency,TJS,1.0,1.0,248,51.573914674503506,57.08521426034396,73.77281118765093,80.23153858404807,0.8072792672584027,0.8346774193548387,5.034082720537622,9.693947773216033
perp_2300,perp_dual_ridge,3,screen_2024,currency,UZS,1.0,1.0,248,52.42231752760841,57.73700532007175,72.92836219804637,79.84413024111525,0.809882602107529,0.8145161290322581,-1.6607292795358712,5.918575721645483
perp_2300,perp_dual_ridge,3,screen_2024,year,2024,1.0,1.0,1240,53.14358543653313,58.076866280176816,74.75585140413422,81.32669408411505,0.807400725668459,0.817741935483871,2.4073175471477923,7.256533989141921
perp_2300,perp_dual_ridge,3,opened_2025_2026,ALL,ALL,1.0,1.0,2030,54.54186356061287,55.53430629143419,70.31197738767848,71.72542053461646,0.8112879872019221,0.7960591133004926,0.33110033376672915,-4.411496765229121
perp_2300,perp_dual_ridge,3,opened_2025_2026,currency,AMD,1.0,1.0,406,51.362002833852664,52.630765942192575,65.19332242921514,67.10133904518054,0.8155735672977052,0.7881773399014779,1.8011006898098496,-4.765557526548862
perp_2300,perp_dual_ridge,3,opened_2025_2026,currency,KGS,1.0,1.0,406,51.725099264897295,52.895237606890426,66.19146167121447,67.60964976931031,0.8153375946479395,0.7980295566502463,-0.898364176090438,-9.207471563629
perp_2300,perp_dual_ridge,3,opened_2025_2026,currency,KZT,1.0,1.0,406,59.529819329058945,59.35941808336346,77.9000584900615,77.76476013338977,0.7941646079577114,0.7832512315270936,-0.10417743676289555,-2.7481206850542206
perp_2300,perp_dual_ridge,3,opened_2025_2026,currency,TJS,1.0,1.0,406,52.72489669476444,54.33703301144172,68.76169754817414,70.84640106407682,0.8135685170167929,0.8029556650246306,2.827255615722599,-0.7410216886755443
perp_2300,perp_dual_ridge,3,opened_2025_2026,currency,UZS,1.0,1.0,406,57.36749968049099,58.44907681328278,72.7378977619921,74.71582729527366,0.818486646072853,0.8078817733990148,-1.970313023845472,-4.595312362237992
perp_2300,perp_dual_ridge,3,opened_2025_2026,year,2025,1.0,1.0,1235,56.65951201649871,56.87828871717607,73.77398320478216,74.69366920190721,0.7932402405361959,0.7757085020242915,0.449345974744172,-16.815124020400106
perp_2300,perp_dual_ridge,3,opened_2025_2026,year,2026,1.0,1.0,795,51.252183254928575,53.44648453572195,64.56676925195443,66.8534948493418,0.8564869640727758,0.8276729559748428,0.1474105644495701,14.857031109155992
perp_2300,perp_dual_ridge,5,screen_2024,ALL,ALL,1.0,1.0,1240,80.84655982476484,87.87514671276244,113.21728450519889,121.69576012756228,0.6724989037684623,0.7330645161290322,5.713038225859609,11.693101668126104
perp_2300,perp_dual_ridge,5,screen_2024,currency,AMD,1.0,1.0,248,78.92112531107168,87.3391412928252,112.3074477558224,120.76237522136496,0.686912204125369,0.7258064516129032,9.040954821068546,17.68793781096913
perp_2300,perp_dual_ridge,5,screen_2024,currency,KGS,1.0,1.0,248,77.78552501361264,87.40913249926375,106.554531798148,117.37586284819783,0.678169908312891,0.7137096774193549,3.9962994976759654,18.194445755761237
perp_2300,perp_dual_ridge,5,screen_2024,currency,KZT,1.0,1.0,248,87.6880873683442,89.16437495026155,124.38354033291921,129.72896602767636,0.6493436197447489,0.7741935483870968,7.53421498116584,-2.6030078912328514
perp_2300,perp_dual_ridge,5,screen_2024,currency,TJS,1.0,1.0,248,80.39993106199589,88.76741447125234,112.64145487873584,121.62737060311369,0.6702403187256011,0.7217741935483871,8.550834874586643,15.363422758682368
perp_2300,perp_dual_ridge,5,screen_2024,currency,UZS,1.0,1.0,248,79.4381303687998,86.69567035020943,109.38269526098367,118.59942584272503,0.6798071219185217,0.7298387096774194,-0.5571130451989429,9.822709906450632
perp_2300,perp_dual_ridge,5,screen_2024,year,2024,1.0,1.0,1240,80.84655982476484,87.87514671276244,113.21728450519889,121.69576012756228,0.6724989037684623,0.7330645161290322,5.713038225859609,11.693101668126104
perp_2300,perp_dual_ridge,5,opened_2025_2026,ALL,ALL,1.0,1.0,2020,85.77651101766469,85.98929425070257,108.81050591431563,108.05114687483474,0.6835785271523351,0.7495049504950495,-0.40520478218585876,-7.332304159835645
perp_2300,perp_dual_ridge,5,opened_2025_2026,currency,AMD,1.0,1.0,404,81.37255649323532,82.39565463677893,102.47082350192662,102.39452259586838,0.6896949082832188,0.7376237623762376,2.3149309356959336,-8.010649327759916
perp_2300,perp_dual_ridge,5,opened_2025_2026,currency,KGS,1.0,1.0,404,82.3613681193213,82.7321361849979,103.78151548693796,102.65111851952943,0.6860093122629053,0.7574257425742574,-2.9115892154961274,-14.64849780273534
perp_2300,perp_dual_ridge,5,opened_2025_2026,currency,KZT,1.0,1.0,404,90.6022730672892,88.01524337160446,117.56600441695929,114.87939829440782,0.669184271611611,0.7475247524752475,0.9936320221956532,-4.553345960029018
perp_2300,perp_dual_ridge,5,opened_2025_2026,currency,TJS,1.0,1.0,404,84.72206622440966,86.18468561400806,106.85019122735002,106.9298373815728,0.6935624910712741,0.7722772277227723,2.7454379898696377,-1.929147663157653
perp_2300,perp_dual_ridge,5,opened_2025_2026,currency,UZS,1.0,1.0,404,89.82429118406799,90.61875144612351,112.64559290459734,112.79226497838617,0.6816705657331655,0.7326732673267327,-5.168435643194386,-7.519880045496305
perp_2300,perp_dual_ridge,5,opened_2025_2026,year,2025,1.0,1.0,1235,85.67711336727118,85.14041405386503,111.16563156868789,109.62538687376326,0.6588178629462504,0.7384615384615385,1.3976690110427128,-25.190515100652323
perp_2300,perp_dual_ridge,5,opened_2025_2026,year,2026,1.0,1.0,785,85.93288821286978,87.32479366865718,104.99843390190648,105.52695047101561,0.7468800327054534,0.7668789808917198,-3.2415731065645623,20.763097766162563
perp_2300,perp_dual_ridge,10,screen_2024,ALL,ALL,1.0,1.0,1240,126.83187569656877,131.95591823040957,170.82434217713072,176.77184457095348,0.4524341815787409,0.6637096774193548,14.621621807963992,23.397704837758397
perp_2300,perp_dual_ridge,10,screen_2024,currency,AMD,1.0,1.0,248,125.18675490241549,129.83191923073113,168.68861941138513,174.19395808894487,0.4890044702776103,0.6612903225806451,18.300827503299782,34.46955887438511
perp_2300,perp_dual_ridge,10,screen_2024,currency,KGS,1.0,1.0,248,120.01525540509401,128.57725352214055,159.71825275455893,167.49052234217248,0.46094604354468943,0.6411290322580645,13.1855973653213,35.33454639507274
perp_2300,perp_dual_ridge,10,screen_2024,currency,KZT,1.0,1.0,248,132.68584004750184,133.96787881218287,186.26029507939322,189.89308015642163,0.4245174507616465,0.6895161290322581,21.765060345042027,-3.4879195758523855
perp_2300,perp_dual_ridge,10,screen_2024,currency,TJS,1.0,1.0,248,128.37315523281737,135.16342056821117,171.2919642825414,179.1045969922783,0.4455951007897333,0.6733870967741935,19.062351793674512,30.32558339082614
perp_2300,perp_dual_ridge,10,screen_2024,currency,UZS,1.0,1.0,248,127.89837289501517,132.23911901878208,167.0484189345256,172.35711908963958,0.4548322583792136,0.6532258064516129,0.7942720324823342,20.346755104360373
perp_2300,perp_dual_ridge,10,screen_2024,year,2024,1.0,1.0,1240,126.83187569656877,131.95591823040957,170.82434217713072,176.77184457095348,0.4524341815787409,0.6637096774193548,14.621621807963992,23.397704837758397
perp_2300,perp_dual_ridge,10,opened_2025_2026,ALL,ALL,1.0,1.0,1995,137.49576535860157,136.52481719494793,175.8772377395013,171.5793710194076,0.5030464364600725,0.6982456140350877,-9.422552115942148,-14.620083631982645
perp_2300,perp_dual_ridge,10,opened_2025_2026,currency,AMD,1.0,1.0,399,128.84811448887328,131.3241426687685,166.3632927988569,164.12430970196715,0.5146852684475007,0.7192982456140351,-1.334526928763748,-15.948522380198675
perp_2300,perp_dual_ridge,10,opened_2025_2026,currency,KGS,1.0,1.0,399,133.30772572637144,132.49616945265544,170.6095694961024,166.36989845251225,0.502273774889485,0.7017543859649122,-13.593012887895712,-28.07201654103428
perp_2300,perp_dual_ridge,10,opened_2025_2026,currency,KZT,1.0,1.0,399,143.49432804048732,139.6126838957585,187.61227278691206,180.99379660798155,0.4920329089054294,0.6716791979949874,-10.354661176557821,-9.219156279885027
perp_2300,perp_dual_ridge,10,opened_2025_2026,currency,TJS,1.0,1.0,399,137.86909899906453,136.17086870087357,173.97719347445602,169.50473835602477,0.5129334643140515,0.706766917293233,-3.462559804180222,-4.628294693459909
perp_2300,perp_dual_ridge,10,opened_2025_2026,currency,UZS,1.0,1.0,399,143.95955953821135,143.0202212566836,180.03670356441964,176.3265717783776,0.5033993274643895,0.6917293233082706,-18.36799978231323,-15.232428265335344
perp_2300,perp_dual_ridge,10,opened_2025_2026,year,2025,1.0,1.0,1235,129.49200520133968,129.7269635855873,170.07773079624062,165.96353601492413,0.4600933026023856,0.68582995951417,-10.998658237631155,-46.68102403232997
perp_2300,perp_dual_ridge,10,opened_2025_2026,year,2026,1.0,1.0,760,150.50187561415217,147.571329310159,184.9139019875324,180.3324891076982,0.5703035460496588,0.718421052631579,-6.86137966819751,37.47894451858177
perp_2300,perp_dual_ridge,20,screen_2024,ALL,ALL,1.0,1.0,1240,171.6470340513205,176.2028322235762,226.57056842314674,235.56262918483384,0.3018226615526189,0.635483870967742,37.18980888263597,40.93648818714773
perp_2300,perp_dual_ridge,20,screen_2024,currency,AMD,1.0,1.0,248,175.19864324268687,177.16925825565428,227.10687198878216,233.40630353820768,0.2950556306458693,0.6330645161290323,46.1356328523219,61.65697379277472
perp_2300,perp_dual_ridge,20,screen_2024,currency,KGS,1.0,1.0,248,157.99780753405827,158.84895308721653,206.13045504148707,209.4080040702083,0.30687094728659964,0.625,35.335866921250535,63.643022975511954
perp_2300,perp_dual_ridge,20,screen_2024,currency,KZT,1.0,1.0,248,182.10943896131474,192.40497550847425,250.28792557154208,268.80583440617085,0.34732137378035055,0.6451612903225806,53.29908903241906,-10.711700462169299
perp_2300,perp_dual_ridge,20,screen_2024,currency,TJS,1.0,1.0,248,167.42194186823653,173.9704138301785,224.49175918778093,234.82100839592079,0.28019718943686456,0.6693548387096774,37.16348402368951,54.55771654546428
perp_2300,perp_dual_ridge,20,screen_2024,currency,UZS,1.0,1.0,248,175.50733865030617,178.62056043635735,222.62798779054953,227.4226550883718,0.2898521079223515,0.6048387096774194,14.014971583498813,35.53642808415693
perp_2300,perp_dual_ridge,20,screen_2024,year,2024,1.0,1.0,1240,171.6470340513205,176.2028322235762,226.57056842314674,235.56262918483384,0.3018226615526189,0.635483870967742,37.18980888263597,40.93648818714773
perp_2300,perp_dual_ridge,20,opened_2025_2026,ALL,ALL,1.0,1.0,1945,218.29356240154343,213.94768795507213,272.4824838753272,266.86135835790975,0.2702825261723131,0.625706940874036,-35.934008549733456,-31.08511453275586
perp_2300,perp_dual_ridge,20,opened_2025_2026,currency,AMD,1.0,1.0,389,202.50341837789117,202.96756226808043,255.312233326315,256.80803869329463,0.279992212488966,0.6452442159383034,-15.397064337794525,-32.797456956918104
perp_2300,perp_dual_ridge,20,opened_2025_2026,currency,KGS,1.0,1.0,389,214.81935209580683,212.66107135726463,267.28951050486995,263.73652692563786,0.2556193415679807,0.6375321336760925,-41.95097638475276,-56.09440072180995
perp_2300,perp_dual_ridge,20,opened_2025_2026,currency,KZT,1.0,1.0,389,225.4047760940899,218.85800957925454,286.10340313703097,275.0854275535127,0.2818997449692067,0.6015424164524421,-40.30264113910789,-23.59958318332519
perp_2300,perp_dual_ridge,20,opened_2025_2026,currency,TJS,1.0,1.0,389,217.29234983493143,210.8570571835291,269.6859355218627,263.2867286331411,0.28442905516289557,0.6246786632390745,-27.787125475926942,-10.279523689387402
perp_2300,perp_dual_ridge,20,opened_2025_2026,currency,UZS,1.0,1.0,389,231.4479156049979,224.3947393872319,282.87778293362544,274.91035743348965,0.24936772341696412,0.6195372750642674,-54.23223541108519,-32.65460811233865
perp_2300,perp_dual_ridge,20,opened_2025_2026,year,2025,1.0,1.0,1235,197.41269026882637,198.64600122084997,253.6573486081073,252.7880061053245,0.18526149134454606,0.6137651821862348,-38.387933740478495,-87.85241284460831
perp_2300,perp_dual_ridge,20,opened_2025_2026,year,2026,1.0,1.0,710,254.61451604084718,240.564002204036,302.44870813110316,289.716839950597,0.409155227138063,0.6464788732394366,-31.665561210902315,67.65800295335372
