rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,predeclared_order
0.22,305,1.2062146892655368,20,0,0.5049180327868853,0.3379032258064516,1.4942681638561761,0.6581472620559944,56.93514305145598,1.4942681638561761,1.4942681638561761,1,1,1.2062146892655368,1.2062146892655368,1.3349645216540251,0.7666666666666667,1.4942681638561761,1.2062146892655368,1.2062146892655368,1.05,1.4318181818181819,4,shadow_close_basis,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3349645216540251,1
0.22,275,1.084507042253521,20,0,0.36727272727272725,0.22186234817813766,1.6554080955540809,0.6426813614164077,44.12401196746052,1.6554080955540809,1.6554080955540809,1,1,1.084507042253521,1.084507042253521,1.4548015364916773,0.7592592592592593,1.6554080955540809,1.084507042253521,1.084507042253521,0.717948717948718,1.4615384615384615,4,shadow_close_basis,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4548015364916773,1
0.22,205,1.2755555555555553,20,0,0.5365853658536586,0.3401273885350318,1.57760116927012,0.7041126198429568,101.92623742147084,1.57760116927012,1.57760116927012,1,1,1.2755555555555553,1.2755555555555553,1.4678861788617887,0.825,1.57760116927012,1.2755555555555553,1.2755555555555553,1.0,1.4545454545454546,3,shadow_close_basis,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4678861788617887,1
0.22,480,1.1332209106239461,20,0,0.4395833333333333,0.26782178217821784,1.6413277880468267,0.6779347088443383,68.8103790884441,1.57760116927012,1.6165046324121004,2,2,1.1332209106239461,1.1332209106239461,1.4955234159779616,0.7789473684210526,1.6165046324121004,1.084507042253521,1.2755555555555553,0.717948717948718,1.4615384615384615,7,shadow_close_basis,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4955234159779616,1
0.22,312,1.2338983050847459,20,0,0.5256410256410257,0.3379032258064516,1.555596352732391,0.6649379794708707,60.24618952039729,1.555596352732391,1.555596352732391,1,1,1.2062146892655368,1.265536723163842,1.3134328358208958,0.7719869706840391,1.555596352732391,1.2338983050847459,1.2338983050847459,1.1797752808988764,1.4477272727272728,4,shadow_close_cross5,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3134328358208958,2
0.22,292,1.1515492957746478,20,0,0.3664383561643836,0.22186234817813766,1.6516473352664733,0.6503034399993924,43.34669914352912,1.6516473352664733,1.6516473352664733,1,1,1.064788732394366,1.2422535211267605,1.333015873015873,0.7456445993031359,1.6516473352664733,1.1515492957746478,1.1515492957746478,0.7897435897435898,1.4307692307692308,4,shadow_close_cross5,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.333015873015873,2
0.22,208,1.2942222222222222,20,0,0.5432692307692307,0.3401273885350318,1.5972522327859406,0.7015747689904992,101.69261197862191,1.5972522327859406,1.5972522327859406,1,1,1.2444444444444442,1.3377777777777777,1.5045833333333332,0.8275862068965517,1.5972522327859406,1.2942222222222222,1.2942222222222222,0.975,1.4909090909090907,3,shadow_close_cross5,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5045833333333332,2
0.22,500,1.1804384485666106,20,0,0.44,0.26782178217821784,1.642883548983364,0.6795469287211348,67.61859888292771,1.5972522327859406,1.6244497840262069,2,2,1.1450252951096123,1.239460370994941,1.4743213173119714,0.7717171717171717,1.6244497840262069,1.1515492957746478,1.2942222222222222,0.7897435897435898,1.4909090909090907,7,shadow_close_cross5,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4743213173119714,2
0.22,306,1.2101694915254237,20,0,0.5228758169934641,0.3379032258064516,1.5474129190260035,0.684004895363068,61.086615100920646,1.5474129190260035,1.5474129190260035,1,1,1.1666666666666667,1.265536723163842,1.4429547179357451,0.8039867109634552,1.5474129190260035,1.2101694915254237,1.2101694915254237,0.9595505617977528,1.7977272727272728,4,primary75_shadow25,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4429547179357451,3
0.22,326,1.2856338028169014,20,0,0.4294478527607362,0.22186234817813766,1.9356499932828803,0.7328987444647835,58.17032045956791,1.9356499932828803,1.9356499932828803,1,1,1.2619718309859154,1.3014084507042254,1.6466666666666667,0.822429906542056,1.9356499932828803,1.2856338028169014,1.2856338028169014,0.9871794871794872,1.6923076923076923,4,primary75_shadow25,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6466666666666667,3
0.22,209,1.3004444444444443,20,0,0.6220095693779905,0.3401273885350318,1.828754726448399,0.7591174641736439,118.94839204153392,1.828754726448399,1.828754726448399,1,1,1.2444444444444442,1.3688888888888888,1.5649920255183416,0.8333333333333334,1.828754726448399,1.3004444444444443,1.3004444444444443,1.0422222222222222,1.5272727272727273,3,primary75_shadow25,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5649920255183416,3
0.22,535,1.2630691399662732,20,0,0.5046728971962616,0.26782178217821784,1.884360910048888,0.7534815825750276,81.91352973177518,1.828754726448399,1.8822023598656397,2,2,1.239460370994941,1.2984822934232716,1.613254035683942,0.8188679245283019,1.8822023598656397,1.2856338028169014,1.3004444444444443,0.9871794871794872,1.6923076923076923,7,primary75_shadow25,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.613254035683942,3
0.22,297,1.1745762711864407,20,0,0.5420875420875421,0.3379032258064516,1.604268620975065,0.6830397762784194,63.1740956306224,1.604268620975065,1.604268620975065,1,1,1.1271186440677967,1.2062146892655368,1.3572139303482587,0.7636986301369864,1.604268620975065,1.1745762711864407,1.1745762711864407,0.9704545454545455,1.638636363636364,4,primary50_shadow50,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3572139303482587,4
