candidate,group,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
extra_ap12_silence14_month24_cap2,2024,1,1240,234,2024-01-09,2024-12-28,1.0,0.5443548387096774,1.8370370370370372,1.8362813656931303,0.9228169014084507,0.8873239436619718,0.9661971830985915,27.10439007072127,97.757378132481
extra_ap12_silence14_month24_cap2,2024,3,1240,234,2024-01-09,2024-12-28,0.8888888888888888,0.38870967741935486,2.2867680958967265,2.2846007351964213,0.9228169014084507,0.8873239436619718,0.9661971830985915,56.61614781494242,131.96706635341758
extra_ap12_silence14_month24_cap2,2024,5,1240,234,2024-01-09,2024-12-28,0.7649572649572649,0.3346774193548387,2.285655442281948,2.2825997531879882,0.9228169014084507,0.8873239436619718,0.9661971830985915,69.14530230767433,140.9430911766723
extra_ap12_silence14_month24_cap2,2024,10,1240,234,2024-01-09,2024-12-28,0.594017094017094,0.2693548387096774,2.2053329238957984,2.200855519376875,0.9228169014084507,0.8873239436619718,0.9661971830985915,79.09126224808043,150.3665657352195
extra_ap12_silence14_month24_cap2,2024,20,1240,234,2024-01-09,2024-12-28,0.43162393162393164,0.18870967741935485,2.2872379282635693,2.2849844918810436,0.9228169014084507,0.8873239436619718,0.9661971830985915,82.60030954175433,158.36602063630525
extra_ap12_silence14_month24_cap2,2025,1,1235,250,2025-01-09,2025-12-30,1.0,0.4647773279352227,2.151567944250871,2.145065480946261,0.9831460674157304,0.9241573033707866,1.101123595505618,35.88905519587038,101.13952572685234
extra_ap12_silence14_month24_cap2,2025,3,1235,250,2025-01-09,2025-12-30,0.792,0.28582995951417006,2.7708781869688384,2.7534061479563112,0.9831460674157304,0.9241573033707866,1.101123595505618,63.283083364943906,114.39137821347893
extra_ap12_silence14_month24_cap2,2025,5,1235,250,2025-01-09,2025-12-30,0.672,0.2251012145748988,2.9853237410071944,2.9599828803766317,0.9831460674157304,0.9241573033707866,1.101123595505618,71.4587061540931,110.41924721307525
extra_ap12_silence14_month24_cap2,2025,10,1235,250,2025-01-09,2025-12-30,0.42,0.14736842105263157,2.85,2.8193281878465046,0.9831460674157304,0.9241573033707866,1.101123595505618,73.6299659022567,83.49493591310707
extra_ap12_silence14_month24_cap2,2025,20,1235,250,2025-01-09,2025-12-30,0.28,0.09635627530364373,2.905882352941177,2.8606882859033753,0.9831460674157304,0.9241573033707866,1.101123595505618,72.89641640200678,39.475583655907826
