rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,predeclared_order
0.22,322,1.2734463276836159,20,0,0.484472049689441,0.3379032258064516,1.4337597651907086,0.7133450969334213,51.583402157997696,1.4337597651907086,1.4337597651907086,1,1,1.2457627118644068,1.305084745762712,1.195866819747417,0.7981072555205048,1.4337597651907086,1.2734463276836159,1.2734463276836159,1.240909090909091,1.365,4,survival_direct_h5,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.195866819747417,1
0.22,345,1.36056338028169,20,0,0.33043478260869563,0.22186234817813766,1.4893684544589019,0.6563228692739468,32.58963019976588,1.4893684544589019,1.4893684544589019,1,1,1.2816901408450705,1.4197183098591548,1.3149955634427684,0.8382352941176471,1.4893684544589019,1.36056338028169,1.36056338028169,1.1487179487179489,1.6,4,survival_direct_h5,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3149955634427684,1
0.22,240,1.4933333333333332,20,0,0.5666666666666667,0.3401273885350318,1.6660424469413233,0.7670744580856941,99.47641580302836,1.6660424469413233,1.6660424469413233,1,1,1.431111111111111,1.5555555555555554,1.3173150266971778,0.8595744680851064,1.6660424469413233,1.4933333333333332,1.4933333333333332,1.2909090909090908,1.875,3,survival_direct_h5,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3173150266971778,1
0.22,585,1.3811129848229344,20,0,0.42735042735042733,0.26782178217821784,1.595652242602335,0.7041689006535115,60.03036275495048,1.4893684544589019,1.5777054507001127,2,2,1.3575042158516022,1.4165261382799326,1.334514985497905,0.8396551724137931,1.5777054507001127,1.36056338028169,1.4933333333333332,1.1487179487179489,1.875,7,survival_direct_h5,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.334514985497905,1
0.22,313,1.2378531073446328,20,0,0.5111821086261981,0.3379032258064516,1.5128062403257414,0.7183451114683473,55.3483998537469,1.5128062403257414,1.5128062403257414,1,1,1.1666666666666667,1.305084745762712,1.2742843161242967,0.762987012987013,1.5128062403257414,1.2378531073446328,1.2378531073446328,1.225,1.3825,4,survival_cumulative_geometric,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.2742843161242967,2
0.22,333,1.3132394366197182,20,0,0.3633633633633634,0.22186234817813766,1.6377874224589555,0.6804841368100443,43.3397169813327,1.6377874224589555,1.6377874224589555,1,1,1.2816901408450705,1.3408450704225352,1.5255882352941177,0.8201219512195121,1.6377874224589555,1.3132394366197182,1.3132394366197182,1.1613636363636364,1.6,4,survival_cumulative_geometric,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5255882352941177,2
0.22,234,1.4559999999999997,20,0,0.5769230769230769,0.3401273885350318,1.6961970613656006,0.779655257183347,101.30895790978441,1.6961970613656006,1.6961970613656006,1,1,1.3377777777777777,1.5244444444444443,1.4092207262341903,0.8820960698689956,1.6961970613656006,1.4559999999999997,1.4559999999999997,1.4000000000000001,1.6,3,survival_cumulative_geometric,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4092207262341903,2
0.22,567,1.3386172006745365,20,0,0.4514991181657848,0.26782178217821784,1.685819258216054,0.7249215448815769,67.26353069783659,1.6377874224589555,1.666992241912278,2,2,1.3102866779089377,1.3693086003372683,1.4626589206028457,0.8380782918149466,1.666992241912278,1.3132394366197182,1.4559999999999997,1.1613636363636364,1.6,7,survival_cumulative_geometric,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4626589206028457,2
0.22,326,1.289265536723164,20,0,0.48773006134969327,0.3379032258064516,1.4434016135408585,0.7191648812932595,52.34112015233224,1.4434016135408585,1.4434016135408585,1,1,1.2457627118644068,1.3248587570621468,1.2528128587830083,0.8130841121495327,1.4434016135408585,1.289265536723164,1.289265536723164,1.225,1.47,4,survival_cumulative_minimum,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.2528128587830083,3
0.22,344,1.3566197183098592,20,0,0.3313953488372093,0.22186234817813766,1.4936980139195382,0.6639183636266968,33.79565057520595,1.4936980139195382,1.4936980139195382,1,1,1.3014084507042254,1.4197183098591548,1.3408571428571427,0.8377581120943953,1.4936980139195382,1.3566197183098592,1.3566197183098592,1.1487179487179489,1.6,4,survival_cumulative_minimum,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3408571428571427,3
0.22,241,1.4995555555555555,20,0,0.5643153526970954,0.3401273885350318,1.6591294077423968,0.767298598759273,99.2600406431763,1.6591294077423968,1.6591294077423968,1,1,1.4,1.5866666666666664,1.2853801169590644,0.864406779661017,1.6591294077423968,1.4995555555555555,1.4995555555555555,1.309090909090909,1.875,3,survival_cumulative_minimum,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.2853801169590644,3
0.22,585,1.3811129848229344,20,0,0.42735042735042733,0.26782178217821784,1.595652242602335,0.7089305733128869,60.76474118440399,1.4936980139195382,1.5764137108309675,2,2,1.3575042158516022,1.4165261382799326,1.3132872815928482,0.8413793103448276,1.5764137108309675,1.3566197183098592,1.4995555555555555,1.1487179487179489,1.875,7,survival_cumulative_minimum,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3132872815928482,3
0.22,312,1.2338983050847459,20,0,0.532051282051282,0.3379032258064516,1.5745670399608347,0.7181823202974427,62.7750433770834,1.5745670399608347,1.5745670399608347,1,1,1.2062146892655368,1.265536723163842,1.3956447271837533,0.7752442996742671,1.5745670399608347,1.2338983050847459,1.2338983050847459,1.0818181818181818,1.4525000000000001,4,survival_hazard_product,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3956447271837533,4
0.22,334,1.3171830985915491,20,0,0.3562874251497006,0.22186234817813766,1.6058940513134314,0.6644234640011546,40.517910899317954,1.6058940513134314,1.6058940513134314,1,1,1.2619718309859154,1.380281690140845,1.3408571428571427,0.8145896656534954,1.6058940513134314,1.3171830985915491,1.3171830985915491,1.041025641025641,1.5538461538461539,4,survival_hazard_product,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3408571428571427,4
0.22,250,1.5555555555555554,20,0,0.536,0.3401273885350318,1.5758801498127342,0.7530692811591688,87.54596200341705,1.5758801498127342,1.5758801498127342,1,1,1.3688888888888888,1.6177777777777775,1.3771929824561404,0.889795918367347,1.5758801498127342,1.5555555555555554,1.5555555555555554,1.291111111111111,2.25,3,survival_hazard_product,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3771929824561404,4
0.22,584,1.3787521079258012,20,0,0.4332191780821918,0.26782178217821784,1.6175651381257437,0.7031290813221203,60.649782091141205,1.5758801498127342,1.5908871005630827,2,2,1.345699831365936,1.4165261382799326,1.3579275291031316,0.8393782383419689,1.5908871005630827,1.3171830985915491,1.5555555555555554,1.041025641025641,2.25,7,survival_hazard_product,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3579275291031316,4
0.22,312,1.2338983050847459,20,0,0.3141025641025641,0.3379032258064516,0.9295636741937459,0.5354463239718721,20.867056011132718,0.9295636741937459,0.9295636741937459,0,1,1.1666666666666667,1.3248587570621468,0.6901087781431825,0.8175895765472313,0.9295636741937459,1.2338983050847459,1.2338983050847459,1.0818181818181818,1.557303370786517,4,survival_hazard_stale20,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,0.6901087781431825,5
0.22,313,1.2343661971830986,20,0,0.23003194888178913,0.22186234817813766,1.0368228352883562,0.5534381005187723,2.737771409639538,1.0368228352883562,1.0368228352883562,1,1,1.2225352112676056,1.2816901408450705,0.6374193548387097,0.775974025974026,1.0368228352883562,1.2343661971830986,1.2343661971830986,0.8794871794871796,1.9538461538461538,4,survival_hazard_stale20,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,0.6374193548387097,5
0.22,247,1.5368888888888887,20,0,0.5060728744939271,0.3401273885350318,1.4878921590926322,0.6375356094457219,82.84262664180412,1.4878921590926322,1.4878921590926322,1,1,1.4933333333333332,1.6177777777777775,1.3284615384615386,0.859504132231405,1.4878921590926322,1.5368888888888887,1.5368888888888887,0.9272727272727272,2.4,3,survival_hazard_stale20,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3284615384615386,5
0.22,560,1.3220910623946038,20,0,0.3517857142857143,0.26782178217821784,1.3135067335621864,0.5879665908048477,38.069734342397844,1.0368228352883562,1.2623574971904943,2,2,1.2984822934232716,1.3811129848229344,1.1670348343245538,0.8054054054054054,1.2623574971904943,1.2343661971830986,1.5368888888888887,0.8794871794871796,2.4,7,survival_hazard_stale20,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.1670348343245538,5
0.22,286,1.1310734463276837,20,0,0.5034965034965035,0.3379032258064516,1.4900612513977671,0.69777383073788,57.05093964154558,1.4900612513977671,1.4900612513977671,1,1,1.1271186440677967,1.1468926553672316,1.2338308457711442,0.7686832740213523,1.4900612513977671,1.1310734463276837,1.1310734463276837,1.0224719101123596,1.3522727272727273,4,shadow50_hazard50,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.2338308457711442,6
0.22,319,1.2580281690140844,20,0,0.329153605015674,0.22186234817813766,1.4835938036290415,0.6674673583630191,36.9289274401969,1.4835938036290415,1.4835938036290415,1,1,1.2225352112676056,1.3014084507042254,1.3389668367346939,0.7611464968152867,1.4835938036290415,1.2580281690140844,1.2580281690140844,1.0948717948717948,1.5230769230769232,4,shadow50_hazard50,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3389668367346939,6
0.22,263,1.6364444444444444,20,0,0.5171102661596958,0.3401273885350318,1.5203429173609035,0.7478453573959192,91.94489399159946,1.5203429173609035,1.5203429173609035,1,1,1.5866666666666664,1.711111111111111,1.4867424242424243,0.9108527131782945,1.5203429173609035,1.6364444444444444,1.6364444444444444,1.5555555555555556,1.925,3,shadow50_hazard50,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4867424242424243,6
0.22,582,1.3740303541315346,20,0,0.41408934707903783,0.26782178217821784,1.5461376730123038,0.7154331934826325,61.79009445569324,1.4835938036290415,1.5019683604949725,2,2,1.3693086003372683,1.3811129848229344,1.4967227130236536,0.8214904679376083,1.5019683604949725,1.2580281690140844,1.6364444444444444,1.0948717948717948,1.925,7,shadow50_hazard50,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4967227130236536,6
