candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high
survival_direct_h5,585,1.595652242602335,1.3839738244055402,1.8767753999075072,0.00024993751562109475,24.774646025382975,97.83820351410209
survival_cumulative_geometric,567,1.685819258216054,1.4786945477430395,1.9635263780028849,0.00024993751562109475,31.027107132917806,104.63548830693115
survival_cumulative_minimum,585,1.595652242602335,1.3850571801436107,1.8829064251029568,0.00024993751562109475,25.904349760511174,98.48622999752433
survival_hazard_product,584,1.6175651381257437,1.3771215416344538,1.9145983771314274,0.00024993751562109475,27.459778977445932,94.16634457709763
survival_hazard_stale20,560,1.3135067335621864,1.0176366925673446,1.5985174178405908,0.01799550112471882,-1.8851660190295296,75.53333291427928
shadow50_hazard50,582,1.5461376730123038,1.2955348390545438,1.8574068142079343,0.00024993751562109475,27.425816378174996,95.10085455016143
